block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_local_cost_now_mean,block_local_cost_now_std,block_local_cost_now_max,block_local_cost_now_min,block_local_cost_next_mean,block_local_cost_next_std,block_local_cost_next_max,block_local_cost_next_min,block_delta_cost_mean,block_delta_cost_std,block_delta_cost_max,block_delta_cost_min,block_td_reward_mean,block_td_reward_std,block_td_reward_max,block_td_reward_min,block_value_pred_mean,block_value_pred_std,block_value_pred_max,block_value_pred_min,block_td_target_mean,block_td_target_std,block_td_target_max,block_td_target_min,block_td_advantage_mean,block_td_advantage_std,block_td_advantage_max,block_td_advantage_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
10,30,33,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.5668705105781555,0.41782280802726746,2.0289669036865234,0.019545791670680046,0.5618763566017151,0.4135833978652954,2.0289669036865234,0.019545791670680046,-0.004994151648133993,0.5079072713851929,1.4590213298797607,-1.6238338947296143,-0.5668705105781555,0.41782280802726746,-0.019545791670680046,-2.0289669036865234,-0.6438817381858826,0.18050004541873932,0.2636485695838928,-1.179643988609314,-1.194817304611206,0.4482508897781372,0.019001781940460205,-2.6120362281799316,-0.5509356260299683,0.42324382066726685,0.7107909321784973,-1.971557378768921,0.4300000071525574,-0.10545795410871506,0.23252107203006744,0
11,33,36,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.7078827023506165,0.1777910739183426,1.327743411064148,0.39853769540786743,0.7079089283943176,0.1778343915939331,1.327743411064148,0.39853769540786743,2.6254654585500248e-05,0.21169529855251312,0.7263149619102478,-0.5331540703773499,-0.7078827023506165,0.1777910739183426,-0.39853769540786743,-1.327743411064148,-1.1018201112747192,0.26120254397392273,0.04752000421285629,-1.5402036905288696,-1.7894179821014404,0.3342605531215668,-0.6670204401016235,-2.451885461807251,-0.6875979900360107,0.28850266337394714,0.22621583938598633,-1.4743804931640625,0.47999998927116394,-0.14465060830116272,0.19759738445281982,0
12,36,39,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.799196183681488,0.3290327489376068,1.5396004915237427,0.2910233736038208,0.8017513155937195,0.32794857025146484,1.5396004915237427,0.2910233736038208,0.002555092563852668,0.3114812970161438,0.8598512411117554,-0.8251836895942688,-0.799196183681488,0.3290327489376068,-0.2910233736038208,-1.5396004915237427,-1.0521306991577148,0.2822996973991394,0.4762505292892456,-1.580566644668579,-1.832279920578003,0.45921799540519714,-0.6249305605888367,-2.912262201309204,-0.7801491022109985,0.4261595904827118,0.013598799705505371,-1.917041301727295,0.4000000059604645,-0.1647384613752365,0.18228991329669952,0
13,39,42,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.527641773223877,0.29292726516723633,1.1590046882629395,0.013181307353079319,0.5272001028060913,0.29310232400894165,1.1590046882629395,0.013181307353079319,-0.00044164955033920705,0.34923675656318665,1.08761727809906,-0.9552679061889648,-0.527641773223877,0.29292726516723633,-0.013181307353079319,-1.1590046882629395,-0.07725179940462112,0.17705479264259338,0.42279624938964844,-0.6942826509475708,-0.6058000326156616,0.3405836522579193,0.09871503710746765,-1.4008169174194336,-0.5285481810569763,0.3491813540458679,0.45336300134658813,-1.3379690647125244,0.5699999928474426,-0.1773979216814041,0.23361477255821228,0
14,42,45,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.600205659866333,0.3371638059616089,1.4902011156082153,0.04437382519245148,0.6000329852104187,0.3372536897659302,1.4902011156082153,0.04437382519245148,-0.00017275928985327482,0.37743088603019714,1.24031400680542,-0.9981610774993896,-0.600205659866333,0.3371638059616089,-0.04437382519245148,-1.4902011156082153,-0.6299321055412292,0.2110283374786377,0.25406232476234436,-1.0146386623382568,-1.2167961597442627,0.3995937407016754,-0.12758982181549072,-2.140026330947876,-0.5868639945983887,0.42007750272750854,0.17714756727218628,-1.6553246974945068,0.2800000011920929,-0.09601106494665146,0.14091821014881134,0
15,45,48,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.8346943855285645,0.23327846825122833,1.4020590782165527,0.30604520440101624,0.8349795341491699,0.23292702436447144,1.4020590782165527,0.30604520440101624,0.00028520316118374467,0.17911460995674133,0.4834052324295044,-0.5088262557983398,-0.8346943855285645,0.23327846825122833,-0.30604520440101624,-1.4020590782165527,-2.079646348953247,0.31717315316200256,-0.33292677998542786,-2.6379103660583496,-2.8719310760498047,0.42405569553375244,-0.9680919647216797,-3.5875022411346436,-0.7922847270965576,0.376828670501709,0.4066866636276245,-1.719840407371521,0.4699999988079071,-0.1539061963558197,0.18019121885299683,0
16,48,51,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.7333562970161438,0.3108413517475128,1.3761330842971802,0.3005289137363434,0.7391999959945679,0.3123363256454468,1.3761330842971802,0.3005289137363434,0.005843662191182375,0.2803032100200653,0.8523235321044922,-0.8141841292381287,-0.7333562970161438,0.3108413517475128,-0.3005289137363434,-1.3761330842971802,-0.39030471444129944,0.18492262065410614,0.1356639564037323,-0.8125872611999512,-1.1166648864746094,0.3435595631599426,-0.2889046370983124,-1.9039051532745361,-0.7263601422309875,0.3838840425014496,0.019907057285308838,-1.4715631008148193,0.49000000953674316,-0.11990345269441605,0.21332280337810516,0
17,51,54,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.5793148279190063,0.3405049443244934,1.45259428024292,0.058042895048856735,0.5776486992835999,0.3421962261199951,1.45259428024292,0.058042895048856735,-0.001666133408434689,0.4592101573944092,1.1252553462982178,-0.9964768886566162,-0.5793148279190063,0.3405049443244934,-0.058042895048856735,-1.45259428024292,-0.7283389568328857,0.17851559817790985,-0.2561686336994171,-1.148880958557129,-1.2926870584487915,0.40669432282447815,-0.5099416971206665,-2.3430631160736084,-0.5643479824066162,0.40657952427864075,0.420457124710083,-1.5045111179351807,0.41999998688697815,-0.12521302700042725,0.19907158613204956,0
18,54,57,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.5190753936767578,0.33426713943481445,1.449185848236084,0.0,0.517408013343811,0.3356923758983612,1.449185848236084,0.0,-0.0016674089711159468,0.47107598185539246,1.329493761062622,-1.2706812620162964,-0.5190753936767578,0.33426713943481445,-0.0,-1.449185848236084,-1.0165363550186157,0.19153904914855957,-0.4597657024860382,-1.3270819187164307,-1.5142340660095215,0.37199705839157104,-0.5655807256698608,-2.3585143089294434,-0.4976975917816162,0.3597779870033264,0.2664574384689331,-1.3244606256484985,0.3700000047683716,-0.09397980570793152,0.20845693349838257,0
19,57,60,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.7279864549636841,0.21085955202579498,1.2074687480926514,0.34807226061820984,0.7305036783218384,0.2099074423313141,1.2074687480926514,0.34807226061820984,0.002517235465347767,0.2315543293952942,0.7636123299598694,-0.4487353563308716,-0.7279864549636841,0.21085955202579498,-0.34807226061820984,-1.2074687480926514,-0.8036174178123474,0.1946839690208435,-0.12783797085285187,-1.1740738153457642,-1.5173603296279907,0.25899234414100647,-0.8648651838302612,-2.2857298851013184,-0.7137430310249329,0.32051098346710205,0.08379828929901123,-1.572679042816162,0.6600000262260437,-0.2222936600446701,0.2625839114189148,0
20,60,63,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.8091120719909668,0.3454049825668335,1.4617575407028198,0.31152451038360596,0.8112417459487915,0.3472271263599396,1.4617575407028198,0.31152451038360596,0.0021296644117683172,0.2831108272075653,0.954591691493988,-0.7508468627929688,-0.8091120719909668,0.3454049825668335,-0.31152451038360596,-1.4617575407028198,-0.4695354402065277,0.1456998586654663,-0.05620960146188736,-0.8885892629623413,-1.268946886062622,0.39230284094810486,-0.4288417398929596,-2.0848519802093506,-0.7994114756584167,0.3923529386520386,0.1554807424545288,-1.764225959777832,0.550000011920929,-0.17571662366390228,0.20749923586845398,0
21,63,66,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6239272952079773,0.3862362205982208,1.6136113405227661,0.02896680124104023,0.6245793700218201,0.38769397139549255,1.6136113405227661,0.02896680124104023,0.0006521463510580361,0.5020813941955566,1.102911353111267,-1.1217509508132935,-0.6239272952079773,0.3862362205982208,-0.02896680124104023,-1.6136113405227661,-1.360364556312561,0.2849510610103607,-0.1778811365365982,-1.8669164180755615,-1.9569783210754395,0.46383270621299744,-0.7107934951782227,-3.224806308746338,-0.5966137647628784,0.44675344228744507,0.2350243330001831,-1.7806216478347778,0.41999998688697815,-0.1526993364095688,0.17578105628490448,0
22,66,69,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6297229528427124,0.39153042435646057,1.6830458641052246,0.028331469744443893,0.6289113163948059,0.38989606499671936,1.6830458641052246,0.028331469744443893,-0.0008116769604384899,0.5146350264549255,1.122358798980713,-1.1651208400726318,-0.6297229528427124,0.39153042435646057,-0.028331469744443893,-1.6830458641052246,-0.9226839542388916,0.21193473041057587,-0.21492132544517517,-1.2453938722610474,-1.5333282947540283,0.40548375248908997,-0.6679232716560364,-2.412727117538452,-0.6106444001197815,0.4265478253364563,0.4649973511695862,-1.8077882528305054,0.4300000071525574,-0.16145919263362885,0.19476988911628723,0
23,69,72,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.8105676770210266,0.22626779973506927,1.6002485752105713,0.33230355381965637,0.8126999735832214,0.2290307581424713,1.6002485752105713,0.33230355381965637,0.0021322935353964567,0.1965865045785904,0.6305267214775085,-0.4959951639175415,-0.8105676770210266,0.22626779973506927,-0.33230355381965637,-1.6002485752105713,-1.3649413585662842,0.2411034256219864,-0.15871262550354004,-1.811776041984558,-2.149651050567627,0.29355087876319885,-1.260589361190796,-2.9206933975219727,-0.7847097516059875,0.283491313457489,-0.06647956371307373,-1.508427619934082,0.41999998688697815,-0.1483590006828308,0.1856890320777893,0
0,0,3,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.7148071527481079,0.2950616776943207,1.5107837915420532,0.26867517828941345,0.7122734785079956,0.2976851463317871,1.5107837915420532,0.26867517828941345,-0.002533592050895095,0.2944490909576416,0.9167602062225342,-0.7196199297904968,-0.7148071527481079,0.2950616776943207,-0.26867517828941345,-1.5107837915420532,-2.8105456829071045,0.5701708197593689,-0.06779415905475616,-3.114582061767578,-3.466785192489624,0.6861357688903809,-0.3237094283103943,-4.499903202056885,-0.656239926815033,0.41965585947036743,0.7630174160003662,-1.9257187843322754,0.8500000238418579,-0.3961704969406128,0.2206781655550003,1
1,3,6,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.4986917972564697,0.34135857224464417,1.621132731437683,0.0,0.4994736909866333,0.3403032720088959,1.621132731437683,0.009920825250446796,0.0007819270831532776,0.4390956461429596,0.9539374113082886,-1.2004613876342773,-0.4986917972564697,0.34135857224464417,-0.0,-1.621132731437683,-2.857311964035034,0.562859833240509,-0.23893672227859497,-3.131836175918579,-3.297135353088379,0.7070842981338501,-0.05620666965842247,-4.637661457061768,-0.43982306122779846,0.4657105505466461,0.9654006958007812,-2.4659314155578613,0.8199999928474426,-0.30238568782806396,0.33756083250045776,1
2,6,9,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.5626862645149231,0.3654080033302307,1.7412408590316772,0.0,0.5636048913002014,0.3641054034233093,1.7412408590316772,0.051704101264476776,0.0009186267852783203,0.4690808653831482,1.084412932395935,-1.4227638244628906,-0.5626862645149231,0.3654080033302307,-0.0,-1.7412408590316772,-3.254148483276367,0.6841071248054504,0.16312915086746216,-3.5555124282836914,-3.750044345855713,0.829330325126648,-0.20527401566505432,-5.212222576141357,-0.49589550495147705,0.4711982011795044,1.0939738750457764,-1.8204224109649658,0.8500000238418579,-0.3416842520236969,0.34878408908843994,1
3,9,12,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.7133709788322449,0.19736842811107635,1.282414436340332,0.2848314046859741,0.7129685878753662,0.19775888323783875,1.282414436340332,0.2848314046859741,-0.00040236650966107845,0.22264279425144196,0.6096980571746826,-0.6005618572235107,-0.7133709788322449,0.19736842811107635,-0.2848314046859741,-1.282414436340332,-3.0251195430755615,0.6565486192703247,0.044936295598745346,-3.3303918838500977,-3.676084041595459,0.7367014288902283,-0.5778444409370422,-4.446645736694336,-0.6509644985198975,0.4063192307949066,0.9960567951202393,-2.2607390880584717,0.9300000071525574,-0.4446297585964203,0.21704049408435822,1
4,12,15,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.7961773872375488,0.29939374327659607,1.6457327604293823,0.2857142984867096,0.7974812984466553,0.2974453866481781,1.6457327604293823,0.2962679862976074,0.0013038980541750789,0.30207815766334534,0.8432657718658447,-0.8432450294494629,-0.7961773872375488,0.29939374327659607,-0.2857142984867096,-1.6457327604293823,-2.492344617843628,0.5978456139564514,0.23862683773040771,-2.761795997619629,-3.236546516418457,0.7410973906517029,-0.18415990471839905,-4.30167818069458,-0.744202196598053,0.45535674691200256,0.9673930406570435,-2.2531018257141113,0.9200000166893005,-0.4157337248325348,0.19844450056552887,1
5,15,18,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.621873140335083,0.38420370221138,1.8443790674209595,0.0,0.6268069744110107,0.3793230652809143,1.8443790674209595,0.07379668205976486,0.004933793563395739,0.5375167727470398,1.4375505447387695,-1.500361442565918,-0.621873140335083,0.38420370221138,-0.0,-1.8443790674209595,-3.420506000518799,0.6933626532554626,0.05371455103158951,-3.7575814723968506,-3.9715051651000977,0.9024458527565002,-0.27025967836380005,-5.442916393280029,-0.5509995222091675,0.5843764543533325,1.597938895225525,-2.4364616870880127,0.8899999856948853,-0.38928234577178955,0.27287614345550537,1
6,18,21,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.5847402811050415,0.3994027078151703,1.74515962600708,0.0,0.592283308506012,0.3953908681869507,1.74515962600708,0.016053175553679466,0.007543044164776802,0.5164521336555481,1.2981536388397217,-1.5409902334213257,-0.5847402811050415,0.3994027078151703,-0.0,-1.74515962600708,-2.9215242862701416,0.6092531085014343,0.16961641609668732,-3.2304391860961914,-3.446195602416992,0.795667827129364,-0.18526636064052582,-4.875489234924316,-0.5246711373329163,0.5356320142745972,1.7129924297332764,-2.294403553009033,0.8600000143051147,-0.3879142701625824,0.2910080552101135,1
7,21,24,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.7663636803627014,0.21356768906116486,1.2869983911514282,0.29457277059555054,0.7675338983535767,0.212273970246315,1.2869983911514282,0.29457277059555054,0.0011701154289767146,0.24345047771930695,0.5119152069091797,-0.5106175541877747,-0.7663636803627014,0.21356768906116486,-0.29457277059555054,-1.2869983911514282,-2.3427088260650635,0.4912363290786743,0.07228582352399826,-2.5972208976745605,-3.060861110687256,0.5978806018829346,-0.3363228738307953,-3.803865432739258,-0.718152642250061,0.3384588956832886,0.5090607404708862,-1.927040934562683,0.8899999856948853,-0.43632230162620544,0.20279429852962494,1
8,24,27,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.8951064944267273,0.3851078450679779,1.6661938428878784,0.25,0.9082531929016113,0.3853008449077606,1.6661938428878784,0.3159431219100952,0.01314668171107769,0.40031078457832336,1.193278431892395,-0.9135936498641968,-0.8951064944267273,0.3851078450679779,-0.25,-1.6661938428878784,-2.8927502632141113,0.6663450002670288,0.4955446124076843,-3.1946685314178467,-3.7279465198516846,0.757485568523407,-0.5747488737106323,-4.792457103729248,-0.8351961374282837,0.5212358832359314,1.3103711605072021,-2.879998207092285,0.8999999761581421,-0.3817733824253082,0.2973892390727997,1
9,27,30,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6187318563461304,0.4435517191886902,1.9228044748306274,0.0038056171033531427,0.6202332973480225,0.44321537017822266,1.9228044748306274,0.0038056171033531427,0.001501385006122291,0.5798332691192627,1.7149722576141357,-1.4055051803588867,-0.6187318563461304,0.4435517191886902,-0.0038056171033531427,-1.9228044748306274,-2.8931572437286377,0.6397545337677002,0.037095438688993454,-3.18157958984375,-3.452439069747925,0.7734793424606323,-0.7175039649009705,-4.98838996887207,-0.5592814683914185,0.5634868144989014,1.5414483547210693,-2.5787453651428223,0.9100000262260437,-0.38249489665031433,0.315692275762558,1
10,30,33,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6071159839630127,0.43723565340042114,2.040332555770874,0.006833458784967661,0.6068365573883057,0.43734803795814514,2.040332555770874,0.006833458784967661,-0.0002794599568005651,0.5776262283325195,1.5532114505767822,-1.3843717575073242,-0.6071159839630127,0.43723565340042114,-0.006833458784967661,-2.040332555770874,-2.5582196712493896,0.5420042276382446,0.143353670835495,-2.80313777923584,-3.1123132705688477,0.6943596601486206,-0.3527148365974426,-4.671316146850586,-0.5540940761566162,0.5245347023010254,0.7160823345184326,-2.4297900199890137,0.8799999952316284,-0.32850733399391174,0.6203077435493469,1
11,33,36,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.7669903635978699,0.2525048553943634,1.500427484512329,0.242001473903656,0.7727307677268982,0.2519870400428772,1.500427484512329,0.242001473903656,0.0057403696700930595,0.24693045020103455,0.5697177648544312,-0.608410656452179,-0.7669903635978699,0.2525048553943634,-0.242001473903656,-1.500427484512329,-3.2980709075927734,0.6104792952537537,-0.9044137001037598,-3.622133255004883,-3.997177839279175,0.6389757990837097,-1.4188330173492432,-5.0267653465271,-0.699106752872467,0.4332073926925659,1.2810826301574707,-2.402656078338623,0.9300000071525574,-0.38075491786003113,0.2684919238090515,1
12,36,39,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6891164183616638,0.27539747953414917,1.4461508989334106,0.28856801986694336,0.6896212697029114,0.2760124206542969,1.4461508989334106,0.28856801986694336,0.0005047821905463934,0.25468310713768005,0.5992400050163269,-0.8067813515663147,-0.6891164183616638,0.27539747953414917,-0.28856801986694336,-1.4461508989334106,-3.066103458404541,0.6358097195625305,-0.2727435231208801,-3.3817660808563232,-3.6916871070861816,0.7479454278945923,-0.7861877083778381,-4.683798789978027,-0.6255831718444824,0.5098607540130615,1.5012147426605225,-2.383514642715454,0.8199999928474426,-0.4222526252269745,0.3205593228340149,1
13,39,42,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.4884587228298187,0.277439683675766,1.4618159532546997,0.01787365786731243,0.4851889908313751,0.2772294282913208,1.4618159532546997,0.01787365786731243,-0.0032697583083063364,0.3836076855659485,1.0281755924224854,-1.1390385627746582,-0.4884587228298187,0.277439683675766,-0.01787365786731243,-1.4618159532546997,-1.7651150226593018,0.43300294876098633,0.3134163022041321,-1.987284541130066,-2.2171714305877686,0.5122309923171997,-0.1380334198474884,-3.335564136505127,-0.4520563781261444,0.33929479122161865,0.6662225723266602,-1.4351391792297363,0.8500000238418579,-0.3998454809188843,0.27085843682289124,1
14,42,45,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.5673661828041077,0.3167419731616974,1.6640902757644653,0.05136536806821823,0.5654017329216003,0.31672000885009766,1.6640902757644653,0.05136536806821823,-0.001964390277862549,0.4306071698665619,1.140777587890625,-1.2082377672195435,-0.5673661828041077,0.3167419731616974,-0.05136536806821823,-1.6640902757644653,-2.654263496398926,0.5898700952529907,0.23470976948738098,-2.9475841522216797,-3.166548252105713,0.6817751526832581,-0.26561641693115234,-4.4971089363098145,-0.512284517288208,0.44631361961364746,0.844555139541626,-2.341732978820801,0.8700000047683716,-0.34594792127609253,0.3824063539505005,1
15,45,48,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.697132408618927,0.231389582157135,1.4896568059921265,0.2537551820278168,0.6997987627983093,0.22958333790302277,1.4896568059921265,0.2537551820278168,0.0026663304306566715,0.2166784405708313,0.5588699579238892,-0.7225839495658875,-0.697132408618927,0.231389582157135,-0.2537551820278168,-1.4896568059921265,-4.258591175079346,0.8300053477287292,-0.31490668654441833,-4.636513710021973,-4.867733001708984,0.9276714324951172,-0.6530342698097229,-6.0224432945251465,-0.6091423034667969,0.5112574696540833,1.8397936820983887,-2.477931499481201,0.8199999928474426,-0.36785992980003357,0.3355977535247803,1
