block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_logprob_delta_mean,block_logprob_delta_std,block_ratio_proxy_mean,block_ratio_proxy_std,epoch
1,3,6,3,dispatch_decision_block,-0.10344156622886658,0.5371605157852173,1.0227153301239014,0.6110897064208984,4
2,6,9,3,dispatch_decision_block,-0.032359056174755096,0.5381568670272827,1.1288622617721558,0.7517780065536499,4
3,9,12,3,dispatch_decision_block,-0.08151894807815552,0.6026017069816589,1.1247224807739258,1.1167969703674316,4
4,12,15,3,dispatch_decision_block,-0.04936034604907036,0.5705846548080444,1.1126519441604614,0.6933894753456116,4
5,15,18,3,dispatch_decision_block,-0.010320241563022137,0.5325787663459778,1.177175760269165,1.027857780456543,4
6,18,21,3,dispatch_decision_block,-0.06482453644275665,0.8558366298675537,1.2875678539276123,1.6147184371948242,4
7,21,24,3,dispatch_decision_block,-0.06683874130249023,0.7980979681015015,1.4261337518692017,3.012471914291382,4
8,24,27,3,dispatch_decision_block,-0.006807786412537098,0.5105292797088623,1.1482670307159424,0.7530344724655151,4
9,27,30,3,dispatch_decision_block,-0.06296677887439728,0.5644489526748657,1.0979981422424316,0.7200525999069214,4
10,30,33,3,dispatch_decision_block,-0.1062023937702179,0.7247397303581238,1.1352016925811768,0.8760372996330261,4
11,33,36,3,dispatch_decision_block,-0.10245910286903381,0.5838238596916199,1.105290412902832,0.9996546506881714,4
12,36,39,3,dispatch_decision_block,-0.1273602694272995,0.7425397038459778,1.0590636730194092,0.6409176588058472,4
13,39,42,3,dispatch_decision_block,-0.014219219796359539,0.45248374342918396,1.088404893875122,0.5165354609489441,4
14,42,45,3,dispatch_decision_block,-0.023983366787433624,0.504474401473999,1.1663762331008911,1.1317496299743652,4
15,45,48,3,dispatch_decision_block,-0.021221192553639412,0.5911279320716858,1.1899654865264893,1.0016696453094482,4
16,48,51,3,dispatch_decision_block,-0.15700267255306244,0.6899465322494507,1.1971968412399292,2.038259983062744,4
17,51,54,3,dispatch_decision_block,-0.013618187978863716,0.551430881023407,1.153937578201294,0.7556398510932922,4
18,54,57,3,dispatch_decision_block,-0.07454124093055725,0.5380580425262451,1.0800566673278809,0.7767996788024902,4
19,57,60,3,dispatch_decision_block,-0.0454288050532341,0.5211148858070374,1.0801128149032593,0.5520234107971191,4
20,60,63,3,dispatch_decision_block,0.025589533150196075,0.5728858113288879,1.323699951171875,1.7899842262268066,4
21,63,66,3,dispatch_decision_block,-0.14215025305747986,0.615997850894928,1.0140488147735596,0.6477253437042236,4
22,66,69,3,dispatch_decision_block,-0.14417271316051483,0.6088728904724121,1.0014148950576782,0.4916282892227173,4
23,69,72,3,dispatch_decision_block,-0.10356004536151886,0.6955902576446533,1.1208573579788208,0.8949664831161499,4
