block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_clip_fraction,block_positive_adv_clip_fraction,block_negative_adv_clip_fraction,block_ratio_mean,block_ratio_std,block_ratio_max,block_surrogate_mean,block_surrogate_std,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
23,69,72,3,dispatch_decision_block,0.5799999833106995,0.0,0.5799999833106995,1.0775446891784668,0.6064817905426025,5.126676559448242,0.008537263609468937,1.0631604194641113,0.07754459232091904,0.6064817905426025,0
0,0,3,3,dispatch_decision_block,0.5600000023841858,0.3333333432674408,0.5670102834701538,1.1012235879898071,0.7768112421035767,6.687155246734619,0.06164734438061714,1.0471359491348267,0.10122357308864594,0.7768112421035767,1
1,3,6,3,dispatch_decision_block,0.6299999952316284,1.0,0.6185566782951355,1.2569003105163574,1.3288627862930298,9.105676651000977,0.05941428244113922,1.1007438898086548,0.25690025091171265,1.3288627862930298,1
2,6,9,3,dispatch_decision_block,0.5199999809265137,0.6666666865348816,0.5154638886451721,1.0960742235183716,0.6329953074455261,4.093175411224365,0.08303714543581009,1.0739036798477173,0.09607427567243576,0.6329953074455261,1
3,9,12,3,dispatch_decision_block,0.6100000143051147,0.6666666865348816,0.6082473993301392,1.2942101955413818,1.6892054080963135,15.095734596252441,0.06382168084383011,1.0866475105285645,0.2942103445529938,1.6892054080963135,1
4,12,15,3,dispatch_decision_block,0.5899999737739563,0.6666666865348816,0.5876288414001465,1.0838946104049683,0.8089566230773926,5.357192516326904,0.03858954831957817,1.0533784627914429,0.08389461785554886,0.8089566230773926,1
5,15,18,3,dispatch_decision_block,0.5799999833106995,1.0,0.5670102834701538,1.062973976135254,0.7462695240974426,5.783980846405029,0.02864699438214302,1.0204507112503052,0.0629739761352539,0.7462695240974426,1
6,18,21,3,dispatch_decision_block,0.6600000262260437,0.6666666865348816,0.6597937941551208,1.0728614330291748,0.7742549180984497,5.412945747375488,0.08223506808280945,1.0572718381881714,0.07286152243614197,0.7742549180984497,1
7,21,24,3,dispatch_decision_block,0.6000000238418579,0.3333333432674408,0.6082473993301392,0.9926835894584656,0.49589863419532776,3.102628231048584,0.08323602378368378,1.035906434059143,-0.007316404953598976,0.49589863419532776,1
8,24,27,3,dispatch_decision_block,0.5799999833106995,0.3333333432674408,0.5876288414001465,1.447237253189087,2.8489787578582764,27.142681121826172,0.026095060631632805,1.0463941097259521,0.4472372829914093,2.8489787578582764,1
9,27,30,3,dispatch_decision_block,0.6200000047683716,0.3333333432674408,0.6288659572601318,1.1360126733779907,0.8942793011665344,5.632867336273193,0.048861775547266006,1.0488470792770386,0.1360127329826355,0.8942793011665344,1
10,30,33,3,dispatch_decision_block,0.5,1.0,0.4845360815525055,1.0040395259857178,0.4888925552368164,3.3834145069122314,0.038346800953149796,1.0335869789123535,0.004039552062749863,0.4888925552368164,1
11,33,36,3,dispatch_decision_block,0.699999988079071,0.6666666865348816,0.7010309100151062,1.346858263015747,1.962141990661621,14.580501556396484,0.07720103859901428,1.03749418258667,0.34685832262039185,1.962141990661621,1
12,36,39,3,dispatch_decision_block,0.5899999737739563,0.3333333432674408,0.5979381203651428,0.9853459000587463,0.45959195494651794,2.6952176094055176,0.053049858659505844,1.022175908088684,-0.014654084108769894,0.45959195494651794,1
13,39,42,3,dispatch_decision_block,0.5699999928474426,0.3333333432674408,0.5773195624351501,1.233415126800537,1.9088184833526611,16.193498611450195,0.04121929779648781,0.9791805148124695,0.2334151715040207,1.9088184833526611,1
14,42,45,3,dispatch_decision_block,0.5099999904632568,1.0,0.49484536051750183,1.0149412155151367,0.5566338896751404,4.655118465423584,0.06530215591192245,1.0414692163467407,0.014941234141588211,0.5566338896751404,1
15,45,48,3,dispatch_decision_block,0.5299999713897705,1.0,0.5154638886451721,1.1166374683380127,0.729515552520752,5.5347185134887695,0.036823879927396774,1.0812186002731323,0.1166374608874321,0.729515552520752,1
16,48,51,3,dispatch_decision_block,0.6100000143051147,1.0,0.5979381203651428,1.1673415899276733,1.2920416593551636,12.98255443572998,0.037617750465869904,1.083505392074585,0.16734164953231812,1.2920416593551636,1
17,51,54,3,dispatch_decision_block,0.5699999928474426,0.6666666865348816,0.5670102834701538,1.0956225395202637,0.5991508364677429,3.4520821571350098,0.07581832259893417,1.09138023853302,0.09562245011329651,0.5991508364677429,1
18,54,57,3,dispatch_decision_block,0.5400000214576721,0.6666666865348816,0.5360824465751648,1.033542513847351,0.6224428415298462,4.396878242492676,0.05610654875636101,1.0589064359664917,0.0335424430668354,0.6224428415298462,1
19,57,60,3,dispatch_decision_block,0.5799999833106995,0.3333333432674408,0.5876288414001465,1.0273010730743408,0.6691986918449402,5.711832523345947,0.05099565163254738,1.0127331018447876,0.02730104885995388,0.6691986918449402,1
20,60,63,3,dispatch_decision_block,0.6000000238418579,0.6666666865348816,0.5979381203651428,0.9535250663757324,0.650463342666626,5.468268871307373,0.014417591504752636,1.0315983295440674,-0.04647490009665489,0.650463342666626,1
21,63,66,3,dispatch_decision_block,0.6000000238418579,1.0,0.5876288414001465,0.9914965033531189,0.6492407917976379,5.053896903991699,0.054690755903720856,1.0299944877624512,-0.008503482677042484,0.6492407917976379,1
22,66,69,3,dispatch_decision_block,0.5799999833106995,1.0,0.5670102834701538,1.007479190826416,0.5565480589866638,3.636169672012329,0.06857296824455261,1.0650179386138916,0.007479121908545494,0.5565480589866638,1
23,69,72,3,dispatch_decision_block,0.5899999737739563,1.0,0.5773195624351501,1.1390023231506348,0.6935048699378967,3.679319143295288,0.06084823235869408,1.0955922603607178,0.13900236785411835,0.6935048699378967,1
0,0,3,3,dispatch_decision_block,0.6700000166893005,0.8999999761581421,0.644444465637207,1.014338731765747,0.6625623106956482,5.538212776184082,0.04066929966211319,1.0457335710525513,0.014338620007038116,0.6625623106956482,2
1,3,6,3,dispatch_decision_block,0.6299999952316284,0.699999988079071,0.6222222447395325,1.2973084449768066,1.9707791805267334,18.600175857543945,0.059472549706697464,1.0332590341567993,0.29730862379074097,1.9707791805267334,2
2,6,9,3,dispatch_decision_block,0.6299999952316284,0.699999988079071,0.6222222447395325,1.1134108304977417,1.430945873260498,12.481058120727539,0.03370656073093414,0.9519836902618408,0.11341070383787155,1.430945873260498,2
3,9,12,3,dispatch_decision_block,0.6000000238418579,0.699999988079071,0.5888888835906982,0.9795762896537781,0.5968282222747803,3.5093913078308105,0.06367405503988266,0.9926938414573669,-0.020423658192157745,0.5968282222747803,2
4,12,15,3,dispatch_decision_block,0.5899999737739563,0.5,0.6000000238418579,1.2251472473144531,2.4950649738311768,25.523502349853516,0.06007984280586243,1.009113073348999,0.22514723241329193,2.4950649738311768,2
5,15,18,3,dispatch_decision_block,0.6499999761581421,0.699999988079071,0.644444465637207,1.0686213970184326,0.6532948017120361,3.574469804763794,0.037952911108732224,1.05617094039917,0.06862141937017441,0.6532948017120361,2
6,18,21,3,dispatch_decision_block,0.6499999761581421,0.8999999761581421,0.6222222447395325,0.9371258616447449,0.45663103461265564,2.3996453285217285,0.04792819917201996,1.0363404750823975,-0.06287413835525513,0.45663103461265564,2
7,21,24,3,dispatch_decision_block,0.5400000214576721,0.699999988079071,0.5222222208976746,1.3733285665512085,3.8661582469940186,39.4560661315918,0.03759210556745529,1.0007404088974,0.37332862615585327,3.8661582469940186,2
8,24,27,3,dispatch_decision_block,0.5899999737739563,0.4000000059604645,0.6111111044883728,0.9201156497001648,0.5557112097740173,4.353708744049072,0.06838081777095795,0.9850583076477051,-0.07988427579402924,0.5557112097740173,2
9,27,30,3,dispatch_decision_block,0.5799999833106995,0.6000000238418579,0.5777778029441833,0.9790107011795044,0.5126994848251343,4.0374908447265625,0.06784336268901825,1.0166608095169067,-0.020989347249269485,0.5126994252204895,2
10,30,33,3,dispatch_decision_block,0.6899999976158142,0.800000011920929,0.6777777671813965,1.2506732940673828,1.6630825996398926,15.366321563720703,0.05664721503853798,1.0435646772384644,0.25067338347435,1.6630825996398926,2
11,33,36,3,dispatch_decision_block,0.5400000214576721,0.6000000238418579,0.5333333611488342,1.0634503364562988,0.7598402500152588,6.794906139373779,0.0175650492310524,0.9820559024810791,0.06345036625862122,0.7598402500152588,2
12,36,39,3,dispatch_decision_block,0.6800000071525574,0.8999999761581421,0.6555555462837219,0.9771224856376648,0.5279464721679688,4.108561992645264,0.07042364776134491,1.0029093027114868,-0.02287750318646431,0.5279464721679688,2
13,39,42,3,dispatch_decision_block,0.6399999856948853,0.800000011920929,0.6222222447395325,0.8902453780174255,0.45297709107398987,2.0596282482147217,0.03641451522707939,1.0175325870513916,-0.10975462943315506,0.45297709107398987,2
14,42,45,3,dispatch_decision_block,0.5199999809265137,0.6000000238418579,0.5111111402511597,1.0704706907272339,1.019777536392212,10.17271900177002,0.06707236170768738,1.0081558227539062,0.0704706460237503,1.019777536392212,2
15,45,48,3,dispatch_decision_block,0.7200000286102295,0.699999988079071,0.7222222089767456,0.9618706703186035,0.586648166179657,3.77752947807312,0.05973238870501518,1.0535666942596436,-0.038129352033138275,0.586648166179657,2
16,48,51,3,dispatch_decision_block,0.6399999856948853,0.6000000238418579,0.644444465637207,0.9997713565826416,0.6957359910011292,4.793546199798584,0.039025165140628815,1.023072361946106,-0.0002287018287461251,0.6957359910011292,2
17,51,54,3,dispatch_decision_block,0.5400000214576721,0.6000000238418579,0.5333333611488342,0.950767457485199,0.39306288957595825,2.4565603733062744,0.06059430167078972,1.0335266590118408,-0.0492326058447361,0.39306285977363586,2
18,54,57,3,dispatch_decision_block,0.49000000953674316,0.6000000238418579,0.47777777910232544,0.9452868700027466,0.4093070924282074,3.1489663124084473,0.048128724098205566,0.9688862562179565,-0.054713163524866104,0.4093070924282074,2
19,57,60,3,dispatch_decision_block,0.550000011920929,0.5,0.5555555820465088,0.9953917860984802,0.5346872210502625,3.9972548484802246,0.03284137696027756,1.0140589475631714,-0.004608261398971081,0.5346872210502625,2
20,60,63,3,dispatch_decision_block,0.6399999856948853,0.6000000238418579,0.644444465637207,0.9450187683105469,0.4327051043510437,2.8425452709198,0.07396454364061356,1.0011972188949585,-0.05498120188713074,0.4327051043510437,2
21,63,66,3,dispatch_decision_block,0.6200000047683716,0.699999988079071,0.6111111044883728,0.994474470615387,0.45923420786857605,2.325847625732422,0.040000222623348236,1.0039132833480835,-0.005525453016161919,0.45923420786857605,2
22,66,69,3,dispatch_decision_block,0.5899999737739563,0.5,0.6000000238418579,1.1426036357879639,0.9095727801322937,7.231632709503174,0.039501748979091644,1.034787893295288,0.14260363578796387,0.9095727801322937,2
23,69,72,3,dispatch_decision_block,0.5299999713897705,0.6000000238418579,0.5222222208976746,1.0643800497055054,1.0406862497329712,10.067334175109863,0.04440800100564957,1.029823899269104,0.06438001990318298,1.0406862497329712,2
0,0,3,3,dispatch_decision_block,0.6200000047683716,0.5789473652839661,0.6296296119689941,1.421022891998291,1.448871374130249,11.378135681152344,0.045848775655031204,0.9892444610595703,0.4210229516029358,1.448871374130249,3
1,3,6,3,dispatch_decision_block,0.5,0.5263158082962036,0.4938271641731262,1.2563347816467285,1.0372587442398071,9.03665828704834,0.04709237441420555,0.9774780869483948,0.25633490085601807,1.0372587442398071,3
2,6,9,3,dispatch_decision_block,0.6299999952316284,0.5263158082962036,0.654321014881134,1.2653837203979492,1.0751926898956299,7.720245361328125,0.03779483959078789,0.9669188261032104,0.2653838098049164,1.0751926898956299,3
3,9,12,3,dispatch_decision_block,0.6000000238418579,0.42105263471603394,0.6419752836227417,1.3099709749221802,1.1604242324829102,10.079928398132324,0.09109349548816681,0.9721336960792542,0.3099711835384369,1.1604242324829102,3
4,12,15,3,dispatch_decision_block,0.5299999713897705,0.4736842215061188,0.5432098507881165,1.149448275566101,0.6497226357460022,5.136205196380615,0.03188173472881317,0.9421804547309875,0.1494482457637787,0.6497226357460022,3
5,15,18,3,dispatch_decision_block,0.5600000023841858,0.5263158082962036,0.5679012537002563,1.273344874382019,0.9186553955078125,6.16243314743042,0.06957414001226425,0.9287443161010742,0.2733449637889862,0.9186553955078125,3
6,18,21,3,dispatch_decision_block,0.5799999833106995,0.42105263471603394,0.6172839403152466,1.1435656547546387,0.7217575311660767,4.814919471740723,0.06885379552841187,0.9397488236427307,0.14356562495231628,0.7217575311660767,3
7,21,24,3,dispatch_decision_block,0.5799999833106995,0.5263158082962036,0.5925925970077515,1.1806668043136597,1.1144435405731201,11.24915599822998,0.06376976519823074,0.9532462954521179,0.18066678941249847,1.1144435405731201,3
8,24,27,3,dispatch_decision_block,0.6299999952316284,0.5789473652839661,0.6419752836227417,1.3020776510238647,1.4277218580245972,12.078351974487305,0.06766285747289658,0.9695830941200256,0.3020777404308319,1.4277218580245972,3
9,27,30,3,dispatch_decision_block,0.6100000143051147,0.4736842215061188,0.6419752836227417,1.8058947324752808,5.132569789886475,50.58409118652344,0.040656816214323044,0.9900619387626648,0.8058946132659912,5.132569789886475,3
10,30,33,3,dispatch_decision_block,0.5299999713897705,0.5263158082962036,0.5308641791343689,1.2786108255386353,1.1305614709854126,7.669094562530518,0.06295237690210342,0.957032322883606,0.2786110043525696,1.1305614709854126,3
11,33,36,3,dispatch_decision_block,0.6100000143051147,0.5263158082962036,0.6296296119689941,1.4656823873519897,1.9947798252105713,13.383980751037598,0.05716748535633087,0.9353989362716675,0.46568238735198975,1.9947798252105713,3
12,36,39,3,dispatch_decision_block,0.6499999761581421,0.6842105388641357,0.6419752836227417,1.3464300632476807,1.2632524967193604,8.359467506408691,0.09586299955844879,0.958372175693512,0.3464300036430359,1.2632524967193604,3
13,39,42,3,dispatch_decision_block,0.6499999761581421,0.5789473652839661,0.6666666865348816,1.222896933555603,0.9035691022872925,6.0611348152160645,0.052210669964551926,0.971771240234375,0.22289687395095825,0.9035691022872925,3
14,42,45,3,dispatch_decision_block,0.5400000214576721,0.5263158082962036,0.5432098507881165,1.2349190711975098,0.8650801181793213,6.040578842163086,0.054599594324827194,0.9593290090560913,0.23491905629634857,0.8650801181793213,3
15,45,48,3,dispatch_decision_block,0.6000000238418579,0.5263158082962036,0.6172839403152466,1.2083420753479004,0.9529268741607666,6.792944431304932,0.049732767045497894,0.9472965002059937,0.20834212005138397,0.9529268741607666,3
16,48,51,3,dispatch_decision_block,0.6399999856948853,0.42105263471603394,0.6913580298423767,1.2606602907180786,1.0555832386016846,8.813192367553711,0.06092657893896103,0.9078694581985474,0.2606602907180786,1.0555832386016846,3
17,51,54,3,dispatch_decision_block,0.5400000214576721,0.5789473652839661,0.5308641791343689,1.323183298110962,1.372286319732666,10.96239185333252,0.07095132768154144,0.9553049802780151,0.3231833577156067,1.372286319732666,3
18,54,57,3,dispatch_decision_block,0.6000000238418579,0.31578946113586426,0.6666666865348816,1.3206287622451782,1.040206789970398,6.606220245361328,0.023195456713438034,1.0600041151046753,0.3206288516521454,1.040206789970398,3
19,57,60,3,dispatch_decision_block,0.5699999928474426,0.5263158082962036,0.5802469253540039,1.3069403171539307,1.2775543928146362,9.93460750579834,0.04774894565343857,0.9683862328529358,0.30694031715393066,1.2775543928146362,3
20,60,63,3,dispatch_decision_block,0.699999988079071,0.4736842215061188,0.7530864477157593,1.6334260702133179,2.6904397010803223,18.976882934570312,0.03528635576367378,1.0069080591201782,0.6334260702133179,2.6904397010803223,3
21,63,66,3,dispatch_decision_block,0.5600000023841858,0.5263158082962036,0.5679012537002563,1.1878373622894287,0.85340815782547,7.390065670013428,0.0611199289560318,0.9678682684898376,0.1878374069929123,0.85340815782547,3
22,66,69,3,dispatch_decision_block,0.6000000238418579,0.4736842215061188,0.6296296119689941,1.2223225831985474,0.9135324358940125,6.9664154052734375,0.07314381003379822,0.9756696224212646,0.2223224639892578,0.9135324358940125,3
23,69,72,3,dispatch_decision_block,0.6899999976158142,0.6842105388641357,0.6913580298423767,1.1843361854553223,0.693780243396759,4.8338446617126465,0.0474679097533226,0.9657947421073914,0.1843361258506775,0.693780243396759,3
0,0,3,3,dispatch_decision_block,0.5799999833106995,0.8125,0.5357142686843872,1.0526484251022339,0.6440832018852234,4.632802963256836,0.023615656420588493,1.061173915863037,0.05264843627810478,0.6440832018852234,4
1,3,6,3,dispatch_decision_block,0.49000000953674316,0.4375,0.5,1.0227153301239014,0.6110897064208984,5.600816249847412,0.0748186931014061,1.0461554527282715,0.022715367376804352,0.6110897064208984,4
2,6,9,3,dispatch_decision_block,0.5799999833106995,0.625,0.5714285969734192,1.1288622617721558,0.7517780065536499,5.3251824378967285,0.03155189007520676,1.039491057395935,0.12886226177215576,0.7517780065536499,4
3,9,12,3,dispatch_decision_block,0.5400000214576721,0.6875,0.511904776096344,1.1247224807739258,1.1167969703674316,10.721755027770996,0.0764012336730957,1.0550551414489746,0.12472241371870041,1.1167969703674316,4
4,12,15,3,dispatch_decision_block,0.550000011920929,0.75,0.511904776096344,1.1126519441604614,0.6933894753456116,4.528285503387451,0.07571859657764435,1.0286184549331665,0.11265193670988083,0.6933894753456116,4
5,15,18,3,dispatch_decision_block,0.6299999952316284,0.75,0.6071428656578064,1.177175760269165,1.027857780456543,9.361898422241211,0.05349801853299141,1.0589197874069214,0.17717574536800385,1.027857780456543,4
6,18,21,3,dispatch_decision_block,0.5600000023841858,0.3125,0.6071428656578064,1.2875678539276123,1.6147184371948242,15.558067321777344,0.01701650582253933,1.0752004384994507,0.2875679135322571,1.6147184371948242,4
7,21,24,3,dispatch_decision_block,0.6600000262260437,0.5625,0.6785714030265808,1.4261337518692017,3.012471914291382,30.21175193786621,0.02060665190219879,1.0641697645187378,0.4261337220668793,3.012471914291382,4
8,24,27,3,dispatch_decision_block,0.6000000238418579,0.75,0.5714285969734192,1.1482670307159424,0.7530344724655151,4.830256462097168,0.02940787374973297,1.0199456214904785,0.1482670158147812,0.7530344724655151,4
9,27,30,3,dispatch_decision_block,0.5099999904632568,0.625,0.488095223903656,1.0979981422424316,0.7200525999069214,4.5855326652526855,0.04373936727643013,1.0423141717910767,0.09799814969301224,0.7200525999069214,4
10,30,33,3,dispatch_decision_block,0.6399999856948853,0.75,0.6190476417541504,1.1352016925811768,0.8760372996330261,5.886986255645752,0.0386471301317215,1.0085715055465698,0.13520170748233795,0.8760372996330261,4
11,33,36,3,dispatch_decision_block,0.5600000023841858,0.625,0.5476190447807312,1.105290412902832,0.9996546506881714,7.424469470977783,0.052945882081985474,1.0054093599319458,0.10529040545225143,0.9996546506881714,4
12,36,39,3,dispatch_decision_block,0.6399999856948853,0.5625,0.6547619104385376,1.0590636730194092,0.6409176588058472,4.202945232391357,0.04761325195431709,1.0019290447235107,0.05906367674469948,0.6409176588058472,4
13,39,42,3,dispatch_decision_block,0.4699999988079071,0.5625,0.4523809552192688,1.088404893875122,0.5165354609489441,3.1942696571350098,0.01572454907000065,0.9580060243606567,0.08840486407279968,0.5165354609489441,4
14,42,45,3,dispatch_decision_block,0.5699999928474426,0.4375,0.5952380895614624,1.1663762331008911,1.1317496299743652,9.699697494506836,0.04787691682577133,0.9983080625534058,0.1663762331008911,1.1317496299743652,4
15,45,48,3,dispatch_decision_block,0.6100000143051147,0.6875,0.5952380895614624,1.1899654865264893,1.0016696453094482,8.142965316772461,0.030275864526629448,1.0803654193878174,0.18996544182300568,1.0016696453094482,4
16,48,51,3,dispatch_decision_block,0.6000000238418579,0.75,0.5714285969734192,1.1971968412399292,2.038259983062744,19.980506896972656,0.04366331174969673,0.9615300297737122,0.1971968412399292,2.038259983062744,4
17,51,54,3,dispatch_decision_block,0.5699999928474426,0.75,0.5357142686843872,1.153937578201294,0.7556398510932922,5.853151321411133,0.061050403863191605,1.0660276412963867,0.15393756330013275,0.7556398510932922,4
18,54,57,3,dispatch_decision_block,0.5400000214576721,0.5625,0.5357142686843872,1.0800566673278809,0.7767996788024902,5.765791416168213,0.08450828492641449,1.0579593181610107,0.08005667477846146,0.7767996788024902,4
19,57,60,3,dispatch_decision_block,0.49000000953674316,0.75,0.4404761791229248,1.0801128149032593,0.5520234107971191,3.3282792568206787,0.07815919071435928,1.044874906539917,0.08011279255151749,0.5520234107971191,4
20,60,63,3,dispatch_decision_block,0.5799999833106995,0.6875,0.5595238208770752,1.323699951171875,1.7899842262268066,13.543131828308105,0.036964111030101776,1.0581995248794556,0.32370004057884216,1.7899842262268066,4
21,63,66,3,dispatch_decision_block,0.550000011920929,0.4375,0.5714285969734192,1.0140488147735596,0.6477253437042236,5.363234996795654,0.04402461647987366,1.0741103887557983,0.014048686251044273,0.6477253437042236,4
22,66,69,3,dispatch_decision_block,0.6000000238418579,0.625,0.5952380895614624,1.0014148950576782,0.4916282892227173,2.937842845916748,0.06685808300971985,1.068600058555603,0.0014149760827422142,0.4916282892227173,4
23,69,72,3,dispatch_decision_block,0.6100000143051147,0.75,0.5833333134651184,1.1208573579788208,0.8949664831161499,7.259178638458252,0.07373974472284317,1.0729008913040161,0.12085731327533722,0.8949664831161499,4
