epoch,theta_selected_score_mean,theta_expected_score_mean,theta_residual_credit_mean,theta_residual_credit_std,theta_ratio_mean,theta_approx_kl,theta_clip_fraction,advantage_action_alignment,offload_decision_agreement_ratio,actual_offload_rate_when_theta_true_gap_positive,actual_offload_rate_when_theta_true_gap_negative
0,0.004999730736017227,0.0026569091714918613,0.002342824824154377,0.9875488877296448,1.0041003227233887,0.008929979987442493,0.1795833259820938,-0.07958312332630157,0.502916693687439,0.0,0.4974747598171234
1,0.004166460130363703,0.002499112393707037,0.001667351694777608,0.9580220580101013,1.005289077758789,0.0035701151937246323,0.13500000536441803,-0.08193326741456985,0.503333330154419,1.0,0.4981052577495575
2,0.032499250024557114,0.013652327470481396,0.018846917897462845,0.922498345375061,0.9940289258956909,0.013682018965482712,0.11166666448116302,0.05848333239555359,0.51541668176651,0.20000000298023224,0.4829185903072357
3,0.03249963000416756,0.006438239477574825,0.026061397045850754,0.9085115194320679,1.0027718544006348,0.004204788710922003,0.08666666597127914,-0.07774760574102402,0.5162500143051147,0.3333333432674408,0.4831223487854004
4,0.04749874770641327,0.009621070697903633,0.037877678871154785,0.873241662979126,0.99112468957901,0.01591361127793789,0.09125000238418579,-0.07801847904920578,0.5241666436195374,0.4545454680919647,0.4756871163845062
