block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,theta_selected_action_prob_gain_mean,theta_selected_action_prob_gain_std,route_selected_action_prob_gain_mean,route_selected_action_prob_gain_std,theta_clip_fraction,route_clip_fraction,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std,epoch
14,42,45,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.002666336251422763,0.36237838864326477,0.8982445597648621,-0.9694003462791443,0.005006806924939156,0.34085020422935486,0.7654100656509399,-0.8288265466690063,0.009480594657361507,0.1574697643518448,0.008193162269890308,0.14193667471408844,0.2199999988079071,0.09000000357627869,-0.46892258524894714,0.26589205861091614,-0.28855717182159424,0.2814197540283203,0
15,45,48,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.0038447785191237926,0.2634797692298889,0.6455172896385193,-0.7778500318527222,-0.0017977022798731923,0.3367833197116852,0.7101391553878784,-1.0315217971801758,-0.0012574857100844383,0.07816720753908157,0.010008787736296654,0.19291441142559052,0.029999999329447746,0.20000000298023224,0.1182468980550766,0.1990959197282791,0.02316303178668022,0.2590063214302063,0
16,48,51,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.0010422766208648682,0.31877055764198303,0.8465470671653748,-0.8730886578559875,0.00518948445096612,0.34121328592300415,0.9828732013702393,-0.644872784614563,-0.0006606441456824541,0.15454314649105072,0.03211367875337601,0.2685006856918335,0.14000000059604645,0.3100000023841858,0.11548547446727753,0.2230701893568039,-0.2491162121295929,0.24026258289813995,0
17,51,54,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.0021054947283118963,0.3604355752468109,0.6751381158828735,-0.8527712225914001,0.007459632121026516,0.2571218013763428,0.6998620629310608,-0.50248783826828,0.0023574787192046642,0.21471667289733887,-0.009130417369306087,0.1927378922700882,0.18000000715255737,0.2199999988079071,-0.34375181794166565,0.29715240001678467,-0.4060322940349579,0.20611995458602905,0
18,54,57,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.003931740298867226,0.28943899273872375,0.6540441513061523,-0.9208753705024719,0.00037055969005450606,0.30571067333221436,0.8082926869392395,-0.7727727293968201,-0.016771838068962097,0.0992526113986969,0.00700420793145895,0.1487617939710617,0.07999999821186066,0.14000000059604645,-0.03587066009640694,0.22992193698883057,0.07205329835414886,0.28885558247566223,0
19,57,60,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.030624451115727425,0.36372876167297363,0.926668107509613,-1.107742428779602,-0.010084445588290691,0.32077065110206604,0.6829248666763306,-0.8592842817306519,-0.016377992928028107,0.11829124391078949,-0.00528086768463254,0.175081267952919,0.07999999821186066,0.20999999344348907,-1.5387160778045654,0.31953132152557373,0.525412380695343,0.2991698384284973,0
20,60,63,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.006088415160775185,0.4220351576805115,0.949820339679718,-1.4938809871673584,-0.010607137344777584,0.2907771170139313,0.919675350189209,-0.9313331842422485,-0.01455377135425806,0.12964361906051636,-0.009026853367686272,0.17574863135814667,0.1599999964237213,0.18000000715255737,0.1929709017276764,0.32071515917778015,0.5953816175460815,0.23333115875720978,0
21,63,66,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.0016659796237945557,0.26973673701286316,0.6577160954475403,-0.6829140782356262,-0.013716941699385643,0.39452502131462097,1.3309566974639893,-1.0131239891052246,0.013791416771709919,0.2120429277420044,0.04471602290868759,0.24278631806373596,0.07000000029802322,0.25999999046325684,-0.060318175703287125,0.23282651603221893,0.9002317190170288,0.3225959241390228,0
22,66,69,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.007421199232339859,0.28804174065589905,0.5781400203704834,-0.7021094560623169,0.011913049034774303,0.3167499005794525,0.8949596881866455,-0.733076810836792,0.021848276257514954,0.10879585146903992,0.005291514564305544,0.17546111345291138,0.09000000357627869,0.20000000298023224,0.05101434886455536,0.19430960714817047,-0.5297061204910278,0.23413866758346558,0
23,69,72,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.007657983805984259,0.2878379225730896,0.7416071891784668,-0.7436359524726868,0.0121659180149436,0.32373788952827454,0.7900456786155701,-0.6063156723976135,-0.03099616803228855,0.15250645577907562,-0.008184180594980717,0.15290391445159912,0.17000000178813934,0.14000000059604645,-0.4983321726322174,0.19873453676700592,-0.754417359828949,0.24720658361911774,0
0,0,3,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.0006821429706178606,0.2011721283197403,1.0794203281402588,-0.7627151012420654,0.005026044324040413,0.20806992053985596,1.1682345867156982,-0.6809303164482117,0.0171628650277853,0.21718889474868774,0.0030521440785378218,0.35343146324157715,0.25999999046325684,0.44999998807907104,-0.10677845776081085,0.15676522254943848,-0.24722985923290253,0.1876930147409439,1
1,3,6,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.006718886084854603,0.23862995207309723,0.7195380926132202,-0.7251976132392883,0.003051936626434326,0.18082307279109955,0.708272397518158,-0.6647371649742126,0.017895113676786423,0.21958479285240173,-0.0876615047454834,0.3424987196922302,0.3100000023841858,0.4399999976158142,-0.4659557640552521,0.15696878731250763,-0.1339273899793625,0.16613109409809113,1
2,6,9,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.006256767548620701,0.18677234649658203,0.7272552847862244,-0.40654367208480835,0.0008943903376348317,0.19840040802955627,0.6508854627609253,-0.8899717330932617,0.008522090502083302,0.1992189884185791,-0.005390089936554432,0.3355105519294739,0.23000000417232513,0.5,-0.4726581573486328,0.11191260814666748,-0.08506038784980774,0.1528296172618866,1
3,9,12,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.023534785956144333,0.21358102560043335,0.8103805780410767,-0.693821907043457,0.014278608374297619,0.16361494362354279,0.8399218320846558,-0.43823927640914917,0.012080959975719452,0.2673132121562958,-0.023807654157280922,0.40534019470214844,0.3100000023841858,0.5699999928474426,0.7773382663726807,0.2680242955684662,-0.6707723736763,0.20198136568069458,1
4,12,15,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.020727967843413353,0.3014788329601288,1.4371315240859985,-0.9219517707824707,-0.011742332018911839,0.22183889150619507,0.7486302256584167,-0.7969873547554016,-0.017151011154055595,0.3016110360622406,0.029811538755893707,0.6359155774116516,0.3400000035762787,0.5299999713897705,-1.0440043210983276,0.4435735046863556,0.528245210647583,0.22369253635406494,1
5,15,18,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.007653168868273497,0.20023584365844727,1.0601283311843872,-0.9207116961479187,0.0054100691340863705,0.25827187299728394,1.5931248664855957,-1.266211986541748,-0.02315591834485531,0.25140953063964844,0.06265474110841751,0.6602445840835571,0.3499999940395355,0.5299999713897705,-0.011036057025194168,0.1323319524526596,-0.26986467838287354,0.21906478703022003,1
6,18,21,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.014040639623999596,0.1813340038061142,0.4717465043067932,-0.5058591365814209,-0.00588623620569706,0.16811524331569672,0.6516425609588623,-0.7234799265861511,-0.014907725155353546,0.32234126329421997,0.026977993547916412,0.5171129107475281,0.28999999165534973,0.5199999809265137,0.3748033940792084,0.14948593080043793,0.29011228680610657,0.1719406396150589,1
7,21,24,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.010793152265250683,0.2335984855890274,1.0681713819503784,-0.6605219841003418,-0.0024580801837146282,0.17079541087150574,0.8324238061904907,-0.45699554681777954,-0.013473492115736008,0.242377370595932,0.005423081573098898,0.3804500102996826,0.3199999928474426,0.47999998927116394,-0.7467346787452698,0.1736147552728653,0.10744281858205795,0.13191665709018707,1
8,24,27,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.0030299306381493807,0.2052411288022995,0.5761253833770752,-0.8236262798309326,0.017408734187483788,0.21962560713291168,1.121775507926941,-0.676536500453949,0.039700087159872055,0.3971098065376282,-0.09497292339801788,0.3764738440513611,0.3499999940395355,0.47999998927116394,-0.2859455943107605,0.15934385359287262,-0.8133760690689087,0.3175290524959564,1
9,27,30,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.023046212270855904,0.2799168527126312,1.1727681159973145,-0.8616992235183716,-0.008470283821225166,0.2686190605163574,0.84962397813797,-1.704778790473938,-0.034092143177986145,0.18269743025302887,0.06763353198766708,0.3941638469696045,0.20999999344348907,0.5099999904632568,0.9861088395118713,0.3689919710159302,0.40115243196487427,0.33284181356430054,1
10,30,33,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.02201724797487259,0.19585977494716644,0.6719112992286682,-0.6732483506202698,0.0015765714924782515,0.2279030978679657,1.4346539974212646,-0.599128246307373,-0.020268283784389496,0.18286941945552826,0.014310927130281925,0.4353039860725403,0.25999999046325684,0.5299999713897705,0.9758076667785645,0.29940247535705566,-0.10183863341808319,0.16169585287570953,1
11,33,36,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.007558261044323444,0.2208486646413803,0.6276465058326721,-1.1840623617172241,-0.007375202141702175,0.2662459909915924,1.0431172847747803,-1.5389986038208008,-0.004698621574789286,0.2778674364089966,-0.04092933610081673,0.36058923602104187,0.33000001311302185,0.5899999737739563,-0.15169191360473633,0.17824089527130127,0.3581891357898712,0.1831524819135666,1
12,36,39,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.007102177944034338,0.24964559078216553,0.6788549423217773,-0.9456973671913147,0.010130447335541248,0.14961890876293182,0.46976444125175476,-0.5021916627883911,0.016182318329811096,0.2719022035598755,0.028796929866075516,0.39318573474884033,0.33000001311302185,0.41999998688697815,0.20445756614208221,0.17779335379600525,-0.5019256472587585,0.1396084874868393,1
13,39,42,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.02901518903672695,0.25633296370506287,0.8781009912490845,-1.0034129619598389,-0.026165513321757317,0.3255901038646698,1.040082335472107,-1.4161734580993652,-0.041318487375974655,0.2783663868904114,-0.10284838825464249,0.342082142829895,0.3700000047683716,0.5699999928474426,1.0746798515319824,0.33702635765075684,1.2635539770126343,0.3940037786960602,1
14,42,45,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.009320329874753952,0.27188652753829956,1.3402743339538574,-1.2511520385742188,0.011190628632903099,0.173547625541687,0.6889544129371643,-0.760846734046936,-0.029084596782922745,0.3033509850502014,0.03823792561888695,0.4390248656272888,0.4099999964237213,0.44999998807907104,-0.6469174027442932,0.30745428800582886,-0.5439205169677734,0.155782088637352,1
15,45,48,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.012144246138632298,0.2567990720272064,0.9713517427444458,-0.9951679110527039,-0.0014594754902645946,0.14302070438861847,0.5486412048339844,-0.7743091583251953,-0.03446793928742409,0.21574480831623077,-0.01929921843111515,0.40153107047080994,0.3199999928474426,0.5099999904632568,0.37138131260871887,0.1551751047372818,0.05018189549446106,0.1379362791776657,1
16,48,51,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.004044843837618828,0.24126696586608887,1.091552972793579,-0.840815544128418,0.005715731531381607,0.21923328936100006,0.7379086017608643,-0.7239480018615723,-0.018978314474225044,0.19537267088890076,-0.016961529850959778,0.392999529838562,0.25999999046325684,0.49000000953674316,-0.16285209357738495,0.1269783228635788,-0.25966525077819824,0.16183289885520935,1
17,51,54,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.011015831492841244,0.22520224750041962,1.0132499933242798,-0.7190932035446167,0.011358103714883327,0.20179171860218048,0.8424411416053772,-0.6885912418365479,0.001961889211088419,0.31020331382751465,0.02753908932209015,0.391059547662735,0.3799999952316284,0.49000000953674316,-0.6527969241142273,0.17911222577095032,-0.5199525356292725,0.2650741934776306,1
18,54,57,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.0030270067509263754,0.25063490867614746,1.161683201789856,-1.0568863153457642,0.0004525303957052529,0.1696607768535614,0.7112141847610474,-0.6747358441352844,-0.026168866083025932,0.2844022214412689,-0.030081644654273987,0.2724188268184662,0.38999998569488525,0.5099999904632568,0.09216011315584183,0.1629955917596817,-0.016538018360733986,0.15279291570186615,1
19,57,60,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.031191017478704453,0.41093015670776367,1.7584636211395264,-1.100611925125122,-0.011021021753549576,0.25222688913345337,0.9543805122375488,-1.2369918823242188,0.007799708750098944,0.2299799621105194,-0.02132372371852398,0.34522944688796997,0.3199999928474426,0.5299999713897705,-1.7752188444137573,0.5224941372871399,0.5237482786178589,0.26362353563308716,1
20,60,63,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.0032611084170639515,0.2125418484210968,0.8191213011741638,-1.0258102416992188,-0.02204316295683384,0.23617129027843475,0.8370847702026367,-1.4798688888549805,-0.002522583119571209,0.23496264219284058,0.010076148435473442,0.5222081542015076,0.3199999928474426,0.5299999713897705,0.05099543556571007,0.23597446084022522,1.0640910863876343,0.40241172909736633,1
21,63,66,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.003966444171965122,0.1748441457748413,0.5490248799324036,-0.4592001438140869,-0.01952611841261387,0.3145650029182434,1.2521154880523682,-1.4308595657348633,-0.016067350283265114,0.20407380163669586,-0.02386900968849659,0.4033976197242737,0.23000000417232513,0.6100000143051147,-0.26535773277282715,0.19182223081588745,0.9547528624534607,0.37660515308380127,1
22,66,69,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.00977183785289526,0.17651870846748352,0.5776265859603882,-0.478202223777771,0.0064924778416752815,0.1740758866071701,0.8668249845504761,-0.5538371801376343,-0.047521501779556274,0.303407222032547,-0.01357564702630043,0.3187272548675537,0.3700000047683716,0.5199999809265137,0.19716809689998627,0.13625779747962952,-0.3089708089828491,0.16381199657917023,1
23,69,72,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.00795864500105381,0.2099349945783615,1.1380707025527954,-0.5761324167251587,0.010979805141687393,0.15899229049682617,0.7309645414352417,-0.6208230257034302,-0.027183428406715393,0.23059333860874176,0.011140856891870499,0.46140918135643005,0.33000001311302185,0.5,-0.6921336650848389,0.284628689289093,-0.5566223859786987,0.11287776380777359,1
0,0,3,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.01042800210416317,0.21295572817325592,0.6689014434814453,-0.7446861863136292,0.0061785937286913395,0.16345378756523132,0.6846389770507812,-0.5482714772224426,-0.011053383350372314,0.19307714700698853,-0.03809130936861038,0.2750653028488159,0.2199999988079071,0.3799999952316284,0.40760642290115356,0.15117695927619934,-0.2925187349319458,0.1436842530965805,2
1,3,6,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.002401212463155389,0.24233406782150269,0.7517455816268921,-0.5759218335151672,-0.005246079061180353,0.23749297857284546,0.7423391342163086,-1.0271830558776855,-0.02380724996328354,0.23856009542942047,-0.019488170742988586,0.30501019954681396,0.3100000023841858,0.5,-0.03415899723768234,0.21490657329559326,0.2689325213432312,0.19263364374637604,2
2,6,9,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.00428709015250206,0.2450343519449234,1.3220927715301514,-0.5772290825843811,0.0026694065891206264,0.15416601300239563,0.8937150239944458,-0.5466795563697815,-0.036843013018369675,0.24160215258598328,0.10848160833120346,0.4194716215133667,0.38999998569488525,0.38999998569488525,-0.46986570954322815,0.18280813097953796,-0.1271766871213913,0.1535956859588623,2
3,9,12,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.023007940500974655,0.26682573556900024,1.0524876117706299,-1.0853357315063477,0.00015679300122428685,0.183238685131073,0.6608312726020813,-0.7495319843292236,-0.005162198096513748,0.3119560480117798,-0.0017736846348270774,0.301341712474823,0.4300000071525574,0.5,0.7008998394012451,0.3580484688282013,-0.005550469271838665,0.16059686243534088,2
4,12,15,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.024611802771687508,0.3135192394256592,1.5904357433319092,-0.915794849395752,-0.002110888250172138,0.19740036129951477,0.7133166790008545,-0.500059962272644,-0.018342819064855576,0.33599910140037537,-0.01843024417757988,0.28659871220588684,0.36000001430511475,0.4300000071525574,-1.2588248252868652,0.424674928188324,0.13792215287685394,0.14452563226222992,2
5,15,18,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.005496397614479065,0.1676216423511505,0.5195674896240234,-0.5076006054878235,0.006355739664286375,0.1964631974697113,0.8689079880714417,-0.7399471402168274,-0.04202500358223915,0.25657618045806885,0.03592541068792343,0.2829282283782959,0.3199999928474426,0.3799999952316284,0.05484887212514877,0.1578149050474167,-0.25358155369758606,0.19563010334968567,2
6,18,21,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.00037312478525564075,0.22806385159492493,0.7326430678367615,-0.6813466548919678,-0.006638490129262209,0.21470658481121063,0.6620215177536011,-1.0312116146087646,-0.006598707288503647,0.23212425410747528,-0.03639571741223335,0.384877473115921,0.30000001192092896,0.5,-0.15531814098358154,0.20388826727867126,0.3249528408050537,0.22256998717784882,2
7,21,24,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.02221551164984703,0.3358671963214874,1.130770206451416,-1.3509684801101685,-0.0002747875405475497,0.22758860886096954,0.7738692760467529,-0.9999017715454102,0.01922151818871498,0.2692277729511261,-0.06731751561164856,0.28524795174598694,0.20999999344348907,0.5199999809265137,-1.1547845602035522,0.28574976325035095,-0.009787864983081818,0.1954713612794876,2
8,24,27,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.005711479112505913,0.24852924048900604,0.9191104173660278,-0.8911683559417725,0.00823027640581131,0.21577410399913788,0.6962897181510925,-0.6595704555511475,0.09704268723726273,0.434863418340683,-0.02562560886144638,0.4509742856025696,0.2800000011920929,0.5600000023841858,-0.22738416492938995,0.1661781519651413,-0.3728379011154175,0.2434285432100296,2
9,27,30,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.026583775877952576,0.2102695107460022,0.6813322305679321,-0.6306279897689819,-0.003229089081287384,0.27350494265556335,1.1449214220046997,-1.326162338256836,0.007043443154543638,0.321154922246933,-0.022262535989284515,0.2779579162597656,0.28999999165534973,0.44999998807907104,1.0554450750350952,0.33761313557624817,0.18501275777816772,0.20655307173728943,2
10,30,33,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.027150701731443405,0.3655591607093811,1.235899806022644,-1.5445908308029175,-0.0027474449016153812,0.2349470853805542,1.062063217163086,-0.7344679236412048,0.0006183356163091958,0.2554546594619751,-0.02341317944228649,0.29251399636268616,0.3100000023841858,0.4399999976158142,0.8097230792045593,0.29721885919570923,0.1224914938211441,0.17256709933280945,2
11,33,36,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.0077871098183095455,0.2483261078596115,1.0490829944610596,-1.0058391094207764,-0.009245667606592178,0.2971380949020386,1.4447154998779297,-1.3990459442138672,0.07592661678791046,0.4588932693004608,0.004629890434443951,0.3632396459579468,0.4000000059604645,0.4399999976158142,-0.31872639060020447,0.19925373792648315,0.451649934053421,0.3338891267776489,2
12,36,39,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.0010564601980149746,0.18493466079235077,0.6974032521247864,-0.6556944847106934,0.016757097095251083,0.24256815016269684,1.0819313526153564,-0.9348777532577515,-0.0024020683486014605,0.2787969410419464,0.030465535819530487,0.33267679810523987,0.30000001192092896,0.3799999952316284,-0.11419394612312317,0.14181920886039734,-0.7657924890518188,0.22327856719493866,2
13,39,42,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.024607224389910698,0.3246080279350281,1.458979845046997,-0.8755097389221191,-0.008643507026135921,0.1902080625295639,0.5213813781738281,-1.0513231754302979,0.04215339571237564,0.43523433804512024,0.0838739275932312,0.47402822971343994,0.4300000071525574,0.4300000071525574,1.2353841066360474,0.3212321102619171,0.4450254738330841,0.15366165339946747,2
14,42,45,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.010573681443929672,0.2538505792617798,1.0882282257080078,-1.1503379344940186,0.013485056348145008,0.29622018337249756,1.1362967491149902,-1.5760866403579712,0.0027789503801614046,0.1677904576063156,0.0022830551024526358,0.2698921859264374,0.14000000059604645,0.4099999964237213,-0.8053142428398132,0.2420700341463089,-0.6333046555519104,0.2735825479030609,2
15,45,48,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.014524008147418499,0.19694122672080994,0.6063651442527771,-0.8802016973495483,0.004903022665530443,0.16926944255828857,0.7671117186546326,-0.42581236362457275,-0.028988590463995934,0.3538306951522827,-0.026172980666160583,0.2767169773578644,0.33000001311302185,0.4399999976158142,0.3604539930820465,0.22224992513656616,-0.2307950258255005,0.1241253912448883,2
16,48,51,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.00276326690800488,0.26125913858413696,1.0422650575637817,-0.8765960931777954,0.006727772764861584,0.23224477469921112,0.9253427982330322,-0.798845648765564,-0.027653226628899574,0.17084574699401855,-0.011825080960988998,0.3329191505908966,0.18000000715255737,0.44999998807907104,-0.2783063054084778,0.19039775431156158,-0.29878509044647217,0.20593519508838654,2
17,51,54,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.020561300218105316,0.3134344518184662,1.9880136251449585,-1.1914490461349487,0.011057821102440357,0.2143000215291977,0.9294072389602661,-0.572297215461731,0.017448265105485916,0.30828922986984253,0.024286963045597076,0.3176816403865814,0.33000001311302185,0.38999998569488525,-1.0748467445373535,0.3642411231994629,-0.471028208732605,0.24748247861862183,2
