epoch,critic_arch_mode,actor_input_mode,critic_input_mode,reward_mode,value_target_mode,value_loss_mode,num_sensors,episode_reward,episode_delay,episode_energy,avg_raw_total_backlog,avg_normalized_total_backlog,avg_normalized_avg_queue_len,episode_reward_delay_term,episode_reward_energy_term,episode_reward_backlog_term,avg_theta,num_steps,actor_loss,critic_loss,entropy,policy_entropy,raw_return_mean,raw_return_std,value_target_mean,value_target_std,advantage_mean,advantage_std,normalized_advantage_mean,normalized_advantage_std,running_return_mean,running_return_std,popart_mean,popart_std,actor_grad_norm,action_distribution_std,action_prob_std,policy_std_mean,policy_logit_std,policy_confidence_mean,selected_action_histogram,critic_raw_prediction_mean,critic_raw_prediction_std,critic_normalized_prediction_mean,critic_normalized_prediction_std,value_explained_variance,prediction_target_corr,prediction_std_over_target_std,constant_baseline_mse,critic_prediction_mse,critic_vs_constant_mse_gain,constant_baseline_huber,critic_prediction_huber,critic_vs_constant_huber_gain,critic_hidden_feature_mean,critic_hidden_feature_std,critic_hidden_feature_dim_std_mean,critic_hidden_feature_dim_std_min,critic_head_weight_norm,critic_head_bias_mean,critic_backbone_grad_norm,critic_head_grad_norm,actor_input_mean,actor_input_std,actor_input_dim_std_mean,actor_input_dim_std_min,actor_input_clip_fraction,actor_input_derived_dim,actor_input_total_dim,actor_derived_feature_mean,actor_derived_feature_std,critic_input_mean,critic_input_std,critic_input_dim_std_mean,critic_input_dim_std_min,critic_input_clip_fraction,critic_input_derived_dim,critic_input_total_dim,critic_derived_feature_mean,critic_derived_feature_std,prediction_target_payload_path,probe_prediction_mean,probe_prediction_std,probe_prediction_min,probe_prediction_max,probe_prediction_range,probe_prediction_iqr,pairwise_prediction_distance_mean
0,stronger_critic_backbone,current_actor_input,normalized_augmented_critic_input,per_sensor,popart_return_norm,huber,8,-157.60080688151655,1142.1699458551823,190.00087853572327,9617053015.913141,4.22903802921883,0.06821029079385203,142.77124323189778,1.1875054908482707,13.642058158770407,0.4993632040164894,100,-0.06343180676922203,2.3327746361494066,30.19597444534302,30.19597444534302,-22.261137008666992,6.406356334686279,-2.449750979849341e-07,1.0,-22.126632690429688,6.402027130126953,-1.0192394483965472e-07,1.0,-22.261137008666992,6.406356289609861,-22.261137008666992,6.406356289609861,3.3495670243758076,0.1428602933883667,0.1428602933883667,0.36833012104034424,0.1428602933883667,0.3076024651527405,"{""0p5_to_1"": 709, ""1_to_2"": 35, ""gt_2"": 0, ""lt_neg_2"": 0, ""neg_0p5_to_0"": 2876, ""neg_1_to_neg_0p5"": 642, ""neg_2_to_neg_1"": 34, ""zero_to_0p5"": 2904}",-10.78602409362793,1.6325654983520508,1.7912070751190186,0.25483524799346924,0.19841021299362183,0.5167087912559509,0.25483524799346924,1.0,4.010014057159424,-3.010014057159424,0.40744414925575256,1.3490359783172607,-0.9415918588638306,0.012100127525627613,0.7047122716903687,0.28199470043182373,0.10311532020568848,0.2344781905412674,3.4585013389587402,0.6766013286155934,2.2945020740878324,0.386687308549881,0.35216718912124634,0.153161883354187,0.0,0.0,0,200,0.0,0.0,9.864358617051039e-06,0.9015202522277832,0.812786340713501,0.0,5.347593469195999e-05,174,374,0.021831288933753967,0.2532353401184082,D:\MEC_PPO\checkpoints\dense_actor_input_experiment_20260316_220732\actor_input_current_actor_input_20260316_220739_825241\prediction_target_payload_epoch_00.csv,-7.778199195861816,2.244337320327759,-10.728293418884277,0.3794536590576172,11.107747077941895,2.9796273708343506,2.384260416030884
1,stronger_critic_backbone,current_actor_input,normalized_augmented_critic_input,per_sensor,popart_return_norm,huber,8,-149.65282978900777,1080.6532098990888,180.74891356697324,9146888930.488592,4.166864330966707,0.06720748920914044,135.0816512373861,1.1296807097935824,13.441497841828088,0.49599266953030907,100,-0.10746285342611372,1.0108368726447226,30.286751890182494,30.286751890182494,-27.264484405517578,7.622854232788086,-0.33480003476142883,1.0201687812805176,-18.922239303588867,7.966145992279053,-6.19888282926695e-08,1.0,-24.762810707092285,7.472149952917244,-24.762810707092285,7.472149952917244,5.421189818318264,0.15464255213737488,0.15464255213737488,0.36872047185897827,0.15464255213737488,0.3246430456638336,"{""0p5_to_1"": 700, ""1_to_2"": 47, ""gt_2"": 0, ""lt_neg_2"": 0, ""neg_0p5_to_0"": 2857, ""neg_1_to_neg_0p5"": 663, ""neg_2_to_neg_1"": 34, ""zero_to_0p5"": 2899}",-24.820716857910156,7.3466620445251465,-0.00774951558560133,0.9832059144973755,0.7598318457603455,0.8760824799537659,0.9637678861618042,1.040744423866272,0.35691577196121216,0.6838286519050598,0.3905026912689209,0.17285971343517303,0.21764297783374786,0.023713041096925735,0.7579157948493958,0.2904197573661804,0.0912274643778801,0.42298516631126404,3.2884223461151123,0.9491068238140172,2.6823379485602845,0.38335999846458435,0.3546085059642792,0.1580629050731659,0.0,0.0,0,200,0.0,0.0,-0.006674414966255426,0.9124618172645569,0.8137284517288208,0.0,0.00016042780771385878,174,374,0.02079395018517971,0.24863484501838684,D:\MEC_PPO\checkpoints\dense_actor_input_experiment_20260316_220732\actor_input_current_actor_input_20260316_220739_825241\prediction_target_payload_epoch_01.csv,-20.289627075195312,13.139398574829102,-28.027326583862305,24.506370544433594,52.5336971282959,6.024238586425781,11.25533390045166
2,stronger_critic_backbone,current_actor_input,normalized_augmented_critic_input,per_sensor,popart_return_norm,huber,8,-161.64482163971843,1170.9021911599218,188.71603091740133,9624727479.15972,4.3717974909632416,0.07051286275747164,146.36277389499023,1.1794751932337584,14.102572551494326,0.4969612910560484,100,-0.08600772265344858,0.42895898334681987,30.367851400375365,30.367851400375365,-36.593902587890625,11.821605682373047,-0.735788106918335,1.1027973890304565,-16.22113800048828,13.934642791748047,-7.1525572131747595e-09,1.0,-28.70650800069173,10.719653148169368,-28.70650800069173,10.719653148169368,6.180340080879878,0.17265325784683228,0.17265325784683228,0.3691791594028473,0.17265325784683228,0.3813777565956116,"{""0p5_to_1"": 776, ""1_to_2"": 58, ""gt_2"": 0, ""lt_neg_2"": 0, ""neg_0p5_to_0"": 2815, ""neg_1_to_neg_0p5"": 673, ""neg_2_to_neg_1"": 45, ""zero_to_0p5"": 2833}",-36.66279602050781,10.91459846496582,-0.7422152161598206,1.0181858539581299,0.9031651616096497,0.9507470726966858,0.9232755303382874,1.216162085533142,0.11780814826488495,1.0983539819717407,0.4884565472602844,0.05684942379593849,0.43160712718963623,0.02127131074666977,0.7501357793807983,0.33529314398765564,0.1279744654893875,0.45663243532180786,2.6517531871795654,1.6834365553940713,1.3055798353544086,0.3925022482872009,0.3565089702606201,0.15986794233322144,0.0,0.0,0,200,0.0,0.0,0.01549246534705162,0.9108670353889465,0.813452422618866,0.0,0.00032085561542771757,174,374,0.021791258826851845,0.2511882781982422,D:\MEC_PPO\checkpoints\dense_actor_input_experiment_20260316_220732\actor_input_current_actor_input_20260316_220739_825241\prediction_target_payload_epoch_02.csv,-33.360267639160156,12.35573959350586,-43.94353485107422,14.503509521484375,58.447044372558594,14.298481464385986,12.36766529083252
3,stronger_critic_backbone,current_actor_input,normalized_augmented_critic_input,per_sensor,popart_return_norm,huber,8,-158.17028064594726,1144.3269422270064,187.6898864114945,9501811488.466389,4.3264688340249045,0.06978175538749845,143.0408677783758,1.1730617900718412,13.95635107749969,0.5010425742832737,100,-0.1179784775711596,0.2772142182569951,30.439852714538574,30.439852714538574,-41.20045852661133,11.344054222106934,-0.7712284326553345,0.9336633682250977,-14.068774223327637,20.426939010620117,1.0728836485895954e-08,0.9999999403953552,-31.82999563217163,12.150046828041688,-31.82999563217163,12.150046828041688,5.982936865012669,0.17619001865386963,0.17619001865386963,0.3693980574607849,0.17619001865386963,0.38850265741348267,"{""0p5_to_1"": 768, ""1_to_2"": 64, ""gt_2"": 0, ""lt_neg_2"": 0, ""neg_0p5_to_0"": 2798, ""neg_1_to_neg_0p5"": 704, ""neg_2_to_neg_1"": 57, ""zero_to_0p5"": 2809}",-40.23503875732422,11.334043502807617,-0.6917707324028015,0.9328393936157227,0.8959673047065735,0.947938084602356,0.9991174936294556,0.8717272877693176,0.09700164943933487,0.774725615978241,0.33730366826057434,0.04400794953107834,0.2932957112789154,0.02136537991464138,0.7457033395767212,0.33087360858917236,0.14276839792728424,0.4432831108570099,2.593381643295288,1.842577238622041,0.7676534916174911,0.3901231586933136,0.35403111577033997,0.15772667527198792,0.0,0.0,0,200,0.0,0.0,0.0024418497923761606,0.8959668874740601,0.8010138273239136,0.0,0.00016042780771385878,174,374,0.021290235221385956,0.2490798830986023,D:\MEC_PPO\checkpoints\dense_actor_input_experiment_20260316_220732\actor_input_current_actor_input_20260316_220739_825241\prediction_target_payload_epoch_03.csv,-39.510467529296875,6.579909801483154,-47.62632369995117,-18.998767852783203,28.62755584716797,7.287531852722168,7.175488471984863
4,stronger_critic_backbone,current_actor_input,normalized_augmented_critic_input,per_sensor,popart_return_norm,huber,8,-160.20186486450544,1159.298971536259,190.2044386838096,9607051244.913874,4.371221861016788,0.0705035784034966,144.91237144203237,1.1887777417738097,14.100715680699318,0.5031685802345907,100,-0.059127950994297865,0.19179573296569288,30.46190152168274,30.46190152168274,-48.917198181152344,13.17550277709961,-0.9677278399467468,0.9327377080917358,-10.777442932128906,15.937480926513672,9.298324243900424e-08,1.0,-35.247436141967775,14.125625058910847,-35.247436141967775,14.125625058910847,5.41035720189827,0.19207298755645752,0.19207298755645752,0.3695376515388489,0.19207298755645752,0.436052531003952,"{""0p5_to_1"": 816, ""1_to_2"": 66, ""gt_2"": 0, ""lt_neg_2"": 0, ""neg_0p5_to_0"": 2725, ""neg_1_to_neg_0p5"": 683, ""neg_2_to_neg_1"": 37, ""zero_to_0p5"": 2873}",-48.56588363647461,12.090184211730957,-0.9428573846817017,0.8559044003486633,0.9508424997329712,0.9769122004508972,0.9176260232925415,0.8699996471405029,0.043385542929172516,0.8266140818595886,0.325373113155365,0.021692771464586258,0.30368033051490784,0.02498936839401722,0.7548943161964417,0.30481332540512085,0.08688347786664963,0.4456482231616974,2.468299388885498,0.9696351299507311,0.7072743738594783,0.38969898223876953,0.35629352927207947,0.15943306684494019,0.0,0.0,0,200,0.0,0.0,0.003680301597341895,0.9176303148269653,0.814913809299469,0.0,0.00029411763534881175,174,374,0.021358827129006386,0.2546977698802948,D:\MEC_PPO\checkpoints\dense_actor_input_experiment_20260316_220732\actor_input_current_actor_input_20260316_220739_825241\prediction_target_payload_epoch_04.csv,-45.78010940551758,10.899031639099121,-56.626731872558594,-1.4592247009277344,55.16750717163086,10.501724243164062,10.917835235595703
