epoch,episode_reward,episode_cost,episode_queue_penalty,episode_delay,episode_local_delay_cost,episode_uplink_delay_cost,episode_backhaul_delay_cost,episode_bs_compute_delay_cost,episode_energy,episode_uplink_energy,episode_local_compute_energy,episode_bs_compute_energy,episode_reward_delay_term,episode_reward_energy_term,episode_reward_backlog_term,avg_normalized_avg_queue_len,avg_raw_total_backlog,avg_normalized_total_backlog,avg_theta,num_steps,actor_loss,critic_loss,entropy
0.0,-384.5713555029444,372.9158599144903,11.6554955884539,368.7361231602051,240.9553406810344,10.279568066295955,0.41081707200883066,117.09039734086579,83.5947350857064,1.3512423764612482,32.00234601829543,50.24114669094974,368.7361231602051,4.179736754285322,11.6554955884539,0.05827747794226951,4313184958.555773,1.9814342500371627,0.5034295528217416,100.0,-0.05681555988267064,2899.9607421875,15.087779545783997
1.0,-453.75887314536885,441.2555031222333,12.50337002313551,436.6205854299607,294.62711338251125,11.37621260268688,0.412077371581686,130.20518207318088,92.69835384545647,1.4271344123063479,35.993907841222224,55.27731159192792,436.6205854299607,4.634917692272826,12.50337002313551,0.06251685011567755,4834378080.289123,2.1255729039330364,0.4998559941476652,100.0,-0.08241472220979632,4201.451666259765,15.146026420593262
2.0,-407.6058940743431,395.9393777200498,11.666516354293188,391.64121896095116,257.48289668655957,10.504589850241311,0.35248253761260473,123.30124988653755,85.9631751819758,1.3209896640797978,33.25946404300598,51.38272147488999,391.64121896095116,4.29815875909879,11.666516354293188,0.05833258177146594,4476387570.237528,1.9833077802298416,0.49726266608172265,100.0,-0.05893002850934863,3218.237823486328,15.209185433387756
3.0,-479.5037208615853,466.7339687664735,12.769752095111981,461.98104368156754,307.53096180070037,12.45923117100615,0.46987471889516386,141.52097599096587,95.0585016981205,1.4886424692293005,36.847612144364064,56.72224708452714,461.98104368156754,4.752925084906024,12.769752095111981,0.0638487604755599,4933710430.036906,2.1708578561690364,0.49945865403330253,100.0,-0.17491012713871895,4261.515063476562,15.248244428634644
4.0,-417.68171471043365,405.5910396221792,12.090675088254267,401.14917628163136,268.1017676898936,10.440490728433154,0.37613888227818343,122.23077898102638,88.83726681095749,1.3502381658504126,34.47769486374674,53.009333781360326,401.14917628163136,4.441863340547875,12.090675088254267,0.060453375441271336,4647820572.994657,2.055414765003227,0.50010760397431,100.0,-0.09383122171275318,3191.0697631835938,15.246509218215943
5.0,-411.05036970297573,398.9011916275795,12.14917807539619,394.36008196639654,247.21747250589652,11.392473921855178,0.3750154297935238,135.37512010885152,90.82219322365873,1.4043527649656637,33.45387408501956,55.9639663736735,394.36008196639654,4.541109661182936,12.14917807539619,0.06074589037698095,4667734961.433837,2.065360272817352,0.5110973664986787,100.0,-0.06653180690482259,3308.252508544922,15.258758115768433
6.0,-435.1238602685399,422.44881553741055,12.675044731129471,417.88507899480345,269.2025658500612,12.01187218942374,0.4283471703422526,136.2422937849762,91.27473085214089,1.468448931719089,34.396595784476425,55.40968613594539,417.88507899480345,4.563736542607047,12.675044731129471,0.06337522365564735,4730407602.252904,2.1547576042920102,0.5116786680674462,100.0,-0.048736548610031606,3588.639758300781,15.252214622497558
7.0,-426.5688225339477,414.15575982240114,12.413062711546427,409.5796970807368,265.070574908098,11.421295838581848,0.3874711451633223,132.7003551888935,91.52125483328658,1.435870803211206,34.546838125273254,55.53854590480212,409.5796970807368,4.576062741664328,12.413062711546427,0.062065313557732135,4730478360.44207,2.110220660962893,0.506139289192659,100.0,-0.11065559769049287,3367.643170166016,15.26944124698639
8.0,-427.0651899713783,414.2927748621813,12.772415109196936,409.5728582024987,257.9363087413054,12.107047783017066,0.40569047389606094,139.12381120428006,94.39833319365648,1.4769973713485431,34.60816373452637,58.31317208778158,409.5728582024987,4.719916659682824,12.772415109196936,0.06386207554598468,4843102768.32495,2.171310568563479,0.5174206793778819,100.0,-0.10526099414564669,3155.2013092041016,15.289034819602966
9.0,-487.9832274373,474.89692742928275,13.086300008017355,470.1086056958105,306.63638296789355,13.286753980790621,0.5022700079503114,149.68319873917622,95.76643466944186,1.5461296133583828,36.42916079864898,57.791144257434475,470.1086056958105,4.788321733472096,13.086300008017355,0.06543150004008677,4959501225.973834,2.22467100136295,0.5065888140002044,100.0,-0.14276921506971121,4130.9506164550785,15.324140787124634
