epoch,episode_reward,episode_cost,episode_queue_penalty,episode_delay,episode_local_delay_cost,episode_uplink_delay_cost,episode_backhaul_delay_cost,episode_bs_compute_delay_cost,episode_energy,episode_uplink_energy,episode_local_compute_energy,episode_bs_compute_energy,avg_total_backlog,avg_normalized_avg_queue_len,avg_theta,num_steps,actor_loss,critic_loss,entropy
0.0,-493.85687608670383,480.2542751296191,13.602600957084771,475.33439004281155,303.25688141011375,14.041798210638406,0.553041902849313,157.48266851921028,98.39770173614849,1.5966984269320723,36.72032465498839,60.08067865422808,0.06801300478542385,0.06801300478542385,0.5171881575767007,100.0,-0.0933999830391258,4657.521166992187,15.050764846801759
1.0,-481.50043123442106,467.736040927138,13.76439030728324,462.913684344228,288.941004375877,14.380440117881136,0.5285850897321125,159.06365476073768,96.44713165819938,1.6049362483298886,35.82154452426889,59.02065088560063,0.0688219515364162,0.0688219515364162,0.51972133531901,100.0,-0.013534265058115124,4630.42427368164,14.997918844223022
2.0,-431.8902087791616,419.33087887951467,12.55932989964699,414.74662189517414,259.87532753188,12.564831690153985,0.41923467294453204,141.8872280001957,91.68513968681081,1.4454152577497597,33.51293146668933,56.72679296237176,0.06279664949823495,0.06279664949823495,0.5216131974464949,100.0,-0.1324782815761864,3451.432373046875,14.996405625343323
3.0,-446.1906091694213,432.9561176679713,13.234491501449977,428.2683197375293,260.6800788970859,13.581755352852275,0.46774923820294445,153.53873624938836,93.75595860883921,1.545036563144725,34.24463633151887,57.96628571417562,0.06617245750724988,0.06617245750724988,0.5228609790108627,100.0,-0.09728186940774322,3670.7223693847654,15.000448322296142
4.0,-423.53578293651447,410.7479128256898,12.78787011082472,406.09734195638714,253.13898904486663,13.348492245509453,0.4446899249823123,139.1651707410291,93.01141738604562,1.5012091221332309,34.10951444953742,57.40069381437494,0.0639393505541236,0.0639393505541236,0.5276983331204661,100.0,-0.10729893050156533,3206.4332946777345,15.01617603302002
5.0,-468.32301375537617,455.10192169419986,13.221092061176279,450.1581452770274,288.3010044903856,12.95089902247548,0.4279924901715955,148.478249273995,98.87552834344527,1.5354883180163177,36.98666812181465,60.353371903614295,0.0661054603058814,0.0661054603058814,0.5195583077354153,100.0,-0.06967517170123756,3990.203924560547,15.046249794960023
6.0,-389.6761891233042,377.38938825596114,12.286800867343041,373.0556472752878,230.00086960073855,12.012870900760129,0.4252952974129021,130.61661147637645,86.67481961346289,1.4678994694079028,31.733137577821065,53.47378256623393,0.061434004336715205,0.061434004336715205,0.5243251271463766,100.0,-0.06061183176934719,2516.647985839844,15.030980324745178
7.0,-422.1678118344296,409.6620945456873,12.505717288742279,405.19583140812296,247.09014528360345,12.853339865207174,0.45801593616557085,144.79433032314685,89.32526275128674,1.4852525303397919,32.360160798264445,55.47984942268247,0.0625285864437114,0.0625285864437114,0.5310048661814422,100.0,-0.11346032074652612,2917.0741943359376,15.033938765525818
8.0,-433.38235268609014,420.15392729511404,13.228425390976303,415.55040645467795,256.4248255439374,13.795767116147273,0.4787100910591257,144.85110370353402,92.07041680872085,1.574168546094041,33.613246209784705,56.883002052842095,0.06614212695488152,0.06614212695488152,0.5276708879532271,100.0,-0.11099949330091477,3107.883767700195,15.05011761188507
9.0,-398.972030145125,386.5180935272582,12.453936617866757,382.0749393992529,233.54411135669955,12.216642727954397,0.4173280896746769,135.89685722492408,88.86308256010933,1.4834236100873346,32.46965383812202,54.91000511189998,0.06226968308933379,0.06226968308933379,0.5201972889661609,100.0,-0.12857004567049443,2409.201416015625,15.04063241481781
