bucket_name,bucket_sample_count,bucket_mean_advantage,bucket_mean_ratio,bucket_mean_delta_log_prob_selected_action,bucket_mean_selected_action_prob_gain,bucket_mean_clip_fraction,epoch
high_positive,0,0.0,0.0,0.0,0.0,0.0,0
mid_positive,0,0.0,0.0,0.0,0.0,0.0,0
near_zero,0,0.0,0.0,0.0,0.0,0.0,0
negative,200,-23.44733428955078,0.9638793468475342,-0.0376652292907238,-0.03612058237195015,0.0,0
high_positive,2,12.892780303955078,1.042503833770752,0.04145488142967224,0.04250383377075195,0.0,1
mid_positive,5,5.3502326011657715,1.0018939971923828,0.0014658988220617175,0.0018940329318866134,0.0,1
near_zero,1,0.24839718639850616,1.0391409397125244,0.03839438408613205,0.039140939712524414,0.0,1
negative,192,-21.317628860473633,0.9992963671684265,-0.0026579247787594795,-0.0007036803290247917,0.0,1
high_positive,4,29.160934448242188,0.9999831914901733,-0.002066359855234623,-1.6868114471435547e-05,0.0,2
mid_positive,12,10.49026107788086,1.0604043006896973,0.057778529822826385,0.06040436774492264,0.0,2
near_zero,5,0.25400814414024353,1.0518276691436768,0.05010966211557388,0.05182759836316109,0.0,2
negative,179,-17.41849708557129,1.028717041015625,0.025004226714372635,0.02871706709265709,0.022346368059515953,2
high_positive,5,39.6847038269043,1.0709962844848633,0.06687941402196884,0.07099634408950806,0.0,3
mid_positive,15,11.874568939208984,1.0774592161178589,0.07314633578062057,0.07745914906263351,0.06666667014360428,3
near_zero,3,0.04969910904765129,1.1278772354125977,0.11964856088161469,0.12787728011608124,0.0,3
negative,177,-16.626585006713867,1.0432294607162476,0.039565667510032654,0.04322944954037666,0.005649717524647713,3
high_positive,6,49.420310974121094,1.0286158323287964,0.027901848778128624,0.02861587330698967,0.0,4
mid_positive,16,14.328916549682617,1.0510921478271484,0.04907025769352913,0.05109219625592232,0.0,4
near_zero,5,0.4019566476345062,1.0457558631896973,0.04415634647011757,0.045755889266729355,0.0,4
negative,173,-13.985860824584961,1.056119680404663,0.05371759459376335,0.056119706481695175,0.0,4
high_positive,9,55.373329162597656,1.0394660234451294,0.03788184002041817,0.039466049522161484,0.0,5
mid_positive,25,14.14108943939209,1.0233873128890991,0.02239217236638069,0.02338729053735733,0.0,5
near_zero,4,0.8619371652603149,0.9870353937149048,-0.013838621787726879,-0.012964621186256409,0.0,5
negative,162,-12.28354263305664,1.026646614074707,0.025646138936281204,0.026646684855222702,0.0,5
high_positive,10,44.77252197265625,1.0241107940673828,0.02316637709736824,0.024110764265060425,0.0,6
mid_positive,30,12.967123031616211,1.0270992517471313,0.02598215825855732,0.02709922380745411,0.0,6
near_zero,9,-0.470832884311676,1.044823169708252,0.0429355688393116,0.04482317715883255,0.0,6
negative,151,-12.469374656677246,1.0193145275115967,0.018195247277617455,0.019314521923661232,0.0,6
high_positive,10,68.09172821044922,1.012433648109436,0.01203669048845768,0.012433606199920177,0.0,7
mid_positive,28,17.46035385131836,1.028635859489441,0.02776198461651802,0.028635786846280098,0.0,7
near_zero,8,-0.5950461626052856,1.0247416496276855,0.024219805374741554,0.02474171668291092,0.0,7
negative,154,-11.942073822021484,1.0248773097991943,0.02395949698984623,0.024877341464161873,0.0,7
high_positive,12,68.74703216552734,1.017049789428711,0.016463227570056915,0.017049696296453476,0.0,8
mid_positive,36,13.14732837677002,0.9966538548469543,-0.004081158898770809,-0.003346131881698966,0.0,8
near_zero,34,-0.03501599654555321,1.0112956762313843,0.01081550121307373,0.01129565853625536,0.0,8
negative,118,-10.973103523254395,1.0133106708526611,0.012524707242846489,0.013310650363564491,0.0,8
high_positive,14,62.37758255004883,1.0210447311401367,0.020342376083135605,0.021044710651040077,0.0,9
mid_positive,42,10.864838600158691,1.019473671913147,0.018844518810510635,0.019473660737276077,0.0,9
near_zero,45,-0.28006744384765625,1.0162137746810913,0.015483644790947437,0.016213761642575264,0.0,9
negative,99,-12.868208885192871,1.0152747631072998,0.014415020123124123,0.015274811536073685,0.0,9
high_positive,16,57.639892578125,0.9894969463348389,-0.011492603458464146,-0.010503072291612625,0.0,10
mid_positive,45,9.115302085876465,1.003785252571106,0.00328916241414845,0.0037851850502192974,0.0,10
near_zero,34,0.09677572548389435,1.0081257820129395,0.007390466518700123,0.008125783875584602,0.0,10
negative,105,-10.228137016296387,1.0023810863494873,0.0014852330787107348,0.0023810819257050753,0.0,10
high_positive,14,30.435047149658203,0.9499140381813049,-0.0560709685087204,-0.05008605867624283,0.0,11
mid_positive,42,7.241571426391602,0.9771950244903564,-0.028352275490760803,-0.022804932668805122,0.095238097012043,11
near_zero,27,-0.22522000968456268,0.979073703289032,-0.02337873913347721,-0.02092631161212921,0.03703703731298447,11
negative,117,-10.763114929199219,0.9896975755691528,-0.013805177994072437,-0.010302488692104816,0.03418803587555885,11
