epoch,ratio_mean,ratio_std,ratio_min,ratio_max,clip_fraction,positive_adv_clip_fraction,negative_adv_clip_fraction,approx_kl,entropy_loss,policy_loss,ratio_by_adv_sign
0,0.9638793468475342,0.040315814316272736,0.8477526307106018,1.0812777280807495,0.0,0.0,0.0,0.0376652292907238,-0.030163580551743507,-0.0015550692332908511,"{""negative"": {""count"": 200, ""max"": 1.0812777280807495, ""mean"": 0.9638793468475342, ""min"": 0.8477526307106018, ""std"": 0.040315814316272736}, ""positive"": {""count"": 0, ""max"": 0.0, ""mean"": 0.0, ""min"": 0.0, ""std"": 0.0}}"
1,0.9999924898147583,0.061322469264268875,0.8324189186096191,1.147078275680542,0.0,0.0,0.0,0.0019084397936239839,-0.030163580551743507,0.00840025581419468,"{""negative"": {""count"": 192, ""max"": 1.147078275680542, ""mean"": 0.9992963671684265, ""min"": 0.8324189186096191, ""std"": 0.062158990651369095}, ""positive"": {""count"": 8, ""max"": 1.0617486238479614, ""mean"": 1.01670241355896, ""min"": 0.9640786051750183, ""std"": 0.03147266060113907}}"
2,1.0306214094161987,0.08002443611621857,0.7779191732406616,1.2438338994979858,0.019999999552965164,0.0,0.0220994483679533,-0.02705691009759903,-0.030163580551743507,0.012386809103190899,"{""negative"": {""count"": 181, ""max"": 1.2438338994979858, ""mean"": 1.028947353363037, ""min"": 0.7779191732406616, ""std"": 0.08213884383440018}, ""positive"": {""count"": 19, ""max"": 1.1426066160202026, ""mean"": 1.0465686321258545, ""min"": 0.9425743222236633, ""std"": 0.05344628170132637}}"
3,1.0477604866027832,0.07508469372987747,0.742191731929779,1.200042963027954,0.009999999776482582,0.04545454680919647,0.00561797758564353,-0.04396830499172211,-0.030163580551743507,0.012135451659560204,"{""negative"": {""count"": 178, ""max"": 1.1934894323349, ""mean"": 1.0440380573272705, ""min"": 0.742191731929779, ""std"": 0.07621512562036514}, ""positive"": {""count"": 22, ""max"": 1.200042963027954, ""mean"": 1.0778782367706299, ""min"": 0.9621756672859192, ""std"": 0.05687446892261505}}"
4,1.0546332597732544,0.04336852207779884,0.8774203658103943,1.1788228750228882,0.0,0.0,0.0,-0.052332308143377304,-0.030163580551743507,0.005290038418024778,"{""negative"": {""count"": 175, ""max"": 1.1642366647720337, ""mean"": 1.0557239055633545, ""min"": 0.8774203658103943, ""std"": 0.0440526120364666}, ""positive"": {""count"": 25, ""max"": 1.1788228750228882, ""mean"": 1.0469995737075806, ""min"": 0.9898670315742493, ""std"": 0.0373578816652298}}"
5,1.0260238647460938,0.0379670225083828,0.9217194318771362,1.1236956119537354,0.0,0.0,0.0,-0.025000305846333504,-0.030163580551743507,0.016313476487994194,"{""negative"": {""count"": 162, ""max"": 1.1236956119537354, ""mean"": 1.026646614074707, ""min"": 0.9298056364059448, ""std"": 0.0369538851082325}, ""positive"": {""count"": 38, ""max"": 1.1013946533203125, ""mean"": 1.0233688354492188, ""min"": 0.9217194318771362, ""std"": 0.04190928861498833}}"
6,1.0218698978424072,0.04293421655893326,0.8017185926437378,1.1197081804275513,0.0,0.0,0.0,-0.020725153386592865,-0.030163580551743507,0.009480500593781471,"{""negative"": {""count"": 158, ""max"": 1.1197081804275513, ""mean"": 1.0202808380126953, ""min"": 0.8017185926437378, ""std"": 0.043700169771909714}, ""positive"": {""count"": 42, ""max"": 1.11544668674469, ""mean"": 1.027848243713379, ""min"": 0.923647403717041, ""std"": 0.0393507219851017}}"
7,1.0247758626937866,0.034432243555784225,0.9324823617935181,1.115055799484253,0.0,0.0,0.0,-0.02390611730515957,-0.030163580551743507,0.010867959819734097,"{""negative"": {""count"": 159, ""max"": 1.115055799484253, ""mean"": 1.0250582695007324, ""min"": 0.9324823617935181, ""std"": 0.035413969308137894}, ""positive"": {""count"": 41, ""max"": 1.0859034061431885, ""mean"": 1.0236804485321045, ""min"": 0.9366761445999146, ""std"": 0.03030095249414444}}"
8,1.010194182395935,0.03637339919805527,0.8767455220222473,1.0918219089508057,0.0,0.0,0.0,-0.009481397457420826,-0.030163580551743507,0.007488567382097244,"{""negative"": {""count"": 135, ""max"": 1.0918219089508057, ""mean"": 1.014123558998108, ""min"": 0.8939943909645081, ""std"": 0.03620307147502899}, ""positive"": {""count"": 65, ""max"": 1.0731338262557983, ""mean"": 1.0020333528518677, ""min"": 0.8767455220222473, ""std"": 0.03535574674606323}}"
9,1.016771674156189,0.03597050532698631,0.8960516452789307,1.1267598867416382,0.0,0.0,0.0,-0.016000570729374886,-0.030163580551743507,0.01298576034605503,"{""negative"": {""count"": 126, ""max"": 1.1267598867416382, ""mean"": 1.0150375366210938, ""min"": 0.8960516452789307, ""std"": 0.03775046020746231}, ""positive"": {""count"": 74, ""max"": 1.0843429565429688, ""mean"": 1.0197244882583618, ""min"": 0.9223520755767822, ""std"": 0.03250553458929062}}"
