block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_value_score_mean,block_value_score_std,block_value_score_max,block_value_score_min,block_value_scale_mean,block_value_scale_std,block_value_scale_max,block_value_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.021369056776165962,0.06982345879077911,0.21498049795627594,-0.4593026638031006,1.0,0.0,1.0,1.0,0.32999998331069946,-0.11870700865983963,0.6275205612182617,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.3992525041103363,0.11129976809024811,0.6134018301963806,-0.3175157606601715,1.0,0.0,1.0,1.0,0.125,-0.11926767230033875,0.38493627309799194,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.124244324862957,0.057336922734975815,0.34283435344696045,-0.21803772449493408,1.0,0.0,1.0,1.0,0.9899999499320984,-0.23224887251853943,0.5728798508644104,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.09431135654449463,0.05983993783593178,0.33812087774276733,-0.21655216813087463,1.0,0.0,1.0,1.0,0.1599999964237213,-0.07675308734178543,0.4153709411621094,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.15955054759979248,0.08525907248258591,0.061059556901454926,-0.39047971367836,1.0,0.0,1.0,1.0,0.14999999105930328,-0.0870281383395195,0.3833124339580536,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.22440312802791595,0.11706740409135818,0.0836414098739624,-0.47755706310272217,1.0,0.0,1.0,1.0,0.6949999928474426,-0.17080378532409668,0.5487089157104492,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.24094562232494354,0.08182848244905472,0.5539365410804749,-0.1185162216424942,1.0,0.0,1.0,1.0,0.29499998688697815,-0.13060764968395233,0.5334941148757935,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.18121768534183502,0.10252663493156433,0.49763020873069763,-0.17502714693546295,1.0,0.0,1.0,1.0,0.11499999463558197,-0.101814866065979,0.5049833655357361,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,-0.33197715878486633,0.1046050488948822,0.03294160217046738,-0.573906421661377,1.0,0.0,1.0,1.0,0.8499999642372131,-0.10666651278734207,0.6748616695404053,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_joint_reward_aligned_credit,0.17644813656806946,0.11678468436002731,0.4382976293563843,-0.07113596796989441,1.0,0.0,1.0,1.0,0.20499999821186066,-0.16297073662281036,0.497739315032959,0
