epoch,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm,layer_soft_geometry_scale_factor,layer_soft_geometry_scale_factor_min,layer_soft_geometry_scale_factor_p50,layer_soft_geometry_scale_factor_p95,layer_soft_geometry_trigger_active_fraction,layer_soft_geometry_overflow_stat,layer_soft_geometry_overflow_stat_p95
0,critic_backbone.0.weight,3001600,0,0.0,371311.65625,2243186.75,8208783.5,79416096.0,371311.65625,2243186.75,8208783.5,79416096.0,0.036745692470244,0.10859712356967585,174.6477015904018,0.9637908717454279,0.9433901415480019,0.9664405882358551,0.9732526451349258,0.058489472206149785,0.25107753861711485,0.378820039331913
0,critic_backbone.4.bias,8960,0,0.0,1436.5084228515625,3183.5363403320307,5548.237700195312,157991.125,1436.5084228515625,3183.5363403320307,5548.237700195312,157991.125,0.004067909310106188,0.01000777914554679,7.769473607199533,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,critic_backbone.6.weight,1146880,0,0.0,4327.14404296875,10066.55693359375,18853.167460937493,93926056.0,4327.14404296875,10066.55693359375,18853.167460937493,93926056.0,0.030453456618956157,0.04639221569523215,99.88663924080986,0.8776181108003839,0.7055421238394537,0.8928501904010773,0.8983705967664719,0.2892116001674107,0.9432759966274472,1.6275733470916747
0,critic_backbone.7.bias,8960,0,0.0,1484.51904296875,3575.193322753904,9968.520419921866,124530.9921875,1484.51904296875,3575.193322753904,9968.520419921866,124530.9921875,0.004975482282627906,0.01082107483276299,10.164593928200858,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,critic_backbone.7.weight,8960,0,0.0,13645.3583984375,33691.171874999935,110607.83507812498,22819980.0,13645.3583984375,33691.171874999935,110607.83507812498,22819980.0,0.005982614355161786,0.0052276976589512615,16.775619711194718,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.0.weight,3001600,0,0.0,437391.4375,2818193.0,9627398.0,40406456.0,437391.4375,2818193.0,9627398.0,40406456.0,0.03177661376872233,0.25513012606118407,279.51063897269114,0.935577674380689,0.9291470278358611,0.9342981278896332,0.9440424561500549,0.06592384129762649,0.45920755309294997,0.5010543972253799
1,critic_backbone.4.bias,8960,0,0.0,1909.6082763671875,3941.61163330078,6176.077031249999,7254.38818359375,1909.6082763671875,3941.61163330078,6176.077031249999,7254.38818359375,0.001531761817334752,0.004488433653023094,6.661842119693756,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.6.weight,1146880,0,0.0,4100.46142578125,8459.460400390626,11239.478720703126,19173.01171875,4100.46142578125,8459.460400390626,11239.478720703126,19173.01171875,0.019131346698850395,0.030456036595361575,120.5832130432129,0.9077083570640399,0.8865466175025689,0.8944278061389923,0.9472383737564087,0.39227294921875,0.682031500767704,0.8469846576452256
1,critic_backbone.7.bias,8960,0,0.0,1375.72265625,2292.689123535156,3459.7297851562466,5179.33349609375,1375.72265625,2292.689123535156,3459.7297851562466,5179.33349609375,0.0033960410111051587,0.006175170710776001,8.679078005041395,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.7.weight,8960,0,0.0,2713.965087890625,5485.76479492187,14691.25714843749,53100.36328125,2713.965087890625,5485.76479492187,14691.25714843749,53100.36328125,0.004953085759604749,0.005434310645796359,12.703150698116847,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,critic_backbone.0.weight,3001600,0,0.0,417444.625,2733455.3874999406,9141650.0,37218956.0,417444.625,2733455.3874999406,9141650.0,37218956.0,0.032766493356653624,0.32924286840217454,267.31420440673827,0.9396921964550237,0.9337156887560214,0.9399137496948242,0.9430156260728836,0.06444463123168265,0.42791070359431455,0.4594069615006447
2,critic_backbone.4.bias,8960,0,0.0,1943.83349609375,4006.572583007812,5335.186533203125,5668.00146484375,1943.83349609375,4006.572583007812,5335.186533203125,5668.00146484375,0.0016401707361053143,0.007055807246693543,10.523086990628924,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,critic_backbone.6.weight,1146880,0,0.0,3339.67138671875,5227.553125,6342.920703124993,10109.111328125,3339.67138671875,5227.553125,6342.920703124993,10109.111328125,0.021188151290906326,0.04744905841403774,151.70159557887487,0.9668899187439737,0.951402579090086,0.9668441414833069,0.9818799018859863,0.19877842494419642,0.22922597723749197,0.3346021458506584
2,critic_backbone.7.bias,8960,0,0.0,1439.96337890625,2122.0991821289062,2345.7636889648434,3190.021484375,1439.96337890625,2122.0991821289062,2345.7636889648434,3190.021484375,0.0020251860871212555,0.005497939470556698,7.903662558964321,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,critic_backbone.7.weight,8960,0,0.0,2368.161865234375,3348.8552490234374,6731.217270507811,20935.970703125,2368.161865234375,3348.8552490234374,6731.217270507811,20935.970703125,0.0025216046899523854,0.0036805169881388012,8.162776473590306,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3,critic_backbone.0.weight,3001600,0,0.0,406616.21875,2654500.25,8614781.0,33790152.0,406616.21875,2654500.25,8614781.0,33790152.0,0.025894451700150967,0.24345196192818028,193.19724993024553,0.9432240206304451,0.9405437616914443,0.9432566165924072,0.9454147756099701,0.06472014965755599,0.40130898074027005,0.41980246752500533
3,critic_backbone.4.bias,8960,0,0.0,1841.8839111328125,3572.8640380859374,4977.379174804687,5494.6416015625,1841.8839111328125,3572.8640380859374,4977.379174804687,5494.6416015625,0.0015750099879889084,0.007151287907202329,10.516318321228027,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3,critic_backbone.6.weight,1146880,0,0.0,2971.8505859375,4152.693652343751,5063.246889648435,10247.796875,2971.8505859375,4152.693652343751,5063.246889648435,10247.796875,0.018732110304491862,0.04494339372696621,129.09377692086355,0.9873636768555739,0.9818826914134186,0.9890982210636139,0.9903811156749726,0.052361188616071426,0.08539249066423182,0.122504311054945
3,critic_backbone.7.bias,8960,0,0.0,1493.6702880859375,2114.974475097656,2332.159401855468,2723.925048828125,1493.6702880859375,2114.974475097656,2332.159401855468,2723.925048828125,0.0014777054625613217,0.005658863011714337,8.43219563961029,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3,critic_backbone.7.weight,8960,0,0.0,2493.526611328125,3221.007690429686,5388.106049804682,24575.708984375,2493.526611328125,3221.007690429686,5388.106049804682,24575.708984375,0.0017578420761440482,0.0033866833379891303,7.920907710279737,1.0,1.0,1.0,1.0,0.0,0.0,0.0
4,critic_backbone.0.weight,3001600,0,0.0,422904.3125,2746432.25,9018919.769999983,33676788.0,422904.3125,2746432.25,9018919.769999983,33676788.0,0.021851515783263106,0.18615867905318736,156.2133032117571,0.9395363815961101,0.9360509167929243,0.9399853348731995,0.9407151103019714,0.06784648277929851,0.4290430430947055,0.4499971315264702
4,critic_backbone.4.bias,8960,0,0.0,1839.9542236328125,3465.532531738281,4622.636494140625,5189.4833984375,1839.9542236328125,3465.532531738281,4622.636494140625,5189.4833984375,0.0014673475450503507,0.006087714262373214,9.096072394507273,1.0,1.0,1.0,1.0,0.0,0.0,0.0
4,critic_backbone.6.weight,1146880,0,0.0,2954.040283203125,3950.282287597657,4703.585566406249,10819.42578125,2954.040283203125,3950.282287597657,4703.585566406249,10819.42578125,0.016622840480080673,0.03912534253405673,110.57478103637695,0.9903710055359909,0.9895975942354035,0.9904159009456635,0.9911142349243164,0.031387765066964286,0.06481929527555703,0.06952236033976078
4,critic_backbone.7.bias,8960,0,0.0,1525.7213134765625,1996.2109802246093,2188.239904785156,3091.972412109375,1525.7213134765625,1996.2109802246093,2188.239904785156,3091.972412109375,0.0014649061076592522,0.005851989016602082,8.834481684650694,1.0,1.0,1.0,1.0,0.0,0.0,0.0
4,critic_backbone.7.weight,8960,0,0.0,2577.87890625,3137.547045898437,4217.498261718749,27504.0078125,2577.87890625,3137.547045898437,4217.498261718749,27504.0078125,0.001592898861521722,0.003569130872658986,8.536500896726336,1.0,1.0,1.0,1.0,0.0,0.0,0.0
5,critic_backbone.0.weight,3001569,0,0.0,433645.9375,2890974.0,9051562.0,33866152.0,433645.9375,2890974.0,9051562.0,33866152.0,0.02218020727325763,0.18634759922112737,169.86522483825684,0.9326643257817498,0.928259982502976,0.9326853156089783,0.935924568772316,0.0692207929279123,0.48135032492093277,0.510432767868042
5,critic_backbone.4.bias,8960,0,0.0,1842.8677978515625,3345.807336425781,4670.7288427734375,4828.65771484375,1842.8677978515625,3345.807336425781,4670.7288427734375,4828.65771484375,0.001505408138785112,0.006921827379015408,10.13059240749904,1.0,1.0,1.0,1.0,0.0,0.0,0.0
5,critic_backbone.6.weight,1146880,0,0.0,2973.983154296875,3936.59296875,4701.1778564453125,11812.42578125,2973.983154296875,3936.59296875,4701.1778564453125,11812.42578125,0.016111007053405048,0.041443974817437786,117.1451242174421,0.9906042312376091,0.9898257494249206,0.99073526263237,0.9911131918430328,0.03223964146205357,0.06323386816674068,0.06840149275958538
5,critic_backbone.7.bias,8960,0,0.0,1559.076904296875,2004.2467468261718,2259.2444702148437,3416.795654296875,1559.076904296875,2004.2467468261718,2259.2444702148437,3416.795654296875,0.0012801295940464894,0.005735047122496845,8.767802262306214,1.0,1.0,1.0,1.0,0.0,0.0,0.0
5,critic_backbone.7.weight,8960,0,0.0,2686.80224609375,3093.476452636718,3837.0346801757805,29677.798828125,2686.80224609375,3093.476452636718,3837.0346801757805,29677.798828125,0.0013210638652838367,0.0031297108258253764,7.753627863952092,1.0,1.0,1.0,1.0,0.0,0.0,0.0
6,critic_backbone.0.weight,3001600,0,0.0,441791.40625,2992620.5,9147906.0,34653488.0,441791.40625,2992620.5,9147906.0,34653488.0,0.019377820772518005,0.18150119800120593,158.40167939322336,0.9270279527910023,0.9223565268869033,0.9274927079677582,0.9299554705619812,0.06959255252565656,0.5248220138687874,0.5571409523487091
6,critic_backbone.4.bias,8960,0,0.0,1865.005859375,3318.3554443359367,4709.316962890624,4863.09765625,1865.005859375,3318.3554443359367,4709.316962890624,4863.09765625,0.0011208904799007411,0.005189482955860772,7.745723501273564,1.0,1.0,1.0,1.0,0.0,0.0,0.0
6,critic_backbone.6.weight,1146880,0,0.0,2972.26806640625,3873.8653442382815,4622.286650390618,12484.6376953125,2972.26806640625,3873.8653442382815,4622.286650390618,12484.6376953125,0.013489244492458446,0.037143019294100146,104.97884442465646,0.9914271809893841,0.9903698183430678,0.9914652407169342,0.9921382308006287,0.026255580357142858,0.05764829553003407,0.06446519158780575
6,critic_backbone.7.bias,8960,0,0.0,1624.2886962890625,2031.6841674804687,2295.7358642578124,3733.58740234375,1624.2886962890625,2031.6841674804687,2295.7358642578124,3733.58740234375,0.0008843249524943531,0.0037953009970286594,6.074131492206028,1.0,1.0,1.0,1.0,0.0,0.0,0.0
6,critic_backbone.7.weight,8960,0,0.0,2825.1171875,3231.1820190429685,3824.1697949218747,30424.25390625,2825.1171875,3231.1820190429685,3824.1697949218747,30424.25390625,0.000856034094509336,0.0023654407306042103,6.21434611252376,1.0,1.0,1.0,1.0,0.0,0.0,0.0
7,critic_backbone.0.weight,3001597,0,0.0,451224.6875,3101257.0,9316145.0,34603308.0,451224.6875,3101257.0,9316145.0,34603308.0,0.02206321961379477,0.17196883724204132,157.5991780962263,0.9229908505952715,0.9194359515388135,0.9231279492378235,0.9251461088657379,0.07042118034192495,0.5562545696995512,0.5806896448135376
7,critic_backbone.4.bias,8960,0,0.0,1885.3157958984375,3415.1447387695307,3992.3464941406164,4866.12939453125,1885.3157958984375,3415.1447387695307,3992.3464941406164,4866.12939453125,0.001503057637351698,0.006309696539704289,9.55293746335166,1.0,1.0,1.0,1.0,0.0,0.0,0.0
7,critic_backbone.6.weight,1146880,0,0.0,3000.207275390625,3886.4280639648437,4635.996411132812,12455.9814453125,3000.207275390625,3886.4280639648437,4635.996411132812,12455.9814453125,0.016896230581083468,0.04128129370510578,116.71557903289795,0.9912552575535756,0.9905115300442509,0.9912733733654022,0.9917005568742752,0.026751708984375,0.058813325372122006,0.0629466038197279
7,critic_backbone.7.bias,8960,0,0.0,1671.7288818359375,2053.2253295898436,2335.232155761719,3901.93115234375,1671.7288818359375,2053.2253295898436,2335.232155761719,3901.93115234375,0.0011496429373177566,0.005018798003272553,8.183511481966292,1.0,1.0,1.0,1.0,0.0,0.0,0.0
7,critic_backbone.7.weight,8960,0,0.0,2911.3818359375,3260.310864257812,3731.105666503906,30469.880859375,2911.3818359375,3260.310864257812,3731.105666503906,30469.880859375,0.0010886497808054888,0.0028063003318883214,7.738258780751909,1.0,1.0,1.0,1.0,0.0,0.0,0.0
8,critic_backbone.0.weight,3001600,0,0.0,458548.71875,3183480.749999934,9451474.0,32511004.0,458548.71875,3183480.749999934,9451474.0,32511004.0,0.021870386760149685,0.15949062396373068,152.52404638017927,0.9195533546729079,0.9171696177948752,0.9198772311210632,0.9208167493343353,0.07123900439058031,0.5832387982273554,0.5985465556383133
8,critic_backbone.4.bias,8960,0,0.0,1900.13818359375,3433.693664550781,3852.216323242187,4546.97314453125,1900.13818359375,3433.693664550781,3852.216323242187,4546.97314453125,0.0013688304756734786,0.0054975942392567435,8.595875568049294,1.0,1.0,1.0,1.0,0.0,0.0,0.0
8,critic_backbone.6.weight,1146880,0,0.0,3016.43896484375,3937.5804199218755,4700.967612304685,12208.361328125,3016.43896484375,3937.5804199218755,4700.967612304685,12208.361328125,0.01580042897590569,0.0394081627550934,110.04548334394183,0.9905887168633792,0.9898016926083472,0.9906834065914154,0.9909348428249359,0.03057861328125,0.06333855580453715,0.067575116828084
8,critic_backbone.7.bias,8960,0,0.0,1724.0174560546875,2130.647131347656,2458.711716308593,4091.434814453125,1724.0174560546875,2130.647131347656,2458.711716308593,4091.434814453125,0.0008958350638360052,0.00450976725052377,7.473973797900336,1.0,1.0,1.0,1.0,0.0,0.0,0.0
8,critic_backbone.7.weight,8960,0,0.0,2986.29052734375,3330.4411865234374,3750.728471679687,27545.283203125,2986.29052734375,3330.4411865234374,3750.728471679687,27545.283203125,0.0010517596978128754,0.0026898983242322825,7.591105909858431,1.0,1.0,1.0,1.0,0.0,0.0,0.0
9,critic_backbone.0.weight,3001600,0,0.0,465439.125,3286561.75,9545884.559999764,31001860.0,465439.125,3286561.75,9545884.559999764,31001860.0,0.020873667040307606,0.1532460620626807,143.5961180278233,0.9145890641719983,0.9113830924222152,0.9145887196063995,0.9174826502799988,0.07216184863022396,0.6226088469300413,0.644913163781166
9,critic_backbone.4.bias,8960,0,0.0,1893.3272705078125,3377.5140991210938,3854.044362792968,4439.341796875,1893.3272705078125,3377.5140991210938,3854.044362792968,4439.341796875,0.0015123115607171451,0.005819314509530419,9.119559325490679,1.0,1.0,1.0,1.0,0.0,0.0,0.0
9,critic_backbone.6.weight,1146880,0,0.0,2995.77734375,3914.0458740234376,4647.53187011718,12102.9013671875,2995.77734375,3914.0458740234376,4647.53187011718,12102.9013671875,0.015976992016658188,0.03911408640976463,110.05526223863875,0.9909129608894416,0.9899668285350018,0.9910497665405273,0.9913795530796051,0.028070068359375,0.061136947363356814,0.06633509173989297
9,critic_backbone.7.bias,8960,0,0.0,1776.8690185546875,2204.766687011718,2520.3067529296873,4348.56982421875,1776.8690185546875,2204.766687011718,2520.3067529296873,4348.56982421875,0.0009188154109454315,0.0039841246999068455,6.857048929589135,1.0,1.0,1.0,1.0,0.0,0.0,0.0
9,critic_backbone.7.weight,8960,0,0.0,3088.19677734375,3452.7323486328123,3855.4988574218746,25858.33984375,3088.19677734375,3452.7323486328123,3855.4988574218746,25858.33984375,0.0008880141983224478,0.002138787933758327,6.257231611864907,1.0,1.0,1.0,1.0,0.0,0.0,0.0
10,critic_backbone.0.weight,3001598,0,0.0,478297.9375,3438401.75,9658764.0,31655140.0,478297.9375,3438401.75,9658764.0,31655140.0,0.021074896385627134,0.16403705392565046,161.32193450927736,0.9104494411115669,0.907316293066656,0.910590410232544,0.9129794389009476,0.07381334975361824,0.6557500587679115,0.6780036598443985
10,critic_backbone.4.bias,8960,0,0.0,1918.673828125,3323.6355834960937,3746.2022436523434,4007.52685546875,1918.673828125,3323.6355834960937,3746.2022436523434,4007.52685546875,0.001309432236510994,0.005848643265198916,9.345261767932348,1.0,1.0,1.0,1.0,0.0,0.0,0.0
10,critic_backbone.6.weight,1146880,0,0.0,3022.8466796875,3949.799060058594,4712.646303710935,12474.8837890625,3022.8466796875,3949.799060058594,4712.646303710935,12474.8837890625,0.015848052022712573,0.042974908144346305,120.22194028581892,0.9904044148485261,0.9901381342525039,0.9904050529003143,0.9906026154756546,0.030470493861607145,0.0645904479472147,0.0658434633165598
10,critic_backbone.7.bias,8960,0,0.0,1840.473388671875,2309.2122924804685,2633.1830078124995,4606.18115234375,1840.473388671875,2309.2122924804685,2633.1830078124995,4606.18115234375,0.0008126524975523352,0.004409773666910561,7.784142308575767,1.0,1.0,1.0,1.0,0.0,0.0,0.0
10,critic_backbone.7.weight,8960,0,0.0,3204.378662109375,3598.2473876953127,3928.9451293945312,25078.09375,3204.378662109375,3598.2473876953127,3928.9451293945312,25078.09375,0.0009478689957177266,0.002431604113163693,7.401120924949646,1.0,1.0,1.0,1.0,0.0,0.0,0.0
11,critic_backbone.0.weight,3001600,0,0.0,490177.625,3544075.0,9872305.0,32774026.0,490177.625,3544075.0,9872305.0,32774026.0,0.01565563273616135,0.11477414696876492,112.72416907719203,0.9058505150265624,0.9028676723329837,0.9060418009757996,0.907992473244667,0.07484608228717532,0.6929219936705477,0.7144633054733276
11,critic_backbone.4.bias,8960,0,0.0,1946.029052734375,3396.8564086914043,3746.6773681640625,3910.322509765625,1946.029052734375,3396.8564086914043,3746.6773681640625,3910.322509765625,0.001126032687690375,0.004511055489170498,7.125784245559148,1.0,1.0,1.0,1.0,0.0,0.0,0.0
11,critic_backbone.6.weight,1146880,0,0.0,3030.821533203125,3982.5824218750004,4770.801220703114,12766.8447265625,3030.821533203125,3982.5824218750004,4770.801220703114,12766.8447265625,0.012052586791105569,0.033734305422487,93.904602595738,0.9899668195935866,0.9886569668656753,0.9901664853096008,0.9906112581491471,0.03310023716517857,0.0675682704188824,0.07524887956678868
11,critic_backbone.7.bias,8960,0,0.0,1886.4676513671875,2378.627380371093,2724.069914550781,4818.14697265625,1886.4676513671875,2378.627380371093,2724.069914550781,4818.14697265625,0.0008506217584778954,0.003714841470770937,6.740172083888735,1.0,1.0,1.0,1.0,0.0,0.0,0.0
11,critic_backbone.7.weight,8960,0,0.0,3283.708740234375,3705.9426269531245,3883.3173217773438,25269.541015625,3283.708740234375,3705.9426269531245,3883.3173217773438,25269.541015625,0.0008385244158229658,0.002199301209267495,6.831142761877605,1.0,1.0,1.0,1.0,0.0,0.0,0.0
