epoch,policy_surrogate_mode,actor_structure_mode,theta_ratio_mean,theta_ratio_std,theta_ratio_max,route_ratio_mean,route_ratio_std,route_ratio_max,offload_active_fraction,route_logprob_active_fraction,theta_positive_fraction,route_credit_gate_fraction,route_credit_effective_fraction,route_credit_effective_count,route_credit_weight_mean,route_credit_weight_std,route_credit_weight_min,route_credit_weight_max,theta_candidate_score_mean,theta_candidate_score_std,theta_selected_score_mean,theta_expected_score_mean,theta_residual_credit_mean,theta_residual_credit_std,theta_residual_credit_min,theta_residual_credit_max,route_candidate_score_mean,route_candidate_score_std,route_residual_credit_mean,route_residual_credit_std,route_residual_credit_min,route_residual_credit_max,route_expected_score_mean,route_selected_score_mean,route_decision_agreement_ratio,actual_bs1_rate_when_route_true_gap_positive,actual_bs1_rate_when_route_true_gap_negative,route_score_vector_mean_abs,route_score_vector_std,route_credit_fallback_trigger_count,route_credit_fallback_rate,theta_old_logprob_mean,theta_new_logprob_mean,route_old_logprob_mean,route_new_logprob_mean,joint_old_logprob_mean,joint_new_logprob_mean,joint_ratio_mean,joint_approx_kl,joint_clip_fraction,joint_selected_score_mean,joint_expected_score_mean,joint_residual_credit_mean,joint_residual_credit_std,joint_residual_credit_min,joint_residual_credit_max,joint_action_decision_agreement_ratio_under_reward_aligned,actual_local_rate_when_reward_aligned_best_is_local,actual_bs1_rate_when_reward_aligned_best_is_bs1,actual_bs2_rate_when_reward_aligned_best_is_bs2,offload_decision_agreement_ratio,actual_offload_rate_when_theta_true_gap_positive,actual_offload_rate_when_theta_true_gap_negative,theta_approx_kl,route_approx_kl,theta_clip_fraction,route_clip_fraction,conditional_policy_consistency_score,theta_only_step_kl,route_only_step_kl,theta_kl_target,route_kl_target,theta_early_stop_count,route_early_stop_count,coupled_stop_trigger_count,coupled_stop_blocked_by_theta_floor_count,coupled_stop_blocked_by_severity_gate_count,coupled_stop_min_theta_updates_per_epoch,coupled_stop_severity_factor,coupled_stop_severity_freeze_kl_threshold,route_update_cap_trigger_count,route_update_cap_per_epoch,route_alignment_gate_threshold,route_alignment_gate_accept_count,route_alignment_gate_reject_count,route_alignment_gate_reject_rate,route_alignment_gate_score_mean,route_step_alignment_mean,route_step_alignment_min,route_step_alignment_max,route_step_accept_count,route_step_reject_count,route_step_accept_rate,route_step_reject_rate,theta_update_count,route_update_count,route_mask_mean,route_mask_active_fraction,route_mask_threshold,route_confident_mask_margin
0,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,0.984039306640625,0.18910817801952362,1.324400782585144,0.9950926899909973,0.05079978331923485,1.3481855392456055,0.5133333206176758,0.5133333206176758,0.4960416853427887,0.4960416853427887,0.5133333206176758,2464.0,1.0,0.0,1.0,1.0,-1.067916532981883e-09,0.9974843263626099,-0.027499491348862648,-0.007427569478750229,-0.02007192000746727,0.9855170249938965,-1.1497774124145508,1.132082223892212,7.206985515040287e-07,0.997043788433075,0.020834852010011673,0.9852232336997986,-1.1535407304763794,1.1542348861694336,-0.010939943604171276,0.009894909337162971,0.5040584206581116,0.48528242111206055,0.47408026456832886,0.9942761659622192,0.996795654296875,0,0.0,-0.6814252138137817,-0.7158816456794739,-0.6815986037254333,-0.6878496408462524,-1.0313124656677246,-1.0689778327941895,0.9814378023147583,0.0376652292907238,0.4622916877269745,0.06485716253519058,0.10650289058685303,-0.04164573550224304,1.0261670351028442,-1.749637246131897,1.6826289892196655,0.38729166984558105,0.4698137640953064,0.22483940422534943,0.24734041094779968,0.48645833134651184,0.3333333432674408,0.5137230157852173,0.03445638716220856,0.006250998005270958,0.4247916638851166,0.006087662186473608,0.5001728981733322,0.0005022212135697503,0.0005697614854268197,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,70,0,0.0,-2.3321821312752687e-06,-2.3321821312752687e-06,-0.002155691385269165,0.0014116509119048715,70,0,1.0,0.0,70,70,0.5133333206176758,0.5133333206176758,0.5,0.0
1,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,1.0326210260391235,0.23741449415683746,1.6912524700164795,1.0016350746154785,0.14945560693740845,1.5048257112503052,0.48625001311302185,0.48625001311302185,0.50020831823349,0.50020831823349,0.48625001311302185,2334.0,1.0,0.0,1.0,1.0,-4.892548144397324e-09,0.9974852800369263,0.02958223968744278,0.0010274220257997513,0.028554817661643028,0.9396457672119141,-1.3237932920455933,1.3044514656066895,-3.0749765755899716e-07,0.9959614276885986,-0.03395431116223335,0.9564933776855469,-1.3869297504425049,1.3451738357543945,-0.017041536048054695,-0.0509958416223526,0.4738646149635315,0.46434634923934937,0.5153643488883972,0.994648277759552,0.9971464276313782,0,0.0,-0.6362168788909912,-0.6333423852920532,-0.654582679271698,-0.6644191145896912,-0.9545077681541443,-0.9564162492752075,1.0378150939941406,0.0019084397936239839,0.7122916579246521,0.2979613244533539,0.17715366184711456,0.12080764770507812,0.9692192077636719,-1.7640275955200195,1.6686724424362183,0.4816666841506958,0.5671641826629639,0.2781609296798706,0.3445378243923187,0.5137500166893005,0.5,0.48512154817581177,-0.002874500583857298,0.009836380369961262,0.5506250262260437,0.17737789452075958,0.5390320718288422,-5.085532837126396e-05,0.0003297856611815015,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,70,0,0.0,-0.00014690913073666577,-0.00014690913073666577,-0.004225336946547031,0.003697420470416546,70,0,1.0,0.0,70,70,0.48625001311302185,0.48625001311302185,0.5,0.0
2,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,1.0470889806747437,0.2182382047176361,1.5898106098175049,1.0286221504211426,0.16812102496623993,1.6645385026931763,0.43312501907348633,0.43312501907348633,0.5081250071525574,0.5081250071525574,0.43312501907348633,2079.0,1.0,0.0,1.0,1.0,-1.1300047120244017e-08,0.997483491897583,0.13333052396774292,0.04629494994878769,0.08703557401895523,0.8299090266227722,-1.429443597793579,1.4766030311584473,-4.816106979887991e-07,0.9964897036552429,-0.031541261821985245,0.9099560379981995,-1.3521008491516113,1.5880829095840454,-0.02714366838335991,-0.058684926480054855,0.47138047218322754,0.46343693137168884,0.5216048955917358,0.9945847988128662,0.9970899224281311,0,0.0,-0.5361039042472839,-0.5150831341743469,-0.6080754995346069,-0.5941392779350281,-0.7994765639305115,-0.7724196314811707,1.0620992183685303,-0.02705691009759903,0.6054166555404663,0.48544302582740784,0.2798500061035156,0.2055930197238922,0.8370104432106018,-1.8848499059677124,1.717505931854248,0.5577083230018616,0.6713672876358032,0.28139016032218933,0.36532506346702576,0.5664583444595337,0.25,0.43273261189460754,-0.021020783111453056,-0.013936221599578857,0.4595833420753479,0.24098125100135803,0.5982098281383514,-0.00039522322752288475,-0.0011002818023761003,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,70,0,0.0,-0.00016575449109430858,-0.00016575449109430858,-0.006316976621747017,0.0021899354178458452,70,0,1.0,0.0,70,70,0.43312501907348633,0.43312501907348633,0.5,0.0
3,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,1.0489274263381958,0.1887572705745697,1.7161335945129395,1.0624139308929443,0.197610542178154,2.0510330200195312,0.359375,0.359375,0.5110417008399963,0.5110417008399963,0.359375,1725.0,1.0,0.0,1.0,1.0,1.0949869988507999e-07,0.9974698424339294,0.2645854353904724,0.13166911900043488,0.13291628658771515,0.7178962230682373,-1.4442540407180786,1.3783010244369507,-3.543625552993035e-07,0.997324526309967,-0.04844475910067558,0.8361127376556396,-1.5492887496948242,1.4740829467773438,-0.03618502989411354,-0.08462979644536972,0.45739129185676575,0.4581395387649536,0.5431235432624817,0.9945467114448547,0.9970594644546509,0,0.0,-0.44184815883636475,-0.41273391246795654,-0.5361545085906982,-0.4948215186595917,-0.6345286965370178,-0.5905604362487793,1.0736083984375,-0.04396830499172211,0.4727083444595337,0.5801257491111755,0.35472550988197327,0.22540023922920227,0.7105599045753479,-1.876129388809204,1.712126612663269,0.6175000071525574,0.7711538672447205,0.31069043278694153,0.35677748918533325,0.6333333253860474,0.1568627506494522,0.3619047701358795,-0.0291142538189888,-0.04133301600813866,0.3335416615009308,0.33507245779037476,0.6645678579807281,-0.0005355601746227227,-0.0033397286413154297,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,70,0,0.0,-0.0002692969075464394,-0.0002692969075464394,-0.006456191185861826,0.003468597074970603,70,0,1.0,0.0,70,70,0.359375,0.359375,0.5,0.0
4,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,1.042641043663025,0.1441800445318222,1.7740479707717896,1.1027024984359741,0.1972963809967041,2.110801935195923,0.26770833134651184,0.26770833134651184,0.5335416793823242,0.5335416793823242,0.26770833134651184,1285.0,1.0,0.0,1.0,1.0,4.2327991423007916e-07,0.9973953366279602,0.3691808581352234,0.228285014629364,0.14089582860469818,0.6031407117843628,-1.4823150634765625,1.5107530355453491,-1.8127233261111542e-06,0.997875452041626,-0.0225918497890234,0.7230377197265625,-1.377730131149292,1.6010291576385498,-0.09412923455238342,-0.11672109365463257,0.4420233368873596,0.43661972880363464,0.5511022210121155,0.9946126341819763,0.9971097111701965,0,0.0,-0.34522050619125366,-0.3141380250453949,-0.424706369638443,-0.345329612493515,-0.4589179456233978,-0.4065856337547302,1.0723079442977905,-0.052332308143377304,0.3139583468437195,0.6715074777603149,0.4410529136657715,0.23045453429222107,0.5750726461410522,-1.8094801902770996,1.7436394691467285,0.658958375453949,0.9137437343597412,0.27795785665512085,0.34585490822792053,0.6860417127609253,0.12751677632331848,0.27735596895217896,-0.031082497909665108,-0.07937673479318619,0.17729167640209198,0.3626459240913391,0.7490135133266449,-0.0005150682650439973,-0.0064895084805487255,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,70,0,0.0,0.0001729153328467094,0.0001729153328467094,-0.01604771614074707,0.012097365222871304,70,0,1.0,0.0,70,70,0.26770833134651184,0.26770833134651184,0.5,0.0
5,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,1.0187315940856934,0.11949031800031662,1.7033737897872925,1.080810546875,0.20932193100452423,2.5461764335632324,0.2522916793823242,0.2522916793823242,0.5252083539962769,0.5252083539962769,0.2522916793823242,1211.0,1.0,0.0,1.0,1.0,-1.9017607044702345e-08,0.9974040985107422,0.28374046087265015,0.19030576944351196,0.09343471378087997,0.5541302561759949,-1.3906093835830688,1.468719720840454,2.589676739717106e-07,0.9986840486526489,-0.05846294388175011,0.5912705063819885,-1.475775122642517,1.4366717338562012,-0.11330344527959824,-0.17176638543605804,0.415359228849411,0.39168763160705566,0.54347825050354,0.9944128394126892,0.9969117641448975,0,0.0,-0.2912331819534302,-0.2800960838794708,-0.31162968277931213,-0.25668054819107056,-0.36985474824905396,-0.3448544442653656,1.0409919023513794,-0.025000305846333504,0.24187500774860382,0.6390852928161621,0.45876750349998474,0.18031784892082214,0.5122534036636353,-1.7524359226226807,1.7418822050094604,0.643750011920929,0.9316980838775635,0.25804147124290466,0.34620505571365356,0.643750011920929,0.03364486247301102,0.28059419989585876,-0.011137093417346478,-0.054949142038822174,0.12708333134651184,0.29727497696876526,0.7935014069080353,-0.00025834741513140866,-0.0031185857918119707,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,70,0,0.0,-0.0005493570957956503,-0.0005493570957956503,-0.012839606031775475,0.003441496519371867,70,0,1.0,0.0,70,70,0.2522916793823242,0.2522916793823242,0.5,0.0
6,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,1.017401933670044,0.11954427510499954,1.7347251176834106,1.0582195520401,0.18733909726142883,2.0823559761047363,0.27687501907348633,0.27687501907348633,0.5331249833106995,0.5331249833106995,0.27687501907348633,1329.0,1.0,0.0,1.0,1.0,-2.2746623073999217e-07,0.9974226951599121,0.23330791294574738,0.16538123786449432,0.06792664527893066,0.5299311280250549,-1.4209561347961426,1.335124135017395,-2.4528051767447323e-07,0.9988216757774353,-0.04189436137676239,0.518587589263916,-1.3902664184570312,1.5003876686096191,-0.11009616404771805,-0.15199050307273865,0.42362678050994873,0.45068663358688354,0.6171428561210632,0.9942739009857178,0.9967861175537109,0,0.0,-0.27076488733291626,-0.26095283031463623,-0.2493050992488861,-0.2098899781703949,-0.33979126811027527,-0.3190661072731018,1.035309910774231,-0.020725153386592865,0.21437500417232513,0.7019646167755127,0.5196799039840698,0.18228475749492645,0.4783177971839905,-1.9034730195999146,1.711995244026184,0.675208330154419,0.9160057306289673,0.3371080160140991,0.3564920425415039,0.6185416579246521,0.07020547986030579,0.3065362572669983,-0.009812090545892715,-0.03941512480378151,0.12666666507720947,0.22422873973846436,0.8161481022834778,-0.00029632519526785473,-0.004559116915126131,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,70,0,0.0,-0.00029880010227186307,-0.00029880010227186307,-0.01968025602400303,0.00420464389026165,70,0,1.0,0.0,70,70,0.27687501907348633,0.27687501907348633,0.5,0.0
7,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,1.0226762294769287,0.11639957129955292,1.8012508153915405,1.0497324466705322,0.18366867303848267,2.746431827545166,0.26750001311302185,0.26750001311302185,0.5322916507720947,0.5322916507720947,0.26750001311302185,1284.0,1.0,0.0,1.0,1.0,-9.83060658654722e-07,0.9973674416542053,0.22993314266204834,0.16414985060691833,0.0657833069562912,0.5088316202163696,-1.4153780937194824,1.3616652488708496,-5.686580095698446e-08,0.9976134896278381,-0.024878794327378273,0.46395206451416016,-1.5536211729049683,1.3961758613586426,-0.10206764936447144,-0.12694644927978516,0.43691587448120117,0.4516128897666931,0.5850467681884766,0.9931257367134094,0.9960488677024841,0,0.0,-0.2536754906177521,-0.2381509393453598,-0.20680490136146545,-0.17547182738780975,-0.30899578332901,-0.2850896716117859,1.0368934869766235,-0.02390611730515957,0.20083333551883698,0.7588298320770264,0.5769978165626526,0.1818319708108902,0.4353366196155548,-1.7041889429092407,1.6673341989517212,0.7016667127609253,0.9371671676635742,0.35635361075401306,0.38015609979629517,0.6164583563804626,0.07219661772251129,0.29866665601730347,-0.015524514950811863,-0.031333085149526596,0.125,0.19470404088497162,0.8384189009666443,-0.00041445936625937715,-0.0034507466386587892,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,70,0,0.0,0.0001628599946083601,0.0001628599946083601,-0.0034764138981699944,0.005828047636896372,70,0,1.0,0.0,70,70,0.26750001311302185,0.26750001311302185,0.5,0.0
8,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,1.0174105167388916,0.12029486149549484,1.933760166168213,1.0180325508117676,0.17626602947711945,2.1148974895477295,0.26500001549720764,0.26500001549720764,0.5381250381469727,0.5381250381469727,0.26500001549720764,1272.0,1.0,0.0,1.0,1.0,-1.542127392895054e-06,0.9973568320274353,0.2233596295118332,0.16222400963306427,0.061135612428188324,0.4839610457420349,-1.3774538040161133,1.3565611839294434,3.418363903051613e-08,0.9971588850021362,-0.023262472823262215,0.40030404925346375,-1.3891358375549316,1.4086010456085205,-0.1850682944059372,-0.20833078026771545,0.3946540653705597,0.4297994375228882,0.6472662687301636,0.994524359703064,0.997022271156311,0,0.0,-0.23458872735500336,-0.2248423844575882,-0.1615116000175476,-0.16251149773597717,-0.2773893177509308,-0.26790791749954224,1.0233958959579468,-0.009481397457420826,0.18520833551883698,0.7089250683784485,0.5539067387580872,0.1550184190273285,0.40535035729408264,-1.7508052587509155,1.6722978353500366,0.6772916913032532,0.9386705756187439,0.35480770468711853,0.3143683671951294,0.612708330154419,0.06518518179655075,0.29773226380348206,-0.00974636897444725,0.0009998931782320142,0.12979167699813843,0.1588050276041031,0.8504703342914581,-0.00043116917301761403,-0.001171825973525691,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,70,0,0.0,0.0003688171233729268,0.0003688171233729268,-0.003565330756828189,0.010915504768490791,70,0,1.0,0.0,70,70,0.26500001549720764,0.26500001549720764,0.5,0.0
9,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,1.0223952531814575,0.12122727185487747,2.1558969020843506,1.0274478197097778,0.19522050023078918,2.2586934566497803,0.2554166615009308,0.2554166615009308,0.5739583373069763,0.5739583373069763,0.2554166615009308,1226.0,1.0,0.0,1.0,1.0,6.717939982081589e-08,0.9974075555801392,0.25291335582733154,0.17835208773612976,0.07456126809120178,0.47550123929977417,-1.333770751953125,1.454228162765503,8.22359353946922e-08,0.9979258179664612,-0.01614472270011902,0.4029383361339569,-1.427490234375,1.5878193378448486,-0.16248416900634766,-0.17862890660762787,0.4102773368358612,0.4367283880710602,0.6195462346076965,0.9943497776985168,0.9968491196632385,0,0.0,-0.22947007417678833,-0.2148447185754776,-0.15922756493091583,-0.15384337306022644,-0.2701394855976105,-0.25413888692855835,1.0303032398223877,-0.016000570729374886,0.18937499821186066,0.7550205588340759,0.6025243997573853,0.1524961143732071,0.40141546726226807,-1.7083394527435303,1.6198359727859497,0.6981250047683716,0.9405099153518677,0.37513282895088196,0.33043476939201355,0.627916693687439,0.06923077255487442,0.2850218117237091,-0.01462535746395588,-0.005384193267673254,0.13333334028720856,0.17210440337657928,0.8583051264286041,-0.00044165563546292626,-0.0015359846276364157,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,70,0,0.0,5.9750779759529646e-05,5.9750779759529646e-05,-0.0088510662317276,0.014531634747982025,70,0,1.0,0.0,70,70,0.2554166615009308,0.2554166615009308,0.5,0.0
