epoch,advantage_mean,advantage_std,positive_advantage_ratio,negative_advantage_ratio,delta_log_prob_selected_action_mean,delta_log_prob_selected_action_std,selected_action_prob_gain_mean,advantage_action_alignment,theta_advantage_alignment,route_advantage_alignment,theta_adv_to_route_delta_alignment,route_adv_to_theta_delta_alignment,theta_alignment_margin_over_cross,route_alignment_margin_over_cross,cross_branch_alignment_mean,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,high_advantage_action_prob_gain,mid_advantage_action_prob_gain,low_advantage_action_prob_gain,negative_advantage_action_prob_gain,advantage_bucket_high_positive_threshold,advantage_bucket_near_zero_threshold
0,-23.44733428955078,4.845867156982422,0.0,1.0,-0.0376652292907238,0.04188648238778114,-0.03612058237195015,0.16915985941886902,0.05297449603676796,-0.04430660977959633,-0.00702115660533309,-0.047284070402383804,0.05999565264210105,0.0029774606227874756,-0.027152613503858447,-0.01596074365079403,-0.004907340742647648,-0.02491683140397072,-0.0030928878113627434,0.4247916638851166,0.006087662186473608,0.0,0.0,0.0,-0.03612058237195015,0.0,0.4845867156982422
1,-20.20099639892578,7.1430983543396,0.03999999910593033,0.9599999785423279,-0.001908439677208662,0.06185104697942734,-7.439255568897352e-06,0.0019576787017285824,0.011762146838009357,0.027224155142903328,0.011668739840388298,-0.005722552537918091,9.340699762105942e-05,0.03294670768082142,0.0029730936512351036,0.032620932906866074,0.0016351627418771386,0.029478201642632484,-0.0011677389265969396,0.5506250262260437,0.17737789452075958,0.04250383377075195,0.0018940329318866134,0.039140939712524414,-0.0007036803290247917,10.518485069274902,0.71430983543396
2,-14.37057113647461,12.927467346191406,0.0949999988079071,0.9049999713897705,0.02705690823495388,0.07945457100868225,0.03062138706445694,0.18427647650241852,0.028911136090755463,-0.053496506065130234,0.00375570310279727,-0.013661717996001244,0.025155432987958193,-0.03983478806912899,-0.004953007446601987,0.04708889126777649,0.028621992096304893,0.040676943957805634,0.03438748046755791,0.4595833420753479,0.24098125100135803,-1.6868114471435547e-05,0.06040436774492264,0.05182759836316109,0.02871706709265709,24.40946388244629,1.2927467346191408
3,-12.831071853637695,13.777645111083984,0.10999999940395355,0.8899999856948853,0.04396830499172211,0.07421614974737167,0.04776056110858917,0.30651968717575073,0.024486619979143143,-0.018387023359537125,-0.021577684208750725,-0.01278555579483509,0.04606430418789387,-0.005601467564702034,-0.017181620001792908,0.0489274300634861,0.062413956969976425,0.04361372068524361,0.05955186113715172,0.3335416615009308,0.33507245779037476,0.07099634408950806,0.07745914906263351,0.12787728011608124,0.04322944954037666,28.546260833740234,1.3777645111083985
4,-9.458797454833984,14.15090560913086,0.125,0.875,0.052332304418087006,0.04169889912009239,0.05463329702615738,-0.14117272198200226,0.010968981310725212,0.07060141861438751,-0.02525295317173004,0.017906824126839638,0.036221934482455254,0.052694594487547874,-0.003673064522445202,0.04264102876186371,0.1027025356888771,0.044392310082912445,0.09720536321401596,0.17729167640209198,0.3626459240913391,0.02861587330698967,0.05109219625592232,0.045755889266729355,0.056119706481695175,38.699462890625,1.415090560913086
5,-5.672994136810303,16.862709045410156,0.1899999976158142,0.8100000023841858,0.025000303983688354,0.03725630044937134,0.026023903861641884,0.019810305908322334,-0.03206505626440048,-0.0579405315220356,-0.02955898642539978,0.05107196420431137,-0.002506069839000702,-0.10901249572634697,0.010756488889455795,0.018731635063886642,0.08081052452325821,0.023916760459542274,0.08832590281963348,0.12708333134651184,0.29727497696876526,0.039466049522161484,0.02338729053735733,-0.012964621186256409,0.026646684855222702,41.214881896972656,1.6862709045410158
6,-5.251871109008789,16.798315048217773,0.20999999344348907,0.7899999618530273,0.020725155249238014,0.042985863983631134,0.021869927644729614,0.1771335005760193,-0.03737044706940651,0.016622597351670265,-0.0003516188298817724,0.03126772120594978,-0.03701882823952474,-0.014645123854279518,0.015458051188034005,0.01740189455449581,0.05821968987584114,0.020174624398350716,0.05410449951887131,0.12666666507720947,0.22422873973846436,0.024110764265060425,0.02709922380745411,0.04482317715883255,0.019314521923661232,35.15663146972656,1.6798315048217773
7,-3.3701629638671875,21.115354537963867,0.20499999821186066,0.7949999570846558,0.02390611544251442,0.033755529671907425,0.02477591298520565,-0.08764304965734482,-0.04937444627285004,-0.006361478939652443,-0.017961891368031502,0.04482373595237732,-0.031412554904818535,-0.05118521489202976,0.013430922292172909,0.022676249966025352,0.0497325100004673,0.02902621403336525,0.04728401079773903,0.125,0.19470404088497162,0.012433606199920177,0.028635786846280098,0.02474171668291092,0.024877341464161873,40.20957946777344,2.1115354537963866
8,0.011257171630859375,21.528459548950195,0.32499998807907104,0.675000011920929,0.009481397457420826,0.036554206162691116,0.010194222442805767,-0.006550114136189222,0.004874471575021744,0.003705899929627776,0.017436638474464417,-0.09388222545385361,-0.012562166899442673,0.09758812538348138,-0.038222793489694595,0.0174103993922472,0.01803264394402504,0.016776375472545624,0.01940317638218403,0.12979167699813843,0.1588050276041031,0.017049696296453476,-0.003346131881698966,0.01129565853625536,0.013310650363564491,43.71613311767578,2.1528459548950196
9,0.21526885032653809,22.17337989807129,0.3700000047683716,0.6299999952316284,0.016000570729374886,0.03565036877989769,0.016771726310253143,0.045160796493291855,-0.011654878035187721,-0.061309363692998886,-0.009889368899166584,-0.004728796426206827,-0.0017655091360211372,-0.05658056726679206,-0.007309082662686706,0.02239525318145752,0.027447791770100594,0.022792160511016846,0.03600970283150673,0.13333334028720856,0.17210440337657928,0.021044710651040077,0.019473660737276077,0.016213761642575264,0.015274811536073685,34.323760986328125,2.217337989807129
