telemetry_step,train_epoch,update_epoch,minibatch_id,final_critic_backbone_delta_norm,backbone_active_count,backbone_clipped_active_count,backbone_clipped_active_fraction,backbone_active_preconditioner_mean,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_active_preconditioner_max,backbone_active_preconditioner_mean_after_clip,backbone_active_preconditioner_p95_after_clip,backbone_active_preconditioner_p99_after_clip,backbone_active_preconditioner_max_after_clip,backbone_soft_geometry_scale_factor_mean,backbone_soft_geometry_scale_factor_p50,backbone_soft_geometry_scale_factor_p95,backbone_soft_geometry_scale_factor_min,backbone_soft_geometry_trigger_active_fraction,backbone_soft_geometry_overflow_stat_mean,backbone_soft_geometry_overflow_stat_p95
0,0,0,0,0.12621858418803247,76800,0,0.0,326794.375,674297.4500000019,9176430.0,93926056.0,326794.375,674297.4500000019,9176430.0,93926056.0,0.8261660116776917,0.826166033744812,0.934727531671524,0.7055421238394537,0.25433650240302086,1.5785011784437526,2.66194908618927
1,0,0,1,0.09520722701291712,76800,0,0.0,271938.53125,426082.21875,7607724.0,75113984.0,271938.53125,426082.21875,7607724.0,75113984.0,0.8649173757554298,0.8649173676967621,0.9499044209718704,0.7704873188257064,0.20767494291067123,1.1341837452631254,1.9006977319717406
2,0,0,2,0.0816430249642837,76800,0,0.0,247025.625,405707.78125,7347247.0,65177820.0,247025.625,405707.78125,7347247.0,65177820.0,0.8751370496994648,0.8751370310783386,0.9521732926368713,0.7895412006598918,0.18314873985946178,1.0247679227782036,1.7018268465995787
3,0,0,3,0.07524434174060787,76800,0,0.0,226607.140625,399313.4375,6530909.924999836,53509872.0,226607.140625,399313.4375,6530909.924999836,53509872.0,0.8819389492279615,0.8819389641284943,0.9545308858156204,0.801281249793159,0.1734652854502201,0.9561932377426686,1.5836268067359924
4,0,0,4,0.07023111978339304,76800,0,0.0,213349.359375,390782.625,6108940.0,51005032.0,213349.359375,390782.625,6108940.0,51005032.0,0.8876265949771597,0.887626588344574,0.9603396117687225,0.8068343252137922,0.1681133210659027,0.9067428308101962,1.5271451592445373
5,0,0,5,0.06676631568962006,76800,0,0.0,207680.25,382333.5625,5779565.0,53245020.0,207680.25,382333.5625,5779565.0,53245020.0,0.8930886749727144,0.8930886685848236,0.9614003211259842,0.8171868572921331,0.16371806152164936,0.8523740033790276,1.4274994432926178
6,0,0,6,0.06461414906125564,76800,0,0.0,206244.890625,395078.6875,5613476.449999394,37122320.0,206244.890625,395078.6875,5613476.449999394,37122320.0,0.8974155466861302,0.8974155485630035,0.9582421213388443,0.8298304633950669,0.1566511020064354,0.8044472616310685,1.3108373045921324
7,0,1,7,0.06356462651426538,76800,0,0.0,204259.515625,398092.09375,5571356.5,36238012.0,204259.515625,398092.09375,5571356.5,36238012.0,0.8993423979923023,0.89934241771698,0.9568460285663605,0.8354494883260004,0.1575658991932869,0.7837612657484042,1.2601388573646546
8,0,1,8,0.06373255962095233,76800,0,0.0,205339.71875,399808.84375,5713675.934999999,36781732.0,205339.71875,399808.84375,5713675.934999999,36781732.0,0.9023884002773771,0.9023883938789368,0.958566564321518,0.8399682163919857,0.1596006490290165,0.7566542017851662,1.2187928617000579
9,0,1,9,0.0623485478548877,76800,0,0.0,202810.703125,413366.40625,5634882.874999847,36767748.0,202810.703125,413366.40625,5634882.874999847,36767748.0,0.90690449743125,0.9069044888019562,0.9611541241407394,0.8466271160757629,0.1604551412165165,0.7169641122769119,1.1586416602134704
10,0,1,10,0.06056513053779363,76800,0,0.0,202180.984375,419713.84375,5720158.0,37667968.0,202180.984375,419713.84375,5720158.0,37667968.0,0.9077783063323593,0.9077783226966858,0.9597804546356201,0.8499981589973656,0.16139052622020245,0.7071440511765319,1.1295532137155533
11,0,1,11,0.060031705597150854,76800,0,0.0,199689.890625,424542.0625,5662739.5,37095928.0,199689.890625,424542.0625,5662739.5,37095928.0,0.9116475486749664,0.9116475284099579,0.9613307029008865,0.856444030341301,0.16216266714036465,0.6730136103559952,1.0730131208896636
12,0,1,12,0.0596239889569523,76800,0,0.0,197684.125,387711.53125,5540256.5,38015044.0,197684.125,387711.53125,5540256.5,38015044.0,0.9149184170575098,0.9149184226989746,0.964667123556137,0.8596420809960073,0.16226487793028355,0.646652418972722,1.0443143010139464
13,0,1,13,0.059612385216700634,76800,0,0.0,196436.25,392803.03125,5553446.0,38298912.0,196436.25,392803.03125,5553446.0,38298912.0,0.9195859162760511,0.9195859134197235,0.9661895900964736,0.8678040636984705,0.1585811786353588,0.6060335103538917,0.9746064096689224
14,0,2,14,0.059798957057573626,76800,0,0.0,196838.59375,398700.84375,5579652.5,39052152.0,196838.59375,398700.84375,5579652.5,39052152.0,0.9208136967898635,0.9208136796951294,0.9670704662799835,0.8694172637529745,0.1603923738002777,0.5959330799204221,0.9607674688100815
