block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_logprob_delta_mean,block_logprob_delta_std,block_ratio_proxy_mean,block_ratio_proxy_std,epoch
0,0,3,3,dispatch_decision_block,0.0480949804186821,0.019365865737199783,0.10269323736429214,-0.30995017290115356,0.5988287329673767,0.8812929391860962,0.6275205612182617,0
1,3,6,3,dispatch_decision_block,0.030399667099118233,0.018123166635632515,0.09755521267652512,-0.22774943709373474,0.4657502770423889,0.8807322382926941,0.38493630290031433,0
2,6,9,3,dispatch_decision_block,0.03399145230650902,0.019985271617770195,0.11110084503889084,-0.49557623267173767,0.6845163702964783,0.767751157283783,0.5728798508644104,0
3,9,12,3,dispatch_decision_block,0.052779752761125565,0.01588733308017254,0.10256953537464142,-0.18431991338729858,0.4692079722881317,0.9232469201087952,0.41537097096443176,0
4,12,15,3,dispatch_decision_block,0.04674747213721275,0.017690803855657578,0.0951012447476387,-0.17211554944515228,0.40875011682510376,0.9129717946052551,0.3833124339580536,0
5,15,18,3,dispatch_decision_block,0.03915543481707573,0.021771296858787537,0.10532441735267639,-0.35378050804138184,0.5643235445022583,0.8291961550712585,0.5487089157104492,0
6,18,21,3,dispatch_decision_block,0.03405045345425606,0.0209934301674366,0.11271010339260101,-0.3148641288280487,0.6124181151390076,0.8693922758102417,0.5334941148757935,0
7,21,24,3,dispatch_decision_block,0.04596039652824402,0.013250662013888359,0.0835537314414978,-0.24601536989212036,0.5312138199806213,0.8981850743293762,0.5049833655357361,0
8,24,27,3,dispatch_decision_block,0.04816025495529175,0.01997477561235428,0.11425008624792099,-0.35974401235580444,0.7027941346168518,0.8933334350585938,0.67486172914505,0
9,27,30,3,dispatch_decision_block,0.03388684242963791,0.022909395396709442,0.12491963803768158,-0.3400424122810364,0.577239990234375,0.837029218673706,0.497739315032959,0
10,30,33,3,dispatch_decision_block,0.0332653634250164,0.02282024547457695,0.12724989652633667,-0.29858720302581787,0.5324552059173584,0.8512914776802063,0.45348623394966125,0
11,33,36,3,dispatch_decision_block,0.04997649043798447,0.015744436532258987,0.10533954948186874,-0.41409894824028015,0.6103309988975525,0.7852994203567505,0.4574419856071472,0
12,36,39,3,dispatch_decision_block,0.04941573366522789,0.018679620698094368,0.10536933690309525,-0.32174062728881836,0.5586874485015869,0.8413151502609253,0.470674991607666,0
13,39,42,3,dispatch_decision_block,0.034441981464624405,0.02133720926940441,0.10233382135629654,-0.23745612800121307,0.44077515602111816,0.8672458529472351,0.3903087377548218,0
14,42,45,3,dispatch_decision_block,0.038483913987874985,0.02165422961115837,0.10779698193073273,-0.38718703389167786,0.6781009435653687,0.8463555574417114,0.5882635116577148,0
15,45,48,3,dispatch_decision_block,0.050666674971580505,0.01832173578441143,0.11545214056968689,-0.2972097396850586,0.5530406832695007,0.868590772151947,0.558734118938446,0
