epoch,policy_surrogate_mode,actor_structure_mode,theta_backbone_grad_norm,route_backbone_grad_norm,theta_route_feature_correlation,theta_head_grad_norm,route_head_grad_norm,theta_route_head_correlation,route_mask_mean,route_mask_active_fraction,offload_rate_mean
0,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,0.09034502661985878,0.06941661270059693,0.0002515597443562001,0.0997909835292006,0.1035232751773488,-0.053532008081674576,0.5087500214576721,0.5087500214576721,0.5002825260162354
1,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,0.1266707603400478,0.11184780115180053,0.03782769292593002,0.08593838827343432,0.11000453480386096,0.09593155235052109,0.5112500190734863,0.5112500190734863,0.5013439059257507
2,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,0.14346650206850678,0.14043044142781413,0.023217562586069107,0.0909679998299063,0.1274452195635893,0.049701035022735596,0.4479166567325592,0.4479166567325592,0.48446232080459595
3,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,0.1469896404763023,0.14861699627130176,0.020665446296334267,0.07942953136069825,0.12947744812368175,0.11952171474695206,0.46416667103767395,0.46416667103767395,0.4839427173137665
4,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,0.13543301284677872,0.1666273591283126,0.029329447075724602,0.07676372186827296,0.12413000776208176,0.0689801573753357,0.41208332777023315,0.41208332777023315,0.462162584066391
