telemetry_step,train_epoch,update_epoch,minibatch_id,final_critic_backbone_delta_norm,backbone_active_count,backbone_clipped_active_count,backbone_clipped_active_fraction,backbone_active_preconditioner_mean,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_active_preconditioner_max,backbone_active_preconditioner_mean_after_clip,backbone_active_preconditioner_p95_after_clip,backbone_active_preconditioner_p99_after_clip,backbone_active_preconditioner_max_after_clip,backbone_soft_geometry_scale_factor_mean,backbone_soft_geometry_scale_factor_p50,backbone_soft_geometry_scale_factor_p95,backbone_soft_geometry_scale_factor_min,backbone_soft_geometry_trigger_active_fraction,backbone_soft_geometry_overflow_stat_mean,backbone_soft_geometry_overflow_stat_p95
16,0,2,16,0.06086321150469587,76800,0,0.0,165336.84375,385656.1875,4646703.0,33567780.0,165336.84375,385656.1875,4646703.0,33567780.0,0.9380627424458172,0.9380627572536469,0.9832873493432999,0.8878131990262781,0.14100277982652187,0.4606300058419248,0.8042414128780364
17,0,2,17,0.06075210607038825,76800,0,0.0,162524.75,379697.09375,4355966.024999147,34172612.0,162524.75,379697.09375,4355966.024999147,34172612.0,0.9393777340235114,0.9393777549266815,0.9839463323354721,0.8898570893171699,0.1407482549548149,0.4500073514994372,0.7876564532518386
18,0,2,18,0.06062367230467295,76800,0,0.0,161545.25,373495.21875,4271987.0,34699012.0,161545.25,373495.21875,4271987.0,34699012.0,0.940025538497602,0.9400255382061005,0.9845743209123612,0.8905269057574074,0.14172408916056156,0.4450581057209272,0.7820900082588196
19,0,2,19,0.059846764879380766,76800,0,0.0,160901.859375,367950.15625,4352220.5,35282896.0,160901.859375,367950.15625,4352220.5,35282896.0,0.9405972508319324,0.940597265958786,0.9850013166666031,0.8912594171020027,0.1425885111093521,0.4405834264789628,0.7761050105094909
20,0,2,20,0.05990916701594633,76800,0,0.0,158901.453125,369941.5,4186274.5,35609596.0,158901.453125,369941.5,4186274.5,35609596.0,0.9435058227197088,0.9435058236122131,0.985653305053711,0.8966752701751501,0.1397818960249424,0.4166295222854664,0.7330485671758651
21,0,3,21,0.05984498850700847,76800,0,0.0,158872.078125,369872.46875,4262636.5,35931416.0,158872.078125,369872.46875,4262636.5,35931416.0,0.943805824449441,0.9438058137893677,0.9857738018035889,0.8971747412430519,0.1406058706343174,0.41421832274984477,0.7290822327136993
22,0,3,22,0.059725874792394586,76800,0,0.0,158915.796875,369662.6875,4329216.5,36217112.0,158915.796875,369662.6875,4329216.5,36217112.0,0.9437978517364003,0.9437978565692902,0.9856780558824539,0.8972643176634726,0.1416523940861225,0.4142060100995759,0.7284133464097976
23,0,3,23,0.05970733871841331,76800,0,0.0,159035.828125,371138.65625,4363022.0,36323212.0,159035.828125,371138.65625,4363022.0,36323212.0,0.9440617873683879,0.9440617859363556,0.9855000644922256,0.8980192533219891,0.14255626127123833,0.4118548427976694,0.7225566953420639
24,0,3,24,0.05932617607553294,76800,0,0.0,159275.875,370442.75,4395018.0,36534024.0,159275.875,370442.75,4395018.0,36534024.0,0.9444331908976267,0.944433182477951,0.9855418711900711,0.8987568829236123,0.14347078651189804,0.40879082201849376,0.7167667865753173
25,0,3,25,0.05907266845337565,76800,0,0.0,159024.0,368769.1875,4361608.0,36308620.0,159024.0,368769.1875,4361608.0,36308620.0,0.9453611055025761,0.9453611075878143,0.9859788447618485,0.9002302883559246,0.14280659705400467,0.40142075309403247,0.7051033169031142
26,0,3,26,0.05899846771053567,76800,0,0.0,158421.234375,364932.3125,4376718.0,34140148.0,158421.234375,364932.3125,4376718.0,34140148.0,0.9459352513466989,0.9459352493286133,0.9863265812397003,0.90105599684757,0.14380374737083912,0.39693196276277076,0.6985468357801438
27,0,3,27,0.059207964693080005,76800,0,0.0,159154.421875,366122.09375,4406101.5,32619792.0,159154.421875,366122.09375,4406101.5,32619792.0,0.9469126236424061,0.9469126462936401,0.98587087392807,0.9036257061518996,0.1431251633912325,0.38850116465661977,0.678767466545105
28,0,4,28,0.05988398463649181,76800,0,0.0,158850.5,365142.5,4446891.0,32647892.0,158850.5,365142.5,4446891.0,32647892.0,0.947085805260643,0.947085827589035,0.9858811110258102,0.9039799273128026,0.14439797401428223,0.3870824196547341,0.6760237395763397
29,0,4,29,0.059015629127955375,76800,0,0.0,159116.65625,362854.0625,4464848.5,31678660.0,159116.65625,362854.0625,4464848.5,31678660.0,0.9472152496793496,0.9472152590751648,0.9858884215354919,0.9042450584408044,0.1455360520631075,0.38602247032249093,0.6739716410636901
30,0,4,30,0.05918382127246355,76800,0,0.0,159225.109375,362339.28125,4520910.5,30839368.0,159225.109375,362339.28125,4520910.5,30839368.0,0.9470792943338766,0.9470793008804321,0.9857611536979676,0.9040994665963065,0.14658357948064804,0.38704560303139607,0.6751424938440322
31,0,4,31,0.058380526782704126,76800,0,0.0,160067.265625,361690.8125,4573552.5,30551596.0,160067.265625,361690.8125,4573552.5,30551596.0,0.9468973662669234,0.9468973577022552,0.9854102045297622,0.9041053123669256,0.1479064952582121,0.3882794448230886,0.6752229630947113
32,0,4,32,0.05758004282754656,76800,0,0.0,159542.671875,360879.9375,4618042.5,28811842.0,159542.671875,360879.9375,4618042.5,28811842.0,0.9469416598008762,0.9469416439533234,0.9853772431612015,0.9042354399648329,0.14904356934130192,0.3878902433320249,0.6742290169000625
33,0,4,33,0.05684299598883109,76800,0,0.0,159970.859375,361031.25,4588096.0,28157886.0,159970.859375,361031.25,4588096.0,28157886.0,0.9468465169387592,0.9468465149402618,0.9850251585245132,0.9044257827703089,0.15035655535757542,0.38841036627979475,0.6728845626115799
34,0,4,34,0.056870262060314446,76800,0,0.0,161143.765625,363055.0625,4604952.5,27992286.0,161143.765625,363055.0625,4604952.5,27992286.0,0.9477756963403716,0.9477756917476654,0.9843100875616073,0.9071819094409155,0.14953258074820042,0.3802737592017252,0.6519158720970154
35,0,5,35,0.05716973894024837,76800,0,0.0,161632.671875,361196.90625,4568648.0,28158220.0,161632.671875,361196.90625,4568648.0,28158220.0,0.9474162374364034,0.9474162459373474,0.9835780024528503,0.9072365040835305,0.1512745413929224,0.3826941269532627,0.651759922504425
36,0,5,36,0.056951642958557376,76800,0,0.0,162248.078125,363266.03125,4546337.0,28421932.0,162248.078125,363266.03125,4546337.0,28421932.0,0.9473674136287981,0.947367399930954,0.9831217557191849,0.907640340567342,0.15249424241483212,0.3827741204674386,0.6488253772258759
37,0,5,37,0.05667555780394942,76800,0,0.0,162850.28125,366504.15625,4570220.0,28660202.0,162850.28125,366504.15625,4570220.0,28660202.0,0.9469466789235743,0.9469466805458069,0.9827789008617401,0.9071331034055283,0.15344028733670712,0.38597148661189956,0.6528415203094482
38,0,5,38,0.05536234852648071,76800,0,0.0,163715.59375,367823.6875,4577256.5,28897978.0,163715.59375,367823.6875,4577256.5,28897978.0,0.9465942905355709,0.9465942680835724,0.9821420937776566,0.9070967028417422,0.15495623648166656,0.3884086009780159,0.6533506095409393
39,0,5,39,0.05485843926945174,76800,0,0.0,163992.015625,368848.21875,4604413.5,29002916.0,163992.015625,368848.21875,4604413.5,29002916.0,0.946351489486808,0.9463514983654022,0.9815969854593277,0.9071898543483734,0.15629800781607628,0.39001642181467844,0.6528322011232376
40,0,5,40,0.053828694801032625,76800,0,0.0,164764.140625,371370.90625,4656005.0,29069894.0,164764.140625,371370.90625,4656005.0,29069894.0,0.9459595414874364,0.9459595382213593,0.9811740726232528,0.9068322599601557,0.15767129883170128,0.3929290640976572,0.6557315409183502
41,0,5,41,0.05425045278379023,76800,0,0.0,165389.546875,374589.09375,4667496.0,29314776.0,165389.546875,374589.09375,4667496.0,29314776.0,0.9463981999699115,0.9463981986045837,0.9806381523609161,0.9083538336657934,0.15775292180478573,0.3889862578573601,0.644254156947136
42,0,6,42,0.053123020728377615,76800,0,0.0,166656.984375,377592.125,4700600.0,29500262.0,166656.984375,377592.125,4700600.0,29500262.0,0.9457780141188664,0.9457780122756958,0.9799695253372193,0.9077874623463025,0.15897362492978573,0.39359558528060995,0.6488361418247223
43,0,6,43,0.0528149689327991,76800,0,0.0,167719.5625,379935.0,4739161.5,29738694.0,167719.5625,379935.0,4739161.5,29738694.0,0.9452558480657216,0.945255845785141,0.9793409556150436,0.9073835279965227,0.16064116172492504,0.39743731400234983,0.6521626442670821
44,0,6,44,0.05189339166048039,76800,0,0.0,168689.203125,382234.78125,4777720.5,29855558.0,168689.203125,382234.78125,4777720.5,29855558.0,0.9447336322437576,0.9447336196899414,0.9787370562553406,0.9069520311343354,0.1624622866511345,0.4013002332465042,0.6556948989629745
45,0,6,45,0.05092541418099027,76800,0,0.0,169472.484375,384640.96875,4795134.5,29935764.0,169472.484375,384640.96875,4795134.5,29935764.0,0.9444677055036591,0.9444677233695984,0.978372186422348,0.9067960817666005,0.1638956107199192,0.4032308123568681,0.6570256978273391
46,0,6,46,0.049802111180554685,76800,0,0.0,170490.6875,386878.625,4828302.5,30082668.0,170490.6875,386878.625,4828302.5,30082668.0,0.9438582585098403,0.94385826587677,0.9776552796363831,0.9063060078974002,0.1663240808993578,0.40773896883619365,0.6610544204711913
47,0,6,47,0.048370676183465536,76800,0,0.0,171723.015625,390006.8125,4863797.5,30151770.0,171723.015625,390006.8125,4863797.5,30151770.0,0.9431449147378561,0.9431449174880981,0.9767992377281189,0.9057512450317906,0.1687151100486517,0.4130119095316919,0.6656365692615509
48,0,6,48,0.046968394603780425,76800,0,0.0,173097.59375,393710.34375,4909602.5,30370802.0,173097.59375,393710.34375,4909602.5,30370802.0,0.9429057561246228,0.9429057538509369,0.9759141713380813,0.9062297155984478,0.1697211880236864,0.4143892362753552,0.662276753783226
49,0,7,49,0.04565372014860785,76800,0,0.0,174405.03125,396824.53125,4951239.5,30405432.0,174405.03125,396824.53125,4951239.5,30405432.0,0.9420442448226845,0.9420442581176758,0.9751285016536713,0.9052839585438227,0.17206111177802086,0.42093408769645024,0.6698481231927872
50,0,7,50,0.04466692188740651,76800,0,0.0,175632.8125,399422.4375,4987846.0,30598476.0,175632.8125,399422.4375,4987846.0,30598476.0,0.9416014037630343,0.9416013956069946,0.9743655979633331,0.9051967403213036,0.1738517191261053,0.42406919795857706,0.6708002120256423
51,0,7,51,0.04400098932921129,76800,0,0.0,176635.671875,402399.78125,5023150.5,30457072.0,176635.671875,402399.78125,5023150.5,30457072.0,0.940876183630813,0.9408761858940125,0.9735491394996643,0.904572900521142,0.17542870342731476,0.42949188972374397,0.6759137690067291
52,0,7,52,0.04275411883673618,76800,0,0.0,178033.3125,406019.875,5064594.0,30651040.0,178033.3125,406019.875,5064594.0,30651040.0,0.9401252990741209,0.9401252865791321,0.9727529108524322,0.903872398219711,0.17761503718793392,0.4351471448893246,0.6816198587417602
53,0,7,53,0.04210510649024069,76800,0,0.0,179339.515625,409681.4375,5106247.0,30757728.0,179339.515625,409681.4375,5106247.0,30757728.0,0.9392949044125654,0.9392949044704437,0.9719265788793564,0.9030375051081438,0.17949719727039337,0.44144694329357603,0.6883869975805282
54,0,7,54,0.04101374419805827,76800,0,0.0,180642.796875,413108.6875,5145286.0,30898014.0,180642.796875,413108.6875,5145286.0,30898014.0,0.9386065203843809,0.9386065304279327,0.9710885375738144,0.9025154127691584,0.18166394531726837,0.4465783995116594,0.6927437484264374
55,0,7,55,0.03950298301285925,76800,0,0.0,182006.125,416700.5,5181085.0,31043656.0,182006.125,416700.5,5181085.0,31043656.0,0.9381000384406366,0.9381000399589539,0.970277750492096,0.9023470514321225,0.18346348032355309,0.4502334935699993,0.6943496733903884
56,0,8,56,0.038828412063691,76800,0,0.0,183358.640625,420137.09375,5220133.0,31152474.0,183358.640625,420137.09375,5220133.0,31152474.0,0.9372546008038378,0.9372545778751373,0.9693951398134232,0.9015428625347859,0.1860770620405674,0.4566479589494693,0.7009223967790603
57,0,8,57,0.037626196674281784,76800,0,0.0,184573.9375,423409.875,5260899.5,31082562.0,184573.9375,423409.875,5260899.5,31082562.0,0.9364398245710486,0.9364398121833801,0.9685606598854065,0.9007499924436966,0.18820336274802685,0.46285111301074333,0.7074009239673614
58,0,8,58,0.036787615002838545,76800,0,0.0,185864.75,426760.125,5302455.0,31211430.0,185864.75,426760.125,5302455.0,31211430.0,0.9356589033555298,0.9356589019298553,0.9676354199647903,0.9001294275294762,0.19006493501365185,0.4687256788333349,0.7125806450843811
59,0,8,59,0.03590005176396781,76800,0,0.0,187044.921875,429683.90625,5332097.5,31381058.0,187044.921875,429683.90625,5332097.5,31381058.0,0.9349749620884099,0.9349749684333801,0.9668311893939971,0.8995791593117275,0.192281786352396,0.47388280922137566,0.7171737432479858
60,0,8,60,0.034929241311531446,76800,0,0.0,188329.625,432980.375,5373240.0,31506994.0,188329.625,432980.375,5373240.0,31506994.0,0.934195096091517,0.9341951012611389,0.9660596907138824,0.8987899859430092,0.19462070800364017,0.47986627560782097,0.7236284255981446
61,0,8,61,0.03453997754869666,76800,0,0.0,189351.203125,435268.15625,5401741.5,31536254.0,189351.203125,435268.15625,5401741.5,31536254.0,0.9337272921271035,0.9337272942066193,0.9658077210187912,0.8980823702505706,0.19645176269114017,0.48359698700901954,0.7292613625526428
62,0,8,62,0.03515640520553459,76800,0,0.0,190555.53125,438715.28125,5440246.0,31693296.0,190555.53125,438715.28125,5440246.0,31693296.0,0.9340894586592594,0.9340894520282745,0.9657599300146102,0.8989000195171283,0.19759157113730907,0.4805519163997311,0.7228798270225525
63,0,9,63,0.03809561099071002,76800,0,0.0,191148.09375,440856.40625,5448792.0,31767658.0,191148.09375,440856.40625,5448792.0,31767658.0,0.9338051220741662,0.9338051080703735,0.9653863489627839,0.8987148445504015,0.19911745004355907,0.48267715956277557,0.7244676828384399
64,0,9,64,0.03610203554248905,76800,0,0.0,192454.125,444164.75,5480607.5,31890122.0,192454.125,444164.75,5480607.5,31890122.0,0.9329740765908632,0.9329740703105927,0.9645100623369217,0.8979340720826777,0.2015883717685938,0.4890344384624454,0.730908516049385
65,0,9,65,0.034697871625207696,76800,0,0.0,193719.03125,447434.4375,5514811.5,31976850.0,193719.03125,447434.4375,5514811.5,31976850.0,0.9321657219937602,0.9321657419204712,0.9635985493659973,0.8972403886712299,0.2034804616123438,0.4951910457045016,0.736690217256546
66,0,9,66,0.0331915461192969,76800,0,0.0,195010.484375,450686.9375,5555296.5,32117144.0,195010.484375,450686.9375,5555296.5,32117144.0,0.9313538279841298,0.9313538372516632,0.9626909703016281,0.896534770769907,0.2057692799717188,0.5013905278592744,0.7425733029842376
67,0,9,67,0.031492984025662016,76800,0,0.0,196311.53125,454130.1875,5595594.0,32219032.0,196311.53125,454130.1875,5595594.0,32219032.0,0.9305914815408418,0.930591493844986,0.9617968231439591,0.895918904106236,0.20774199068546295,0.5071946625344722,0.7477541893720626
68,0,9,68,0.030576541979435063,76800,0,0.0,197599.796875,457474.0,5635490.0,32356384.0,197599.796875,457474.0,5635490.0,32356384.0,0.9299288611368677,0.9299288690090179,0.9610166102647781,0.8953869284656325,0.2098988089710474,0.5122454501454499,0.7522381633520127
69,0,9,69,0.029607054123220244,76800,0,0.0,198779.375,460635.65625,5638613.819999807,32307046.0,198779.375,460635.65625,5638613.819999807,32307046.0,0.9293084603851647,0.9293084442615509,0.9601828962564468,0.8950035213503748,0.2115162406116724,0.5169153980921644,0.7555757641792297
70,1,0,0,0.030437613824822907,76800,0,0.0,199412.53125,462560.3125,5652231.614999794,32254292.0,199412.53125,462560.3125,5652231.614999794,32254292.0,0.9288857870106436,0.9288857877254486,0.9593378454446793,0.8950501418216672,0.2134693656116724,0.5199263778056271,0.7555276930332183
71,1,0,1,0.03157095757225116,76800,0,0.0,199724.234375,463299.5,5689858.5,32180242.0,199724.234375,463299.5,5689858.5,32180242.0,0.9281699463104759,0.9281699657440186,0.9585059642791748,0.894463289299512,0.21511631272733212,0.5254108737185353,0.7604742676019668
72,1,0,2,0.03314328802089541,76800,0,0.0,199696.28125,463670.96875,5695332.5,31863170.0,199696.28125,463670.96875,5695332.5,31863170.0,0.9280720993926181,0.9280720949172974,0.958627712726593,0.8941214186176917,0.21630649827420712,0.5263091987639694,0.763128936290741
73,1,0,3,0.03529626953155099,76800,0,0.0,199368.59375,463038.0,5668590.5,31523772.0,199368.59375,463038.0,5668590.5,31523772.0,0.9280936694537596,0.928093671798706,0.9587580263614655,0.8940221887745463,0.21773189678788185,0.526210286586057,0.7638638406991959
74,1,0,4,0.03576995644546426,76800,0,0.0,199754.234375,464357.5,5675972.5,31380062.0,199754.234375,464357.5,5675972.5,31380062.0,0.9277075804907206,0.9277075827121735,0.9582987397909164,0.8937173901059743,0.21960412710905075,0.5291655469914596,0.7664482027292251
75,1,0,5,0.03857889392557826,76800,0,0.0,199412.484375,461755.09375,5649237.0,31031862.0,199412.484375,461755.09375,5649237.0,31031862.0,0.9278532461932475,0.9278532266616821,0.958762788772583,0.8935092978103082,0.22138307429850101,0.5282351201287794,0.7679187297821045
76,1,0,6,0.03697440376135182,76800,0,0.0,200401.0,464518.4375,5680937.5,31138954.0,200401.0,464518.4375,5680937.5,31138954.0,0.9274793583127092,0.9274793565273285,0.9580446571111679,0.8935179213311867,0.22329475171864033,0.5309245966675604,0.7681228756904602
77,1,1,7,0.035865305115597594,76800,0,0.0,201372.015625,467070.1875,5711979.5,31217764.0,201372.015625,467070.1875,5711979.5,31217764.0,0.9269004173164266,0.9269004464149475,0.9573996305465698,0.8930124353698248,0.22542998008430004,0.535390452131151,0.7723704725503922
78,1,1,8,0.0356860668923043,76800,0,0.0,202126.34375,469147.28125,5729513.0,31182914.0,202126.34375,469147.28125,5729513.0,31182914.0,0.9264785050549711,0.9264785051345825,0.9571886181831359,0.8923561465363212,0.22710844688117504,0.5388129946551681,0.777654105424881
79,1,1,9,0.03437128822726327,76800,0,0.0,203110.09375,471739.71875,5764262.5,31218880.0,203110.09375,471739.71875,5764262.5,31218880.0,0.9258204863191427,0.9258204698562622,0.9564770996570587,0.8917575647988727,0.2290516421198845,0.5439140136465801,0.7826774537563324
80,1,1,10,0.033183200997456606,76800,0,0.0,204092.40625,474307.03125,5797400.0,31280342.0,204092.40625,474307.03125,5797400.0,31280342.0,0.9251042022834588,0.9251042008399963,0.9557005345821381,0.8911082692604424,0.23162277042865753,0.5494736366285242,0.7881359040737151
81,1,1,11,0.03390051885227399,76800,0,0.0,204933.859375,476604.15625,5824565.5,31327104.0,204933.859375,476604.15625,5824565.5,31327104.0,0.924456409022192,0.9244564175605774,0.9549427807331086,0.8905826765370192,0.23354437574744225,0.5544737112465099,0.7926096588373184
82,1,1,12,0.03350598548083928,76800,0,0.0,205717.71875,479022.8125,5838184.0,31283730.0,205717.71875,479022.8125,5838184.0,31283730.0,0.9238614788691681,0.9238614737987518,0.9541896134614944,0.8901635462208207,0.23561856895685196,0.559035653895285,0.7962379932403564
83,1,1,13,0.032931972632338706,76800,0,0.0,206681.53125,481493.6875,5866848.0,31384802.0,206681.53125,481493.6875,5866848.0,31384802.0,0.9234319191447903,0.9234319031238556,0.9534795373678208,0.8900456526629319,0.23729703575372696,0.56222836923457,0.797450065612793
84,1,2,14,0.03266951832774381,76800,0,0.0,207656.203125,484176.3125,5878566.5,31464498.0,207656.203125,484176.3125,5878566.5,31464498.0,0.922773516905403,0.9227735102176666,0.9527422338724136,0.8894749551737412,0.2385078091174364,0.5673499765205502,0.8022875010967254
85,1,2,15,0.03177353744567414,76800,0,0.0,208698.40625,486893.0625,5909152.0,31511060.0,208698.40625,486893.0625,5909152.0,31511060.0,0.9221635654700182,0.92216357588768,0.9519960433244705,0.889016363068437,0.23993220552802086,0.5720615780490401,0.8062382936477661
86,1,2,16,0.03193281042135146,76800,0,0.0,209792.984375,489820.5625,5942767.5,31639516.0,209792.984375,489820.5625,5942767.5,31639516.0,0.9215618420114694,0.9215618371963501,0.9512691259384155,0.8885537552538937,0.2415397074073553,0.5767216706410642,0.8102180480957031
87,1,2,17,0.031156961738780253,76800,0,0.0,210727.25,492366.78125,5973624.5,31700224.0,210727.25,492366.78125,5973624.5,31700224.0,0.921066826399451,0.9210668504238129,0.9506838828325271,0.8881590158826878,0.2433402445167303,0.5805680090003142,0.8136038064956664
88,1,2,18,0.03008594494219596,76800,0,0.0,211800.03125,495227.5,6005262.0,31814976.0,211800.03125,495227.5,6005262.0,31814976.0,0.9204830055625998,0.9204830229282379,0.949955752491951,0.8877355284426686,0.24520081467926502,0.5850861528899753,0.8172783493995667
89,1,2,19,0.028975772208089102,76800,0,0.0,212810.546875,497863.84375,6037907.0,31883490.0,212810.546875,497863.84375,6037907.0,31883490.0,0.9198748074930617,0.9198748171329498,0.9492404192686081,0.8872463543953354,0.24663413874804974,0.5898261790575805,0.8214786887168884
90,1,2,20,0.028382575905952397,76800,0,0.0,213852.296875,500677.53125,6069428.0,32005316.0,213852.296875,500677.53125,6069428.0,32005316.0,0.9195989061874179,0.9195989072322845,0.9487137764692306,0.8872490233997355,0.24797691218554974,0.5918532239788314,0.8216610610485077
91,1,3,21,0.027913870711529197,76800,0,0.0,214875.890625,503341.21875,6099806.5,32087038.0,214875.890625,503341.21875,6099806.5,32087038.0,0.9190228865349053,0.9190228879451752,0.9481027811765671,0.8867118696174194,0.24993076547980309,0.5963923221687717,0.826211565732956
92,1,3,22,0.027084277318297937,76800,0,0.0,215906.453125,505995.71875,6129130.5,32170816.0,215906.453125,505995.71875,6129130.5,32170816.0,0.9183885982797759,0.9183886051177979,0.9474095702171326,0.8861430621036709,0.2521181032061577,0.6013845364398288,0.8310541927814483
93,1,3,23,0.027494451462532286,76800,0,0.0,216973.984375,508819.3125,6159680.0,32256580.0,216973.984375,508819.3125,6159680.0,32256580.0,0.9178933007553092,0.9178932905197144,0.9467260181903839,0.8858569200178754,0.2538367435336113,0.6051998979241971,0.8336228042840957
94,1,3,24,0.028053740099075908,76800,0,0.0,218041.875,511595.9375,6191715.0,32375160.0,218041.875,511595.9375,6191715.0,32375160.0,0.9173822044118635,0.9173822104930878,0.9460440546274185,0.8855357268442975,0.255483690649271,0.6091561161297464,0.8364751160144805
95,1,3,25,0.030470119579584617,76800,0,0.0,218372.1875,513150.84375,6212901.0,32227282.0,218372.1875,513150.84375,6212901.0,32227282.0,0.9171218303116213,0.9171218276023865,0.9454840421676636,0.8856082564289585,0.256460253149271,0.6110440090518333,0.8361090093851089
96,1,3,26,0.028978954496290805,76800,0,0.0,219366.046875,515843.71875,6242956.0,32304796.0,219366.046875,515843.71875,6242956.0,32304796.0,0.9166732461355832,0.9166732430458069,0.9448242068290711,0.8853943921874395,0.258169237524271,0.6144860011560959,0.8380896776914596
