epoch,ratio_mean,ratio_std,ratio_min,ratio_max,clip_fraction,positive_adv_clip_fraction,negative_adv_clip_fraction,approx_kl,entropy_loss,policy_loss,ratio_by_adv_sign
0,0.9785241484642029,0.03874882310628891,0.8824369311332703,1.0818206071853638,0.0,0.0,0.0,0.022492453455924988,-0.030163580551743507,0.00039920274866744876,"{""negative"": {""count"": 200, ""max"": 1.0818206071853638, ""mean"": 0.9785241484642029, ""min"": 0.8824369311332703, ""std"": 0.03874882310628891}, ""positive"": {""count"": 0, ""max"": 0.0, ""mean"": 0.0, ""min"": 0.0, ""std"": 0.0}}"
1,0.991308867931366,0.06372768431901932,0.8369478583335876,1.1542655229568481,0.0,0.0,0.0,0.010817528702318668,-0.030163580551743507,0.007083563134074211,"{""negative"": {""count"": 190, ""max"": 1.1542655229568481, ""mean"": 0.9920760989189148, ""min"": 0.8369478583335876, ""std"": 0.06455143541097641}, ""positive"": {""count"": 10, ""max"": 1.059762954711914, ""mean"": 0.9767336249351501, ""min"": 0.9124134182929993, ""std"": 0.04277675971388817}}"
2,1.0419738292694092,0.07461222261190414,0.8236280679702759,1.1922391653060913,0.0,0.0,0.0,-0.038488611578941345,-0.030163580551743507,0.01079951599240303,"{""negative"": {""count"": 186, ""max"": 1.1922391653060913, ""mean"": 1.0433290004730225, ""min"": 0.8236280679702759, ""std"": 0.07514923065900803}, ""positive"": {""count"": 14, ""max"": 1.1221145391464233, ""mean"": 1.0239711999893188, ""min"": 0.9059956073760986, ""std"": 0.0644206777215004}}"
3,1.0539392232894897,0.07840824127197266,0.7678635716438293,1.204653024673462,0.014999999664723873,0.0,0.01666666753590107,-0.04962996020913124,-0.030163580551743507,0.0003088728990405798,"{""negative"": {""count"": 180, ""max"": 1.204653024673462, ""mean"": 1.0560189485549927, ""min"": 0.7678635716438293, ""std"": 0.07883462309837341}, ""positive"": {""count"": 20, ""max"": 1.141916036605835, ""mean"": 1.0352224111557007, ""min"": 0.8855838775634766, ""std"": 0.07179957628250122}}"
4,1.0579853057861328,0.05231654644012451,0.834865391254425,1.213732123374939,0.004999999888241291,0.0,0.005988024175167084,-0.055116571485996246,-0.030163580551743507,0.005404089577496052,"{""negative"": {""count"": 167, ""max"": 1.213732123374939, ""mean"": 1.0577301979064941, ""min"": 0.834865391254425, ""std"": 0.051956404000520706}, ""positive"": {""count"": 33, ""max"": 1.1789929866790771, ""mean"": 1.0592767000198364, ""min"": 0.9169764518737793, ""std"": 0.05408386513590813}}"
5,1.0439192056655884,0.047429099678993225,0.8812246918678284,1.1884139776229858,0.0,0.0,0.0,-0.04194025695323944,-0.030163580551743507,0.013946137391030788,"{""negative"": {""count"": 169, ""max"": 1.1884139776229858, ""mean"": 1.0431675910949707, ""min"": 0.8812246918678284, ""std"": 0.048247020691633224}, ""positive"": {""count"": 31, ""max"": 1.1363195180892944, ""mean"": 1.0480173826217651, ""min"": 0.9514710903167725, ""std"": 0.04246199131011963}}"
6,1.0158793926239014,0.03984513506293297,0.8229957818984985,1.1129143238067627,0.0,0.0,0.0,-0.014974400401115417,-0.030163580551743507,0.013008024543523788,"{""negative"": {""count"": 165, ""max"": 1.1129143238067627, ""mean"": 1.0150930881500244, ""min"": 0.8229957818984985, ""std"": 0.04125341400504112}, ""positive"": {""count"": 35, ""max"": 1.0875451564788818, ""mean"": 1.019586205482483, ""min"": 0.9625955820083618, ""std"": 0.03213353827595711}}"
7,1.0215847492218018,0.04193143919110298,0.8135504722595215,1.1289225816726685,0.0,0.0,0.0,-0.02048814296722412,-0.030163580551743507,0.012551171705126762,"{""negative"": {""count"": 148, ""max"": 1.1289225816726685, ""mean"": 1.0211831331253052, ""min"": 0.8135504722595215, ""std"": 0.04331798851490021}, ""positive"": {""count"": 52, ""max"": 1.1173704862594604, ""mean"": 1.0227280855178833, ""min"": 0.9442468881607056, ""std"": 0.03768373280763626}}"
8,1.0169212818145752,0.038548629730939865,0.8081634044647217,1.1288191080093384,0.0,0.0,0.0,-0.016034716740250587,-0.030163580551743507,0.007750214077532291,"{""negative"": {""count"": 138, ""max"": 1.1288191080093384, ""mean"": 1.0179972648620605, ""min"": 0.8081634044647217, ""std"": 0.04037629812955856}, ""positive"": {""count"": 62, ""max"": 1.0865830183029175, ""mean"": 1.0145264863967896, ""min"": 0.8768947124481201, ""std"": 0.03400903940200806}}"
9,1.0136432647705078,0.03513942286372185,0.8781217336654663,1.1031684875488281,0.0,0.0,0.0,-0.012943814508616924,-0.030163580551743507,0.008424356579780579,"{""negative"": {""count"": 128, ""max"": 1.1031684875488281, ""mean"": 1.012375831604004, ""min"": 0.9025946259498596, ""std"": 0.03455211594700813}, ""positive"": {""count"": 72, ""max"": 1.081860065460205, ""mean"": 1.0158969163894653, ""min"": 0.8781217336654663, ""std"": 0.03605007752776146}}"
