telemetry_step,train_epoch,update_epoch,minibatch_id,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm,layer_soft_geometry_reference_preconditioner,layer_soft_geometry_scale_factor,layer_soft_geometry_trigger_active_fraction,layer_soft_geometry_overflow_stat
0,0,0,0,critic_backbone.0.weight,42880,0,0.0,457263.8125,1999096.875,9886779.0,83243000.0,457263.8125,1999096.875,9886779.0,83243000.0,0.10082339495420456,0.1310661882162094,206.20777893066406,1780020.0437499732,0.9778816275445408,0.0535447783768177,0.15079106940580347
0,0,0,0,critic_backbone.4.bias,128,0,0.0,1661.90380859375,5326.285791015608,12986.371523437523,27606.5546875,1661.90380859375,5326.285791015608,12986.371523437523,27606.5546875,0.005656759720295668,0.018749330192804337,11.313519477844238,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.6.weight,16384,0,0.0,22671.55078125,51537.54902343749,267998.89843750023,31075150.0,22671.55078125,51537.54902343749,267998.89843750023,31075150.0,0.04641272872686386,0.08170734345912933,127.97158813476562,4129.422778320308,0.7253599157086156,0.420166015625,2.524172973477902
0,0,0,0,critic_backbone.7.weight,128,0,0.0,573329.1875,273202.6468749986,1894025.0975000043,64966488.0,573329.1875,273202.6468749986,1894025.0975000043,64966488.0,0.005633717868477106,0.0021689326968044043,11.267436027526855,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.7.bias,128,0,0.0,3118.763671875,2958.813256835937,89793.61562500025,112770.8046875,3118.763671875,2958.813256835937,89793.61562500025,112770.8046875,0.005656677298247814,0.01884826458990574,11.313355445861816,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.0.weight,42880,0,0.0,389393.71875,1917779.875,9064710.0,73732256.0,389393.71875,1917779.875,9064710.0,73732256.0,0.07352641224861145,0.11221735179424286,199.80337524414062,1780020.0437499732,0.9818393089173825,0.05230876803398132,0.1233106810702203
1,0,0,1,critic_backbone.4.bias,128,0,0.0,1473.4957275390625,3714.7994384765607,7480.885297851575,26655.69921875,1473.4957275390625,3714.7994384765607,7480.885297851575,26655.69921875,0.005473776254802942,0.018382299691438675,11.097511291503906,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.6.weight,16384,0,0.0,5455.28369140625,18471.736523437485,44634.27906250002,397037.09375,5455.28369140625,18471.736523437485,44634.27906250002,397037.09375,0.04166623204946518,0.07954329252243042,128.0005340576172,4129.422778320308,0.8165161004300069,0.31280517578125,1.498103952254086
1,0,0,1,critic_backbone.7.weight,128,0,0.0,19436.556640625,66127.38066406244,226820.51406250003,239896.578125,19436.556640625,66127.38066406244,226820.51406250003,239896.578125,0.004541065078228712,0.002334841061383486,11.555007934570312,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.7.bias,128,0,0.0,1627.842529296875,3151.604492187499,21037.942255859405,29575.248046875,1627.842529296875,3151.604492187499,21037.942255859405,29575.248046875,0.005601049866527319,0.01822085864841938,11.278164863586426,0.0,1.0,0.0,0.0
2,0,0,2,critic_backbone.0.weight,42880,0,0.0,354982.5,1887062.625,8366179.0,50721900.0,354982.5,1887062.625,8366179.0,50721900.0,0.06275556236505508,0.1295832097530365,211.75015258789062,1780020.0437499732,0.9832468905449417,0.052005596458911896,0.11359038857997814
2,0,0,2,critic_backbone.4.bias,128,0,0.0,1367.50244140625,3567.9124999999995,7840.599799804706,20571.634765625,1367.50244140625,3567.9124999999995,7840.599799804706,20571.634765625,0.005440853536128998,0.019247157499194145,11.66520881652832,0.0,1.0,0.0,0.0
2,0,0,2,critic_backbone.6.weight,16384,0,0.0,4513.98828125,15332.364453124977,32414.828359375006,208766.625,4513.98828125,15332.364453124977,32414.828359375006,208766.625,0.03892628103494644,0.07834085822105408,125.23746490478516,4129.422778320308,0.8355795219449982,0.27789306640625,1.3118278890023243
2,0,0,2,critic_backbone.7.weight,128,0,0.0,17199.71484375,53533.527343749825,225955.3367187505,285191.46875,17199.71484375,53533.527343749825,225955.3367187505,285191.46875,0.004226954188197851,0.0021598644088953733,11.25451946258545,0.0,1.0,0.0,0.0
2,0,0,2,critic_backbone.7.bias,128,0,0.0,1406.28271484375,3337.1009643554685,13727.37523437501,16042.7548828125,1406.28271484375,3337.1009643554685,13727.37523437501,16042.7548828125,0.0055918013677001,0.01902916096150875,11.549798011779785,0.0,1.0,0.0,0.0
