epoch,episode_reward,episode_cost,episode_queue_penalty,episode_delay,episode_local_delay_cost,episode_uplink_delay_cost,episode_backhaul_delay_cost,episode_bs_compute_delay_cost,episode_energy,episode_uplink_energy,episode_local_compute_energy,episode_bs_compute_energy,avg_total_backlog,avg_normalized_avg_queue_len,avg_theta,num_steps,actor_loss,critic_loss,entropy
0.0,-493.95362578239735,480.3510248253125,13.602600957084771,475.4330417373987,303.25688141011375,14.14044990522549,0.553041902849313,157.48266851921028,98.35966175827333,1.558658449056916,36.72032465498839,60.08067865422808,0.06801300478542385,0.06801300478542385,0.5171881575767007,100.0,-0.09341695616021753,4659.449700927735,15.050763964653015
1.0,-481.5980936192389,467.8338083780071,13.76428524123189,463.01334682784096,288.94435141165553,14.479195910972365,0.5285994014371912,159.0612001037756,96.40923100332748,1.5670790505148489,35.821673388354014,59.020478564458585,0.06882142620615946,0.06882142620615946,0.519718806054924,100.0,-0.013532299268990754,4632.410913085938,14.997922945022584
2.0,-431.9715200396105,419.4122075511506,12.559312488459854,414.82963944208217,259.87554566436006,12.648119479040018,0.41927640123651844,141.88669789744543,91.65136218137101,1.4116451168237825,33.51298730426474,56.726729760282446,0.06279656244229927,0.06279656244229927,0.5216122155693396,100.0,-0.13069134037941693,3452.8425415039064,14.996105241775513
3.0,-446.0464066322704,432.81868117371766,13.227725458552875,428.13037308557085,260.0943713435884,13.67178901390687,0.4596767791407917,153.90453594893472,93.76616176293402,1.5082707644672941,34.174265249821374,58.08362574864533,0.06613862729276437,0.06613862729276437,0.5238111681068492,100.0,-0.05897445855662227,3669.158233642578,14.99376482963562
4.0,-423.00487557009166,410.2358569138881,12.7690186562036,405.5842721109779,252.06328631227464,13.468115729011313,0.44823760393162365,139.60463246576023,93.03169605820365,1.4665945718168787,34.005845096759344,57.55925638962745,0.063845093281018,0.063845093281018,0.5285075065808826,100.0,-0.11013261275365949,3198.7946044921873,15.015915584564208
5.0,-464.98463783879157,451.7755413676901,13.209096471101262,446.82184515131195,282.852836015505,13.113945562854049,0.4348576343720834,150.42020593858072,99.0739243275695,1.5026446227984591,36.60810854986242,60.96317115490859,0.06604548235550631,0.06604548235550631,0.5225202955466867,100.0,-0.05056753237731755,3929.6042602539064,15.051522946357727
6.0,-389.68417598423946,377.4785594209536,12.205616563285956,373.14809604451693,231.13984534650945,11.926987926913425,0.41303606339837473,129.6682267076958,86.60926752872693,1.4205561147389962,31.78583741839564,53.40287399559226,0.061028082816429775,0.061028082816429775,0.5220291466014073,100.0,-0.05844643758609891,2514.8192657470704,15.058157181739807
7.0,-419.8175188719763,407.3525702827753,12.464948589200771,402.88364831754114,244.33319516781503,12.94625651337871,0.4655888640518391,145.13860777229573,89.37843930468334,1.4485711579466363,32.21704622716014,55.71282191957658,0.062324742946003854,0.062324742946003854,0.5300730000752271,100.0,-0.11563037768937648,2874.57995300293,15.061594843864441
8.0,-432.3548995645591,419.15465094120015,13.200248623359153,414.5410470358088,254.29259201408803,13.871084696945593,0.49636527914779843,145.88100504562772,92.27207810781921,1.5360377276521564,33.329364546503605,57.40667583366342,0.06600124311679577,0.06600124311679577,0.5293743988761495,100.0,-0.11149573596194387,3088.411392211914,15.095736169815064
9.0,-395.97285993162086,383.43878865660304,12.534071275018,378.9804262171392,226.04786171738795,12.691403040053864,0.45263600861547504,139.78852545108202,89.1672487892731,1.4695279255999674,31.907185425336372,55.79053543833673,0.06267035637509,0.06267035637509,0.5254153536147605,100.0,-0.1210462219081819,2367.2006927490233,15.084601616859436
