epoch,episode_reward,episode_cost,episode_queue_penalty,episode_delay,episode_local_delay_cost,episode_uplink_delay_cost,episode_backhaul_delay_cost,episode_bs_compute_delay_cost,episode_energy,episode_uplink_energy,episode_local_compute_energy,episode_bs_compute_energy,episode_reward_delay_term,episode_reward_energy_term,episode_reward_backlog_term,avg_total_backlog,avg_raw_total_backlog,avg_normalized_total_backlog,avg_theta,num_steps,actor_loss,critic_loss,entropy
10.0,-443.34077459790683,430.5323288049903,12.808445792916626,426.0130421393885,269.8906162334256,13.253622645549466,0.5890940927746445,142.279709167639,90.3857333120352,1.5241061028999978,34.01135655916185,54.85027064997334,426.0130421393885,4.5192866656017605,12.808445792916626,0.06404222896458313,4623580079.03436,2.1774357847958252,0.5135608916767503,100.0,-0.056682571209967135,3404.151446533203,15.780409669876098
11.0,-431.9747861524666,419.09434391030817,12.88044224215834,414.6081906634152,259.3147539405356,13.575056169622535,0.6300759931870352,141.08830456007013,89.72306493785919,1.5538045897750246,33.630969101263496,54.53829124682068,414.6081906634152,4.486153246892964,12.88044224215834,0.0644022112107917,4575441294.739938,2.1896751811669177,0.5159832902965082,100.0,-0.0772114871069789,3054.5027709960937,15.77489185333252
12.0,-435.00169883374707,422.14689041295003,12.854808420796923,417.6159324023912,248.79153979526396,13.472926758461782,0.5845306421494402,154.76693520651605,90.61916021117622,1.5491659263445097,32.93383731416917,56.136156970662576,417.6159324023912,4.5309580105588125,12.854808420796923,0.06427404210398462,4608364091.159617,2.1853174315354753,0.5214898404264201,100.0,-0.1385658817831427,3023.256561279297,15.815229344367982
13.0,-385.1943699809317,373.351695267028,11.842674713903738,369.27660021353154,234.06226220750995,11.675581299888906,0.5192990526549367,123.01945765347747,81.5019010699325,1.400747373218667,30.901228544256018,49.19992515245781,369.27660021353154,4.075095053496624,11.842674713903738,0.059213373569518696,4194489089.851909,2.013254701363636,0.5131037113508935,100.0,-0.07743641277775168,2291.1991180419923,15.889926266670226
14.0,-449.3448219252913,436.2299972831977,13.114824642093572,431.55270365644225,271.3027616721978,13.443232781922548,0.5796327463452566,146.22707645597657,93.54587253510856,1.5576440642705547,35.21332700765753,56.77490146318055,431.55270365644225,4.67729362675543,13.114824642093572,0.06557412321046786,4779967130.07504,2.2295201891559064,0.5092995606061322,100.0,-0.14344956078566612,3119.2363037109376,15.991316771507263
15.0,-415.50347837023264,402.61652899599227,12.886949374240574,398.23751118594237,241.44588552866438,14.43169640608559,0.6618956414992749,141.69803360969314,87.58035620099135,1.5637036578460184,32.55182847918732,53.46482406395802,398.23751118594237,4.379017810049567,12.886949374240574,0.06443474687120287,4468230114.399594,2.190781393620898,0.5185015988107476,100.0,-0.11826346227899194,2553.9455291748045,16.083871364593506
16.0,-413.97551962372034,401.727333742073,12.248185881647526,397.46907150299927,256.63446594846886,12.326005945272994,0.5794141294158764,127.92918547984159,85.16524478147083,1.455514722490513,32.617889926167614,51.09184013281274,397.46907150299927,4.258262239073545,12.248185881647526,0.06124092940823763,4368228170.544299,2.082191599880078,0.5169197669487771,100.0,-0.08660812182351947,2510.239288330078,16.115452384948732
17.0,-437.8789131799663,424.97058103377054,12.908332146195484,420.4581670554406,268.6220921985504,12.793475108767113,0.594343895160437,138.4482558529624,90.24827956660677,1.5121381610989055,34.55344672499785,54.18269468051005,420.4581670554406,4.51241397833034,12.908332146195484,0.06454166073097742,4626381205.352618,2.1944164648532327,0.512870459037346,100.0,-0.07545950431376695,2601.2327087402346,16.176372861862184
18.0,-484.3918680401699,470.61654248514964,13.775325555020313,465.92085416388784,304.04355839207034,14.51382412411092,0.7441998933204644,146.61927175438595,93.91376642523996,1.6340538075959918,36.90966993303669,55.37004268460724,465.92085416388784,4.695688321261996,13.775325555020313,0.06887662777510156,4867332256.6440525,2.3418053443534532,0.5068577204918511,100.0,-0.04426813877653331,3321.9817077636717,16.225448656082154
19.0,-478.47648312742194,465.3381737728343,13.138309354587687,460.75095390107333,301.15891915717924,14.053607054472113,0.7443333470569485,144.79409434236507,91.74439743521596,1.537600982808456,36.27144106596106,53.935355386446446,460.75095390107333,4.587219871760798,13.138309354587687,0.06569154677293844,4748957638.86209,2.233512590279907,0.5029184754046353,100.0,-0.033905989467166366,3025.5524871826174,16.308531761169434
20.0,-476.91566766018735,464.00215705487136,12.913510605316192,459.4284161472657,305.6219124606147,13.261263415784976,0.6813844669805003,139.86385580388557,91.47481815211086,1.5095401383119784,36.09953867088989,53.865739342909,459.4284161472657,4.573740907605545,12.913510605316192,0.06456755302658096,4750405786.538264,2.1952968029037536,0.5009729095132702,100.0,-0.07360578468069434,3491.2167419433595,16.377889680862427
21.0,-452.4047044335767,439.714424983826,12.690279449750417,435.24365081057704,279.91958365366395,13.169675428140138,0.6595149617681563,141.49487676700477,89.41548346498074,1.5151376125377598,34.008857486536556,53.89148836590643,435.24365081057704,4.470774173249039,12.690279449750417,0.06345139724875208,4586283048.464902,2.1573475064575702,0.4996034568161064,100.0,-0.08703635400161147,2909.496212768555,16.41733560562134
22.0,-448.8004100035596,436.3196308980648,12.480779105494882,431.888437388107,285.002965208596,12.642085582153973,0.6517847862188019,133.5916018111382,88.62387019915376,1.4781073880977258,34.69335609332662,52.45240671772941,431.888437388107,4.431193509957688,12.480779105494882,0.06240389552747441,4576531300.62763,2.1217324479341304,0.4990686515169516,100.0,-0.037538100173696874,2791.9939147949217,16.470460510253908
23.0,-510.9377486591513,497.98414715308417,12.953601506067065,493.2512160438431,335.45923788204266,12.887315162635703,0.6162160236297723,144.28844697553498,94.65862218482262,1.4871659705939377,38.13858291962102,55.03287329460765,493.2512160438431,4.732931109241127,12.953601506067065,0.06476800753033532,4984193719.698681,2.2021122560314006,0.48170018388864044,100.0,-0.12837658496573567,3459.10283203125,16.53488516807556
24.0,-504.7238698645347,491.44433708605567,13.279532778479139,486.7668705748627,330.1925962411178,13.306969368976715,0.6548496247676049,142.6124553400005,93.54933022385849,1.5399090753516806,37.688151959000685,54.32126918950609,486.7668705748627,4.677466511192923,13.279532778479139,0.0663976638923957,4872725656.924653,2.257520572341454,0.4846052495950224,100.0,0.0018679709639400244,3697.9283905029297,16.56926612854004
25.0,-497.46291708793115,484.53835111280443,12.924565975126727,479.9772355311638,322.8674786543662,12.999885715457301,0.5923782733609176,143.51749288797933,91.2223116328102,1.4708042552074119,36.12159439126347,53.62991298633934,479.9772355311638,4.56111558164051,12.924565975126727,0.06462282987563364,4745223944.361316,2.197176215771543,0.48335043242373676,100.0,-0.04698137063533068,3533.5725860595703,16.579377317428587
26.0,-409.57572667847677,398.15552436795934,11.42020231051758,393.9533469891055,270.96597201994325,10.370909952973705,0.4644903125843626,112.1519747036043,84.04354757707095,1.2937386614159143,34.06028211528181,48.68952680037321,393.9533469891055,4.202177378853546,11.42020231051758,0.0571010115525879,4366202491.381512,1.9414343927879865,0.4831736862486378,100.0,-0.0052106906427070495,1970.5229370117188,16.563444566726684
27.0,-429.1996399057496,417.42312544170903,11.776514464040625,413.19579144800053,282.2905669492099,11.322295845967977,0.5488363760272336,119.03409227679545,84.54667987416902,1.3819541385063892,34.32164786832737,48.84307786733525,413.19579144800053,4.227333993708451,11.776514464040625,0.05888257232020313,4418123232.537514,2.0020074588869066,0.469555655541609,100.0,-0.04855424501001835,2188.3840576171874,16.597770929336548
28.0,-489.15749189308025,475.8380962835061,13.31939560957423,471.13635831797,307.03164089228767,14.036421494846701,0.6975529136028246,149.37074301723248,94.0347593107247,1.5812356685595323,36.663239413576356,55.79028422858878,471.13635831797,4.701737965536231,13.31939560957423,0.06659697804787115,4883392786.542582,2.26429725362762,0.4853393289945461,100.0,-0.12870644009672105,3378.6595764160156,16.665610599517823
29.0,-443.4685032989144,430.920215209511,12.548288089403108,426.4983514247316,280.6052577380596,11.920208742958952,0.5153379541484904,133.45754698956438,88.43727569559672,1.4047363355649072,34.3767464187105,52.65579294132131,426.4983514247316,4.421863784779838,12.548288089403108,0.06274144044701555,4559132001.877391,2.1332089751985306,0.48030954486766964,100.0,-0.08138848054222762,2221.807046508789,16.70785059928894
30.0,-495.1671949733135,482.09174130281934,13.075453670494218,477.30570125212824,313.27712131328684,13.069887788855231,0.5443134338570297,150.4143787161288,95.72080101382464,1.5147318774033898,37.78177816778198,56.42429096863926,477.30570125212824,4.786040050691235,13.075453670494218,0.0653772683524711,4950378796.158176,2.2228271239840174,0.4883695244993359,100.0,-0.07668785657733679,3157.366564941406,16.776348781585693
31.0,-409.6588396333859,397.79626608055236,11.862573552833608,393.5014568850874,262.1870317830299,11.351250465115237,0.46195943208079976,119.50121520486161,85.89618390929587,1.3604996757956171,33.51002227281367,51.02566196068657,393.5014568850874,4.294809195464794,11.862573552833608,0.05931286776416804,4453935266.562363,2.016637503981714,0.4850041527132419,100.0,0.1384709172649309,2261.593618774414,16.771720600128173
32.0,-480.26016123054666,467.5891539418129,12.67100728873375,463.1100928091284,317.13447040931,15.158362268335367,0.6067060573253229,130.2105540741577,89.5812226536913,1.4275897160452835,36.5370548115701,51.61657812607588,463.1100928091284,4.479061132684565,12.67100728873375,0.06335503644366874,4750950217.413146,2.1540712390847383,0.4739300202991974,100.0,0.022009802423417567,2737.7642486572267,16.766307592391968
33.0,-388.6854445156664,377.4401697655379,11.24527475012841,373.43785336210686,254.86607992598934,10.170908544290711,0.5293669671091007,107.87149792471763,80.04632806862467,1.2768541703273797,32.91913640234788,45.8503374959494,373.43785336210686,4.002316403431234,11.24527475012841,0.056226373750642045,4200832896.510581,1.9116967075218296,0.4783951555845561,100.0,-0.02787279589101672,1878.6352081298828,16.810040760040284
34.0,-485.224723101307,472.28574383409386,12.938979267213089,467.7947601887169,331.1385371150475,12.253740742551239,0.6440823197578681,123.75840001136046,89.81967290753883,1.4542288436535427,36.988351137893716,51.37709292599153,467.7947601887169,4.4909836453769385,12.938979267213089,0.06469489633606544,4725815185.768335,2.1996264754262267,0.47850255908476574,100.0,-0.03691133465617895,2984.60036315918,16.826191902160645
35.0,-438.7707822494691,426.57324798824607,12.19753426122308,422.39326414689157,295.10091292939774,11.005406474590044,0.5583157763569037,115.72862896654699,83.59967682708906,1.3199966608623463,34.67771336353711,47.60196680268961,422.39326414689157,4.1799838413544546,12.19753426122308,0.0609876713061154,4377239703.081838,2.073580824407922,0.47408079722867774,100.0,-0.03215921730734408,2252.4909759521483,16.845822525024413
36.0,-466.64454980652164,454.0357510769785,12.60879872954306,449.6909943804001,314.7437879844419,12.53702369890386,0.6164696382076157,121.79371305884672,86.89513393156948,1.4199361673111632,35.49781832028818,49.97737944397013,449.6909943804001,4.344756696578475,12.60879872954306,0.0630439936477153,4550116718.326554,2.143495784022321,0.47993803897872955,100.0,-0.05467078061774373,2608.22470703125,16.948584032058715
37.0,-547.6979493117349,533.843191296054,13.85475801568063,528.872348763793,360.3172818256451,13.69052855008705,0.710431517890777,154.1541068701698,99.4168506452325,1.5262876786432518,39.875003678844394,58.01555928774484,528.872348763793,4.970842532261623,13.85475801568063,0.06927379007840315,5290055046.223398,2.355308862665707,0.4958632522187693,100.0,0.006925760395824909,4207.391735839844,17.039883041381835
38.0,-522.1724419084172,509.09096397550366,13.081477932913433,504.4784901576108,351.95311483233996,12.691849737195543,0.6079406916441744,139.2255848964312,92.24947635785851,1.4405968080951574,38.604819486716664,52.20406006304668,504.4784901576108,4.612473817892925,13.081477932913433,0.06540738966456716,4909305248.012101,2.2238512485952833,0.485952061754034,100.0,-0.07151240361854434,3563.3798645019533,17.105702209472657
39.0,-510.95640715596375,497.6588897438616,13.297517412101596,493.00873727445065,337.17290328251516,13.418856208870395,0.5539851451249318,141.86299263794038,93.00304938822201,1.506048445366234,37.34960615224731,54.147394790608395,493.00873727445065,4.650152469411097,13.297517412101596,0.06648758706050799,4845542749.544503,2.260577960057273,0.48702426479728245,100.0,-0.07157062294427305,3283.1271362304688,17.174026775360108
40.0,-598.557064521092,584.5729633204862,13.984101200605416,579.7338930983261,426.6707642650423,13.426048045037433,0.6621206423820324,138.97496014586469,96.78140444320375,1.5471713916864236,42.212789736597806,53.02144331491952,579.7338930983261,4.8390702221601885,13.984101200605416,0.06992050600302707,5501914903.232009,2.3772972041029217,0.4830161299524247,100.0,-0.08776831307914108,4980.439404296875,17.247136306762695
41.0,-500.5919077523042,487.2698645796002,13.322043172703944,482.6786857054573,332.6873411076173,13.792917388490999,0.6007534048193737,135.5976738045296,91.82357748286196,1.5513737465734052,37.891087450417096,52.38111628587153,482.6786857054573,4.5911788741431,13.322043172703944,0.06661021586351973,4849238418.325605,2.264747339359668,0.482818275383327,100.0,-0.03231601025909185,3193.352543640137,17.356157732009887
42.0,-450.0366090054896,437.66747650721686,12.369132498272537,433.43873947850983,290.0055406166253,12.71611093826053,0.6271358507326723,130.0899520728912,84.57474057414292,1.4372341782801592,34.620756036264346,48.516750359598376,433.43873947850983,4.228737028707145,12.369132498272537,0.06184566249136268,4465835660.193179,2.102752524706331,0.5007236320209705,100.0,-0.072582303523086,2693.201565551758,17.439758634567262
43.0,-503.5383161107266,490.4071058505844,13.131210260142137,485.76321154636014,335.01318734007367,13.254011306676473,0.6091113344614777,136.88690156514846,92.87788608448444,1.5127126193060563,37.61771704544076,53.74745641973765,485.76321154636014,4.643894304224224,13.131210260142137,0.06565605130071069,4911999359.202618,2.232305744224164,0.5040956405201802,100.0,-0.014370371028780938,3218.6976806640623,17.51926016807556
44.0,-471.34662755611464,457.6489646104929,13.697662945621698,453.0986811935897,289.3493658082384,15.089213576304166,0.6962763334802409,147.9638254755667,91.00566833806408,1.65052960104468,35.30247814250805,54.052660594511366,453.0986811935897,4.5502834169032065,13.697662945621698,0.06848831472810848,4727356671.896361,2.32860270075569,0.519783729925731,100.0,-0.08217002046294511,2807.032855224609,17.55001893043518
45.0,-468.39956906367087,454.48149995628364,13.918069107387366,449.9404396514153,290.828941576278,15.82013412456862,0.8846193248054437,142.4067446257631,90.82120609736455,1.7409361604326428,35.06371017227695,54.01655976465498,449.9404396514153,4.5410603048682265,13.918069107387366,0.06959034553693683,4682726271.254426,2.3660717482558526,0.5093073504598177,100.0,-0.053596310596913097,2377.70908203125,17.582859754562378
46.0,-513.9279453257295,500.869329364777,13.058615960952446,496.2436158197927,331.9005251250039,13.289673741357312,0.6655716900392791,150.38784526339194,92.51427089969238,1.50069465692072,37.079069367018334,53.93450687575334,496.2436158197927,4.625713544984619,13.058615960952446,0.06529307980476223,4854701026.322564,2.2199647133619163,0.5051893277102237,100.0,-0.05022810338996351,2932.5773071289063,17.710318422317506
47.0,-494.28011747839037,481.1654491669187,13.114668311471638,476.63894033349055,316.2783006713616,14.148877754812323,0.6453625806191704,145.56639932669788,90.53017666856053,1.533833082328371,35.6770522394627,53.31929134676944,476.63894033349055,4.526508833428025,13.114668311471638,0.0655733415573582,4699514712.387394,2.229493612950179,0.49744102195711826,100.0,-0.0701841508038342,2974.4066833496095,17.82266402244568
48.0,-481.38140458042585,467.6113351974951,13.770069382930721,462.98776721050024,303.3089880939322,14.40104816185941,0.6336463446446027,144.644084610064,92.47135973989518,1.6506907395228851,36.4473389387676,54.37333006160472,462.98776721050024,4.62356798699476,13.770069382930721,0.06885034691465361,4804990404.50626,2.3409117950982217,0.49495268677021786,100.0,-0.03933485317975283,2900.030044555664,17.864445877075195
49.0,-472.3774947461116,459.27845575949476,13.099038986617145,454.8406457730977,310.61244046816387,13.875192303871419,0.7416552618536862,129.6113577392087,88.75619972794334,1.5379510740136741,36.69261228236587,50.52563637156377,454.8406457730977,4.4378099863971645,13.099038986617145,0.06549519493308573,4633459818.669571,2.226836627724913,0.48196489040335777,100.0,-0.03675951296463609,2804.160693359375,17.935703992843628
50.0,-516.4237692878426,503.31352729046233,13.110241997379958,498.78024683583146,349.7895333336075,13.545970187822794,0.7040719198979849,134.74067139450312,90.66560909262121,1.5246553413696742,38.07097542232465,51.06997832892688,498.78024683583146,4.533280454631062,13.110241997379958,0.0655512099868998,4783614178.70942,2.2287411395545917,0.48217092169299575,100.0,-0.05554798599332571,3208.4398834228514,18.015485095977784
51.0,-440.3108503160501,427.3286250093975,12.982225306652884,423.0109381308762,274.5622441607465,14.04872312071888,0.8101230898090254,133.5898477596018,86.35373757042167,1.5555405975627907,33.05894430918375,51.739252663675146,423.0109381308762,4.317686878521086,12.982225306652884,0.06491112653326442,4453591192.809313,2.20697830213099,0.5000442762491684,100.0,-0.12329378849826753,2597.458200073242,18.17539601325989
52.0,-533.1997043239313,519.1745559592188,14.025148364712624,514.2968569598041,332.9793949546166,15.998899349531738,0.7853574663928442,164.533205189263,97.55397998829248,1.681460664494462,37.70888406293486,58.16363526086313,514.2968569598041,4.877698999414622,14.025148364712624,0.07012574182356313,5066802798.398736,2.3842752220011447,0.5034564589094415,100.0,-0.05355436899699271,3501.699234008789,18.34455795288086
53.0,-447.65546024387567,435.63149314302797,12.023967100847749,431.3483911870179,293.9176965043733,11.678643946257798,0.5931047256683606,125.15894601071862,85.66203912020197,1.3821188719583961,34.85188967474699,49.42803057349661,431.3483911870179,4.283101956010099,12.023967100847749,0.060119835504238744,4542168284.892032,2.0440744071441177,0.4945804693724765,100.0,-0.009928013198077679,2323.892874145508,18.42123942375183
54.0,-477.18811095257206,463.33635981380957,13.851751138762571,458.7252732946689,290.44605465503463,15.052118696031261,0.85299435090665,152.37410559269637,92.22173038280955,1.6415573904998946,35.273771094198786,55.30640189811083,458.7252732946689,4.611086519140478,13.851751138762571,0.06925875569381286,4778589351.407468,2.354797693589639,0.5081323701182985,100.0,0.026732419896870852,2709.5844909667967,18.481592988967897
55.0,-467.7947314393748,454.8068698123813,12.987861626993825,450.1836738275888,278.9051514526808,13.684792841634318,0.8017510026445451,156.7919785306294,92.46391969584285,1.521151060256216,34.87109983075476,56.0716688048319,450.1836738275888,4.623195984792145,12.987861626993825,0.06493930813496912,4743730380.48641,2.2079364765889498,0.5131040846122839,100.0,-0.08970386306755244,2528.816714477539,18.56029725074768
56.0,-498.8311796200067,485.5502333584569,13.280946261549705,480.9141298387833,314.5720974269238,14.30197709468081,0.7328199479431354,151.30723536923588,92.72207039346667,1.5389168921879772,36.60438052162709,54.578772979651546,480.9141298387833,4.636103519673331,13.280946261549705,0.06640473130774853,4824138653.252865,2.2577608644634495,0.5059815662700199,100.0,-0.008525512320920825,3142.1398742675783,18.6701012134552
57.0,-484.2203425204274,471.24316437027966,12.977178150147573,466.7169772742393,292.46839590263704,14.21776214200692,0.6871314036235556,159.34368782597184,90.52374192080829,1.524949409687584,34.469713043726685,54.52907946739401,466.7169772742393,4.526187096040414,12.977178150147573,0.06488589075073786,4678342865.619822,2.2061202855250865,0.5204707802486742,100.0,-0.10451798108406365,3089.2501068115234,18.718090295791626
58.0,-479.1731847129557,465.57254071250185,13.600644000453938,460.8966328752857,278.1730379605232,15.062482867278856,0.717609020144245,166.94350302733957,93.518156744322,1.6078466714743935,34.24817041443832,57.66213965840923,460.8966328752857,4.675907837216097,13.600644000453938,0.06800322000226969,4766551011.003958,2.31210948007717,0.5279220354986653,100.0,-0.03781927665695548,2727.6260498046877,18.709917068481445
59.0,-515.884141241778,502.21746974160914,13.666671500169118,497.5017613316234,320.81065691000964,14.664665730525638,0.6609985948664231,161.3654400962219,94.31416819970906,1.5529395661892713,36.91803229448768,55.84319633903203,497.5017613316234,4.715708409985451,13.666671500169118,0.06833335750084558,4943253194.648418,2.3233341550287507,0.5130643056150573,100.0,0.005618231208063662,3632.54794921875,18.72240195274353
60.0,-448.4845658820072,434.9446021645328,13.53996371747449,430.4727816563795,249.8665793242545,15.650529493511641,0.8448141136191853,164.11085872499413,89.43641016306394,1.6565719001822399,33.05179150577192,54.728046757109816,430.4727816563795,4.4718205081532,13.53996371747449,0.06769981858737245,4600603786.214218,2.301793831970664,0.5256797805537522,100.0,-0.13277322445064782,2784.036505126953,18.71894335746765
61.0,-462.94621012527625,449.83062877560735,13.11558134966868,445.4254643206578,284.51270116459176,14.734155429135253,0.7039529014298787,145.4746548255011,88.10328909899206,1.5980509094221886,34.01843302243755,52.4868051671323,445.4254643206578,4.405164454949603,13.11558134966868,0.0655779067483434,4559660518.599697,2.229648829443675,0.5217488829270109,100.0,-0.0713025949895382,2977.584600830078,18.812927865982054
62.0,-464.3652175974246,451.2718589068376,13.093358690586955,446.8937710905482,268.9293404209194,15.24014155016562,0.7067130343457105,162.0175760851174,87.56175632578822,1.5261347369515823,32.595908133720805,53.43971345511585,446.8937710905482,4.37808781628941,13.093358690586955,0.06546679345293477,4500969686.234693,2.2258709773997825,0.5294495936123943,100.0,-0.07774016251787544,2916.9624908447267,18.961716604232787
63.0,-459.37913978325525,446.18060205607117,13.198537727183997,441.7341419603071,273.3046603959111,14.562351422836628,0.7840685897280312,153.08306155183124,88.92920191528324,1.5702098058682745,33.20549621582856,54.15349589358647,441.7341419603071,4.446460095764164,13.198537727183997,0.06599268863591998,4563312025.606477,2.24375141362128,0.5333284140836475,100.0,0.0036133794113993646,2812.1518524169924,18.98966269493103
64.0,-511.18439933849896,497.3546569083623,13.829742430136642,492.58659641819565,300.2576153220421,16.384149970927314,0.7811942818248722,175.16363684340135,95.3612098033318,1.6625029576533754,34.89664241648254,58.80206442919588,492.58659641819565,4.768060490166589,13.829742430136642,0.06914871215068322,4870587383.611286,2.3510562131232304,0.5325206286160922,100.0,-0.12621153956279157,3300.9199798583986,19.057491540908813
65.0,-535.8374184797705,521.2963340893746,14.541084390395827,516.3971077751651,319.1863482848859,17.330083806032135,0.8130586212588425,179.06761706298835,97.98452628418987,1.73902147662486,37.09862073271135,59.14688407485361,516.3971077751651,4.899226314209492,14.541084390395827,0.07270542195197914,5046998832.229859,2.47198434636729,0.5260179669836795,100.0,-0.03614367498084903,3328.8869232177735,19.140585947036744
66.0,-471.7784132336388,458.650678872887,13.127734360751575,453.8905232453385,272.98971364518246,14.016480227665715,0.5860000070752691,166.2983293654151,95.20311255096874,1.5667077585798068,34.742879218939684,58.89352557344926,453.8905232453385,4.760155627548437,13.127734360751575,0.06563867180375788,4881462353.85828,2.2317148413277677,0.5374215979585395,100.0,-0.1056407525204122,3542.580795288086,19.20005507469177
67.0,-500.44072183693294,486.30448050950304,14.136241327430136,481.42495407337935,276.2663992719145,17.26872178457044,0.7380654263676304,187.1517675905266,97.59052872247315,1.7572597430995238,33.96357321522809,61.86969576414557,481.42495407337935,4.879526436123658,14.136241327430136,0.07068120663715068,4931638305.24863,2.4031610256631235,0.5515981973908373,100.0,-0.022404397651553155,3049.6435363769533,19.271154737472536
68.0,-450.5029992164437,437.6157746404855,12.887224575958067,433.142257032472,264.1148985040033,13.78823999701496,0.5731214574551474,154.66599707399854,89.47035216026944,1.543019791546452,32.83319385394625,55.09413851477673,433.142257032472,4.473517608013472,12.887224575958067,0.06443612287979034,4620515324.960025,2.1908281779128727,0.534303922323771,100.0,-0.03859926871955395,2848.9926635742186,19.283489894866943
69.0,-472.9801251328371,459.27719317302757,13.702931959809693,454.5840560094287,255.61121730180773,16.316823999710977,0.7087628887105261,181.94725181919924,93.86274327198178,1.6844467900975901,32.83267409577957,59.345622386104615,454.5840560094287,4.69313716359909,13.702931959809693,0.06851465979904846,4754714408.587876,2.3294984331676476,0.5392291099639007,100.0,-0.060844569746404883,2996.3547698974608,19.37365880012512
