telemetry_step,train_epoch,update_epoch,minibatch_id,final_critic_backbone_delta_norm,backbone_active_count,backbone_clipped_active_count,backbone_clipped_active_fraction,backbone_active_preconditioner_mean,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_active_preconditioner_max,backbone_active_preconditioner_mean_after_clip,backbone_active_preconditioner_p95_after_clip,backbone_active_preconditioner_p99_after_clip,backbone_active_preconditioner_max_after_clip,backbone_soft_geometry_scale_factor_mean,backbone_soft_geometry_scale_factor_p50,backbone_soft_geometry_scale_factor_p95,backbone_soft_geometry_scale_factor_min,backbone_soft_geometry_trigger_active_fraction,backbone_soft_geometry_overflow_stat_mean,backbone_soft_geometry_overflow_stat_p95
49,0,7,49,0.05047452292457106,76800,0,0.0,255073.625,582682.75,7664627.5,50026568.0,255073.625,582682.75,7664627.5,50026568.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
50,0,7,50,0.048850826009942575,76800,0,0.0,256874.5625,587762.3125,7727894.0,50217060.0,256874.5625,587762.3125,7727894.0,50217060.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
51,0,7,51,0.04723361962984965,76800,0,0.0,258576.0,592174.875,7753016.5,50317444.0,258576.0,592174.875,7753016.5,50317444.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
52,0,7,52,0.046863791778981596,76800,0,0.0,260320.0,597035.8125,7739728.139999868,50468828.0,260320.0,597035.8125,7739728.139999868,50468828.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
53,0,7,53,0.04616294783283972,76800,0,0.0,262080.640625,602294.5,7803898.689999922,50155904.0,262080.640625,602294.5,7803898.689999922,50155904.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
54,0,7,54,0.04462459078530922,76796,0,0.0,263024.28125,597807.5625,7811445.725000084,50260572.0,263024.28125,597807.5625,7811445.725000084,50260572.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
55,0,7,55,0.04793523780115613,76800,0,0.0,264695.3125,613144.0625,7926428.034999878,49733640.0,264695.3125,613144.0625,7926428.034999878,49733640.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
56,0,8,56,0.0466841102364681,76800,0,0.0,266572.03125,618401.3125,7990932.099999869,49916860.0,266572.03125,618401.3125,7990932.099999869,49916860.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
57,0,8,57,0.04591214523967184,76800,0,0.0,268375.96875,623503.25,8056385.154999914,49497928.0,268375.96875,623503.25,8056385.154999914,49497928.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
58,0,8,58,0.046247444143180036,76800,0,0.0,268857.0625,627677.125,8084206.2199997455,49606032.0,268857.0625,627677.125,8084206.2199997455,49606032.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
59,0,8,59,0.04533614706508007,76800,0,0.0,269917.625,633097.1875,8146425.859999824,48329144.0,269917.625,633097.1875,8146425.859999824,48329144.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
60,0,8,60,0.0486173393909669,76800,0,0.0,266630.1875,622581.3125,8044140.0,48300992.0,266630.1875,622581.3125,8044140.0,48300992.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
61,0,8,61,0.047106937669559146,76800,0,0.0,268282.84375,627770.3125,8086906.0,48506268.0,268282.84375,627770.3125,8086906.0,48506268.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
62,0,8,62,0.048785317802738114,76800,0,0.0,267876.0,631321.0625,7978127.5,48687728.0,267876.0,631321.0625,7978127.5,48687728.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
63,0,9,63,0.044980147887466966,76800,0,0.0,269696.96875,636361.4375,8032979.0,48865380.0,269696.96875,636361.4375,8032979.0,48865380.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
64,0,9,64,0.04763823088639496,76800,0,0.0,265617.375,621948.9375,7882876.5,48648728.0,265617.375,621948.9375,7882876.5,48648728.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
65,0,9,65,0.04379340489661607,76800,0,0.0,267211.5625,626842.125,7938282.0,48832060.0,267211.5625,626842.125,7938282.0,48832060.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
66,0,9,66,0.045382393863796354,76800,0,0.0,267920.6875,630274.0,7991591.5,48933132.0,267920.6875,630274.0,7991591.5,48933132.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
67,0,9,67,0.042909715587993176,76800,0,0.0,269542.40625,635087.0,8028565.0,49119272.0,269542.40625,635087.0,8028565.0,49119272.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
68,0,9,68,0.04551140908359077,76800,0,0.0,270297.15625,639586.9375,8082240.5,49306300.0,270297.15625,639586.9375,8082240.5,49306300.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
69,0,9,69,0.04274162296719651,76800,0,0.0,271897.1875,643834.5,8137681.5,49482696.0,271897.1875,643834.5,8137681.5,49482696.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
70,1,0,0,0.042667679684174294,76800,0,0.0,271074.09375,643804.25,8180811.0,48952100.0,271074.09375,643804.25,8180811.0,48952100.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
71,1,0,1,0.04471716022197273,76800,0,0.0,268171.8125,628645.1875,8235279.5,48465976.0,268171.8125,628645.1875,8235279.5,48465976.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
72,1,0,2,0.04280666610917847,76800,0,0.0,268614.1875,631200.375,8280638.0,48018548.0,268614.1875,631200.375,8280638.0,48018548.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
73,1,0,3,0.04233784606262832,76800,0,0.0,268568.375,632287.625,8292812.5,47438196.0,268568.375,632287.625,8292812.5,47438196.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
74,1,0,4,0.04347163415288838,76800,0,0.0,268138.625,630990.3125,8266841.5,47082480.0,268138.625,630990.3125,8266841.5,47082480.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
75,1,0,5,0.04584232817776377,76800,0,0.0,267188.75,629961.3125,8023998.0,45931860.0,267188.75,629961.3125,8023998.0,45931860.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
76,1,0,6,0.050202238802087844,76800,0,0.0,265617.1875,629141.3125,7993456.0,43747536.0,265617.1875,629141.3125,7993456.0,43747536.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
77,1,1,7,0.04779835951970265,76800,0,0.0,266782.90625,633017.625,8028579.0,43570208.0,266782.90625,633017.625,8028579.0,43570208.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
78,1,1,8,0.04677775773796795,76800,0,0.0,268123.375,636964.4375,8062740.5,43565308.0,268123.375,636964.4375,8062740.5,43565308.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
79,1,1,9,0.044755339021585065,76800,0,0.0,269519.28125,641030.9375,8111329.5,43495516.0,269519.28125,641030.9375,8111329.5,43495516.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
80,1,1,10,0.04298910103861091,76800,0,0.0,270732.21875,644779.8125,8156549.0,43612256.0,270732.21875,644779.8125,8156549.0,43612256.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
81,1,1,11,0.041483355547923415,76800,0,0.0,272042.03125,648884.125,8201511.0,43684552.0,272042.03125,648884.125,8201511.0,43684552.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
82,1,1,12,0.04040808116496265,76800,0,0.0,273425.125,652727.8125,8247131.0,43762208.0,273425.125,652727.8125,8247131.0,43762208.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
83,1,1,13,0.046684372700623256,76800,0,0.0,270825.71875,656035.5625,8233756.5,43683692.0,270825.71875,656035.5625,8233756.5,43683692.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
84,1,2,14,0.044623806847944224,76800,0,0.0,272078.125,659356.5,8279819.5,43671524.0,272078.125,659356.5,8279819.5,43671524.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
85,1,2,15,0.04119919571072979,76800,0,0.0,273206.5,663160.3125,8325683.5,43821092.0,273206.5,663160.3125,8325683.5,43821092.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
86,1,2,16,0.04026537506001615,76800,0,0.0,274507.53125,667137.3125,8369833.0,43914696.0,274507.53125,667137.3125,8369833.0,43914696.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
87,1,2,17,0.04669110566149503,76800,0,0.0,272427.96875,662876.75,8194628.0,43545596.0,272427.96875,662876.75,8194628.0,43545596.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
88,1,2,18,0.04631691767167352,76800,0,0.0,273444.5625,666773.25,8238959.0,43685816.0,273444.5625,666773.25,8238959.0,43685816.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
89,1,2,19,0.04486052660181171,76800,0,0.0,274497.25,670652.3125,8280290.0,43626944.0,274497.25,670652.3125,8280290.0,43626944.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
90,1,2,20,0.045160616468117164,76800,0,0.0,273603.21875,664258.25,8101535.0,43683228.0,273603.21875,664258.25,8101535.0,43683228.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
91,1,3,21,0.04844180156722026,76800,0,0.0,272221.65625,660507.8125,8091054.0,41908260.0,272221.65625,660507.8125,8091054.0,41908260.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
92,1,3,22,0.05328437033074754,76800,0,0.0,268971.8125,650504.3125,8069612.0,42017084.0,268971.8125,650504.3125,8069612.0,42017084.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
93,1,3,23,0.05045682179593726,76800,0,0.0,269664.15625,653517.9375,8097604.0,42152196.0,269664.15625,653517.9375,8097604.0,42152196.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
94,1,3,24,0.0494831642645146,76800,0,0.0,269348.03125,652913.375,8081522.0,42270856.0,269348.03125,652913.375,8081522.0,42270856.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
95,1,3,25,0.05338701770198859,76800,0,0.0,268661.90625,651554.3125,7941185.0,41391588.0,268661.90625,651554.3125,7941185.0,41391588.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
96,1,3,26,0.05263359204647306,76800,0,0.0,267801.375,649523.0625,7966714.5,41518028.0,267801.375,649523.0625,7966714.5,41518028.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
97,1,3,27,0.049272105301804606,76800,0,0.0,268730.78125,652499.5,8006266.0,41612424.0,268730.78125,652499.5,8006266.0,41612424.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
98,1,4,28,0.05041919601122972,76800,0,0.0,267952.21875,651034.6875,7981573.45999967,41175676.0,267952.21875,651034.6875,7981573.45999967,41175676.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
99,1,4,29,0.05400501319814152,76800,0,0.0,266289.84375,648024.5,7867232.5,40204188.0,266289.84375,648024.5,7867232.5,40204188.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
100,1,4,30,0.052441192881612995,76800,0,0.0,265962.8125,651041.875,7859609.5,40177004.0,265962.8125,651041.875,7859609.5,40177004.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
101,1,4,31,0.054457266515104616,76800,0,0.0,265438.625,649078.0,7758396.0,38816516.0,265438.625,649078.0,7758396.0,38816516.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
102,1,4,32,0.054755940547065424,76800,0,0.0,265591.40625,652247.125,7771554.5,38686496.0,265591.40625,652247.125,7771554.5,38686496.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
103,1,4,33,0.05879341702564197,76800,0,0.0,265189.53125,654708.875,7807282.0,37786828.0,265189.53125,654708.875,7807282.0,37786828.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
104,1,4,34,0.058007790027938426,76800,0,0.0,264322.53125,655465.25,7749856.5,37571400.0,264322.53125,655465.25,7749856.5,37571400.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
105,1,5,35,0.054255304550647115,76800,0,0.0,263834.5625,655191.9375,7705090.5,37659008.0,263834.5625,655191.9375,7705090.5,37659008.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
106,1,5,36,0.055757484429385315,76800,0,0.0,263232.625,658194.625,7664466.0,37349716.0,263232.625,658194.625,7664466.0,37349716.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
107,1,5,37,0.05625806143492269,76800,0,0.0,263244.46875,656941.625,7692805.5,37428624.0,263244.46875,656941.625,7692805.5,37428624.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
108,1,5,38,0.05594122854973316,76800,0,0.0,263389.5625,656303.9375,7723151.5,37369744.0,263389.5625,656303.9375,7723151.5,37369744.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
109,1,5,39,0.05657124809085437,76800,0,0.0,263587.375,658445.3125,7747451.5,37048432.0,263587.375,658445.3125,7747451.5,37048432.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
110,1,5,40,0.05933900823622025,76800,0,0.0,263473.71875,658374.6875,7723983.0,37059532.0,263473.71875,658374.6875,7723983.0,37059532.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
111,1,5,41,0.058905172273987755,76800,0,0.0,262335.28125,645412.4375,7706354.0,37158244.0,262335.28125,645412.4375,7706354.0,37158244.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
112,1,6,42,0.05917878000666782,76800,0,0.0,260953.25,647376.8125,7685062.5,37267204.0,260953.25,647376.8125,7685062.5,37267204.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
113,1,6,43,0.06445365924577735,76800,0,0.0,259188.375,642560.625,7656022.5,36953972.0,259188.375,642560.625,7656022.5,36953972.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
114,1,6,44,0.06236954467739336,76800,0,0.0,259316.671875,643267.375,7634241.5,37009136.0,259316.671875,643267.375,7634241.5,37009136.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
115,1,6,45,0.05904979546429907,76800,0,0.0,258735.09375,644840.5625,7639166.0,36454404.0,258735.09375,644840.5625,7639166.0,36454404.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
116,1,6,46,0.05778748317022813,76800,0,0.0,259107.8125,647396.5625,7631738.0,36532524.0,259107.8125,647396.5625,7631738.0,36532524.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
117,1,6,47,0.054515806197293,76800,0,0.0,259224.046875,649185.4375,7634980.5,35939672.0,259224.046875,649185.4375,7634980.5,35939672.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
118,1,6,48,0.05036586551211323,76800,0,0.0,259115.515625,649634.625,7638366.0,36012880.0,259115.515625,649634.625,7638366.0,36012880.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
119,1,7,49,0.05235524955232471,76800,0,0.0,259085.25,650336.75,7641694.0,36019700.0,259085.25,650336.75,7641694.0,36019700.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
120,1,7,50,0.0505791522319662,76800,0,0.0,257604.953125,647848.3125,7670806.0,35757884.0,257604.953125,647848.3125,7670806.0,35757884.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
121,1,7,51,0.05637572944919603,76800,0,0.0,256425.59375,643875.875,7597753.5,35857676.0,256425.59375,643875.875,7597753.5,35857676.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
122,1,7,52,0.05276028842477096,76800,0,0.0,256968.1875,646549.125,7616140.5,35940980.0,256968.1875,646549.125,7616140.5,35940980.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
123,1,7,53,0.049156720374661296,76800,0,0.0,256038.421875,647060.125,7646030.5,35387476.0,256038.421875,647060.125,7646030.5,35387476.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
124,1,7,54,0.04901239443649575,76800,0,0.0,255368.140625,639530.75,7636729.0,35391520.0,255368.140625,639530.75,7636729.0,35391520.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
125,1,7,55,0.05165868051916572,76800,0,0.0,255648.234375,642220.0625,7666675.0,35441640.0,255648.234375,642220.0625,7666675.0,35441640.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
126,1,8,56,0.05003510036933378,76800,0,0.0,256117.546875,644603.4375,7678876.0,35441820.0,256117.546875,644603.4375,7678876.0,35441820.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
127,1,8,57,0.051326304813960645,76800,0,0.0,255814.046875,646783.75,7591180.0,35537028.0,255814.046875,646783.75,7591180.0,35537028.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
128,1,8,58,0.05248617963408846,76800,0,0.0,254086.5625,647072.75,7605927.0,35625204.0,254086.5625,647072.75,7605927.0,35625204.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
129,1,8,59,0.05009414409275701,76800,0,0.0,253140.609375,644555.9375,7632707.0,35658288.0,253140.609375,644555.9375,7632707.0,35658288.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
130,1,8,60,0.04794446574216615,76800,0,0.0,253545.578125,647055.9375,7611379.0,35712796.0,253545.578125,647055.9375,7611379.0,35712796.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
