epoch,final_critic_backbone_delta_norm,backbone_active_count,backbone_clipped_active_count,backbone_clipped_active_fraction,backbone_active_preconditioner_mean,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_active_preconditioner_max,backbone_active_preconditioner_mean_after_clip,backbone_active_preconditioner_p95_after_clip,backbone_active_preconditioner_p99_after_clip,backbone_active_preconditioner_max_after_clip,backbone_soft_geometry_scale_factor_mean,backbone_soft_geometry_scale_factor_p50,backbone_soft_geometry_scale_factor_p95,backbone_soft_geometry_scale_factor_min,backbone_soft_geometry_trigger_active_fraction,backbone_soft_geometry_overflow_stat_mean,backbone_soft_geometry_overflow_stat_p95
0,0.06050180283695037,5375996,0,0.0,264207.15625,581480.1875,7463528.5749999825,99907032.0,264207.15625,581480.1875,7463528.5749999825,99907032.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,0.04973491414989774,5376000,0,0.0,263005.71875,648167.9124999687,7716491.5,48952100.0,263005.71875,648167.9124999687,7716491.5,48952100.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,0.03852886426023079,5376000,0,0.0,236638.203125,628480.0312499922,6852156.0,34382580.0,236638.203125,628480.0312499922,6852156.0,34382580.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3,0.03131078901845473,5376000,0,0.0,232439.296875,636166.1062499961,6485840.0,34087012.0,232439.296875,636166.1062499961,6485840.0,34087012.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
4,0.028496116700271266,5376000,0,0.0,238281.875,663006.0156249804,6708806.5,33670116.0,238281.875,663006.0156249804,6708806.5,33670116.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
5,0.029370100852917424,5376000,0,0.0,245481.375,685534.5874999403,6945305.144999818,33826472.0,245481.375,685534.5874999403,6945305.144999818,33826472.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
