epoch,episode_reward,episode_cost,episode_queue_penalty,episode_delay,episode_local_delay_cost,episode_uplink_delay_cost,episode_backhaul_delay_cost,episode_bs_compute_delay_cost,episode_energy,episode_uplink_energy,episode_local_compute_energy,episode_bs_compute_energy,avg_total_backlog,avg_normalized_avg_queue_len,avg_theta,num_steps,actor_loss,critic_loss,entropy
0.0,-508.6964455320488,495.0946267533965,13.601818778652497,490.14313579506694,319.28973725817843,14.010197239112077,0.5564278269425903,156.2867734708338,99.02981916659027,1.5856156965293409,37.90235820444206,59.54184526561887,0.06800909389326248,0.06800909389326248,0.5052195809537217,100.0,-0.04439810084877536,5035.805670166015,15.051973676681518
1.0,-503.86084246748,490.15604190143125,13.704800566048602,485.2776552521453,320.74860771407765,13.61018157039616,0.5954955376346315,150.3233704300367,97.56773298572008,1.580569911482775,37.692201442210205,58.29496163202707,0.06852400283024301,0.06852400283024301,0.5013819134858231,100.0,-0.05213654204271734,4864.620733642578,15.072860026359558
2.0,-439.80310669573225,427.61205668883923,12.191050006892844,423.04333079329916,280.9298714154616,11.321709798622232,0.43763842503734324,130.35411115417807,91.3745179107974,1.389412517590799,34.922977220293056,55.06212817291352,0.06095525003446422,0.06095525003446422,0.5018018481027644,100.0,-0.1028856284916401,3638.7939453125,15.089837551116943
3.0,-438.02259927007617,425.0909076432399,12.931691626836278,420.4890469811831,262.41008347991766,12.714105916382866,0.5414603662336887,144.82339721864884,92.03721324113623,1.4997563650871062,34.264581575210826,56.272875300838336,0.06465845813418139,0.06465845813418139,0.5099700191746513,100.0,-0.07531518172472715,3636.715472412109,15.072429203987122
4.0,-431.1376991103838,418.36798667532423,12.769712435059644,413.7311072601661,267.83293145027176,12.386453758169212,0.5210794535507394,132.99064259817456,92.73758830316028,1.4592553533005048,34.41577685650467,56.86255609335506,0.06384856217529822,0.06384856217529822,0.5106802304613347,100.0,-0.08850699365139007,3271.930938720703,15.05637185573578
5.0,-460.23317646655977,447.2572570161731,12.97591945038679,442.38678215749775,285.25613595467445,12.30176937010146,0.4687098417734892,144.3601669909483,97.40949717350334,1.4756858305043958,36.53522877582141,59.398582567177534,0.06487959725193396,0.06487959725193396,0.5102464633899112,100.0,-0.130036182096228,3830.0747802734377,15.102711582183838
6.0,-393.96311959587104,381.8394480333546,12.123671562516353,377.5468156645089,239.0203046048178,11.48844793499633,0.4534716625704492,126.58459146212437,85.85264737691405,1.4379710589685886,31.9706055552115,52.44407076273393,0.060618357812581763,0.060618357812581763,0.5161802081980646,100.0,-0.12241487363353372,2529.382144165039,15.122430276870727
7.0,-432.6866614632595,420.58116444248157,12.105497020778309,416.1551911708231,276.8690852705284,11.43222122521932,0.43129555937275754,127.42258911570245,88.51946543317332,1.4026745415858726,33.85661490106283,53.26017599052458,0.06052748510389154,0.06052748510389154,0.5120524604909498,100.0,-0.04258721577934921,3293.192907714844,15.089617395401001
8.0,-443.5828920883317,430.9325432810355,12.650348807295957,426.3679526197765,282.2605346281723,12.080376082932395,0.5235819195998732,131.50345998907179,91.29181322518397,1.4707974009411853,35.052155334940124,54.768860489302625,0.06325174403647979,0.06325174403647979,0.5063424692308606,100.0,-0.1147926890058443,3306.7755950927735,15.0908597946167
9.0,-421.603684369156,409.17599378319227,12.427690585963726,404.62015153439273,261.57844294036045,11.661729129038752,0.4848574873919516,130.89512197760183,91.11684497598593,1.464001907987223,34.175268926813196,55.47757414118551,0.06213845292981863,0.06213845292981863,0.5105431098034636,100.0,-0.13630360148381443,2639.6135437011717,15.067553043365479
