bucket_name,bucket_sample_count,bucket_mean_advantage,bucket_mean_ratio,bucket_mean_delta_log_prob_selected_action,bucket_mean_selected_action_prob_gain,bucket_mean_clip_fraction,epoch
high_positive,0,0.0,0.0,0.0,0.0,0.0,0
mid_positive,0,0.0,0.0,0.0,0.0,0.0,0
near_zero,0,0.0,0.0,0.0,0.0,0.0,0
negative,100,-22.293302536010742,0.9994561672210693,-0.03277484327554703,-0.0005438058287836611,0.3579166829586029,0
high_positive,1,5.385670185089111,1.0695966482162476,-0.21394158899784088,0.06959665566682816,0.8333333134651184,1
mid_positive,3,2.489320993423462,1.1157896518707275,0.012344214133918285,0.11578968912363052,0.6666666865348816,1
near_zero,0,0.0,0.0,0.0,0.0,0.0,1
negative,96,-20.230348587036133,1.05089271068573,-0.11940944939851761,0.050892800092697144,0.734375,1
high_positive,2,15.08475112915039,0.9254487156867981,-0.2628972828388214,-0.07455126196146011,0.75,2
mid_positive,5,8.020676612854004,1.0106606483459473,-0.15480032563209534,0.010660692118108273,0.7833333015441895,2
near_zero,4,-0.21359004080295563,0.9160816669464111,-0.22451527416706085,-0.08391829580068588,0.7083333730697632,2
negative,89,-19.84375762939453,1.0731812715530396,-0.07556994259357452,0.07318137586116791,0.7139512896537781,2
high_positive,5,29.785348892211914,0.9915372729301453,-0.12625625729560852,-0.008462759666144848,0.7083333134651184,3
mid_positive,12,8.715153694152832,1.0662198066711426,-0.09165812283754349,0.06621972471475601,0.6805555820465088,3
near_zero,7,-0.3516640365123749,1.0678845643997192,-0.06452808529138565,0.06788451224565506,0.7202380895614624,3
negative,76,-21.51536750793457,1.0469461679458618,-0.10245925933122635,0.046946197748184204,0.7149122357368469,3
high_positive,5,30.631900787353516,1.1034575700759888,-0.10101266950368881,0.10345759242773056,0.675000011920929,4
mid_positive,12,13.330196380615234,1.0036708116531372,-0.1622997522354126,0.003670737147331238,0.7534722685813904,4
near_zero,2,-0.7619074583053589,1.1748764514923096,0.061501093208789825,0.1748763918876648,0.5833333134651184,4
negative,81,-16.282331466674805,1.0392351150512695,-0.09420488029718399,0.039235036820173264,0.7119342088699341,4
