epoch,episode_reward,episode_cost,episode_queue_penalty,episode_delay,episode_local_delay_cost,episode_uplink_delay_cost,episode_backhaul_delay_cost,episode_bs_compute_delay_cost,episode_energy,episode_uplink_energy,episode_local_compute_energy,episode_bs_compute_energy,avg_total_backlog,avg_normalized_avg_queue_len,avg_theta,num_steps,actor_loss,critic_loss,entropy
0.0,-502.8103556012331,490.06623133584804,12.744124265385025,485.2609009814939,332.3668994295264,12.00734715396834,0.43249750325180103,140.45415689474748,96.10660708708201,1.4644391591761237,38.058069214583554,56.58409871332237,0.06372062132692513,0.06372062132692513,0.4881739011462164,100.0,-0.09152676011435687,5066.638635253907,15.118051838874816
1.0,-491.59477586541993,478.77830273122316,12.81647313419697,474.06669992141417,329.84359571735916,11.6615739134596,0.44868104684566446,132.11284924374965,94.23205619617762,1.4277327410036207,37.91518118341437,54.889142271759596,0.06408236567098485,0.06408236567098485,0.4843663737237127,100.0,-0.13092012237757444,4723.448077392578,15.187267327308655
2.0,-453.6497888397158,441.60780716270216,12.041981677013533,437.05192925794233,300.4642432745827,10.799993053063211,0.4267717910535828,125.36092113924252,91.11755809520089,1.3442725927002248,35.92400527109205,53.84928023140858,0.060209908385067665,0.060209908385067665,0.48640775512670836,100.0,-0.1076093337032944,3858.3711791992187,15.188516235351562
3.0,-462.52485089650327,449.864031837788,12.660819058715221,445.1820006181694,293.9499772470338,11.707532576630857,0.5085141192166623,139.0159766752882,93.64062439237142,1.4440772888934132,36.36095489728386,55.835592206194164,0.06330409529357611,0.06330409529357611,0.49240087401478655,100.0,-0.10733281602151692,3817.100622558594,15.16249921321869
4.0,-434.39999573044383,422.0169225252583,12.38307320518577,417.40109828496105,280.9741074135984,11.190588311004653,0.4772786015243049,124.75912395883338,92.31648480594751,1.4038782988677057,35.52799529297393,55.384611214105874,0.06191536602592885,0.06191536602592885,0.49446485431937215,100.0,-0.08528102617710828,3401.985137939453,15.164200162887573
5.0,-494.11739411041,481.51051924025734,12.60687487015283,476.62456118801344,330.21382724524534,11.151066054936724,0.4958461347808429,134.76382175305048,97.71916104487471,1.4200338806822828,39.273216303779975,57.025910860412445,0.06303437435076414,0.06303437435076414,0.48314505332923124,100.0,-0.04448403907008469,4518.353228759765,15.181660556793213
6.0,-413.93104612182753,402.42462589796247,11.506420223864929,398.14990555112036,274.9521699255965,9.93539971173075,0.40757668093046684,112.85475923286243,85.49440693684544,1.3160645089372187,34.09855679432075,50.07978563358748,0.05753210111932464,0.05753210111932464,0.4805957430792563,100.0,-0.08825402581132949,2701.7867065429687,15.20952594280243
7.0,-448.8083526998274,437.3572645053366,11.451088194490739,433.029581711526,307.2140265602162,9.96152054180174,0.4059694668088171,115.44806514269929,86.55365587620798,1.3012691399990588,35.55373958287777,49.69864715333114,0.05725544097245369,0.05725544097245369,0.47714039043053524,100.0,-0.08919661338441073,3495.8855163574217,15.202829337120056
8.0,-453.52675996473414,441.2619940858533,12.2647658788808,436.7987239267818,303.7961942456827,11.164275034126335,0.49098896167632056,121.3472656852963,89.26540318143323,1.39904473397578,36.30689142038686,51.559467027070596,0.061323829394404,0.061323829394404,0.4766879338649006,100.0,-0.11297042379155756,3499.93544921875,15.218726325035096
9.0,-411.0079879131379,399.416062017308,11.591925895829771,395.05177242166116,273.427211785236,10.009876350952753,0.3928485181282155,111.22183576734422,87.28579191293903,1.334136680219209,35.218194188933516,50.73346104378634,0.05795962947914886,0.05795962947914886,0.47641642718186683,100.0,-0.1028828198555857,2653.692169189453,15.260612630844117
10.0,-411.9959159185254,400.75573812847915,11.240177790046312,396.63789930275067,277.88143764921057,9.549455318689681,0.40528923417787466,108.80171710067258,82.35677651456983,1.249551014301933,33.69290439186888,47.41432110839899,0.05620088895023156,0.05620088895023156,0.47361068670820095,100.0,-0.10692359432578087,2921.395559692383,15.287342715263367
11.0,-441.9131888171819,429.7956680199376,12.117520797244556,425.39534749185185,285.6803525238841,11.463136750432133,0.5028802521623701,127.74897796537319,88.00641056171351,1.390397642554131,35.01497660358508,51.601036315574305,0.06058760398622278,0.06058760398622278,0.4844253429048457,100.0,-0.06142048006877303,3201.409454345703,15.342863655090332
