block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_advantage_mean,block_advantage_std,block_advantage_max,block_advantage_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first,0.0023987246677279472,0.3252061605453491,0.9054849147796631,-1.0606887340545654,0.3499999940395355,-0.013980808667838573,0.09307936578989029,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first,0.007374544162303209,0.43764206767082214,1.4544700384140015,-1.2261189222335815,0.4000000059604645,-0.002999780233949423,0.13015151023864746,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first,0.013830483891069889,0.43748873472213745,1.5150152444839478,-1.1310254335403442,0.17000000178813934,-0.003253680421039462,0.0795331820845604,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first,-0.0025867533404380083,0.2662752568721771,0.7014200687408447,-0.5961803197860718,0.20000000298023224,-0.007222427520900965,0.09779507666826248,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first,-0.00903370138257742,0.26318588852882385,0.7981601357460022,-0.6688880324363708,0.3400000035762787,-0.011350137181580067,0.1098351702094078,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first,-0.0033929897472262383,0.4908258616924286,1.5054892301559448,-0.9906116724014282,0.2199999988079071,0.01240623276680708,0.09469293057918549,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first,-0.002153294160962105,0.4156198799610138,0.9648799300193787,-1.077540636062622,0.2199999988079071,0.0031226284336298704,0.09470026940107346,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first,-0.006254449486732483,0.20657740533351898,0.6847519278526306,-0.5517761707305908,0.36000001430511475,-0.02348378114402294,0.11420142650604248,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first,-0.009930637665092945,0.3481229245662689,0.8867273926734924,-0.8915809392929077,0.17000000178813934,-0.012134331278502941,0.07301679998636246,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first,-0.0023417139891535044,0.47402456402778625,1.6674728393554688,-1.404394507408142,0.25999999046325684,0.0007429373217746615,0.08963184058666229,0
10,30,33,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first,-0.0039020252879709005,0.4781228303909302,1.6209683418273926,-1.5143404006958008,0.4099999964237213,-0.0074600111693143845,0.11294260621070862,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first,-0.007882477715611458,0.20639431476593018,0.753028392791748,-0.6398937106132507,0.4699999988079071,0.0015698325587436557,0.1300298571586609,0
