sample_id,timestep_id,state_type,block_id,sensor_id,task_id,candidate_action,value_pred,value_pred_normalized,value_pred_normalized_equivalent,return,value_target,advantage,one_step_reward,one_step_td_target,reward_best_vs_value_best_match,reward_value_flip_type,workload_mean,virtual_queue_mean,local_queue_mean,access_queue_mean,bs_queue_mean,raw_state_distance_proxy,critic_input_distance_proxy
11,11,real_rollout,2,0,2,bs2,-25.95285987854004,-0.24427294731140137,-0.08725166320800781,-36.807395935058594,-1.4715380668640137,-10.854537010192871,-1.7612203359603882,-25.823558807373047,1,match,0.5037698149681091,0.05300332233309746,0.03659239038825035,0.11215274035930634,0.2000976949930191,,
11,11,real_rollout,3,1,0,bs2,-25.95285987854004,-0.24427294731140137,-0.08725166320800781,-36.807395935058594,-1.4715380668640137,-10.854537010192871,-1.7612203359603882,-25.823558807373047,0,reward:local->value:bs1,0.5037698149681091,0.05300332233309746,0.03659239038825035,0.11215274035930634,0.2000976949930191,,
11,11,real_rollout,4,1,1,bs1,-25.95285987854004,-0.24427294731140137,-0.08725166320800781,-36.807395935058594,-1.4715380668640137,-10.854537010192871,-1.7612203359603882,-25.823558807373047,1,match,0.5037698149681091,0.05300332233309746,0.03659239038825035,0.11215274035930634,0.2000976949930191,,
11,11,real_rollout,5,1,2,bs2,-25.95285987854004,-0.24427294731140137,-0.08725166320800781,-36.807395935058594,-1.4715380668640137,-10.854537010192871,-1.7612203359603882,-25.823558807373047,1,match,0.5037698149681091,0.05300332233309746,0.03659239038825035,0.11215274035930634,0.2000976949930191,,
11,11,real_rollout,6,2,0,local,-25.95285987854004,-0.24427294731140137,-0.08725166320800781,-36.807395935058594,-1.4715380668640137,-10.854537010192871,-1.7612203359603882,-25.823558807373047,0,reward:local->value:bs1,0.5037698149681091,0.05300332233309746,0.03659239038825035,0.11215274035930634,0.2000976949930191,,
11,11,real_rollout,7,2,1,bs1,-25.95285987854004,-0.24427294731140137,-0.08725166320800781,-36.807395935058594,-1.4715380668640137,-10.854537010192871,-1.7612203359603882,-25.823558807373047,1,match,0.5037698149681091,0.05300332233309746,0.03659239038825035,0.11215274035930634,0.2000976949930191,,
11,11,real_rollout,8,2,2,bs1,-25.95285987854004,-0.24427294731140137,-0.08725166320800781,-36.807395935058594,-1.4715380668640137,-10.854537010192871,-1.7612203359603882,-25.823558807373047,1,match,0.5037698149681091,0.05300332233309746,0.03659239038825035,0.11215274035930634,0.2000976949930191,,
11,11,real_rollout,9,3,0,local,-25.95285987854004,-0.24427294731140137,-0.08725166320800781,-36.807395935058594,-1.4715380668640137,-10.854537010192871,-1.7612203359603882,-25.823558807373047,0,reward:local->value:bs2,0.5037698149681091,0.05300332233309746,0.03659239038825035,0.11215274035930634,0.2000976949930191,,
11,11,real_rollout,10,3,1,local,-25.95285987854004,-0.24427294731140137,-0.08725166320800781,-36.807395935058594,-1.4715380668640137,-10.854537010192871,-1.7612203359603882,-25.823558807373047,0,reward:local->value:bs2,0.5037698149681091,0.05300332233309746,0.03659239038825035,0.11215274035930634,0.2000976949930191,,
11,11,real_rollout,11,3,2,local,-25.95285987854004,-0.24427294731140137,-0.08725166320800781,-36.807395935058594,-1.4715380668640137,-10.854537010192871,-1.7612203359603882,-25.823558807373047,1,match,0.5037698149681091,0.05300332233309746,0.03659239038825035,0.11215274035930634,0.2000976949930191,,
11,11,real_rollout,12,4,0,bs1,-25.95285987854004,-0.24427294731140137,-0.08725166320800781,-36.807395935058594,-1.4715380668640137,-10.854537010192871,-1.7612203359603882,-25.823558807373047,0,reward:bs2->value:local,0.5037698149681091,0.05300332233309746,0.03659239038825035,0.11215274035930634,0.2000976949930191,,
11,11,real_rollout,13,4,1,bs2,-25.95285987854004,-0.24427294731140137,-0.08725166320800781,-36.807395935058594,-1.4715380668640137,-10.854537010192871,-1.7612203359603882,-25.823558807373047,1,match,0.5037698149681091,0.05300332233309746,0.03659239038825035,0.11215274035930634,0.2000976949930191,,
11,11,real_rollout,14,4,2,local,-25.95285987854004,-0.24427294731140137,-0.08725166320800781,-36.807395935058594,-1.4715380668640137,-10.854537010192871,-1.7612203359603882,-25.823558807373047,1,match,0.5037698149681091,0.05300332233309746,0.03659239038825035,0.11215274035930634,0.2000976949930191,,
11,11,real_rollout,15,5,0,bs1,-25.95285987854004,-0.24427294731140137,-0.08725166320800781,-36.807395935058594,-1.4715380668640137,-10.854537010192871,-1.7612203359603882,-25.823558807373047,0,reward:local->value:bs2,0.5037698149681091,0.05300332233309746,0.03659239038825035,0.11215274035930634,0.2000976949930191,,
11,11,real_rollout,16,5,1,local,-25.95285987854004,-0.24427294731140137,-0.08725166320800781,-36.807395935058594,-1.4715380668640137,-10.854537010192871,-1.7612203359603882,-25.823558807373047,1,match,0.5037698149681091,0.05300332233309746,0.03659239038825035,0.11215274035930634,0.2000976949930191,,
11,11,real_rollout,17,5,2,local,-25.95285987854004,-0.24427294731140137,-0.08725166320800781,-36.807395935058594,-1.4715380668640137,-10.854537010192871,-1.7612203359603882,-25.823558807373047,1,match,0.5037698149681091,0.05300332233309746,0.03659239038825035,0.11215274035930634,0.2000976949930191,,
11,11,real_rollout,18,6,0,bs2,-25.95285987854004,-0.24427294731140137,-0.08725166320800781,-36.807395935058594,-1.4715380668640137,-10.854537010192871,-1.7612203359603882,-25.823558807373047,1,match,0.5037698149681091,0.05300332233309746,0.03659239038825035,0.11215274035930634,0.2000976949930191,,
11,11,real_rollout,19,6,1,bs1,-25.95285987854004,-0.24427294731140137,-0.08725166320800781,-36.807395935058594,-1.4715380668640137,-10.854537010192871,-1.7612203359603882,-25.823558807373047,1,match,0.5037698149681091,0.05300332233309746,0.03659239038825035,0.11215274035930634,0.2000976949930191,,
11,11,real_rollout,20,6,2,local,-25.95285987854004,-0.24427294731140137,-0.08725166320800781,-36.807395935058594,-1.4715380668640137,-10.854537010192871,-1.7612203359603882,-25.823558807373047,1,match,0.5037698149681091,0.05300332233309746,0.03659239038825035,0.11215274035930634,0.2000976949930191,,
11,11,real_rollout,21,7,0,local,-25.95285987854004,-0.24427294731140137,-0.08725166320800781,-36.807395935058594,-1.4715380668640137,-10.854537010192871,-1.7612203359603882,-25.823558807373047,0,reward:local->value:bs2,0.5037698149681091,0.05300332233309746,0.03659239038825035,0.11215274035930634,0.2000976949930191,,
11,11,real_rollout,22,7,1,bs1,-25.95285987854004,-0.24427294731140137,-0.08725166320800781,-36.807395935058594,-1.4715380668640137,-10.854537010192871,-1.7612203359603882,-25.823558807373047,1,match,0.5037698149681091,0.05300332233309746,0.03659239038825035,0.11215274035930634,0.2000976949930191,,
11,11,real_rollout,23,7,2,local,-25.95285987854004,-0.24427294731140137,-0.08725166320800781,-36.807395935058594,-1.4715380668640137,-10.854537010192871,-1.7612203359603882,-25.823558807373047,0,reward:local->value:bs2,0.5037698149681091,0.05300332233309746,0.03659239038825035,0.11215274035930634,0.2000976949930191,,
12,12,real_rollout,0,0,0,local,-24.305391311645508,-0.020961999893188477,0.12285112589597702,-35.98411178588867,-1.3665440082550049,-11.67872142791748,-1.7810075283050537,-27.90250015258789,0,reward:local->value:bs2,0.5239819884300232,0.05365503951907158,0.04498176649212837,0.11387884616851807,0.21166108548641205,,
12,12,real_rollout,1,0,1,bs1,-24.305391311645508,-0.020961999893188477,0.12285112589597702,-35.98411178588867,-1.3665440082550049,-11.67872142791748,-1.7810075283050537,-27.90250015258789,1,match,0.5239819884300232,0.05365503951907158,0.04498176649212837,0.11387884616851807,0.21166108548641205,,
12,12,real_rollout,2,0,2,bs1,-24.305391311645508,-0.020961999893188477,0.12285112589597702,-35.98411178588867,-1.3665440082550049,-11.67872142791748,-1.7810075283050537,-27.90250015258789,1,match,0.5239819884300232,0.05365503951907158,0.04498176649212837,0.11387884616851807,0.21166108548641205,,
12,12,real_rollout,3,1,0,bs2,-24.305391311645508,-0.020961999893188477,0.12285112589597702,-35.98411178588867,-1.3665440082550049,-11.67872142791748,-1.7810075283050537,-27.90250015258789,0,reward:local->value:bs2,0.5239819884300232,0.05365503951907158,0.04498176649212837,0.11387884616851807,0.21166108548641205,,
12,12,real_rollout,4,1,1,local,-24.305391311645508,-0.020961999893188477,0.12285112589597702,-35.98411178588867,-1.3665440082550049,-11.67872142791748,-1.7810075283050537,-27.90250015258789,0,reward:bs1->value:bs2,0.5239819884300232,0.05365503951907158,0.04498176649212837,0.11387884616851807,0.21166108548641205,,
12,12,real_rollout,5,1,2,bs2,-24.305391311645508,-0.020961999893188477,0.12285112589597702,-35.98411178588867,-1.3665440082550049,-11.67872142791748,-1.7810075283050537,-27.90250015258789,1,match,0.5239819884300232,0.05365503951907158,0.04498176649212837,0.11387884616851807,0.21166108548641205,,
12,12,real_rollout,6,2,0,local,-24.305391311645508,-0.020961999893188477,0.12285112589597702,-35.98411178588867,-1.3665440082550049,-11.67872142791748,-1.7810075283050537,-27.90250015258789,0,reward:local->value:bs2,0.5239819884300232,0.05365503951907158,0.04498176649212837,0.11387884616851807,0.21166108548641205,,
12,12,real_rollout,7,2,1,bs2,-24.305391311645508,-0.020961999893188477,0.12285112589597702,-35.98411178588867,-1.3665440082550049,-11.67872142791748,-1.7810075283050537,-27.90250015258789,0,reward:bs1->value:bs2,0.5239819884300232,0.05365503951907158,0.04498176649212837,0.11387884616851807,0.21166108548641205,,
12,12,real_rollout,8,2,2,local,-24.305391311645508,-0.020961999893188477,0.12285112589597702,-35.98411178588867,-1.3665440082550049,-11.67872142791748,-1.7810075283050537,-27.90250015258789,1,match,0.5239819884300232,0.05365503951907158,0.04498176649212837,0.11387884616851807,0.21166108548641205,,
12,12,real_rollout,9,3,0,local,-24.305391311645508,-0.020961999893188477,0.12285112589597702,-35.98411178588867,-1.3665440082550049,-11.67872142791748,-1.7810075283050537,-27.90250015258789,0,reward:local->value:bs2,0.5239819884300232,0.05365503951907158,0.04498176649212837,0.11387884616851807,0.21166108548641205,,
12,12,real_rollout,10,3,1,bs2,-24.305391311645508,-0.020961999893188477,0.12285112589597702,-35.98411178588867,-1.3665440082550049,-11.67872142791748,-1.7810075283050537,-27.90250015258789,1,match,0.5239819884300232,0.05365503951907158,0.04498176649212837,0.11387884616851807,0.21166108548641205,,
12,12,real_rollout,11,3,2,local,-24.305391311645508,-0.020961999893188477,0.12285112589597702,-35.98411178588867,-1.3665440082550049,-11.67872142791748,-1.7810075283050537,-27.90250015258789,1,match,0.5239819884300232,0.05365503951907158,0.04498176649212837,0.11387884616851807,0.21166108548641205,,
12,12,real_rollout,12,4,0,local,-24.305391311645508,-0.020961999893188477,0.12285112589597702,-35.98411178588867,-1.3665440082550049,-11.67872142791748,-1.7810075283050537,-27.90250015258789,0,reward:local->value:bs2,0.5239819884300232,0.05365503951907158,0.04498176649212837,0.11387884616851807,0.21166108548641205,,
12,12,real_rollout,13,4,1,bs1,-24.305391311645508,-0.020961999893188477,0.12285112589597702,-35.98411178588867,-1.3665440082550049,-11.67872142791748,-1.7810075283050537,-27.90250015258789,0,reward:bs1->value:bs2,0.5239819884300232,0.05365503951907158,0.04498176649212837,0.11387884616851807,0.21166108548641205,,
12,12,real_rollout,14,4,2,local,-24.305391311645508,-0.020961999893188477,0.12285112589597702,-35.98411178588867,-1.3665440082550049,-11.67872142791748,-1.7810075283050537,-27.90250015258789,0,reward:local->value:bs1,0.5239819884300232,0.05365503951907158,0.04498176649212837,0.11387884616851807,0.21166108548641205,,
12,12,real_rollout,15,5,0,local,-24.305391311645508,-0.020961999893188477,0.12285112589597702,-35.98411178588867,-1.3665440082550049,-11.67872142791748,-1.7810075283050537,-27.90250015258789,0,reward:local->value:bs2,0.5239819884300232,0.05365503951907158,0.04498176649212837,0.11387884616851807,0.21166108548641205,,
12,12,real_rollout,16,5,1,bs2,-24.305391311645508,-0.020961999893188477,0.12285112589597702,-35.98411178588867,-1.3665440082550049,-11.67872142791748,-1.7810075283050537,-27.90250015258789,0,reward:bs1->value:bs2,0.5239819884300232,0.05365503951907158,0.04498176649212837,0.11387884616851807,0.21166108548641205,,
12,12,real_rollout,17,5,2,local,-24.305391311645508,-0.020961999893188477,0.12285112589597702,-35.98411178588867,-1.3665440082550049,-11.67872142791748,-1.7810075283050537,-27.90250015258789,1,match,0.5239819884300232,0.05365503951907158,0.04498176649212837,0.11387884616851807,0.21166108548641205,,
12,12,real_rollout,18,6,0,local,-24.305391311645508,-0.020961999893188477,0.12285112589597702,-35.98411178588867,-1.3665440082550049,-11.67872142791748,-1.7810075283050537,-27.90250015258789,0,reward:local->value:bs2,0.5239819884300232,0.05365503951907158,0.04498176649212837,0.11387884616851807,0.21166108548641205,,
12,12,real_rollout,19,6,1,bs2,-24.305391311645508,-0.020961999893188477,0.12285112589597702,-35.98411178588867,-1.3665440082550049,-11.67872142791748,-1.7810075283050537,-27.90250015258789,0,reward:bs2->value:local,0.5239819884300232,0.05365503951907158,0.04498176649212837,0.11387884616851807,0.21166108548641205,,
12,12,real_rollout,20,6,2,local,-24.305391311645508,-0.020961999893188477,0.12285112589597702,-35.98411178588867,-1.3665440082550049,-11.67872142791748,-1.7810075283050537,-27.90250015258789,1,match,0.5239819884300232,0.05365503951907158,0.04498176649212837,0.11387884616851807,0.21166108548641205,,
12,12,real_rollout,21,7,0,local,-24.305391311645508,-0.020961999893188477,0.12285112589597702,-35.98411178588867,-1.3665440082550049,-11.67872142791748,-1.7810075283050537,-27.90250015258789,1,match,0.5239819884300232,0.05365503951907158,0.04498176649212837,0.11387884616851807,0.21166108548641205,,
12,12,real_rollout,22,7,1,bs2,-24.305391311645508,-0.020961999893188477,0.12285112589597702,-35.98411178588867,-1.3665440082550049,-11.67872142791748,-1.7810075283050537,-27.90250015258789,0,reward:bs1->value:bs2,0.5239819884300232,0.05365503951907158,0.04498176649212837,0.11387884616851807,0.21166108548641205,,
12,12,real_rollout,23,7,2,local,-24.305391311645508,-0.020961999893188477,0.12285112589597702,-35.98411178588867,-1.3665440082550049,-11.67872142791748,-1.7810075283050537,-27.90250015258789,1,match,0.5239819884300232,0.05365503951907158,0.04498176649212837,0.11387884616851807,0.21166108548641205,,
13,13,real_rollout,0,0,0,bs2,-26.385345458984375,-0.30289554595947266,-0.14240683615207672,-34.978233337402344,-1.238263726234436,-8.592889785766602,-1.7771286964416504,-28.16070556640625,1,match,0.416511207818985,0.054104823619127274,0.042128127068281174,0.11515016853809357,0.17480576038360596,,
13,13,real_rollout,1,0,1,local,-26.385345458984375,-0.30289554595947266,-0.14240683615207672,-34.978233337402344,-1.238263726234436,-8.592889785766602,-1.7771286964416504,-28.16070556640625,1,match,0.416511207818985,0.054104823619127274,0.042128127068281174,0.11515016853809357,0.17480576038360596,,
13,13,real_rollout,2,0,2,bs2,-26.385345458984375,-0.30289554595947266,-0.14240683615207672,-34.978233337402344,-1.238263726234436,-8.592889785766602,-1.7771286964416504,-28.16070556640625,0,reward:local->value:bs1,0.416511207818985,0.054104823619127274,0.042128127068281174,0.11515016853809357,0.17480576038360596,,
13,13,real_rollout,3,1,0,bs1,-26.385345458984375,-0.30289554595947266,-0.14240683615207672,-34.978233337402344,-1.238263726234436,-8.592889785766602,-1.7771286964416504,-28.16070556640625,1,match,0.416511207818985,0.054104823619127274,0.042128127068281174,0.11515016853809357,0.17480576038360596,,
13,13,real_rollout,4,1,1,local,-26.385345458984375,-0.30289554595947266,-0.14240683615207672,-34.978233337402344,-1.238263726234436,-8.592889785766602,-1.7771286964416504,-28.16070556640625,1,match,0.416511207818985,0.054104823619127274,0.042128127068281174,0.11515016853809357,0.17480576038360596,,
13,13,real_rollout,5,1,2,bs1,-26.385345458984375,-0.30289554595947266,-0.14240683615207672,-34.978233337402344,-1.238263726234436,-8.592889785766602,-1.7771286964416504,-28.16070556640625,1,match,0.416511207818985,0.054104823619127274,0.042128127068281174,0.11515016853809357,0.17480576038360596,,
13,13,real_rollout,6,2,0,local,-26.385345458984375,-0.30289554595947266,-0.14240683615207672,-34.978233337402344,-1.238263726234436,-8.592889785766602,-1.7771286964416504,-28.16070556640625,1,match,0.416511207818985,0.054104823619127274,0.042128127068281174,0.11515016853809357,0.17480576038360596,,
13,13,real_rollout,7,2,1,bs1,-26.385345458984375,-0.30289554595947266,-0.14240683615207672,-34.978233337402344,-1.238263726234436,-8.592889785766602,-1.7771286964416504,-28.16070556640625,0,reward:bs1->value:bs2,0.416511207818985,0.054104823619127274,0.042128127068281174,0.11515016853809357,0.17480576038360596,,
13,13,real_rollout,8,2,2,local,-26.385345458984375,-0.30289554595947266,-0.14240683615207672,-34.978233337402344,-1.238263726234436,-8.592889785766602,-1.7771286964416504,-28.16070556640625,1,match,0.416511207818985,0.054104823619127274,0.042128127068281174,0.11515016853809357,0.17480576038360596,,
13,13,real_rollout,9,3,0,bs1,-26.385345458984375,-0.30289554595947266,-0.14240683615207672,-34.978233337402344,-1.238263726234436,-8.592889785766602,-1.7771286964416504,-28.16070556640625,0,reward:local->value:bs2,0.416511207818985,0.054104823619127274,0.042128127068281174,0.11515016853809357,0.17480576038360596,,
13,13,real_rollout,10,3,1,bs1,-26.385345458984375,-0.30289554595947266,-0.14240683615207672,-34.978233337402344,-1.238263726234436,-8.592889785766602,-1.7771286964416504,-28.16070556640625,1,match,0.416511207818985,0.054104823619127274,0.042128127068281174,0.11515016853809357,0.17480576038360596,,
13,13,real_rollout,11,3,2,bs1,-26.385345458984375,-0.30289554595947266,-0.14240683615207672,-34.978233337402344,-1.238263726234436,-8.592889785766602,-1.7771286964416504,-28.16070556640625,1,match,0.416511207818985,0.054104823619127274,0.042128127068281174,0.11515016853809357,0.17480576038360596,,
13,13,real_rollout,12,4,0,local,-26.385345458984375,-0.30289554595947266,-0.14240683615207672,-34.978233337402344,-1.238263726234436,-8.592889785766602,-1.7771286964416504,-28.16070556640625,1,match,0.416511207818985,0.054104823619127274,0.042128127068281174,0.11515016853809357,0.17480576038360596,,
13,13,real_rollout,13,4,1,local,-26.385345458984375,-0.30289554595947266,-0.14240683615207672,-34.978233337402344,-1.238263726234436,-8.592889785766602,-1.7771286964416504,-28.16070556640625,1,match,0.416511207818985,0.054104823619127274,0.042128127068281174,0.11515016853809357,0.17480576038360596,,
13,13,real_rollout,14,4,2,bs1,-26.385345458984375,-0.30289554595947266,-0.14240683615207672,-34.978233337402344,-1.238263726234436,-8.592889785766602,-1.7771286964416504,-28.16070556640625,0,reward:local->value:bs1,0.416511207818985,0.054104823619127274,0.042128127068281174,0.11515016853809357,0.17480576038360596,,
13,13,real_rollout,15,5,0,bs2,-26.385345458984375,-0.30289554595947266,-0.14240683615207672,-34.978233337402344,-1.238263726234436,-8.592889785766602,-1.7771286964416504,-28.16070556640625,1,match,0.416511207818985,0.054104823619127274,0.042128127068281174,0.11515016853809357,0.17480576038360596,,
13,13,real_rollout,16,5,1,bs2,-26.385345458984375,-0.30289554595947266,-0.14240683615207672,-34.978233337402344,-1.238263726234436,-8.592889785766602,-1.7771286964416504,-28.16070556640625,1,match,0.416511207818985,0.054104823619127274,0.042128127068281174,0.11515016853809357,0.17480576038360596,,
13,13,real_rollout,17,5,2,local,-26.385345458984375,-0.30289554595947266,-0.14240683615207672,-34.978233337402344,-1.238263726234436,-8.592889785766602,-1.7771286964416504,-28.16070556640625,1,match,0.416511207818985,0.054104823619127274,0.042128127068281174,0.11515016853809357,0.17480576038360596,,
13,13,real_rollout,18,6,0,bs2,-26.385345458984375,-0.30289554595947266,-0.14240683615207672,-34.978233337402344,-1.238263726234436,-8.592889785766602,-1.7771286964416504,-28.16070556640625,0,reward:local->value:bs1,0.416511207818985,0.054104823619127274,0.042128127068281174,0.11515016853809357,0.17480576038360596,,
13,13,real_rollout,19,6,1,bs1,-26.385345458984375,-0.30289554595947266,-0.14240683615207672,-34.978233337402344,-1.238263726234436,-8.592889785766602,-1.7771286964416504,-28.16070556640625,0,reward:bs1->value:bs2,0.416511207818985,0.054104823619127274,0.042128127068281174,0.11515016853809357,0.17480576038360596,,
13,13,real_rollout,20,6,2,local,-26.385345458984375,-0.30289554595947266,-0.14240683615207672,-34.978233337402344,-1.238263726234436,-8.592889785766602,-1.7771286964416504,-28.16070556640625,1,match,0.416511207818985,0.054104823619127274,0.042128127068281174,0.11515016853809357,0.17480576038360596,,
13,13,real_rollout,21,7,0,bs1,-26.385345458984375,-0.30289554595947266,-0.14240683615207672,-34.978233337402344,-1.238263726234436,-8.592889785766602,-1.7771286964416504,-28.16070556640625,0,reward:local->value:bs2,0.416511207818985,0.054104823619127274,0.042128127068281174,0.11515016853809357,0.17480576038360596,,
13,13,real_rollout,22,7,1,local,-26.385345458984375,-0.30289554595947266,-0.14240683615207672,-34.978233337402344,-1.238263726234436,-8.592889785766602,-1.7771286964416504,-28.16070556640625,0,reward:bs1->value:bs2,0.416511207818985,0.054104823619127274,0.042128127068281174,0.11515016853809357,0.17480576038360596,,
13,13,real_rollout,23,7,2,bs1,-26.385345458984375,-0.30289554595947266,-0.14240683615207672,-34.978233337402344,-1.238263726234436,-8.592889785766602,-1.7771286964416504,-28.16070556640625,1,match,0.416511207818985,0.054104823619127274,0.042128127068281174,0.11515016853809357,0.17480576038360596,,
14,14,real_rollout,0,0,0,bs1,-26.65007781982422,-0.3387792110443115,-0.17616833746433258,-33.8989143371582,-1.1006174087524414,-7.248835563659668,-1.6819645166397095,-27.705495834350586,0,reward:local->value:bs1,0.5054397583007812,0.06482729315757751,0.03907635062932968,0.14524340629577637,0.19094090163707733,,
14,14,real_rollout,1,0,1,bs2,-26.65007781982422,-0.3387792110443115,-0.17616833746433258,-33.8989143371582,-1.1006174087524414,-7.248835563659668,-1.6819645166397095,-27.705495834350586,0,reward:local->value:bs2,0.5054397583007812,0.06482729315757751,0.03907635062932968,0.14524340629577637,0.19094090163707733,,
14,14,real_rollout,2,0,2,bs2,-26.65007781982422,-0.3387792110443115,-0.17616833746433258,-33.8989143371582,-1.1006174087524414,-7.248835563659668,-1.6819645166397095,-27.705495834350586,0,reward:local->value:bs1,0.5054397583007812,0.06482729315757751,0.03907635062932968,0.14524340629577637,0.19094090163707733,,
14,14,real_rollout,3,1,0,local,-26.65007781982422,-0.3387792110443115,-0.17616833746433258,-33.8989143371582,-1.1006174087524414,-7.248835563659668,-1.6819645166397095,-27.705495834350586,0,reward:local->value:bs1,0.5054397583007812,0.06482729315757751,0.03907635062932968,0.14524340629577637,0.19094090163707733,,
14,14,real_rollout,4,1,1,bs1,-26.65007781982422,-0.3387792110443115,-0.17616833746433258,-33.8989143371582,-1.1006174087524414,-7.248835563659668,-1.6819645166397095,-27.705495834350586,0,reward:bs2->value:local,0.5054397583007812,0.06482729315757751,0.03907635062932968,0.14524340629577637,0.19094090163707733,,
14,14,real_rollout,5,1,2,local,-26.65007781982422,-0.3387792110443115,-0.17616833746433258,-33.8989143371582,-1.1006174087524414,-7.248835563659668,-1.6819645166397095,-27.705495834350586,0,reward:bs2->value:local,0.5054397583007812,0.06482729315757751,0.03907635062932968,0.14524340629577637,0.19094090163707733,,
14,14,real_rollout,6,2,0,local,-26.65007781982422,-0.3387792110443115,-0.17616833746433258,-33.8989143371582,-1.1006174087524414,-7.248835563659668,-1.6819645166397095,-27.705495834350586,0,reward:local->value:bs1,0.5054397583007812,0.06482729315757751,0.03907635062932968,0.14524340629577637,0.19094090163707733,,
14,14,real_rollout,7,2,1,local,-26.65007781982422,-0.3387792110443115,-0.17616833746433258,-33.8989143371582,-1.1006174087524414,-7.248835563659668,-1.6819645166397095,-27.705495834350586,1,match,0.5054397583007812,0.06482729315757751,0.03907635062932968,0.14524340629577637,0.19094090163707733,,
14,14,real_rollout,8,2,2,local,-26.65007781982422,-0.3387792110443115,-0.17616833746433258,-33.8989143371582,-1.1006174087524414,-7.248835563659668,-1.6819645166397095,-27.705495834350586,1,match,0.5054397583007812,0.06482729315757751,0.03907635062932968,0.14524340629577637,0.19094090163707733,,
14,14,real_rollout,9,3,0,local,-26.65007781982422,-0.3387792110443115,-0.17616833746433258,-33.8989143371582,-1.1006174087524414,-7.248835563659668,-1.6819645166397095,-27.705495834350586,1,match,0.5054397583007812,0.06482729315757751,0.03907635062932968,0.14524340629577637,0.19094090163707733,,
14,14,real_rollout,10,3,1,bs1,-26.65007781982422,-0.3387792110443115,-0.17616833746433258,-33.8989143371582,-1.1006174087524414,-7.248835563659668,-1.6819645166397095,-27.705495834350586,0,reward:local->value:bs2,0.5054397583007812,0.06482729315757751,0.03907635062932968,0.14524340629577637,0.19094090163707733,,
14,14,real_rollout,11,3,2,local,-26.65007781982422,-0.3387792110443115,-0.17616833746433258,-33.8989143371582,-1.1006174087524414,-7.248835563659668,-1.6819645166397095,-27.705495834350586,1,match,0.5054397583007812,0.06482729315757751,0.03907635062932968,0.14524340629577637,0.19094090163707733,,
14,14,real_rollout,12,4,0,bs1,-26.65007781982422,-0.3387792110443115,-0.17616833746433258,-33.8989143371582,-1.1006174087524414,-7.248835563659668,-1.6819645166397095,-27.705495834350586,0,reward:local->value:bs1,0.5054397583007812,0.06482729315757751,0.03907635062932968,0.14524340629577637,0.19094090163707733,,
14,14,real_rollout,13,4,1,local,-26.65007781982422,-0.3387792110443115,-0.17616833746433258,-33.8989143371582,-1.1006174087524414,-7.248835563659668,-1.6819645166397095,-27.705495834350586,1,match,0.5054397583007812,0.06482729315757751,0.03907635062932968,0.14524340629577637,0.19094090163707733,,
14,14,real_rollout,14,4,2,local,-26.65007781982422,-0.3387792110443115,-0.17616833746433258,-33.8989143371582,-1.1006174087524414,-7.248835563659668,-1.6819645166397095,-27.705495834350586,1,match,0.5054397583007812,0.06482729315757751,0.03907635062932968,0.14524340629577637,0.19094090163707733,,
14,14,real_rollout,15,5,0,local,-26.65007781982422,-0.3387792110443115,-0.17616833746433258,-33.8989143371582,-1.1006174087524414,-7.248835563659668,-1.6819645166397095,-27.705495834350586,1,match,0.5054397583007812,0.06482729315757751,0.03907635062932968,0.14524340629577637,0.19094090163707733,,
14,14,real_rollout,16,5,1,bs2,-26.65007781982422,-0.3387792110443115,-0.17616833746433258,-33.8989143371582,-1.1006174087524414,-7.248835563659668,-1.6819645166397095,-27.705495834350586,1,match,0.5054397583007812,0.06482729315757751,0.03907635062932968,0.14524340629577637,0.19094090163707733,,
14,14,real_rollout,17,5,2,bs2,-26.65007781982422,-0.3387792110443115,-0.17616833746433258,-33.8989143371582,-1.1006174087524414,-7.248835563659668,-1.6819645166397095,-27.705495834350586,1,match,0.5054397583007812,0.06482729315757751,0.03907635062932968,0.14524340629577637,0.19094090163707733,,
14,14,real_rollout,18,6,0,local,-26.65007781982422,-0.3387792110443115,-0.17616833746433258,-33.8989143371582,-1.1006174087524414,-7.248835563659668,-1.6819645166397095,-27.705495834350586,0,reward:local->value:bs1,0.5054397583007812,0.06482729315757751,0.03907635062932968,0.14524340629577637,0.19094090163707733,,
14,14,real_rollout,19,6,1,bs1,-26.65007781982422,-0.3387792110443115,-0.17616833746433258,-33.8989143371582,-1.1006174087524414,-7.248835563659668,-1.6819645166397095,-27.705495834350586,1,match,0.5054397583007812,0.06482729315757751,0.03907635062932968,0.14524340629577637,0.19094090163707733,,
14,14,real_rollout,20,6,2,bs2,-26.65007781982422,-0.3387792110443115,-0.17616833746433258,-33.8989143371582,-1.1006174087524414,-7.248835563659668,-1.6819645166397095,-27.705495834350586,1,match,0.5054397583007812,0.06482729315757751,0.03907635062932968,0.14524340629577637,0.19094090163707733,,
14,14,real_rollout,21,7,0,local,-26.65007781982422,-0.3387792110443115,-0.17616833746433258,-33.8989143371582,-1.1006174087524414,-7.248835563659668,-1.6819645166397095,-27.705495834350586,0,reward:bs2->value:local,0.5054397583007812,0.06482729315757751,0.03907635062932968,0.14524340629577637,0.19094090163707733,,
