epoch,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm,layer_soft_geometry_scale_factor,layer_soft_geometry_scale_factor_min,layer_soft_geometry_scale_factor_p50,layer_soft_geometry_scale_factor_p95,layer_soft_geometry_trigger_active_fraction,layer_soft_geometry_overflow_stat,layer_soft_geometry_overflow_stat_p95
0,critic_backbone.0.weight,1797120,0,0.0,472899.6875,3134551.0,9203125.0,90497312.0,472899.6875,3134551.0,9203125.0,90497312.0,0.04998973198235035,0.09232244174927473,201.1895357131958,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,critic_backbone.4.bias,5120,0,0.0,1966.121826171875,4706.39948730469,8767.732333984384,32695.83203125,1966.121826171875,4706.39948730469,8767.732333984384,32695.83203125,0.004705431207548827,0.007908304082229733,9.346228563785553,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,critic_backbone.6.weight,655360,0,0.0,5463.7119140625,12580.41113281246,26999.226992187654,24287562.0,5463.7119140625,12580.41113281246,26999.226992187654,24287562.0,0.03860571775585413,0.03993411152623594,110.16927967071533,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,critic_backbone.7.bias,5120,0,0.0,2114.231201171875,5037.296630859375,12835.042685546905,135129.90625,2114.231201171875,5037.296630859375,12835.042685546905,135129.90625,0.004997008468490094,0.007722741400357336,10.130509948730468,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,critic_backbone.7.weight,5120,0,0.0,17847.150390625,51035.17890625001,154335.66875000027,4069799.75,17847.150390625,51035.17890625001,154335.66875000027,4069799.75,0.005113462079316377,0.0033669322408968584,15.18283805847168,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.0.weight,1797120,0,0.0,460894.875,3354316.0,8849797.0,27411614.0,460894.875,3354316.0,8849797.0,27411614.0,0.034319922979921105,0.12582912230864168,202.89828004837037,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.4.bias,5120,0,0.0,2449.94677734375,5758.861865234375,9477.272128906257,10675.5908203125,2449.94677734375,5758.861865234375,9477.272128906257,10675.5908203125,0.0024322291166754438,0.002847467135870829,5.0331872463226315,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.6.weight,655360,0,0.0,4955.9150390625,9937.964111328125,13476.325546875003,25402.095703125,4955.9150390625,9937.964111328125,13476.325546875003,25402.095703125,0.023567112535238265,0.017877218220382927,81.7358880996704,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.7.bias,5120,0,0.0,1899.225341796875,3286.324084472657,6250.265053710954,10327.84765625,1899.225341796875,3286.324084472657,6250.265053710954,10327.84765625,0.005387874715961516,0.006589499971596524,11.744344508647918,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.7.weight,5120,0,0.0,5477.71484375,19340.43750000002,67487.63750000072,87781.78125,5477.71484375,19340.43750000002,67487.63750000072,87781.78125,0.007496987807098776,0.005834873835556209,18.348287987709046,1.0,1.0,1.0,1.0,0.0,0.0,0.0
