telemetry_step,train_epoch,update_epoch,minibatch_id,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm,layer_soft_geometry_reference_preconditioner,layer_soft_geometry_scale_factor,layer_soft_geometry_trigger_active_fraction,layer_soft_geometry_overflow_stat
0,0,0,0,critic_backbone.0.weight,44928,0,0.0,975784.375,4191743.0,20432602.0,90497312.0,975784.375,4191743.0,20432602.0,90497312.0,0.10509832203388214,0.06627549231052399,210.19664001464844,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.4.bias,128,0,0.0,2588.353515625,8420.029467773433,18986.11171875001,32695.83203125,2588.353515625,8420.029467773433,18986.11171875001,32695.83203125,0.005656707100570202,0.0098337447270751,11.313414573669434,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.6.weight,16384,0,0.0,33113.1484375,79318.63593749994,403663.701875,24287562.0,33113.1484375,79318.63593749994,403663.701875,24287562.0,0.06397916376590729,0.05470980331301689,127.95833587646484,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.7.weight,128,0,0.0,146000.078125,616958.981249999,2020551.1750000012,4069799.75,146000.078125,616958.981249999,2020551.1750000012,4069799.75,0.005648658610880375,0.00152422150131315,11.297316551208496,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.7.bias,128,0,0.0,4429.9423828125,8635.14609375,68959.09031250006,135129.90625,4429.9423828125,8635.14609375,68959.09031250006,135129.90625,0.005656603258103132,0.011979001574218273,11.313206672668457,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.0.weight,44928,0,0.0,736341.625,3641184.5,15262252.0,81855408.0,736341.625,3641184.5,15262252.0,81855408.0,0.07747700065374374,0.0829419493675232,222.1173095703125,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.4.bias,128,0,0.0,2005.70947265625,4364.899707031248,13612.540615234377,14796.69140625,2005.70947265625,4364.899707031248,13612.540615234377,14796.69140625,0.005493642762303352,0.012195786461234093,12.118727684020996,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.6.weight,16384,0,0.0,9519.310546875,35391.94316406249,86091.945703125,1062138.375,9519.310546875,35391.94316406249,86091.945703125,1062138.375,0.0509239062666893,0.060078926384449005,129.71588134765625,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.7.weight,128,0,0.0,58753.7265625,172124.08906249944,493700.51187500067,2868681.0,58753.7265625,172124.08906249944,493700.51187500067,2868681.0,0.004491386469453573,0.0014262942131608725,11.4197359085083,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.7.bias,128,0,0.0,2453.8955078125,10642.863818359367,24009.903964843757,24976.88671875,2453.8955078125,10642.863818359367,24009.903964843757,24976.88671875,0.005575072485953569,0.013947878032922745,12.157174110412598,0.0,1.0,0.0,0.0
2,0,0,2,critic_backbone.0.weight,44928,0,0.0,597999.0625,3440378.75,14328603.12000009,50621780.0,597999.0625,3440378.75,14328603.12000009,50621780.0,0.06638402491807938,0.07270631194114685,209.12315368652344,0.0,1.0,0.0,0.0
