telemetry_step,train_epoch,update_epoch,minibatch_id,final_critic_backbone_delta_norm,backbone_active_count,backbone_clipped_active_count,backbone_clipped_active_fraction,backbone_active_preconditioner_mean,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_active_preconditioner_max,backbone_active_preconditioner_mean_after_clip,backbone_active_preconditioner_p95_after_clip,backbone_active_preconditioner_p99_after_clip,backbone_active_preconditioner_max_after_clip,backbone_soft_geometry_scale_factor_mean,backbone_soft_geometry_scale_factor_p50,backbone_soft_geometry_scale_factor_p95,backbone_soft_geometry_scale_factor_min,backbone_soft_geometry_trigger_active_fraction,backbone_soft_geometry_overflow_stat_mean,backbone_soft_geometry_overflow_stat_p95
77,1,9,37,0.0417866896749358,78848,0,0.0,283862.78125,1501095.6187499468,7765584.5,23653982.0,283862.78125,1501095.6187499468,7765584.5,23653982.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
78,1,9,38,0.04651197884537634,78848,0,0.0,276427.5,1468060.125,7635496.0,23747548.0,276427.5,1468060.125,7635496.0,23747548.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
79,1,9,39,0.04307061224043116,78848,0,0.0,278034.03125,1477358.25,7681435.0,23857138.0,278034.03125,1477358.25,7681435.0,23857138.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
80,2,0,0,0.04962161432396198,78848,0,0.0,269267.65625,1415506.25,7291833.5,23448520.0,269267.65625,1415506.25,7291833.5,23448520.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
81,2,0,1,0.050455641056088685,78848,0,0.0,268536.53125,1411734.125,7214146.0,23418558.0,268536.53125,1411734.125,7214146.0,23418558.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
82,2,0,2,0.05091387364490109,78848,0,0.0,267839.46875,1407031.375,7145228.0,23499642.0,267839.46875,1407031.375,7145228.0,23499642.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
83,2,0,3,0.05727273543655427,78848,0,0.0,266009.9375,1401431.0,7091300.0,23501366.0,266009.9375,1401431.0,7091300.0,23501366.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
84,2,1,4,0.0562969525513662,78848,0,0.0,266744.71875,1406239.625,7127774.0,23605220.0,266744.71875,1406239.625,7127774.0,23605220.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
85,2,1,5,0.052175173738035104,78848,0,0.0,268075.71875,1413734.875,7167563.5,23639758.0,268075.71875,1413734.875,7167563.5,23639758.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
86,2,1,6,0.05307423854341219,78848,0,0.0,268444.25,1420358.3374999964,7174846.5,23430484.0,268444.25,1420358.3374999964,7174846.5,23430484.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
87,2,1,7,0.05547371306433524,78848,0,0.0,266870.1875,1413772.0874999848,7187230.5,23437932.0,266870.1875,1413772.0874999848,7187230.5,23437932.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
88,2,2,8,0.05252466357224137,78848,0,0.0,268230.5625,1421910.243749984,7224284.0,23543104.0,268230.5625,1421910.243749984,7224284.0,23543104.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
89,2,2,9,0.04992143875960052,78848,0,0.0,269291.8125,1429942.731249985,7211541.5,23645330.0,269291.8125,1429942.731249985,7211541.5,23645330.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
90,2,2,10,0.04735646485363609,78848,0,0.0,270124.3125,1433562.875,7230084.5,23680128.0,270124.3125,1433562.875,7230084.5,23680128.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
91,2,2,11,0.04624153706785153,78848,0,0.0,270175.46875,1418190.375,7263995.5,23319816.0,270175.46875,1418190.375,7263995.5,23319816.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
92,2,3,12,0.04487748938841792,78848,0,0.0,271267.09375,1425247.375,7291760.0,23176242.0,271267.09375,1425247.375,7291760.0,23176242.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
93,2,3,13,0.04688635048995817,78848,0,0.0,271276.8125,1419876.0,7316106.0,23235574.0,271276.8125,1419876.0,7316106.0,23235574.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
94,2,3,14,0.05052602040379612,78848,0,0.0,269102.03125,1420360.375,7172184.0,23022848.0,269102.03125,1420360.375,7172184.0,23022848.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
95,2,3,15,0.05156427068994463,78848,0,0.0,267335.65625,1398754.7062499705,7128297.0,23114614.0,267335.65625,1398754.7062499705,7128297.0,23114614.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
96,2,4,16,0.05429959946173538,78848,0,0.0,265273.625,1392160.625,7114528.0,22931310.0,265273.625,1392160.625,7114528.0,22931310.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
97,2,4,17,0.050736077290386504,78848,0,0.0,259362.78125,1341932.125,6842497.5,22740472.0,259362.78125,1341932.125,6842497.5,22740472.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
98,2,4,18,0.047134417664845864,78848,0,0.0,260283.6875,1346265.375,6870893.0,22717890.0,260283.6875,1346265.375,6870893.0,22717890.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
99,2,4,19,0.05325126451003462,78848,0,0.0,258903.96875,1348630.625,6839747.0,22752926.0,258903.96875,1348630.625,6839747.0,22752926.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
100,2,5,20,0.055451553793735175,78848,0,0.0,253130.90625,1330214.375,6597601.0,22450340.0,253130.90625,1330214.375,6597601.0,22450340.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
101,2,5,21,0.05745660263223517,78848,0,0.0,252966.75,1336049.5,6584079.2249999335,21863698.0,252966.75,1336049.5,6584079.2249999335,21863698.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
102,2,5,22,0.059887958545406454,78848,0,0.0,252209.6875,1324894.75,6593856.229999966,21921732.0,252209.6875,1324894.75,6593856.229999966,21921732.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
103,2,5,23,0.059811965403283034,78848,0,0.0,249749.5625,1317781.4437499533,6529112.0,21965242.0,249749.5625,1317781.4437499533,6529112.0,21965242.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
104,2,6,24,0.05510711898813444,78848,0,0.0,247237.0625,1314265.875,6376305.0,21569252.0,247237.0625,1314265.875,6376305.0,21569252.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
105,2,6,25,0.053724914459676434,78848,0,0.0,247102.59375,1317288.125,6327080.5,21637628.0,247102.59375,1317288.125,6327080.5,21637628.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
106,2,6,26,0.054195713115382675,78848,0,0.0,244982.28125,1306712.387499955,6231827.5,21113144.0,244982.28125,1306712.387499955,6231827.5,21113144.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
107,2,6,27,0.05200465490030655,78848,0,0.0,245635.484375,1307450.25,6258731.0,21091568.0,245635.484375,1307450.25,6258731.0,21091568.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
108,2,7,28,0.05569859664131371,78848,0,0.0,244300.265625,1296366.25,6263164.5,20481136.0,244300.265625,1296366.25,6263164.5,20481136.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
109,2,7,29,0.058715038209312835,78848,0,0.0,243634.671875,1294531.75,6277898.5,20297110.0,243634.671875,1294531.75,6277898.5,20297110.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
110,2,7,30,0.05889653465996123,78848,0,0.0,241917.84375,1280987.875,6180003.0,20178276.0,241917.84375,1280987.875,6180003.0,20178276.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
111,2,7,31,0.06054236732294765,78848,0,0.0,240587.640625,1271133.0,6118685.0,19697402.0,240587.640625,1271133.0,6118685.0,19697402.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
112,2,8,32,0.056921535718502926,78848,0,0.0,240923.09375,1273498.875,6126229.0,19731022.0,240923.09375,1273498.875,6126229.0,19731022.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
113,2,8,33,0.05920842575036581,78848,0,0.0,240274.734375,1274793.75,6137049.0,19486600.0,240274.734375,1274793.75,6137049.0,19486600.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
114,2,8,34,0.05753907300190663,78848,0,0.0,240425.109375,1280560.875,6131708.0,19558138.0,240425.109375,1280560.875,6131708.0,19558138.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
115,2,8,35,0.058264962476558,78848,0,0.0,239972.65625,1272729.375,6150037.5,19555818.0,239972.65625,1272729.375,6150037.5,19555818.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
116,2,9,36,0.057189500780635234,78848,0,0.0,240257.53125,1278364.625,6126372.0,19624488.0,240257.53125,1278364.625,6126372.0,19624488.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
117,2,9,37,0.05362362733450629,78848,0,0.0,239301.578125,1266861.375,6144783.5,19571178.0,239301.578125,1266861.375,6144783.5,19571178.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
118,2,9,38,0.05624320290553054,78848,0,0.0,237787.328125,1258140.0,6144250.0,19616720.0,237787.328125,1258140.0,6144250.0,19616720.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
119,2,9,39,0.05782601891143865,78848,0,0.0,237213.21875,1254840.875,6163481.5,19421852.0,237213.21875,1254840.875,6163481.5,19421852.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
120,3,0,0,0.05160017181036841,78848,0,0.0,231952.359375,1224925.25,6054846.5,18590004.0,231952.359375,1224925.25,6054846.5,18590004.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
121,3,0,1,0.05020712022745188,78848,0,0.0,228893.875,1203973.375,6028118.5,18187614.0,228893.875,1203973.375,6028118.5,18187614.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
122,3,0,2,0.04913796421384087,78848,0,0.0,226279.640625,1195051.625,5991738.5,18057194.0,226279.640625,1195051.625,5991738.5,18057194.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
123,3,0,3,0.04793601428859985,78848,0,0.0,225039.484375,1191178.25,5883957.0,18089122.0,225039.484375,1191178.25,5883957.0,18089122.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
124,3,1,4,0.054096577749483565,78848,0,0.0,221633.328125,1179553.75,5754761.5,17964750.0,221633.328125,1179553.75,5754761.5,17964750.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
125,3,1,5,0.05584853991320928,78848,0,0.0,220483.5,1176834.9249999803,5674518.0,17793414.0,220483.5,1176834.9249999803,5674518.0,17793414.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
126,3,1,6,0.056395572312542004,78848,0,0.0,220228.046875,1177129.25,5667391.5,17853320.0,220228.046875,1177129.25,5667391.5,17853320.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
127,3,1,7,0.056242514980996534,78848,0,0.0,220406.859375,1181538.25,5689697.0,17902844.0,220406.859375,1181538.25,5689697.0,17902844.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
128,3,2,8,0.0569603054659725,78848,0,0.0,220605.640625,1182812.875,5693682.5,17958486.0,220605.640625,1182812.875,5693682.5,17958486.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
