epoch,final_critic_backbone_delta_norm,backbone_active_count,backbone_clipped_active_count,backbone_clipped_active_fraction,backbone_active_preconditioner_mean,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_active_preconditioner_max,backbone_active_preconditioner_mean_after_clip,backbone_active_preconditioner_p95_after_clip,backbone_active_preconditioner_p99_after_clip,backbone_active_preconditioner_max_after_clip,backbone_soft_geometry_scale_factor_mean,backbone_soft_geometry_scale_factor_p50,backbone_soft_geometry_scale_factor_p95,backbone_soft_geometry_scale_factor_min,backbone_soft_geometry_trigger_active_fraction,backbone_soft_geometry_overflow_stat_mean,backbone_soft_geometry_overflow_stat_p95
0,0.07034291427703099,3153920,0,0.0,271594.65625,1317593.0124999874,6921696.5,90497312.0,271594.65625,1317593.0124999874,6921696.5,90497312.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,0.047018108422966796,3153920,0,0.0,264428.78125,1386252.125,7162655.0,27411614.0,264428.78125,1386252.125,7162655.0,27411614.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,0.053972822551556075,3153920,0,0.0,255550.5625,1339840.125,6821262.0,23680128.0,255550.5625,1339840.125,6821262.0,23680128.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3,0.05172918118110694,3153920,0,0.0,218029.234375,1170216.5,5658416.0,18590004.0,218029.234375,1170216.5,5658416.0,18590004.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
4,0.042030879497603105,3153920,0,0.0,209590.5625,1132616.125,5596877.5,17731926.0,209590.5625,1132616.125,5596877.5,17731926.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
5,0.0373916849770801,3153920,0,0.0,209309.28125,1160824.0,5514882.0,17753128.0,209309.28125,1160824.0,5514882.0,17753128.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
