block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_adv_scale_mean,block_adv_scale_std,block_adv_scale_max,block_adv_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.3100000023841858,-0.022863900288939476,0.11413683742284775,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.38999998569488525,-0.0012231772998347878,0.1389455944299698,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.28999999165534973,0.0003558289899956435,0.10989117622375488,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.3700000047683716,-0.01244308426976204,0.12440258264541626,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.47999998927116394,-0.024967052042484283,0.13693782687187195,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.23000000417232513,0.008207458071410656,0.09816671162843704,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.3199999928474426,0.017400912940502167,0.12344134598970413,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.36000001430511475,-0.035472992807626724,0.1301272213459015,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.23999999463558197,-0.007940004579722881,0.10081711411476135,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.3199999928474426,-0.010325104929506779,0.1138705164194107,0
10,30,33,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.550000011920929,-0.010518894530832767,0.14869286119937897,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.7200000286102295,-0.007639593444764614,0.25193607807159424,0
12,36,39,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.30000001192092896,-0.015353526920080185,0.11521250009536743,0
13,39,42,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.3799999952316284,-0.014323251321911812,0.12937025725841522,0
14,42,45,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.3700000047683716,-0.009775856509804726,0.11440055072307587,0
15,45,48,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.3700000047683716,0.0072723315097391605,0.1408395618200302,0
16,48,51,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.3700000047683716,-0.0021879333071410656,0.11389230936765671,0
17,51,54,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.30000001192092896,-0.014499408192932606,0.10751587897539139,0
18,54,57,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.23999999463558197,0.009483271278440952,0.10351287573575974,0
19,57,60,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.4699999988079071,-0.029947521165013313,0.13446371257305145,0
20,60,63,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.38999998569488525,0.00390049465931952,0.12936964631080627,0
21,63,66,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.23000000417232513,-0.010299698449671268,0.09070680290460587,0
22,66,69,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.47999998927116394,-0.014102735556662083,0.1578613966703415,0
23,69,72,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.25,-0.011313386261463165,0.0926007330417633,0
0,0,3,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.6899999976158142,-0.024149509146809578,0.257280170917511,1
1,3,6,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.6600000262260437,-0.024253183975815773,0.2117992341518402,1
2,6,9,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,1.0,0.0,1.0,1.0,0.6700000166893005,-0.04197188466787338,0.2337687611579895,1
