epoch,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,theta_adv_norm_mean,theta_adv_norm_std,route_adv_norm_mean,route_adv_norm_std,route_adv_norm_active_count,route_adv_norm_used_fallback,theta_advantage_alignment,route_advantage_alignment,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,theta_loss_mean,route_loss_mean,theta_route_loss_ratio,theta_head_grad_norm,route_head_grad_norm,theta_backbone_grad_norm,route_backbone_grad_norm,theta_route_feature_correlation,theta_route_head_correlation,offload_rate_mean,bs1_vs_bs2_entropy,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std
0,-0.004026027861982584,0.3250691592693329,1.3584926128387451,-1.4784787893295288,0.0029257272835820913,0.35408130288124084,1.3555891513824463,-1.4028661251068115,0.0,0.0,0.0,0.0,0.0,0.0,0.3372294008731842,0.21486780047416687,-0.0015659905038774014,0.0026702519971877337,-0.05231495201587677,-0.03411698341369629,0.17208333313465118,0.23375000059604645,-0.00810327846556902,-0.016982518136501312,2.0957562923431396,0.05070288057200421,0.1381880950116199,0.0878204374951865,0.0921214263250381,-0.019140619784593582,0.06273544579744339,0.49801138043403625,0.6618263721466064,0.05229302868247032,0.5486438274383545,-0.10994875431060791,0.6063331961631775
1,-0.004873025231063366,0.24785131216049194,1.8579046726226807,-1.904869556427002,0.0022789251524955034,0.2662166655063629,2.1269426345825195,-1.7666001319885254,0.0,0.0,0.0,0.0,0.0,0.0,0.3264639377593994,0.20102158188819885,0.00626742746680975,0.008917995728552341,-0.1340479701757431,-0.0866667702794075,0.40958333015441895,0.4925000071525574,-0.0086002042517066,-0.013506398536264896,1.570472240447998,0.03848874797050881,0.07523146374877418,0.06641804537347859,0.06779469514155963,-0.016065405681729317,-0.03344045579433441,0.4999815821647644,0.6582246422767639,0.07843415439128876,0.6468953490257263,-0.11937206238508224,0.7614442110061646
2,-0.0050316560082137585,0.2612932324409485,1.7818877696990967,-1.7004117965698242,0.00024029075575526804,0.2752648890018463,1.9173755645751953,-1.6896018981933594,0.0,0.0,0.0,0.0,0.0,0.0,0.37000784277915955,0.2232196182012558,-0.0025738489348441362,0.006843426264822483,-0.13415640592575073,-0.06792797148227692,0.3954166769981384,0.47208333015441895,-0.007971450686454773,-0.02138623781502247,2.6828505992889404,0.05078319354526313,0.10563023088005927,0.08660662764141183,0.09125594118433657,-0.020565204322338104,-0.02207545004785061,0.4982440173625946,0.6567970514297485,0.02685006707906723,0.6969876885414124,-0.007559954188764095,0.7743688225746155
3,-0.0044696941040456295,0.2527497112751007,1.789184808731079,-1.3671714067459106,-0.0010221891570836306,0.27317407727241516,1.9166903495788574,-1.6553418636322021,0.0,0.0,0.0,0.0,0.0,0.0,0.3401954472064972,0.26126885414123535,-0.006033096928149462,0.022767625749111176,-0.13105057179927826,-0.10205391049385071,0.38083332777023315,0.5112500190734863,-0.00963941402733326,-0.0222243070602417,2.3055636882781982,0.041769729075930656,0.0834859996281025,0.06883434706304212,0.06934695543312448,-0.016894422471523285,0.0038501527160406113,0.4958708584308624,0.6559342741966248,-0.023772479966282845,0.8313351273536682,0.04495282098650932,0.7895430326461792
4,-0.002652454189956188,0.24446047842502594,1.2403289079666138,-1.8219343423843384,-0.0010986459674313664,0.2538924813270569,1.567883014678955,-1.6202565431594849,0.0,0.0,0.0,0.0,0.0,0.0,0.4230400025844574,0.30178678035736084,-0.00687112333253026,0.005887917708605528,-0.13024429976940155,-0.1036318764090538,0.3816666603088379,0.4804166555404663,-0.012648033909499645,-0.03100782074034214,2.451590061187744,0.03702869656496639,0.07518250913203861,0.058214507599859376,0.0611448501707295,-0.007834367454051971,-0.00036110213841311634,0.4923888146877289,0.6550989747047424,-0.07989302277565002,1.0735670328140259,0.054608192294836044,0.9965618252754211
