epoch,advantage_mean,advantage_std,positive_advantage_ratio,negative_advantage_ratio,delta_log_prob_selected_action_mean,delta_log_prob_selected_action_std,selected_action_prob_gain_mean,advantage_action_alignment,theta_advantage_alignment,route_advantage_alignment,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,high_advantage_action_prob_gain,mid_advantage_action_prob_gain,low_advantage_action_prob_gain,negative_advantage_action_prob_gain,advantage_bucket_high_positive_threshold,advantage_bucket_near_zero_threshold
0,-22.205163955688477,6.170060634613037,0.0,1.0,-0.017486179247498512,0.0329706035554409,-0.00869070179760456,-0.1709112823009491,0.3372294008731842,0.21486780047416687,-0.0015659905038774014,0.0026702519971877337,-0.05231495201587677,-0.03411698341369629,0.17208333313465118,0.23375000059604645,0.0,0.0,0.0,-0.00869070179760456,0.0,0.6170060634613037
1,-19.10846519470215,7.264357566833496,0.0,1.0,-0.07094251364469528,0.06906085461378098,-0.029587645083665848,-0.05837531387805939,0.3264639377593994,0.20102158188819885,0.00626742746680975,0.008917995728552341,-0.1340479701757431,-0.0866667702794075,0.40958333015441895,0.4925000071525574,0.0,0.0,0.0,-0.029587645083665848,0.0,0.7264357566833497
2,-16.706743240356445,13.967900276184082,0.11999999731779099,0.8799999952316284,-0.08272967487573624,0.08310806006193161,-0.03560156747698784,-0.063230000436306,0.37000784277915955,0.2232196182012558,-0.0025738489348441362,0.006843426264822483,-0.13415640592575073,-0.06792797148227692,0.3954166769981384,0.47208333015441895,-0.039340823888778687,-0.0636991336941719,-0.019509319216012955,-0.034855470061302185,13.080085754394531,1.3967900276184082
3,-13.831319808959961,19.740144729614258,0.1899999976158142,0.8100000023841858,-0.07574426382780075,0.06852366030216217,-0.032799337059259415,0.05771535262465477,0.3401954472064972,0.26126885414123535,-0.006033096928149462,0.022767625749111176,-0.13105057179927826,-0.10205391049385071,0.38083332777023315,0.5112500190734863,-0.04937668889760971,-0.037628814578056335,-0.026137661188840866,-0.031353846192359924,15.849851608276367,1.974014472961426
4,-9.7544527053833,15.568232536315918,0.20999999344348907,0.7900000214576721,-0.06747958809137344,0.07189173251390457,-0.031404927372932434,-0.08435656875371933,0.4230400025844574,0.30178678035736084,-0.00687112333253026,0.005887917708605528,-0.13024429976940155,-0.1036318764090538,0.3816666603088379,0.4804166555404663,-0.06335923075675964,-0.02127884142100811,-0.030505189672112465,-0.031082985922694206,25.97150421142578,1.5568232536315918
