block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,theta_advantage_mean,theta_advantage_std,theta_advantage_norm_mean,theta_advantage_norm_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_norm_mean,route_advantage_norm_std,route_advantage_max,route_advantage_min,route_gate_mean,route_gate_std,route_gate_min,route_gate_max,route_gate_active_fraction,route_mask_mean,route_mask_active_fraction,theta_selected_action_prob_gain_mean,theta_selected_action_prob_gain_std,route_selected_action_prob_gain_mean,route_selected_action_prob_gain_std,theta_clip_fraction,route_clip_fraction,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std,epoch
10,30,33,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,-0.008030109107494354,0.3248535990715027,-0.008030109107494354,0.3248535990715027,0.6597402095794678,-0.8594086170196533,0.021031655371189117,0.43513864278793335,-0.05894555151462555,0.434262752532959,1.34322988986969,-1.0253616571426392,0.4911521077156067,0.09112367033958435,0.2608484923839569,0.7559598088264465,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.012020346708595753,0.15315762162208557,-0.008119160309433937,0.26956045627593994,0.12999999523162842,0.4699999988079071,0.48030319809913635,0.2401714324951172,-0.7920230031013489,0.34785351157188416,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,-0.006518371868878603,0.26555049419403076,-0.006518371868878603,0.26555049419403076,0.6763541102409363,-0.8008925318717957,0.015505261719226837,0.33199089765548706,-0.030938614159822464,0.37772777676582336,0.606870710849762,-0.9379169344902039,0.4620242416858673,0.10186707228422165,0.2044103592634201,0.7149785161018372,0.3199999928474426,0.3199999928474426,0.3199999928474426,0.01668999157845974,0.2608334720134735,0.04251150041818619,0.47983595728874207,0.23000000417232513,0.6700000166893005,-0.19193410873413086,0.2448493391275406,-0.8052824139595032,0.25706642866134644,0
12,36,39,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,-0.011492428369820118,0.34280943870544434,-0.011492428369820118,0.34280943870544434,0.8797061443328857,-0.8548465371131897,-0.010039394721388817,0.3539274036884308,0.07186131924390793,0.39673614501953125,1.126173734664917,-0.8730388879776001,0.4730779230594635,0.08976081758737564,0.2144031524658203,0.6932487487792969,0.3799999952316284,0.3799999952316284,0.3799999952316284,-0.009221797809004784,0.1740799844264984,-0.010381625033915043,0.14051301777362823,0.1899999976158142,0.10999999940395355,0.3749837577342987,0.2584724426269531,0.30316027998924255,0.23731276392936707,0
13,39,42,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,0.0011909162858501077,0.30914396047592163,0.0011909162858501077,0.30914396047592163,1.0021135807037354,-0.8953696489334106,0.01526481844484806,0.3778585195541382,0.04781094938516617,0.3910515010356903,1.3490296602249146,-0.9225680828094482,0.4963471293449402,0.08136814087629318,0.33893883228302,0.790509819984436,0.4399999976158142,0.4399999976158142,0.4399999976158142,-0.0033679211046546698,0.16167457401752472,-0.012545101344585419,0.1790415495634079,0.18000000715255737,0.23000000417232513,-0.33663368225097656,0.2507632374763489,-0.6474242210388184,0.3067849278450012,0
14,42,45,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,0.008360507898032665,0.28469642996788025,0.008360507898032665,0.28469642996788025,0.7082952857017517,-0.7391777038574219,0.011811204254627228,0.310934454202652,0.05661018192768097,0.32030001282691956,0.9021387100219727,-0.5512354373931885,0.4580962657928467,0.09425067156553268,0.22089746594429016,0.7885119318962097,0.28999999165534973,0.28999999165534973,0.28999999165534973,-0.007953090593218803,0.15104322135448456,0.001525418134406209,0.17481175065040588,0.15000000596046448,0.23999999463558197,-0.19079414010047913,0.21803337335586548,-0.5632122159004211,0.2619744837284088,0
15,45,48,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,0.0006891727680340409,0.2591512203216553,0.0006891727680340409,0.2591512203216553,0.5386029481887817,-0.7763410806655884,0.018600700423121452,0.28369012475013733,0.00919451005756855,0.28119415044784546,0.816983699798584,-0.724515438079834,0.515994131565094,0.09718149155378342,0.24037525057792664,0.7770324349403381,0.6100000143051147,0.6100000143051147,0.6100000143051147,0.02107144333422184,0.27721354365348816,0.012247152626514435,0.13362039625644684,0.30000001192092896,0.12999999523162842,0.16624648869037628,0.22752387821674347,-0.7303979396820068,0.23628002405166626,0
16,48,51,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,-0.008621657267212868,0.26257166266441345,-0.008621657267212868,0.26257166266441345,0.6708789467811584,-0.6493319272994995,0.0014614533865824342,0.41352415084838867,0.006834730971604586,0.40797361731529236,1.1156913042068481,-1.0928715467453003,0.5164035558700562,0.08941394835710526,0.29704034328460693,0.7197411060333252,0.5799999833106995,0.5799999833106995,0.5799999833106995,-0.0036876529920846224,0.1646493673324585,0.015644945204257965,0.19335533678531647,0.17000000178813934,0.23999999463558197,0.21957896649837494,0.1842614710330963,0.07555657625198364,0.30150046944618225,0
17,51,54,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,-0.011528282426297665,0.3324670195579529,-0.011528282426297665,0.3324670195579529,0.917866051197052,-0.7739048004150391,-0.004289665259420872,0.3159545361995697,-0.03684553876519203,0.2926952838897705,0.8491045236587524,-0.8899165391921997,0.491312175989151,0.0784822478890419,0.3085628151893616,0.6663991212844849,0.44999998807907104,0.44999998807907104,0.44999998807907104,-0.012166873551905155,0.1486598551273346,-0.003870379412546754,0.1684715747833252,0.14000000059604645,0.20000000298023224,0.5451035499572754,0.25767654180526733,0.15341834723949432,0.2800998389720917,0
18,54,57,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,-0.02088751085102558,0.3605162799358368,-0.02088751085102558,0.3605162799358368,0.7966181039810181,-1.070087194442749,0.005760578904300928,0.33150628209114075,-0.03490576520562172,0.2935721278190613,0.7595438361167908,-1.0517463684082031,0.5105926990509033,0.09191444516181946,0.2643117308616638,0.7218815088272095,0.5400000214576721,0.5400000214576721,0.5400000214576721,0.017685670405626297,0.13696426153182983,0.01317583303898573,0.172759547829628,0.07999999821186066,0.18000000715255737,0.8958566188812256,0.30829083919525146,-0.17464222013950348,0.2517695426940918,0
19,57,60,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,-0.009838247671723366,0.33340442180633545,-0.009838247671723366,0.33340442180633545,1.0723131895065308,-0.7277791500091553,0.012677755206823349,0.3805583417415619,-0.032854970544576645,0.3956817090511322,1.0210692882537842,-0.9469253420829773,0.4800623953342438,0.08917109668254852,0.28252139687538147,0.667205810546875,0.47999998927116394,0.47999998927116394,0.47999998927116394,-0.0099508510902524,0.14215587079524994,-0.03302554786205292,0.22657158970832825,0.18000000715255737,0.36000001430511475,0.09454135596752167,0.23494136333465576,-0.8077886700630188,0.2513265907764435,0
20,60,63,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,-0.004060349892824888,0.28826195001602173,-0.004060349892824888,0.28826195001602173,0.7674654126167297,-0.8182656764984131,0.013790108263492584,0.3250901997089386,0.013624805025756359,0.3256402313709259,0.663474440574646,-0.8657536506652832,0.5118718147277832,0.09275174140930176,0.23431378602981567,0.7612645626068115,0.5799999833106995,0.5799999833106995,0.5799999833106995,-0.0002627653011586517,0.18604212999343872,0.02740294486284256,0.21819354593753815,0.14000000059604645,0.2800000011920929,0.0187399759888649,0.22544802725315094,-0.4740239679813385,0.29998430609703064,0
21,63,66,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,0.003892266657203436,0.3449232280254364,0.003892266657203436,0.3449232280254364,0.8834114670753479,-1.041881799697876,-0.010997357778251171,0.28133252263069153,-0.035140957683324814,0.2700861990451813,0.7805200815200806,-0.6708829402923584,0.531108558177948,0.07760612666606903,0.32842782139778137,0.7378731369972229,0.699999988079071,0.699999988079071,0.699999988079071,0.00811928603798151,0.14959268271923065,-0.01785164326429367,0.128242626786232,0.12999999523162842,0.10000000149011612,-0.49608778953552246,0.2538226246833801,0.6186001300811768,0.23063723742961884,0
22,66,69,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,-0.017563240602612495,0.27317899465560913,-0.017563240602612495,0.27317899465560913,0.6651636958122253,-0.5563342571258545,-0.0020842731464654207,0.3459276258945465,-0.009700399823486805,0.3337700068950653,0.9478242993354797,-1.0264512300491333,0.5147557854652405,0.08843766152858734,0.29076600074768066,0.7102535963058472,0.6200000047683716,0.6200000047683716,0.6200000047683716,-0.01060203555971384,0.27773380279541016,0.007926158607006073,0.15534690022468567,0.3799999952316284,0.15000000596046448,0.4269426763057709,0.27440372109413147,0.164459690451622,0.34514379501342773,0
23,69,72,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,-0.006423390936106443,0.36935940384864807,-0.006423390936106443,0.36935940384864807,0.8836174011230469,-0.8152099847793579,-0.005367148667573929,0.3187501132488251,-0.03546261042356491,0.27480366826057434,0.7135478258132935,-0.6483864188194275,0.4734838008880615,0.08924020826816559,0.2552642822265625,0.6700350642204285,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.0007284581661224365,0.13739918172359467,-0.011592991650104523,0.14416897296905518,0.14000000059604645,0.12999999523162842,0.11249923706054688,0.2616126537322998,0.16790269315242767,0.267507404088974,0
0,0,3,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,-0.004939710721373558,0.2368069440126419,-0.004939710721373558,0.2368069440126419,0.6741666197776794,-0.9417068362236023,-0.005730770993977785,0.13532395660877228,-0.005460763815790415,0.12707047164440155,0.34954342246055603,-0.6814790368080139,0.4916594624519348,0.0966920554637909,0.30291154980659485,0.7210513949394226,0.46000000834465027,0.46000000834465027,0.46000000834465027,0.01617247983813286,0.3857232928276062,-0.00808622408658266,0.3355149030685425,0.4000000059604645,0.47999998927116394,0.16185149550437927,0.20710152387619019,0.2349109649658203,0.10460281372070312,1
1,3,6,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,-0.019322728738188744,0.31979960203170776,-0.019322728738188744,0.31979960203170776,1.1816434860229492,-1.1941710710525513,-0.016934873536229134,0.2545273005962372,0.007771644741296768,0.16909563541412354,1.1428031921386719,-1.1058833599090576,0.4734269380569458,0.0997028574347496,0.25125789642333984,0.7313826680183411,0.4099999964237213,0.4099999964237213,0.4099999964237213,-0.018882043659687042,0.2893843650817871,0.0189417265355587,0.30511921644210815,0.4000000059604645,0.4399999976158142,0.9855382442474365,0.2644622325897217,0.856143057346344,0.17281636595726013,1
2,6,9,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,0.0004684165178332478,0.17587511241436005,0.0004684165178332478,0.17587511241436005,0.4300549030303955,-0.9065861105918884,0.0074682519771158695,0.20469145476818085,0.030061272904276848,0.2127959281206131,0.7263278961181641,-0.838459312915802,0.4975157082080841,0.10825620591640472,0.2648148834705353,0.7546323537826538,0.47999998927116394,0.47999998927116394,0.47999998927116394,-0.031419750303030014,0.3536941409111023,0.0040509747341275215,0.30276623368263245,0.4099999964237213,0.5099999904632568,-0.08369600027799606,0.13710644841194153,-0.3394047021865845,0.2090650498867035,1
3,9,12,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,-0.009309116750955582,0.2040194272994995,-0.009309116750955582,0.2040194272994995,0.9973142147064209,-0.6267477869987488,0.02139911614358425,0.24312014877796173,0.01655758172273636,0.277512788772583,1.055675983428955,-0.5716484785079956,0.5112517476081848,0.10036879777908325,0.28768518567085266,0.7629350423812866,0.5,0.5,0.5,0.000543905480299145,0.3350751996040344,-0.039035502821207047,0.3693494498729706,0.41999998688697815,0.5400000214576721,0.36028116941452026,0.19427849352359772,-1.126499891281128,0.1720983237028122,1
4,12,15,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,0.005547608248889446,0.2518913149833679,0.005547608248889446,0.2518913149833679,0.9156677722930908,-0.6863188743591309,-0.0135261919349432,0.2674669325351715,0.0006717957439832389,0.27086392045021057,1.1965746879577637,-1.4570380449295044,0.5137632489204407,0.10189612954854965,0.29806965589523315,0.8182463645935059,0.5799999833106995,0.5799999833106995,0.5799999833106995,-0.021481361240148544,0.24294717609882355,0.08821992576122284,0.959181547164917,0.3799999952316284,0.5199999809265137,-0.44924506545066833,0.18870358169078827,0.6521942019462585,0.2026730328798294,1
5,15,18,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,-0.006231621373444796,0.22456958889961243,-0.006231621373444796,0.22456958889961243,1.0520257949829102,-0.8390227556228638,-0.00967501848936081,0.2838216722011566,-0.010452979244291782,0.32832634449005127,0.9552904367446899,-1.2510671615600586,0.5207560062408447,0.08846813440322876,0.23982778191566467,0.7880802154541016,0.5400000214576721,0.5400000214576721,0.5400000214576721,-0.018722301349043846,0.2629777193069458,-0.002319627907127142,0.3953372538089752,0.25999999046325684,0.5400000214576721,0.15286120772361755,0.16376520693302155,0.4731866121292114,0.2535387873649597,1
6,18,21,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,-0.0004941991064697504,0.22779026627540588,-0.0004941991064697504,0.22779026627540588,1.096245288848877,-0.868705153465271,0.025701625272631645,0.37831801176071167,0.041563473641872406,0.3898870348930359,2.1269426345825195,-1.6876370906829834,0.49266234040260315,0.09393609315156937,0.27231985330581665,0.7587181329727173,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.027283143252134323,0.465118944644928,0.003817496355623007,0.31499260663986206,0.3100000023841858,0.44999998807907104,-0.3010953664779663,0.2524875998497009,-1.2362931966781616,0.49586954712867737,1
7,21,24,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,-0.022659948095679283,0.3091289699077606,-0.022659948095679283,0.3091289699077606,0.7727029919624329,-1.3992626667022705,-0.0056468285620212555,0.22864627838134766,0.013312709517776966,0.15422190725803375,1.0638232231140137,-0.9360569715499878,0.503390371799469,0.10310371965169907,0.22927537560462952,0.8124344348907471,0.5,0.5,0.5,0.0650017037987709,0.7140174508094788,0.011960674077272415,0.41030067205429077,0.4699999988079071,0.4699999988079071,0.9931976199150085,0.36000996828079224,0.2022552341222763,0.1947983354330063,1
8,24,27,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,0.03274621069431305,0.3709971308708191,0.03274621069431305,0.3709971308708191,1.8579046726226807,-1.6715002059936523,-0.015247158706188202,0.2444905787706375,-0.024623127654194832,0.31810054183006287,1.1042559146881104,-1.517037034034729,0.49797844886779785,0.08925133943557739,0.3014847934246063,0.7274529337882996,0.47999998927116394,0.47999998927116394,0.47999998927116394,0.044657669961452484,0.9507918357849121,-0.03729374334216118,0.30202293395996094,0.41999998688697815,0.46000000834465027,-1.724377155303955,0.3099536895751953,0.660851001739502,0.3101782202720642,1
9,27,30,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,0.0013010608963668346,0.21074768900871277,0.0013010608963668346,0.21074768900871277,0.5827693939208984,-0.7062649726867676,-0.01154088694602251,0.2024790346622467,-0.029475336894392967,0.20332124829292297,0.7200705409049988,-0.5893523097038269,0.4955502450466156,0.09380225092172623,0.2635074555873871,0.7685388922691345,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.006489775143563747,0.3808099031448364,0.030762474983930588,0.446419894695282,0.41999998688697815,0.5,-0.33490341901779175,0.2164630889892578,0.5740787386894226,0.13477841019630432,1
10,30,33,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,-0.011959574185311794,0.2448311746120453,-0.011959574185311794,0.2448311746120453,0.9094352722167969,-0.8569438457489014,0.013425447978079319,0.32752808928489685,0.05210808292031288,0.3090224862098694,1.777841567993164,-1.3643147945404053,0.5213663578033447,0.0899970680475235,0.29248785972595215,0.702475905418396,0.5699999928474426,0.5699999928474426,0.5699999928474426,-0.06070070341229439,0.26214179396629333,0.14706243574619293,0.8875845074653625,0.28999999165534973,0.5,0.5342812538146973,0.16299733519554138,-0.6410537958145142,0.30739182233810425,1
11,33,36,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,0.005878816358745098,0.17016860842704773,0.005878816358745098,0.17016860842704773,0.5369402170181274,-0.449727326631546,0.020966332405805588,0.21677355468273163,0.0035533932968974113,0.2147582620382309,1.152361273765564,-0.5361434817314148,0.49067017436027527,0.09241577982902527,0.2231477051973343,0.7074912786483765,0.41999998688697815,0.41999998688697815,0.41999998688697815,-0.04594866931438446,0.28344282507896423,-0.010857109911739826,0.2688824236392975,0.41999998688697815,0.3499999940395355,-0.2768497169017792,0.17008811235427856,-0.9909397959709167,0.2560296654701233,1
12,36,39,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,-0.013419329188764095,0.2302996814250946,-0.013419329188764095,0.2302996814250946,0.792523980140686,-0.8158908486366272,-0.003653343301266432,0.22915497422218323,-0.012594607658684254,0.18470269441604614,0.8555774688720703,-1.2306492328643799,0.5307410955429077,0.10391746461391449,0.22552597522735596,0.7401971220970154,0.6200000047683716,0.6200000047683716,0.6200000047683716,0.0661557987332344,0.6047045588493347,0.005133539438247681,0.39271411299705505,0.41999998688697815,0.4300000071525574,0.39461106061935425,0.16477501392364502,0.1116720587015152,0.19406729936599731,1
13,39,42,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,0.006185219157487154,0.2422422617673874,0.006185219157487154,0.2422422617673874,1.0168156623840332,-0.9493064880371094,0.018660498782992363,0.31136810779571533,0.0021639347542077303,0.22313912212848663,1.57501220703125,-1.2360467910766602,0.4843862056732178,0.10083016753196716,0.24418435990810394,0.7552536129951477,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.020563378930091858,0.43631741404533386,0.02837389148771763,0.5471927523612976,0.5600000023841858,0.5699999928474426,-0.5391793847084045,0.1995616853237152,-0.8847272396087646,0.2730877995491028,1
14,42,45,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,-0.003853847971186042,0.2112835943698883,-0.003853847971186042,0.2112835943698883,1.1826673746109009,-0.5588870644569397,0.026339242234826088,0.34404775500297546,-0.008172368630766869,0.4234514534473419,1.878862977027893,-1.1835153102874756,0.45819541811943054,0.11260835081338882,0.1973274201154709,0.7777729034423828,0.3400000035762787,0.3400000035762787,0.3400000035762787,0.03308519721031189,0.4739552140235901,-0.0388386994600296,0.41888099908828735,0.47999998927116394,0.44999998807907104,-0.005302258767187595,0.21506042778491974,-1.2274380922317505,0.32737424969673157,1
15,45,48,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,-0.013247889466583729,0.21306473016738892,-0.013247889466583729,0.21306473016738892,0.6539941430091858,-0.936842679977417,0.022078443318605423,0.3094540238380432,-0.03802074119448662,0.27285096049308777,1.2419111728668213,-1.2654755115509033,0.46503037214279175,0.09584371745586395,0.2107790857553482,0.7532171010971069,0.3799999952316284,0.3799999952316284,0.3799999952316284,-0.041621409356594086,0.3128684461116791,0.023649469017982483,0.38389602303504944,0.4399999976158142,0.38999998569488525,0.20883430540561676,0.20567317306995392,-1.0978585481643677,0.29930034279823303,1
16,48,51,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,-0.007817518897354603,0.21842294931411743,-0.007817518897354603,0.21842294931411743,0.7863765358924866,-0.7432034611701965,-0.006996138487011194,0.25404518842697144,-0.05086163431406021,0.30327802896499634,0.9342050552368164,-1.305997610092163,0.5085100531578064,0.10324681550264359,0.295684278011322,0.7613241076469421,0.5199999809265137,0.5199999809265137,0.5199999809265137,0.011731619946658611,0.464545875787735,-0.014124887064099312,0.6485410928726196,0.3700000047683716,0.5699999928474426,0.36252889037132263,0.1799941062927246,0.37990567088127136,0.16864153742790222,1
17,51,54,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,-0.016025124117732048,0.2366897016763687,-0.016025124117732048,0.2366897016763687,1.0298247337341309,-0.8352322578430176,-0.016067640855908394,0.3092198371887207,-0.02078297547996044,0.2370063066482544,1.4385356903076172,-1.7666001319885254,0.505232036113739,0.11300148814916611,0.1642022728919983,0.7567616701126099,0.46000000834465027,0.46000000834465027,0.46000000834465027,0.03927798941731453,0.5905381441116333,-0.024147195741534233,0.2914232611656189,0.46000000834465027,0.41999998688697815,0.6385108828544617,0.18820181488990784,0.7751582860946655,0.25006037950515747,1
18,54,57,3,dispatch_decision_block,hierarchical_actor_separate_theta_route_backbones,-0.027027536183595657,0.329607218503952,-0.027027536183595657,0.329607218503952,1.2482638359069824,-1.8442473411560059,0.0027939188294112682,0.2570863962173462,-0.032870300114154816,0.21435466408729553,1.3328585624694824,-1.2452819347381592,0.5183362364768982,0.09748005121946335,0.29261094331741333,0.7179308533668518,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.0013383793411776423,0.2930256426334381,-0.024772778153419495,0.3267234265804291,0.4099999964237213,0.49000000953674316,1.0171890258789062,0.3312283456325531,-0.19019323587417603,0.17467552423477173,1
