epoch,advantage_mean,advantage_std,positive_advantage_ratio,negative_advantage_ratio,delta_log_prob_selected_action_mean,delta_log_prob_selected_action_std,selected_action_prob_gain_mean,advantage_action_alignment,theta_advantage_alignment,route_advantage_alignment,theta_adv_to_route_delta_alignment,route_adv_to_theta_delta_alignment,theta_alignment_margin_over_cross,route_alignment_margin_over_cross,cross_branch_alignment_mean,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,high_advantage_action_prob_gain,mid_advantage_action_prob_gain,low_advantage_action_prob_gain,negative_advantage_action_prob_gain,advantage_bucket_high_positive_threshold,advantage_bucket_near_zero_threshold
0,-23.258085250854492,5.01376485824585,0.0,1.0,-0.029737982898950577,0.043459828943014145,-0.02838059328496456,0.006911195814609528,0.03923853859305382,0.027247782796621323,0.0015730935847386718,-0.022954262793064117,0.037665445008315146,0.05020204558968544,-0.010690584604162723,-0.007951227016746998,-0.003912644926458597,-0.019521439447999,-0.004468647763133049,0.4937500059604645,0.012419871985912323,0.0,0.0,0.0,-0.02838059328496456,0.0,0.5013764858245849
1,-20.187213897705078,7.121609210968018,0.03500000014901161,0.9649999737739563,-0.010297936387360096,0.061239469796419144,-0.008390294387936592,0.18537940084934235,0.018545396625995636,0.0348975770175457,0.005558003671467304,0.0179680734872818,0.012987392954528332,0.0169295035302639,0.011763038579374552,0.02250819280743599,0.007301250472664833,0.01736430637538433,0.003038048977032304,0.5589583516120911,0.19402983784675598,0.06488561630249023,0.057115983217954636,0.14953601360321045,-0.011682011187076569,10.901820182800293,0.7121609210968018
2,-14.366559982299805,12.578970909118652,0.07999999821186066,0.9199999570846558,0.03157779574394226,0.07888885587453842,0.03525220975279808,0.20778430998325348,0.0367618091404438,0.004736348986625671,-0.024611182510852814,-0.03276251256465912,0.061372991651296616,0.03749886155128479,-0.028686847537755966,0.05197370797395706,0.026394136250019073,0.04421702399849892,0.025923551991581917,0.46291667222976685,0.24834123253822327,0.02444121241569519,0.053404491394758224,0.10205221176147461,0.033667340874671936,25.250476837158203,1.2578970909118654
3,-12.806074142456055,14.427186012268066,0.11499999463558197,0.8849999904632568,0.04305296763777733,0.07248945534229279,0.04667607694864273,0.19212527573108673,0.01938287541270256,0.02419791929423809,-0.012773459777235985,0.03612042963504791,0.032156335189938545,-0.011922510340809822,0.011673484928905964,0.04942358285188675,0.06433630734682083,0.04376443475484848,0.06469161063432693,0.3804166615009308,0.3184267282485962,0.05391542240977287,0.08200974017381668,0.04746107757091522,0.042934756726026535,22.711536407470703,1.4427186012268067
4,-10.15737247467041,13.951517105102539,0.11999999731779099,0.8799999952316284,0.05380365625023842,0.05431056767702103,0.056787632405757904,0.1604166328907013,0.022459950298070908,-0.01670457236468792,0.0060446797870099545,0.02986554056406021,0.016415270511060953,-0.04657011292874813,0.017955110175535083,0.04863504320383072,0.09330473840236664,0.04805658385157585,0.09409112483263016,0.22958333790302277,0.3440559506416321,0.045428238809108734,0.07274802029132843,0.05230468511581421,0.05577488988637924,37.7874755859375,1.395151710510254
5,-6.488681316375732,16.803075790405273,0.17000000178813934,0.8299999833106995,0.025975065305829048,0.05107968673110008,0.027640895918011665,-0.007649458944797516,-0.03675493970513344,-0.02407897263765335,-0.023692090064287186,0.03418237343430519,-0.013062849640846252,-0.05826134607195854,0.005245141685009003,0.023659542202949524,0.07092656195163727,0.03037162683904171,0.07137855142354965,0.14104166626930237,0.28616851568222046,0.04703064635396004,0.006929762661457062,0.0270003080368042,0.029635507613420486,43.023860931396484,1.6803075790405275
6,-5.683350086212158,18.065345764160156,0.1899999976158142,0.8100000023841858,0.018167046830058098,0.04406816139817238,0.01931023597717285,0.014953604899346828,-0.03599569946527481,0.018623504787683487,-0.047458846122026443,-0.024007147178053856,0.011463146656751633,0.04263065196573734,-0.03573299665004015,0.019423985853791237,0.04584734886884689,0.02576698176562786,0.044644441455602646,0.132708340883255,0.22523219883441925,0.025322522968053818,0.005570320878177881,0.019522808492183685,0.021131038665771484,42.97168731689453,1.8065345764160157
7,-4.249695301055908,21.392301559448242,0.19499999284744263,0.8050000071525574,0.020617904141545296,0.03603826463222504,0.021494966000318527,0.0748661458492279,-0.06447487324476242,-0.05520028620958328,-0.01171103585511446,-0.03633546084165573,-0.05276383738964796,-0.01886482536792755,-0.024023248348385096,0.01941693387925625,0.05212957784533501,0.02744312584400177,0.061966415494680405,0.11520833522081375,0.1986754983663559,0.03647943213582039,0.028304968029260635,0.02552136778831482,0.019360018894076347,43.21757125854492,2.139230155944824
8,-0.2569003105163574,20.49911880493164,0.2849999964237213,0.7149999737739563,0.01370182354003191,0.03839148208498955,0.014533941633999348,-0.02380315214395523,-0.009376178495585918,0.019860826432704926,0.015873659402132034,-0.0283682681620121,-0.025249837897717953,0.048229094594717026,-0.006247304379940033,0.019056666642427444,0.030506523326039314,0.019787568598985672,0.028067218139767647,0.11520833522081375,0.1850079745054245,0.008327641524374485,0.01212872751057148,0.008097933605313301,0.01730206422507763,41.17189407348633,2.049911880493164
9,-0.3888210952281952,22.208797454833984,0.429999977350235,0.5699999928474426,0.02184448391199112,0.04363062232732773,0.023045748472213745,0.03801075741648674,-0.0093770120292902,0.05625603720545769,0.012988288886845112,0.048482462763786316,-0.02236530091613531,0.0077735744416713715,0.030735375825315714,0.027245966717600822,0.028271518647670746,0.026975328102707863,0.0206111092120409,0.13458333909511566,0.1428571492433548,0.024274084717035294,0.022354308515787125,0.02391246147453785,0.02282561920583248,34.6378173828125,2.2208797454833986
