telemetry_step,train_epoch,update_epoch,minibatch_id,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm,layer_soft_geometry_reference_preconditioner,layer_soft_geometry_scale_factor,layer_soft_geometry_trigger_active_fraction,layer_soft_geometry_overflow_stat
0,0,0,0,critic_backbone.0.weight,42880,32721,0.7630830223880597,870233.0,3097722.849999911,23550932.0,99157224.0,1855.455810546875,1999.9998779296875,1999.9998779296875,1999.9998779296875,0.0668240413069725,0.09603649377822876,133.64808654785156,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.4.bias,128,24,0.1875,6065.48388671875,10171.331152343737,29411.200058593764,405584.4375,1771.48095703125,3999.999755859375,3999.999755859375,3999.999755859375,0.005297044757753611,0.015001004561781883,10.59408950805664,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.6.weight,16384,8539,0.52117919921875,35776.4140625,79075.01718749992,377819.0446875,76132208.0,3034.76953125,3999.999755859375,3999.999755859375,3999.999755859375,0.049686383455991745,0.06725939363241196,99.37277221679688,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.7.weight,128,117,0.9140625,182518.875,177658.3648437499,5645044.320000026,10930330.0,3910.0927734375,3999.999755859375,3999.999755859375,3999.999755859375,0.002663284307345748,0.0015640975907444954,5.326568603515625,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.7.bias,128,0,0.0,2322.10546875,7309.053588867173,20919.97969726567,71250.265625,2322.10546875,7309.053588867173,20919.97969726567,71250.265625,0.005656722467392683,0.016341913491487503,11.313445091247559,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.0.weight,42880,31728,0.7399253731343284,588038.375,2866021.75,13553209.189999882,98208640.0,1860.2340087890625,1999.9998779296875,1999.9998779296875,1999.9998779296875,0.05226502940058708,0.09683026373386383,146.84429931640625,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.4.bias,128,14,0.109375,2078.75634765625,6111.511889648433,12064.87276367188,16073.6806640625,1705.8031005859375,3999.999755859375,3999.999755859375,3999.999755859375,0.005326065234839916,0.016070587560534477,11.332132339477539,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.6.weight,16384,6544,0.3994140625,8135.5146484375,28898.204882812493,73955.98468750001,1930553.75,2802.960205078125,3999.999755859375,3999.999755859375,3999.999755859375,0.04394811391830444,0.06870536506175995,110.56134796142578,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.7.weight,128,113,0.8828125,23927.08984375,84391.54648437498,182733.6526562501,250815.34375,3932.794189453125,3999.999755859375,3999.999755859375,3999.999755859375,0.002550215693190694,0.001776485820300877,6.565534591674805,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.7.bias,128,0,0.0,1716.92138671875,6097.6822753906235,12923.743125,17695.318359375,1716.92138671875,6097.6822753906235,12923.743125,17695.318359375,0.005616545677185059,0.01754707843065262,11.733026504516602,0.0,1.0,0.0,0.0
2,0,0,2,critic_backbone.0.weight,42880,30545,0.7123367537313433,487612.21875,2725194.75,11663633.0,66171464.0,1851.3858642578125,1999.9998779296875,1999.9998779296875,1999.9998779296875,0.04537604749202728,0.10633613169193268,162.15789794921875,0.0,1.0,0.0,0.0
2,0,0,2,critic_backbone.4.bias,128,15,0.1171875,1855.136474609375,5146.3612304687485,9340.866391601568,9808.78515625,1649.9732666015625,3999.999755859375,3999.999755859375,3999.999755859375,0.005246832501143217,0.016269538551568985,11.453662872314453,0.0,1.0,0.0,0.0
2,0,0,2,critic_backbone.6.weight,16384,5840,0.3564453125,6268.0341796875,23273.287988281223,50527.20601562501,878597.25,2709.23046875,3999.999755859375,3999.999755859375,3999.999755859375,0.04223942384123802,0.07057081162929535,112.34281158447266,0.0,1.0,0.0,0.0
2,0,0,2,critic_backbone.7.weight,128,115,0.8984375,23309.87890625,76451.480078125,181761.0589062501,300135.96875,3953.728759765625,3999.999755859375,3999.999755859375,3999.999755859375,0.002411218360066414,0.0016003338387236,5.852885723114014,0.0,1.0,0.0,0.0
2,0,0,2,critic_backbone.7.bias,128,0,0.0,1707.125244140625,6230.470581054673,12736.23921875,18156.814453125,1707.125244140625,6230.470581054673,12736.23921875,18156.814453125,0.005573092494159937,0.01699192263185978,11.26606559753418,0.0,1.0,0.0,0.0
3,0,0,3,critic_backbone.0.weight,42880,29731,0.6933535447761194,463130.84375,2580729.349999971,11459201.0,55828192.0,1845.6116943359375,1999.9998779296875,1999.9998779296875,1999.9998779296875,0.03920900076627731,0.10749244689941406,166.00091552734375,0.0,1.0,0.0,0.0
3,0,0,3,critic_backbone.4.bias,128,12,0.09375,1776.21923828125,4504.728979492187,9252.09322265625,11210.646484375,1596.2244873046875,3999.999755859375,3999.999755859375,3999.999755859375,0.005209803115576506,0.01710931397974491,11.956636428833008,0.0,1.0,0.0,0.0
