block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_weight_min,block_adv_scale_mean,block_adv_scale_std,block_adv_scale_max,block_adv_scale_min,block_value_score_mean,block_value_score_std,block_value_score_max,block_value_score_min,block_value_scale_mean,block_value_scale_std,block_value_scale_max,block_value_scale_min,block_value_pred_mean,block_value_pred_std,block_value_pred_max,block_value_pred_min,block_td_target_mean,block_td_target_std,block_td_target_max,block_td_target_min,block_td_advantage_mean,block_td_advantage_std,block_td_advantage_max,block_td_advantage_min,block_advantage_mean,block_advantage_std,block_advantage_max,block_advantage_min,block_active_rate,block_clip_fraction,block_positive_adv_clip_fraction,block_negative_adv_clip_fraction,block_ratio_mean,block_ratio_std,block_ratio_max,block_surrogate_mean,block_surrogate_std,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,0.04811685532331467,0.01935862936079502,0.10345274209976196,0.017084548249840736,1.0,0.0,1.0,1.0,0.1623079627752304,0.06890056282281876,0.3236865699291229,-0.18852564692497253,1.0,0.0,1.0,1.0,0.1623079627752304,0.06890056282281876,0.3236865699291229,-0.18852564692497253,0.16103078424930573,0.3053619861602783,1.2003251314163208,-0.6612453460693359,-0.0012771820183843374,0.3052719235420227,0.976876974105835,-0.8032777309417725,-0.0012771820183843374,0.3052719235420227,0.976876974105835,-0.8032777309417725,0.3050000071525574,0.5399999618530273,0.6451612710952759,0.44859811663627625,0.887446403503418,0.5648417472839355,4.424420356750488,0.0021959387231618166,0.6584511399269104,-0.11255356669425964,0.5648417472839355,0
1,3,6,3,dispatch_decision_block,0.030378231778740883,0.018147705122828484,0.1010446548461914,9.448179127957701e-08,1.0,0.0,1.0,1.0,-0.006370555143803358,0.1027233898639679,0.29512763023376465,-0.21699349582195282,1.0,0.0,1.0,1.0,-0.006370555143803358,0.1027233898639679,0.29512763023376465,-0.21699349582195282,-0.009720205329358578,0.40234363079071045,1.0305469036102295,-0.9545864462852478,-0.0033496522810310125,0.387600839138031,1.0746288299560547,-1.1098650693893433,-0.0033496522810310125,0.387600839138031,1.0746288299560547,-1.1098650693893433,0.5149999856948853,0.07000000029802322,0.059405937790870667,0.08080808073282242,0.8938813805580139,0.37987372279167175,2.738615036010742,0.04518147185444832,0.8309685587882996,-0.10611862689256668,0.37987375259399414,0
2,6,9,3,dispatch_decision_block,0.03390970453619957,0.019946085289120674,0.11519429832696915,9.448179127957701e-08,1.0,0.0,1.0,1.0,0.38443705439567566,0.09152191877365112,0.5514106750488281,-0.4692702889442444,1.0,0.0,1.0,1.0,0.38443705439567566,0.09152191877365112,0.5514106750488281,-0.4692702889442444,0.372622549533844,0.4086764454841614,1.5461808443069458,-1.131799340248108,-0.011814466677606106,0.39995455741882324,1.0601558685302734,-1.683210015296936,-0.011814466677606106,0.39995455741882324,1.0601558685302734,-1.683210015296936,0.4650000035762787,0.949999988079071,0.9270833730697632,0.9711538553237915,0.7735969424247742,0.4804902970790863,3.2289154529571533,0.04959724470973015,0.8024303913116455,-0.22640302777290344,0.4804902970790863,0
3,9,12,3,dispatch_decision_block,0.052517302334308624,0.01607062667608261,0.10357365012168884,0.014736233279109001,1.0,0.0,1.0,1.0,0.13663604855537415,0.13491420447826385,0.5412769913673401,-0.21199113130569458,1.0,0.0,1.0,1.0,0.13663604855537415,0.13491420447826385,0.5412769913673401,-0.21199113130569458,0.13406987488269806,0.249831423163414,1.1311883926391602,-0.5628600120544434,-0.0025661641266196966,0.216011181473732,0.9518186450004578,-0.6143232583999634,-0.0025661641266196966,0.216011181473732,0.9518186450004578,-0.6143232583999634,0.19999998807907104,0.25999999046325684,0.2211538553237915,0.3020833432674408,0.8849748969078064,0.5440654754638672,4.6224775314331055,0.10290532559156418,0.9600992798805237,-0.11502508074045181,0.5440654754638672,0
4,12,15,3,dispatch_decision_block,0.04678230360150337,0.01767626218497753,0.09626877307891846,0.0168270543217659,1.0,0.0,1.0,1.0,-0.27122944593429565,0.10227896273136139,0.28190818428993225,-0.5239191651344299,1.0,0.0,1.0,1.0,-0.27122944593429565,0.10227896273136139,0.28190818428993225,-0.5239191651344299,-0.27063772082328796,0.30463120341300964,0.8873476982116699,-1.138969898223877,0.0005917089874856174,0.28384244441986084,0.976050615310669,-0.8321874737739563,0.0005917089874856174,0.28384244441986084,0.976050615310669,-0.8321874737739563,0.2750000059604645,0.2149999886751175,0.1702127605676651,0.25471699237823486,0.9096746444702148,0.42614978551864624,2.723026990890503,-0.00733965914696455,0.693535327911377,-0.09032528847455978,0.42614978551864624,0
5,15,18,3,dispatch_decision_block,0.0392768494784832,0.021853148937225342,0.10454211384057999,0.003938736859709024,1.0,0.0,1.0,1.0,0.5062382817268372,0.1321628838777542,0.7393369078636169,-0.2927679419517517,1.0,0.0,1.0,1.0,0.5062382817268372,0.1321628838777542,0.7393369078636169,-0.2927679419517517,0.4935201108455658,0.524736762046814,1.955000638961792,-0.9707964658737183,-0.012718179263174534,0.5125714540481567,1.4707772731781006,-1.622314214706421,-0.012718179263174534,0.5125714540481567,1.4707772731781006,-1.622314214706421,0.625,0.949999988079071,0.9791666865348816,0.9230769872665405,0.811245858669281,0.7317352890968323,7.0966410636901855,-0.0810387134552002,1.0088145732879639,-0.1887541115283966,0.7317352294921875,0
6,18,21,3,dispatch_decision_block,0.03441121429204941,0.021157944574952126,0.11819922178983688,6.584697985090315e-05,1.0,0.0,1.0,1.0,0.22785472869873047,0.09262725710868835,0.456338495016098,-0.15549974143505096,1.0,0.0,1.0,1.0,0.22785472869873047,0.09262725710868835,0.456338495016098,-0.15549974143505096,0.22322452068328857,0.4806523621082306,1.6283220052719116,-1.4011732339859009,-0.0046301973052322865,0.4729386568069458,1.3302022218704224,-1.6372942924499512,-0.0046301973052322865,0.4729386568069458,1.3302022218704224,-1.6372942924499512,0.5949999690055847,0.29999998211860657,0.2551020383834839,0.343137264251709,0.839163064956665,0.4323427081108093,3.2368617057800293,-0.0602102093398571,0.6514866352081299,-0.16083690524101257,0.4323427081108093,0
7,21,24,3,dispatch_decision_block,0.0473235659301281,0.013687226921319962,0.08980309963226318,0.017675360664725304,1.0,0.0,1.0,1.0,-0.15030480921268463,0.10190624743700027,0.4785153269767761,-0.5334746837615967,1.0,0.0,1.0,1.0,-0.15030480921268463,0.10190624743700027,0.4785153269767761,-0.5334746837615967,-0.1554015874862671,0.21750801801681519,0.5294421911239624,-0.80945885181427,-0.005096782464534044,0.21245968341827393,0.6138418912887573,-0.8817034959793091,-0.005096782464534044,0.21245968341827393,0.6138418912887573,-0.8817034959793091,0.13499999046325684,0.29999998211860657,0.2448979616165161,0.3529411852359772,0.9082468152046204,0.5152096748352051,3.5216264724731445,-0.13258281350135803,1.1737275123596191,-0.09175318479537964,0.5152096748352051,0
8,24,27,3,dispatch_decision_block,0.048694923520088196,0.02017100155353546,0.11573562771081924,0.014436042867600918,1.0,0.0,1.0,1.0,-0.0442340113222599,0.06199042499065399,0.2215138077735901,-0.1654391884803772,1.0,0.0,1.0,1.0,-0.0442340113222599,0.06199042499065399,0.2215138077735901,-0.1654391884803772,-0.04691309854388237,0.28620484471321106,0.8278568983078003,-0.8714486360549927,-0.002679078606888652,0.2841823697090149,0.8781577348709106,-0.8067060708999634,-0.002679078606888652,0.2841823697090149,0.8781577348709106,-0.8067060708999634,0.2800000011920929,0.949999988079071,0.9504950046539307,0.9494949579238892,0.8047603964805603,0.5178581476211548,2.934924840927124,0.009121951647102833,0.6408993601799011,-0.19523955881595612,0.5178582072257996,0
9,27,30,3,dispatch_decision_block,0.03356780856847763,0.023188570514321327,0.1256733536720276,0.0006407939945347607,1.0,0.0,1.0,1.0,0.10850869864225388,0.0896759182214737,0.35706627368927,-0.4298308193683624,1.0,0.0,1.0,1.0,0.10850869864225388,0.0896759182214737,0.35706627368927,-0.4298308193683624,0.10241346061229706,0.5091277360916138,1.7363063097000122,-2.0946996212005615,-0.006095229182392359,0.5026447176933289,1.7050769329071045,-2.182833194732666,-0.006095229182392359,0.5026447176933289,1.7050769329071045,-2.182833194732666,0.5649999976158142,0.5949999690055847,0.6057692766189575,0.5833333730697632,0.8568443655967712,0.6750072240829468,7.012730598449707,0.08532939851284027,1.1466580629348755,-0.14315558969974518,0.675007164478302,0
