block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_value_score_mean,block_value_score_std,block_value_score_max,block_value_score_min,block_value_scale_mean,block_value_scale_std,block_value_scale_max,block_value_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,0.2085123509168625,0.09754730761051178,0.5157497525215149,-0.06074385344982147,1.0,0.0,1.0,1.0,1.0,-0.4183598458766937,0.6585354208946228,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.23997822403907776,0.1373775154352188,0.2575043737888336,-0.5124973654747009,1.0,0.0,1.0,1.0,1.0,-0.5070266723632812,0.777736246585846,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.3285362124443054,0.13966161012649536,0.4826969802379608,-0.5667087435722351,1.0,0.0,1.0,1.0,1.0,-0.5223817825317383,0.7373055815696716,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.0952618345618248,0.10541758686304092,0.17399710416793823,-0.3914453089237213,1.0,0.0,1.0,1.0,1.0,-0.49566203355789185,0.782451868057251,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,0.0794333964586258,0.09089239686727524,0.25934451818466187,-0.1503591537475586,1.0,0.0,1.0,1.0,1.0,-0.4386918544769287,0.8075501918792725,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.015947695821523666,0.12048067152500153,0.21468216180801392,-0.28968873620033264,1.0,0.0,1.0,1.0,1.0,-0.4625014364719391,1.2700831890106201,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.1987888216972351,0.1264261156320572,0.23777838051319122,-0.4640785753726959,1.0,0.0,1.0,1.0,1.0,-0.14652001857757568,3.4217498302459717,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,0.07185720652341843,0.12298624217510223,0.42601826786994934,-0.26481086015701294,1.0,0.0,1.0,1.0,1.0,-0.5798932909965515,0.4820437431335449,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,0.3987105190753937,0.20699088275432587,0.8120837211608887,-0.055503129959106445,1.0,0.0,1.0,1.0,1.0,-0.342143177986145,0.5090160965919495,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,0.009124095551669598,0.10304197669029236,0.3562610149383545,-0.26142388582229614,1.0,0.0,1.0,1.0,1.0,-0.19978784024715424,0.689507007598877,0
10,30,33,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,0.23264256119728088,0.15322266519069672,0.5541635751724243,-0.32051771879196167,1.0,0.0,1.0,1.0,1.0,-0.45816969871520996,0.5581116676330566,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.11677370220422745,0.10581878572702408,0.16914035379886627,-0.4378253221511841,1.0,0.0,1.0,1.0,1.0,-0.25860679149627686,0.6860777139663696,0
12,36,39,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.2898949682712555,0.12573808431625366,0.1366746872663498,-0.5740099549293518,1.0,0.0,1.0,1.0,1.0,-0.4336208999156952,0.769380509853363,0
13,39,42,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.2856665551662445,0.10021812468767166,-0.0005270875990390778,-0.5363417863845825,1.0,0.0,1.0,1.0,1.0,-0.2603517472743988,0.6295471787452698,0
14,42,45,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,0.17705745995044708,0.121580570936203,0.43544307351112366,-0.21431903541088104,1.0,0.0,1.0,1.0,1.0,-0.41095268726348877,0.7852652072906494,0
15,45,48,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,0.02284304052591324,0.10272000730037689,0.2942831814289093,-0.2257968634366989,1.0,0.0,1.0,1.0,1.0,-0.4595147967338562,0.4392203092575073,0
16,48,51,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,0.07674895226955414,0.11542782187461853,0.33447349071502686,-0.23322689533233643,1.0,0.0,1.0,1.0,1.0,-0.5067529082298279,0.7867124676704407,0
17,51,54,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.3856578767299652,0.11479568481445312,-0.027661792933940887,-0.6282369494438171,1.0,0.0,1.0,1.0,1.0,-0.3989723324775696,0.6669905185699463,0
18,54,57,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.2793278098106384,0.13533653318881989,0.04477378726005554,-0.7624086141586304,1.0,0.0,1.0,1.0,1.0,-0.4305655360221863,0.6190091371536255,0
19,57,60,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.3531400263309479,0.09706185013055801,-0.07331092655658722,-0.567055344581604,1.0,0.0,1.0,1.0,1.0,-0.45834022760391235,0.8653390407562256,0
20,60,63,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,0.0770268663764,0.11000172048807144,0.41324371099472046,-0.16525880992412567,1.0,0.0,1.0,1.0,1.0,-0.4650888442993164,0.6336609721183777,0
21,63,66,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,0.17888328433036804,0.13845261931419373,0.4929097890853882,-0.1910354495048523,1.0,0.0,1.0,1.0,1.0,-0.5809870958328247,0.5827139019966125,0
22,66,69,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,0.0407632477581501,0.09214235842227936,0.27210110425949097,-0.2057231217622757,1.0,0.0,1.0,1.0,1.0,-0.28938132524490356,2.0586001873016357,0
23,69,72,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,0.02837153524160385,0.12160462886095047,0.22800391912460327,-0.2913462221622467,1.0,0.0,1.0,1.0,1.0,-0.16419711709022522,0.7543454766273499,0
0,0,3,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.0931321308016777,0.06940507143735886,0.1917259395122528,-0.2193121463060379,1.0,0.0,1.0,1.0,0.9599999785423279,-0.3680204749107361,1.1463502645492554,1
1,3,6,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.24228538572788239,0.1593209207057953,0.3222653567790985,-0.5881783366203308,1.0,0.0,1.0,1.0,0.949999988079071,-0.5471906065940857,0.744190514087677,1
2,6,9,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.5268521308898926,0.20054014027118683,0.3310600519180298,-0.7568135261535645,1.0,0.0,1.0,1.0,0.949999988079071,-0.538607120513916,0.4528769254684448,1
3,9,12,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,0.07153914868831635,0.09038256853818893,0.2797344923019409,-0.1512424349784851,1.0,0.0,1.0,1.0,0.949999988079071,-0.33873507380485535,0.9737523794174194,1
4,12,15,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,0.05674760788679123,0.08125448226928711,0.24766017496585846,-0.2505655586719513,1.0,0.0,1.0,1.0,0.9800000190734863,-0.6561170816421509,0.5404811501502991,1
5,15,18,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.01139737106859684,0.07190760970115662,0.1625610589981079,-0.2552502751350403,1.0,0.0,1.0,1.0,0.9900000095367432,-0.6843559145927429,0.4351501762866974,1
6,18,21,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.28542494773864746,0.11991629749536514,0.09734898805618286,-0.5696040987968445,1.0,0.0,1.0,1.0,0.9599999785423279,-0.5380483269691467,0.5282439589500427,1
7,21,24,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.10292287915945053,0.09554319083690643,0.17331679165363312,-0.307963490486145,1.0,0.0,1.0,1.0,1.0,-0.6060450673103333,0.6824556589126587,1
8,24,27,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,0.07314974069595337,0.2856513559818268,0.6697272062301636,-0.6214529275894165,1.0,0.0,1.0,1.0,0.9800000190734863,-0.3973650336265564,0.8181301355361938,1
9,27,30,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.014479146338999271,0.09660621732473373,0.3874881863594055,-0.24564605951309204,1.0,0.0,1.0,1.0,0.9700000286102295,-0.3998868465423584,0.8639470338821411,1
10,30,33,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,0.03791787847876549,0.1750018149614334,0.3828648328781128,-0.6365703344345093,1.0,0.0,1.0,1.0,0.949999988079071,-0.5001007318496704,0.5872834920883179,1
11,33,36,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.08262211084365845,0.09648125618696213,0.11716443300247192,-0.5047533512115479,1.0,0.0,1.0,1.0,0.9700000286102295,-0.5986647605895996,0.5023491382598877,1
12,36,39,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.2771633565425873,0.06526011228561401,0.0011664852499961853,-0.4648231565952301,1.0,0.0,1.0,1.0,0.9700000286102295,-0.5497024059295654,0.7922673225402832,1
13,39,42,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.11485778540372849,0.09400826692581177,0.06436866521835327,-0.40788042545318604,1.0,0.0,1.0,1.0,0.9599999785423279,-0.5999226570129395,0.4973950982093811,1
14,42,45,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,0.08524561673402786,0.07442507147789001,0.2960798442363739,-0.12706634402275085,1.0,0.0,1.0,1.0,1.0,-0.6703913807868958,0.5374876856803894,1
15,45,48,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.20584304630756378,0.10988540202379227,0.16943450272083282,-0.4042752683162689,1.0,0.0,1.0,1.0,0.9800000190734863,-0.5656685829162598,0.5460668206214905,1
16,48,51,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,0.03518708050251007,0.07471461594104767,0.39601898193359375,-0.18942521512508392,1.0,0.0,1.0,1.0,0.9800000190734863,-0.4997013807296753,0.6345374584197998,1
17,51,54,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.3578426241874695,0.10083460807800293,0.1664869636297226,-0.5314124226570129,1.0,0.0,1.0,1.0,0.9800000190734863,-0.6262130737304688,0.492897093296051,1
18,54,57,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.08305233716964722,0.14811144769191742,0.6524782776832581,-0.3616245687007904,1.0,0.0,1.0,1.0,0.9800000190734863,-0.5146817564964294,0.8067760467529297,1
19,57,60,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.45603570342063904,0.10410803556442261,-0.18577690422534943,-0.6516309976577759,1.0,0.0,1.0,1.0,0.9599999785423279,-0.5850649476051331,0.6382986307144165,1
20,60,63,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.04122248291969299,0.1135883554816246,0.39810487627983093,-0.23667481541633606,1.0,0.0,1.0,1.0,0.9399999976158142,-0.5136683583259583,0.6813327670097351,1
21,63,66,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,0.2534428536891937,0.16553495824337006,0.5485789775848389,-0.36861470341682434,1.0,0.0,1.0,1.0,0.9800000190734863,-0.6061615943908691,0.44185853004455566,1
22,66,69,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,0.07476978749036789,0.061854079365730286,0.27477335929870605,-0.22682294249534607,1.0,0.0,1.0,1.0,0.9800000190734863,-0.5409600138664246,1.0242007970809937,1
