block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,theta_advantage_mean,theta_advantage_std,theta_advantage_norm_mean,theta_advantage_norm_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_norm_mean,route_advantage_norm_std,route_advantage_max,route_advantage_min,route_gate_mean,route_gate_std,route_gate_min,route_gate_max,route_gate_active_fraction,route_credit_gate_fraction,route_credit_effective_fraction,route_mask_mean,route_mask_active_fraction,theta_selected_action_prob_gain_mean,theta_selected_action_prob_gain_std,theta_ratio_mean,theta_ratio_std,theta_ratio_max,route_selected_action_prob_gain_mean,route_selected_action_prob_gain_std,route_ratio_mean,route_ratio_std,route_ratio_max,theta_clip_fraction,route_clip_fraction,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.01314563024789095,0.30770161747932434,0.0496797189116478,0.9930433630943298,0.6815692186355591,-0.8403404951095581,0.0004776215646415949,0.3295839726924896,0.08509568125009537,0.9887125492095947,0.9022339582443237,-0.8171677589416504,0.50714111328125,0.08270815014839172,0.32096633315086365,0.7111009359359741,0.47999998927116394,0.44999998807907104,0.47999998927116394,0.47999998927116394,0.47999998927116394,0.018125368282198906,0.3575409948825836,1.0181254148483276,0.3575409948825836,1.4092137813568115,-0.0006669908761978149,0.10611949115991592,0.997994601726532,0.10927911102771759,1.2169021368026733,1.0,0.02083333395421505,0.14849752187728882,0.22640737891197205,0.036193545907735825,0.242280513048172,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.018321748822927475,0.39147716760635376,0.06536901742219925,0.9917231798171997,0.9650006294250488,-0.9951783418655396,-0.01419045589864254,0.3484559953212738,-0.18141840398311615,0.969337522983551,0.8408249616622925,-0.9834152460098267,0.48689010739326477,0.09368755668401718,0.23553776741027832,0.7337978482246399,0.44999998807907104,0.4699999988079071,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.03265886381268501,0.40599989891052246,1.0326588153839111,0.40599989891052246,1.4496238231658936,-0.007341151125729084,0.16769084334373474,0.9728235602378845,0.16654439270496368,1.2459702491760254,1.0,0.2222222238779068,0.7069766521453857,0.3072938621044159,0.6339989304542542,0.2996664345264435,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.0027744926046580076,0.30441659688949585,-0.26673388481140137,0.9413275718688965,0.7451708912849426,-1.0063738822937012,0.007586306426674128,0.2964745759963989,-0.13923342525959015,0.9813491106033325,0.7420232892036438,-0.6641628742218018,0.527574360370636,0.09506706148386002,0.3076382875442505,0.7414571046829224,0.6600000262260437,0.5299999713897705,0.6600000262260437,0.6600000262260437,0.6600000262260437,-0.11350462585687637,0.3820933997631073,0.8864952921867371,0.3820933997631073,1.4847242832183838,-0.002312099328264594,0.13818849623203278,0.9941959977149963,0.1475098431110382,1.2314637899398804,1.0,0.1818181872367859,-0.062036242336034775,0.22308644652366638,-0.4216845631599426,0.26489025354385376,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.003516030265018344,0.3000786006450653,0.07203574478626251,0.9911746382713318,0.8148158192634583,-1.0254759788513184,0.016336949542164803,0.4624662697315216,-0.09529625624418259,0.9839742183685303,1.3106098175048828,-1.5545146465301514,0.503050684928894,0.09565233439207077,0.2649610638618469,0.7725933790206909,0.46000000834465027,0.46000000834465027,0.46000000834465027,0.46000000834465027,0.46000000834465027,0.029956985265016556,0.3787248134613037,1.0299570560455322,0.3787248134613037,1.4065769910812378,0.014730917289853096,0.17903490364551544,1.016129732131958,0.18282108008861542,1.2016254663467407,1.0,0.21739129722118378,0.03462126851081848,0.25112730264663696,-0.831846296787262,0.3573439419269562,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,0.0017051899340003729,0.2844887971878052,0.1121487021446228,0.9882712960243225,0.8316757082939148,-0.6031590104103088,-0.007904603146016598,0.36957699060440063,-0.034474022686481476,0.9841541051864624,1.0733284950256348,-0.9771336317062378,0.4938516318798065,0.0970691442489624,0.32433393597602844,0.8580513596534729,0.44999998807907104,0.46000000834465027,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.041434481739997864,0.3862917125225067,1.0414345264434814,0.3862917125225067,1.4439362287521362,-0.016986878588795662,0.1904427856206894,0.9865767359733582,0.18978719413280487,1.237356424331665,1.0,0.2888889014720917,-0.5025582313537598,0.2087397426366806,0.2927994728088379,0.30887261033058167,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.004078780300915241,0.2885696589946747,-0.21124354004859924,0.9605492949485779,0.7044690847396851,-0.8203961253166199,-0.01067369431257248,0.4486944079399109,-0.001549963024444878,1.0010738372802734,0.974588930606842,-1.2562739849090576,0.521416187286377,0.09094907343387604,0.23876342177391052,0.6995060443878174,0.6200000047683716,0.550000011920929,0.6200000047683716,0.6200000047683716,0.6200000047683716,-0.09139135479927063,0.4399467408657074,0.908608615398407,0.4399467408657074,1.5261032581329346,-0.002874168800190091,0.050798505544662476,0.993326723575592,0.05243773013353348,1.1448653936386108,1.0,0.0,0.2831476926803589,0.24974551796913147,0.4624880254268646,0.34349238872528076,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.003473373595625162,0.3143896460533142,0.18025870621204376,0.9643348455429077,0.6692038774490356,-0.8842648267745972,0.021212927997112274,0.3939298391342163,0.20076774060726166,0.953338086605072,1.1036622524261475,-1.0588116645812988,0.470097154378891,0.09587050974369049,0.17163026332855225,0.7388039231300354,0.38999998569488525,0.4699999988079071,0.38999998569488525,0.38999998569488525,0.38999998569488525,0.06033069267868996,0.35691916942596436,1.0603306293487549,0.35691916942596436,1.3855584859848022,-0.025873327627778053,0.13363926112651825,0.9853131175041199,0.14246533811092377,1.2001289129257202,1.0,0.025641025975346565,-0.040769997984170914,0.26473984122276306,-0.8889462351799011,0.431094765663147,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.01487320102751255,0.4102267324924469,-0.22643005847930908,0.9629835486412048,1.098007321357727,-0.9690752029418945,-0.01089249737560749,0.3704318702220917,-0.01971578039228916,0.9143863320350647,0.8340526223182678,-0.8570146560668945,0.5205931663513184,0.08098522573709488,0.32909172773361206,0.7117915153503418,0.6100000143051147,0.49000000953674316,0.6100000143051147,0.6100000143051147,0.6100000143051147,-0.07449879497289658,0.3255879878997803,0.9255012273788452,0.3255879878997803,1.363327980041504,-0.08523769676685333,0.13518871366977692,0.9092391729354858,0.13357014954090118,1.236090064048767,1.0,0.13114753365516663,0.38546517491340637,0.3866960406303406,0.38871681690216064,0.33220911026000977,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,0.03087534010410309,0.39500629901885986,-0.0588253028690815,0.986697256565094,1.017120361328125,-0.7005539536476135,-0.012520654127001762,0.37212443351745605,-0.13180352747440338,0.9881314635276794,0.9601191878318787,-1.073408603668213,0.5057042241096497,0.0877673402428627,0.3491961359977722,0.7236841917037964,0.5299999713897705,0.49000000953674316,0.5299999713897705,0.5299999713897705,0.5299999713897705,-0.014782657846808434,0.2968299686908722,0.9852174520492554,0.2968299686908722,1.3320021629333496,-0.009018556214869022,0.08246894925832748,0.987708568572998,0.07768446952104568,1.1331311464309692,1.0,0.0,-1.466119647026062,0.30745381116867065,0.542695164680481,0.3676599860191345,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,0.0010113143362104893,0.29340463876724243,-0.00737795839086175,0.9935207962989807,0.8816705942153931,-0.745293140411377,-0.0007965397671796381,0.3361499011516571,0.001417398452758789,0.9870229959487915,0.8281424045562744,-1.2006464004516602,0.49816107749938965,0.0909203365445137,0.2851448059082031,0.6658725738525391,0.5099999904632568,0.4699999988079071,0.5099999904632568,0.5099999904632568,0.5099999904632568,-0.004940562415868044,0.24246607720851898,0.9950594305992126,0.24246607720851898,1.274802803993225,0.0021468079648911953,0.156454399228096,0.9804691076278687,0.15675321221351624,1.2154285907745361,1.0,0.019607843831181526,-0.4288198947906494,0.256106436252594,0.2613060772418976,0.2994725704193115,0
10,30,33,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.018986329436302185,0.3362875282764435,0.08378369361162186,0.9872364401817322,0.7496261596679688,-0.6614823341369629,0.02070031315088272,0.4540541470050812,0.2264670878648758,0.974557638168335,1.5105054378509521,-1.1346547603607178,0.4924696385860443,0.09277691692113876,0.2994128465652466,0.7559598088264465,0.4399999976158142,0.4699999988079071,0.4399999976158142,0.4399999976158142,0.4399999976158142,0.031218087300658226,0.3291099965572357,1.0312180519104004,0.3291099965572357,1.3737704753875732,0.008183982223272324,0.16056346893310547,1.0046446323394775,0.15851302444934845,1.2078274488449097,1.0,0.09090909361839294,0.5155938863754272,0.24047121405601501,-0.8492457866668701,0.37901771068573,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,0.0008040004759095609,0.27587950229644775,0.2784104645252228,0.9320704340934753,0.6352109909057617,-0.8823529481887817,0.010739552788436413,0.33376064896583557,0.00427918741479516,0.9674674272537231,1.3121700286865234,-1.2118589878082275,0.45982009172439575,0.09251969307661057,0.22741656005382538,0.7149785161018372,0.33000001311302185,0.4699999988079071,0.33000001311302185,0.33000001311302185,0.33000001311302185,0.07484932988882065,0.2609349191188812,1.0748493671417236,0.2609349191188812,1.2953044176101685,-0.0189040657132864,0.12530674040317535,0.9683622121810913,0.12112164497375488,1.2641509771347046,1.0,0.03030303120613098,-0.14854037761688232,0.24075712263584137,-0.4871145486831665,0.2684074640274048,0
12,36,39,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.013079213909804821,0.3400508761405945,-0.14145082235336304,0.9881132245063782,1.0071234703063965,-0.8419476747512817,-0.0045944033190608025,0.3482055962085724,-0.0590674988925457,0.9926242828369141,1.1189556121826172,-0.6867337822914124,0.4975276291370392,0.09552547335624695,0.24092407524585724,0.7040987014770508,0.5600000023841858,0.4300000071525574,0.5600000023841858,0.5600000023841858,0.5600000023841858,-0.05461772903800011,0.35383376479148865,0.9453822374343872,0.35383376479148865,1.370762586593628,0.008678870275616646,0.12232828140258789,0.9863719940185547,0.12417931854724884,1.1736550331115723,1.0,0.0,0.21754217147827148,0.27576515078544617,0.17315299808979034,0.23538053035736084,0
13,39,42,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.0035443496890366077,0.29514503479003906,0.19170881807804108,0.9751467704772949,0.7897253632545471,-0.8175500631332397,0.015498130582273006,0.36778372526168823,0.08785374462604523,0.9704176187515259,1.1068148612976074,-0.8330579996109009,0.48284268379211426,0.08696265518665314,0.29106536507606506,0.6638619899749756,0.4099999964237213,0.4699999988079071,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.052905213087797165,0.2851840853691101,1.0529050827026367,0.2851840853691101,1.3368951082229614,0.01462680846452713,0.1797252893447876,1.0300222635269165,0.1819733828306198,1.2307287454605103,1.0,0.3414634168148041,-0.18649309873580933,0.26723700761795044,-0.749936044216156,0.28849631547927856,0
14,42,45,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.0029335094150155783,0.2671298682689667,0.4071085751056671,0.8631319403648376,0.6354959607124329,-0.8912808895111084,0.012511641718447208,0.34588491916656494,-0.038380660116672516,0.9984459280967712,0.7737484574317932,-0.8801422715187073,0.45294880867004395,0.08260119706392288,0.2586395740509033,0.6426882147789001,0.25,0.47999998927116394,0.25,0.25,0.25,0.14212773740291595,0.29876217246055603,1.1421276330947876,0.29876217246055603,1.339086890220642,-0.007874691858887672,0.1315861940383911,1.0047698020935059,0.12918449938297272,1.1889240741729736,1.0,0.03999999910593033,-0.008488602936267853,0.22617985308170319,-0.5887283682823181,0.25444355607032776,0
15,45,48,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,3.681063753901981e-05,0.2963055968284607,-0.2984064817428589,0.9373326897621155,1.0532174110412598,-0.7825859189033508,0.013485119678080082,0.2920794188976288,0.18174763023853302,0.9744048118591309,0.6368117332458496,-0.6880022287368774,0.5330631732940674,0.07244749367237091,0.3537997007369995,0.7246848940849304,0.6700000166893005,0.49000000953674316,0.6700000166893005,0.6700000166893005,0.6700000166893005,-0.09359633177518845,0.2798191010951996,0.906403660774231,0.2798191010951996,1.3466275930404663,0.004179640207439661,0.16009122133255005,1.0003340244293213,0.1598873734474182,1.213478922843933,1.0,0.02985074557363987,0.14681454002857208,0.228289395570755,-0.5585474967956543,0.203875333070755,0
16,48,51,3,dispatch_decision_block,hierarchical_actor_theta_route_candidate_score_credit,-0.013539304956793785,0.2786513864994049,-0.09744517505168915,0.9901429414749146,0.7617114782333374,-0.7692426443099976,0.003945948556065559,0.3928767144680023,-0.034036632627248764,0.9894211888313293,0.9020311832427979,-0.9466482400894165,0.5111456513404846,0.08727499097585678,0.280664324760437,0.7074286341667175,0.550000011920929,0.4699999988079071,0.550000011920929,0.550000011920929,0.550000011920929,-0.03891255706548691,0.35101649165153503,0.9610874056816101,0.35101649165153503,1.3945422172546387,-0.013965711928904057,0.17234794795513153,0.9881006479263306,0.17283464968204498,1.2410036325454712,1.0,0.2181818187236786,0.2728852927684784,0.24523890018463135,-0.1330837458372116,0.27428266406059265,0
