block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_weight_min,block_active_rate,epoch
15,45,48,3,dispatch_decision_block,0.0465465672314167,0.014775976538658142,0.08894261717796326,0.013749644160270691,0.5600000023841858,3
16,48,51,3,dispatch_decision_block,0.04587478190660477,0.01918208971619606,0.10376150906085968,0.01648128405213356,0.5,3
17,51,54,3,dispatch_decision_block,0.03371011093258858,0.019483273848891258,0.09569770097732544,0.0040181949734687805,0.3100000023841858,3
18,54,57,3,dispatch_decision_block,0.031156549230217934,0.020057162269949913,0.10567313432693481,0.0005657844012603164,0.27000001072883606,3
19,57,60,3,dispatch_decision_block,0.04460734501481056,0.01672394573688507,0.09327936172485352,0.01053450908511877,0.5400000214576721,3
20,60,63,3,dispatch_decision_block,0.048308711498975754,0.017644846811890602,0.09595455229282379,0.015299816615879536,0.550000011920929,3
21,63,66,3,dispatch_decision_block,0.03460733965039253,0.021558275446295738,0.08412755280733109,1.037614154597577e-07,0.3100000023841858,3
22,66,69,3,dispatch_decision_block,0.033852919936180115,0.020316671580076218,0.0776752308011055,1.037614154597577e-07,0.3400000035762787,3
23,69,72,3,dispatch_decision_block,0.04840298742055893,0.012728461064398289,0.08928456902503967,0.02000417932868004,0.7200000286102295,3
0,0,3,3,dispatch_decision_block,0.04304833710193634,0.018339240923523903,0.09973938018083572,0.0170245673507452,0.46000000834465027,4
1,3,6,3,dispatch_decision_block,0.029010886326432228,0.019367022439837456,0.09182170778512955,0.0005148438503965735,0.17000000178813934,4
2,6,9,3,dispatch_decision_block,0.031268831342458725,0.020036732777953148,0.09338115155696869,0.0021152347326278687,0.23999999463558197,4
3,9,12,3,dispatch_decision_block,0.048617325723171234,0.018201220780611038,0.10598962008953094,0.014142530038952827,0.6000000238418579,4
4,12,15,3,dispatch_decision_block,0.05020567402243614,0.01950511522591114,0.10102056711912155,0.018525129184126854,0.5799999833106995,4
5,15,18,3,dispatch_decision_block,0.04018864035606384,0.02404208667576313,0.11414343118667603,0.004245545715093613,0.41999998688697815,4
6,18,21,3,dispatch_decision_block,0.033284664154052734,0.024277741089463234,0.10582776367664337,6.148799513994163e-08,0.3100000023841858,4
7,21,24,3,dispatch_decision_block,0.04302549362182617,0.014056593179702759,0.07460667937994003,0.014971481636166573,0.47999998927116394,4
8,24,27,3,dispatch_decision_block,0.04601512849330902,0.01712104119360447,0.09789839386940002,0.017460735514760017,0.5299999713897705,4
9,27,30,3,dispatch_decision_block,0.03371023014187813,0.02339896932244301,0.11291632801294327,0.00041657869587652385,0.25999999046325684,4
10,30,33,3,dispatch_decision_block,0.03344377502799034,0.02401677332818508,0.11439415067434311,0.0007037554169073701,0.28999999165534973,4
11,33,36,3,dispatch_decision_block,0.04487788304686546,0.013405898585915565,0.08252906054258347,0.020844150334596634,0.5199999809265137,4
12,36,39,3,dispatch_decision_block,0.04611360654234886,0.019358862191438675,0.11051278561353683,0.016911305487155914,0.550000011920929,4
13,39,42,3,dispatch_decision_block,0.031615305691957474,0.020000731572508812,0.10905835032463074,0.00022121517395135015,0.3199999928474426,4
14,42,45,3,dispatch_decision_block,0.0348568856716156,0.022875197231769562,0.12492527812719345,0.0030747728887945414,0.3499999940395355,4
15,45,48,3,dispatch_decision_block,0.04975415766239166,0.01523493230342865,0.09074447304010391,0.021266469731926918,0.6100000143051147,4
16,48,51,3,dispatch_decision_block,0.052162837237119675,0.02119997888803482,0.10157514363527298,0.015719594433903694,0.6700000166893005,4
17,51,54,3,dispatch_decision_block,0.04261251538991928,0.024355458095669746,0.11071814596652985,0.0037289143074303865,0.49000000953674316,4
18,54,57,3,dispatch_decision_block,0.036656804382801056,0.025050031021237373,0.09629358351230621,0.002721028169617057,0.3799999952316284,4
19,57,60,3,dispatch_decision_block,0.04398046433925629,0.014260711148381233,0.08273424953222275,0.011122484691441059,0.5400000214576721,4
20,60,63,3,dispatch_decision_block,0.05016792193055153,0.01960221491754055,0.10947471857070923,0.014383405447006226,0.5899999737739563,4
21,63,66,3,dispatch_decision_block,0.04151075333356857,0.02574743703007698,0.11820489168167114,4.627962013614706e-08,0.4399999976158142,4
22,66,69,3,dispatch_decision_block,0.04015985503792763,0.02452210523188114,0.12473664432764053,4.627962013614706e-08,0.4399999976158142,4
23,69,72,3,dispatch_decision_block,0.05371198058128357,0.01459340751171112,0.09800064563751221,0.019676344469189644,0.800000011920929,4
