epoch,offload_active_fraction,route_logprob_active_fraction,route_selected_score_mean,route_expected_score_mean,route_residual_credit_mean,route_residual_credit_std,route_ratio_mean,route_approx_kl,route_clip_fraction,advantage_action_alignment
0,0.5087500214576721,0.5087500214576721,-0.011516579426825047,-0.0016118852654471993,-0.009904693812131882,0.9869728088378906,0.9897394180297852,0.022065510973334312,0.12448812276124954,-0.11765414476394653
1,0.5274999737739563,0.5274999737739563,-0.06156083196401596,-0.024167340248823166,-0.03739349544048309,0.9313267469406128,0.9777427911758423,0.056487519294023514,0.5671405792236328,0.07286704331636429
2,0.3870833218097687,0.3870833218097687,0.06461748480796814,0.02738208882510662,0.03723539039492607,0.8827643394470215,1.0107429027557373,0.04701149836182594,0.7255113124847412,0.20600706338882446
3,0.42916667461395264,0.42916667461395264,0.36513158679008484,0.1941278874874115,0.17100372910499573,0.7120233178138733,1.0609524250030518,0.02505902573466301,0.6737864017486572,0.38843002915382385
4,0.3400000035762787,0.3400000035762787,0.6813589334487915,0.49724751710891724,0.18411146104335785,0.47950610518455505,1.0586038827896118,0.02199346013367176,0.37745097279548645,0.02187640406191349
