epoch,offload_active_fraction,route_logprob_active_fraction,theta_positive_fraction,route_credit_gate_fraction,route_credit_effective_fraction,route_credit_effective_count,route_credit_fallback_trigger_count,route_credit_weight_mean,route_credit_weight_std,route_credit_weight_min,route_credit_weight_max,theta_selected_score_mean,theta_expected_score_mean,theta_residual_credit_mean,theta_residual_credit_std,theta_candidate_score_mean,theta_candidate_score_std,route_residual_credit_mean,route_residual_credit_std,route_candidate_score_mean,route_candidate_score_std,route_expected_score_mean,route_selected_score_mean,theta_ratio_mean,route_ratio_mean,theta_approx_kl,route_approx_kl,theta_clip_fraction,route_clip_fraction,advantage_action_alignment,offload_decision_agreement_ratio,actual_offload_rate_when_theta_true_gap_positive,actual_offload_rate_when_theta_true_gap_negative,route_decision_agreement_ratio,actual_bs1_rate_when_route_true_gap_positive,actual_bs1_rate_when_route_true_gap_negative,conditional_policy_consistency_score
0,0.5087500214576721,0.5087500214576721,0.47458332777023315,0.47458332777023315,0.5087500214576721,1221.0,0,1.0,0.0,1.0,1.0,-0.018333623185753822,0.002715607173740864,-0.021049225702881813,0.9866424202919006,1.2715657859985185e-08,0.9949754476547241,-0.009904693812131882,0.9869728088378906,3.8740577679163835e-07,0.9951134920120239,-0.0016118852654471993,-0.011516579426825047,0.9898759722709656,0.9897394180297852,0.07610149681568146,0.022065510973334312,1.0,0.12448812276124954,-0.11765414476394653,0.49125000834465027,0.0,0.5092592835426331,0.492219477891922,0.5322580933570862,0.5383435487747192,0.49901434779167175
1,0.5274999737739563,0.5274999737739563,0.4970833361148834,0.4970833361148834,0.5274999737739563,1266.0,0,1.0,0.0,1.0,1.0,-0.04416586086153984,-0.014588088728487492,-0.029577769339084625,0.9320245385169983,-2.543131571997037e-08,0.994975209236145,-0.03739349544048309,0.9313267469406128,3.3077283205784624e-06,0.9902479648590088,-0.024167340248823166,-0.06156083196401596,0.9710225462913513,0.9777427911758423,0.11330480873584747,0.056487519294023514,0.9616666436195374,0.5671405792236328,0.07286704331636429,0.4729166626930237,0.6666666865348816,0.5225452780723572,0.4699842035770416,0.5047169923782349,0.5693069100379944,0.5173843204975128
2,0.3870833218097687,0.3870833218097687,0.502916693687439,0.502916693687439,0.3870833218097687,929.0,0,1.0,0.0,1.0,1.0,0.2066504806280136,0.0991007387638092,0.1075497567653656,0.8343176245689392,4.0690105151952594e-07,0.9949524402618408,0.03723539039492607,0.8827643394470215,-1.9453312916084542e-07,0.9873440861701965,0.02738208882510662,0.06461748480796814,1.047791600227356,1.0107429027557373,0.03260266035795212,0.04701149836182594,0.8550000190734863,0.7255113124847412,0.20600706338882446,0.5987499952316284,0.1599999964237213,0.38607051968574524,0.5360602736473083,0.5432372689247131,0.4769230782985687,0.5981121957302094
3,0.42916667461395264,0.42916667461395264,0.4895833432674408,0.4895833432674408,0.42916667461395264,1030.0,0,1.0,0.0,1.0,1.0,0.06334245949983597,0.03260170668363571,0.030740760266780853,0.706122875213623,8.265177342536845e-08,0.994918942451477,0.17100372910499573,0.7120233178138733,2.1490077415364794e-06,0.9881055951118469,0.1941278874874115,0.36513158679008484,0.9863501191139221,1.0609524250030518,0.07315925508737564,0.02505902573466301,0.5887500047683716,0.6737864017486572,0.38843002915382385,0.5266666412353516,0.20879121124744415,0.4412032961845398,0.6796116232872009,0.700440526008606,0.3242753744125366,0.6798069477081299
4,0.3400000035762787,0.3400000035762787,0.43958333134651184,0.43958333134651184,0.3400000035762787,816.0,0,1.0,0.0,1.0,1.0,0.17317739129066467,0.08390536159276962,0.08927203714847565,0.6685861349105835,2.47955313170678e-07,0.9947624206542969,0.18411146104335785,0.47950610518455505,-4.441130485588474e-08,0.9851618409156799,0.49724751710891724,0.6813589334487915,1.0263265371322632,1.0586038827896118,0.033674467355012894,0.02199346013367176,0.5004166960716248,0.37745097279548645,0.02187640406191349,0.5816666483879089,0.2314285784959793,0.3509378135204315,0.8357843160629272,0.8253164291381836,0.12342569231987,0.7715614438056946
