epoch,advantage_mean,advantage_std,positive_advantage_ratio,negative_advantage_ratio,delta_log_prob_selected_action_mean,delta_log_prob_selected_action_std,selected_action_prob_gain_mean,advantage_action_alignment,theta_advantage_alignment,route_advantage_alignment,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,high_advantage_action_prob_gain,mid_advantage_action_prob_gain,low_advantage_action_prob_gain,negative_advantage_action_prob_gain,advantage_bucket_high_positive_threshold,advantage_bucket_near_zero_threshold
0,-22.29330062866211,6.257789611816406,0.0,1.0,-0.032772887498140335,0.0623362734913826,-0.0025116819888353348,0.0020176393445581198,0.0,0.0,2.767786463664379e-05,-0.0046015591360628605,0.0,0.0,0.12291666865348816,0.22083333134651184,0.0,0.0,0.0,-0.0025116819888353348,0.0,0.6257789611816407
1,-19.294174194335938,7.90116548538208,0.03999999910593033,0.9599999785423279,-0.10746757686138153,0.15907904505729675,0.05610688775777817,0.13542775809764862,0.0,0.0,0.00041401907219551504,0.039223987609148026,0.0,0.0,0.32499998807907104,0.5462499856948853,0.0722903162240982,0.14529995620250702,0.0,0.053151022642850876,3.5801775455474854,0.790116548538208
2,-16.854206085205078,12.462148666381836,0.07999999821186066,0.9200000166893005,-0.09549928456544876,0.14567260444164276,0.044191330671310425,-0.02839648351073265,0.0,0.0,0.006408873479813337,0.02249825745820999,0.0,0.0,0.31458333134651184,0.5133333206176758,-0.09045876562595367,0.028883516788482666,-0.059273358434438705,0.05050329491496086,11.364076614379883,1.2462148666381836
3,-13.790217399597168,21.80156898498535,0.20000000298023224,0.800000011920929,-0.08482517302036285,0.13524337112903595,0.12748852372169495,-0.047481074929237366,0.0,0.0,0.030772561207413673,0.036277320235967636,0.0,0.0,0.30000001192092896,0.5233333110809326,0.07160533219575882,0.0395570807158947,0.07750971615314484,0.14863862097263336,22.924449920654297,2.1801568984985353
4,-10.12289810180664,16.108497619628906,0.18000000715255737,0.8199999928474426,-0.1082615852355957,0.17310412228107452,0.03724697232246399,-0.024691075086593628,0.0,0.0,0.004222382325679064,0.020171955227851868,0.0,0.0,0.32249999046325684,0.5129166841506958,0.0376589260995388,0.03594258427619934,0.09193567931652069,0.034687601029872894,29.688562393188477,1.6108497619628908
