block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_logprob_delta_mean,block_logprob_delta_std,block_ratio_proxy_mean,block_ratio_proxy_std,epoch
0,0,3,3,dispatch_decision_block,0.04782109335064888,0.016583401709794998,0.09050367027521133,-0.002468401798978448,0.07531774044036865,1.0003653764724731,0.07538847625255585,0
1,3,6,3,dispatch_decision_block,0.03366798907518387,0.019945256412029266,0.10503822565078735,-0.023336803540587425,0.11838552355766296,0.9838594198226929,0.11817234009504318,0
2,6,9,3,dispatch_decision_block,0.03660427778959274,0.020874684676527977,0.1090344563126564,-0.00615755096077919,0.08131827414035797,0.9971601366996765,0.0814465805888176,0
3,9,12,3,dispatch_decision_block,0.04721590876579285,0.015607880428433418,0.10466671735048294,-0.000748685619328171,0.053407423198223114,1.0006791353225708,0.05355950817465782,0
4,12,15,3,dispatch_decision_block,0.04501453787088394,0.017107686027884483,0.09733086824417114,-0.013517136685550213,0.11009431630373001,0.9925806522369385,0.10987530648708344,0
5,15,18,3,dispatch_decision_block,0.03271276131272316,0.022620374336838722,0.10764503479003906,-0.0024155364371836185,0.061630021780729294,0.9994670748710632,0.060896359384059906,0
6,18,21,3,dispatch_decision_block,0.031388502568006516,0.020413139835000038,0.09705528616905212,-0.0009044131729751825,0.08876354247331619,1.0030395984649658,0.08917680382728577,0
7,21,24,3,dispatch_decision_block,0.04995422810316086,0.0124885318800807,0.08992407470941544,-0.00734943151473999,0.10346116125583649,0.9980466961860657,0.10468508303165436,0
8,24,27,3,dispatch_decision_block,0.04848972335457802,0.017696890980005264,0.09502094238996506,-0.0004656740929931402,0.06636076420545578,1.0017811059951782,0.06859833747148514,0
9,27,30,3,dispatch_decision_block,0.03366353362798691,0.021263601258397102,0.10661318898200989,-0.014039730653166771,0.09531427919864655,0.9904834628105164,0.09274069964885712,0
10,30,33,3,dispatch_decision_block,0.0339919812977314,0.021747425198554993,0.10151617974042892,-0.027502596378326416,0.13557365536689758,0.9816653728485107,0.12984341382980347,0
11,33,36,3,dispatch_decision_block,0.044066138565540314,0.010254583321511745,0.07920101284980774,-0.01050611026585102,0.1532292515039444,1.0008875131607056,0.14746399223804474,0
12,36,39,3,dispatch_decision_block,0.050126947462558746,0.019716128706932068,0.11679954081773758,-0.04189329221844673,0.15667253732681274,0.970793604850769,0.15250149369239807,0
13,39,42,3,dispatch_decision_block,0.03257514908909798,0.017165647819638252,0.07421578466892242,-0.0053360979072749615,0.0441754013299942,0.9956421852111816,0.04359159991145134,0
14,42,45,3,dispatch_decision_block,0.036456771194934845,0.019075840711593628,0.09147823601961136,-0.0041437773033976555,0.05107336491346359,0.9971741437911987,0.051576584577560425,0
15,45,48,3,dispatch_decision_block,0.05227191001176834,0.01531024556607008,0.0942147746682167,-0.0016513621667400002,0.09562091529369354,1.0029336214065552,0.09651114791631699,0
16,48,51,3,dispatch_decision_block,0.04677093029022217,0.020106855779886246,0.09844094514846802,-0.00431541632860899,0.11273930966854095,1.002037525177002,0.11315938085317612,0
17,51,54,3,dispatch_decision_block,0.036664243787527084,0.021603764966130257,0.1012500524520874,-0.004794492851942778,0.09172916412353516,0.9994577169418335,0.09337036311626434,0
18,54,57,3,dispatch_decision_block,0.03322746232151985,0.02183140255510807,0.09628143906593323,-0.005108659155666828,0.06651617586612701,0.997111976146698,0.06659366935491562,0
19,57,60,3,dispatch_decision_block,0.04734865203499794,0.0157503392547369,0.09652624279260635,-0.007824745029211044,0.07817898690700531,0.9952458143234253,0.07812422513961792,0
20,60,63,3,dispatch_decision_block,0.05137767642736435,0.021447692066431046,0.0990171879529953,0.005248542875051498,0.08401995152235031,1.008829116821289,0.08540358394384384,0
21,63,66,3,dispatch_decision_block,0.038944147527217865,0.023645156994462013,0.11219513416290283,-0.0034890896640717983,0.033845916390419006,0.9970855712890625,0.03355291858315468,0
22,66,69,3,dispatch_decision_block,0.038921333849430084,0.023474011570215225,0.09777923673391342,-0.0010000386973842978,0.05979004502296448,1.000775933265686,0.05932975560426712,0
23,69,72,3,dispatch_decision_block,0.0507240816950798,0.013884153217077255,0.08829198777675629,-0.00304595148190856,0.053053367882966995,0.9983618855476379,0.05296675115823746,0
0,0,3,3,dispatch_decision_block,0.04562003165483475,0.019390122964978218,0.0975150465965271,-0.03591592237353325,0.20205152034759521,0.9843128323554993,0.1981993019580841,1
1,3,6,3,dispatch_decision_block,0.030805306509137154,0.019557438790798187,0.09127957373857498,-0.022905301302671432,0.15734201669692993,0.9889625310897827,0.14726819097995758,1
2,6,9,3,dispatch_decision_block,0.03443768620491028,0.02033773623406887,0.09992609918117523,-0.04009830951690674,0.16457392275333405,0.9736824035644531,0.16016843914985657,1
3,9,12,3,dispatch_decision_block,0.047134190797805786,0.016361646354198456,0.11520613729953766,-0.035552725195884705,0.21502922475337982,0.986723780632019,0.20371799170970917,1
4,12,15,3,dispatch_decision_block,0.050438784062862396,0.018502239137887955,0.11952122300863266,-0.02548421360552311,0.18452733755111694,0.9913937449455261,0.1836787909269333,1
5,15,18,3,dispatch_decision_block,0.03906454145908356,0.022301647812128067,0.1062275841832161,-0.03539026901125908,0.14871925115585327,0.9758648872375488,0.1442621946334839,1
6,18,21,3,dispatch_decision_block,0.0359157919883728,0.023710986599326134,0.09787769615650177,-0.01778799667954445,0.1695270538330078,0.9973833560943604,0.18634146451950073,1
7,21,24,3,dispatch_decision_block,0.04825236648321152,0.014951280318200588,0.09562139958143234,-0.005466868169605732,0.18828484416007996,1.0126756429672241,0.2002885639667511,1
8,24,27,3,dispatch_decision_block,0.05500781908631325,0.022089531645178795,0.11805147677659988,-0.0557468943297863,0.20017285645008087,0.9646760821342468,0.19300580024719238,1
9,27,30,3,dispatch_decision_block,0.03778451308608055,0.02520914562046528,0.12344212085008621,-0.020347362384200096,0.17183759808540344,0.99395751953125,0.16470186412334442,1
10,30,33,3,dispatch_decision_block,0.03716813400387764,0.024707475677132607,0.1178872138261795,-0.03140253573656082,0.1844741255044937,0.9855031371116638,0.17978860437870026,1
11,33,36,3,dispatch_decision_block,0.0502910278737545,0.01535988412797451,0.09027250856161118,-0.04158976674079895,0.14402757585048676,0.9693325757980347,0.14188988506793976,1
12,36,39,3,dispatch_decision_block,0.04285050556063652,0.01580563187599182,0.08962902426719666,-0.02212689444422722,0.22934357821941376,1.0035234689712524,0.22942599654197693,1
13,39,42,3,dispatch_decision_block,0.029676908627152443,0.015810655429959297,0.08762136101722717,-0.02756359428167343,0.2078172117471695,0.9936087131500244,0.20265856385231018,1
14,42,45,3,dispatch_decision_block,0.03384098783135414,0.017469802871346474,0.09623075276613235,-0.046309586614370346,0.19181421399116516,0.9719732403755188,0.1823410987854004,1
15,45,48,3,dispatch_decision_block,0.04530296474695206,0.015653306618332863,0.08962997049093246,-0.024503087624907494,0.1813630610704422,0.9918357729911804,0.1810198277235031,1
16,48,51,3,dispatch_decision_block,0.049708351492881775,0.020871009677648544,0.12759235501289368,-0.04404928535223007,0.22279193997383118,0.9816038012504578,0.23267899453639984,1
17,51,54,3,dispatch_decision_block,0.03872811794281006,0.026594925671815872,0.1295308619737625,-0.05226920172572136,0.2847508192062378,0.980491042137146,0.22630628943443298,1
18,54,57,3,dispatch_decision_block,0.0367058664560318,0.026879334822297096,0.1295308619737625,-0.019623171538114548,0.17442652583122253,0.9958507418632507,0.17932800948619843,1
19,57,60,3,dispatch_decision_block,0.04692859947681427,0.014147899113595486,0.08717832714319229,-0.007549907546490431,0.15913769602775574,1.0047807693481445,0.15496523678302765,1
20,60,63,3,dispatch_decision_block,0.05025424435734749,0.022354792803525925,0.11445441842079163,-0.0258527472615242,0.1977912187576294,0.9929485321044922,0.1889120191335678,1
21,63,66,3,dispatch_decision_block,0.03286847472190857,0.02309327945113182,0.09995915740728378,-0.05093894898891449,0.23305189609527588,0.9761431813240051,0.22657133638858795,1
22,66,69,3,dispatch_decision_block,0.033257316797971725,0.023164626210927963,0.09297939389944077,-0.021333927288651466,0.14023227989673615,0.9887183308601379,0.14274179935455322,1
23,69,72,3,dispatch_decision_block,0.047957465052604675,0.016687847673892975,0.0862535834312439,-0.0024524067994207144,0.16628921031951904,1.0114827156066895,0.17023992538452148,1
0,0,3,3,dispatch_decision_block,0.04388938099145889,0.017298253253102303,0.08640265464782715,-0.037971630692481995,0.14865918457508087,0.9731366634368896,0.13973672688007355,2
1,3,6,3,dispatch_decision_block,0.034851863980293274,0.018954001367092133,0.08967160433530807,-0.021496929228305817,0.17336410284042358,0.9923892021179199,0.15660129487514496,2
2,6,9,3,dispatch_decision_block,0.038182951509952545,0.01994948834180832,0.09136132895946503,-0.012192193418741226,0.13086076080799103,0.9963923096656799,0.13172796368598938,2
3,9,12,3,dispatch_decision_block,0.049092356115579605,0.014696775004267693,0.08083441108465195,-0.007544883992522955,0.17791011929512024,1.0082262754440308,0.18006734549999237,2
4,12,15,3,dispatch_decision_block,0.050815220922231674,0.01610187254846096,0.08270531892776489,-0.02647418901324272,0.13559505343437195,0.9830390810966492,0.1389489620923996,2
5,15,18,3,dispatch_decision_block,0.037141431123018265,0.019269995391368866,0.10068637877702713,-0.008474723435938358,0.16341976821422577,1.0049859285354614,0.16804583370685577,2
6,18,21,3,dispatch_decision_block,0.03329266607761383,0.019907096400856972,0.10068637877702713,-0.031233610585331917,0.1414220929145813,0.9787135124206543,0.13304942846298218,2
7,21,24,3,dispatch_decision_block,0.04934161528944969,0.014185360632836819,0.08978317677974701,-0.0166209414601326,0.21200455725193024,1.0054643154144287,0.2110562026500702,2
8,24,27,3,dispatch_decision_block,0.05306798592209816,0.018610162660479546,0.10284775495529175,-0.029426373541355133,0.19958335161209106,0.9898155927658081,0.19211140275001526,2
9,27,30,3,dispatch_decision_block,0.03704753890633583,0.02297309786081314,0.12345649302005768,-0.007674458436667919,0.1790868639945984,1.0100141763687134,0.21962569653987885,2
10,30,33,3,dispatch_decision_block,0.03752041980624199,0.023116324096918106,0.11314181983470917,0.014837782829999924,0.16173265874385834,1.0283663272857666,0.16908885538578033,2
11,33,36,3,dispatch_decision_block,0.04878698289394379,0.015240599401295185,0.09078869968652725,-0.009375062771141529,0.11041633039712906,0.9967299699783325,0.11093053221702576,2
12,36,39,3,dispatch_decision_block,0.04677833616733551,0.017753910273313522,0.09740208089351654,-0.030047329142689705,0.1525469422340393,0.9820894002914429,0.1578981727361679,2
13,39,42,3,dispatch_decision_block,0.03092513047158718,0.020071880891919136,0.10630177706480026,-0.03757341578602791,0.19549694657325745,0.9800785779953003,0.17121285200119019,2
14,42,45,3,dispatch_decision_block,0.03605566546320915,0.020740734413266182,0.11886217445135117,-0.015788698568940163,0.16433560848236084,0.9974523186683655,0.16089195013046265,2
