block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_advantage_mean,block_advantage_std,block_advantage_max,block_advantage_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,0.0023987411987036467,0.3252061605453491,0.9054853320121765,-1.0606884956359863,0.009999999776482582,-0.09481050819158554,0.4672052264213562,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,0.007374521344900131,0.43764206767082214,1.454469919204712,-1.2261191606521606,0.17000000178813934,-0.11446830630302429,0.6198055744171143,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,0.013830499723553658,0.43748876452445984,1.5150150060653687,-1.1310254335403442,0.009999999776482582,-0.14796121418476105,0.43683552742004395,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,-0.002586746122688055,0.2662753462791443,0.7014204859733582,-0.5961812734603882,0.10999999940395355,-0.08670318871736526,0.3426556885242462,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,-0.009033714421093464,0.26318594813346863,0.7981599569320679,-0.6688889265060425,0.2199999988079071,-0.07658404111862183,0.3771316111087799,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,-0.0033930016215890646,0.4908258020877838,1.505488634109497,-0.9906118512153625,0.009999999776482582,-0.1401539444923401,0.3118096590042114,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,-0.002153282053768635,0.4156198501586914,0.9648797512054443,-1.077540397644043,0.20000000298023224,-0.17645929753780365,0.5296656489372253,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,-0.0062544215470552444,0.2065773904323578,0.6847518086433411,-0.5517762899398804,0.3400000035762787,-0.22752603888511658,0.5463795065879822,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,-0.009930651634931564,0.3481229543685913,0.8867273926734924,-0.8915811777114868,0.09000000357627869,-0.12118081748485565,0.4518425464630127,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,-0.0023417044430971146,0.47402453422546387,1.6674731969833374,-1.4043949842453003,0.8500000238418579,-0.16733641922473907,0.5573068857192993,0
10,30,33,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,-0.0039020348340272903,0.47812288999557495,1.6209683418273926,-1.514341115951538,0.75,-0.1906614899635315,0.7884454727172852,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,-0.007882474921643734,0.20639432966709137,0.7530282735824585,-0.6398939490318298,0.5799999833106995,-0.1712944060564041,0.6222552061080933,0
12,36,39,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,0.0016344308387488127,0.3380499482154846,0.7837539911270142,-0.8877980709075928,0.05999999865889549,-0.04543132334947586,0.39018696546554565,0
13,39,42,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,0.006154836621135473,0.3539496064186096,1.1649771928787231,-1.1514661312103271,0.12999999523162842,-0.14933210611343384,0.35562872886657715,0
14,42,45,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,-0.004111303016543388,0.36414024233818054,0.9561893939971924,-1.082149863243103,0.019999999552965164,-0.08577097207307816,0.3182756304740906,0
15,45,48,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,-0.005323441233485937,0.1681162714958191,0.38470953702926636,-0.5201295018196106,0.23000000417232513,-0.12654323875904083,0.5753844976425171,0
16,48,51,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,-0.014038427732884884,0.28899410367012024,0.7803937792778015,-0.8325295448303223,0.25,-0.25101417303085327,0.6154146790504456,0
17,51,54,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,0.002939932281151414,0.4578125476837158,1.222592830657959,-0.9903931617736816,0.019999999552965164,-0.0946948453783989,0.2868761420249939,0
18,54,57,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,0.005198897328227758,0.4563455581665039,1.3896207809448242,-1.3140459060668945,0.14000000059604645,-0.18018843233585358,0.5342696309089661,0
19,57,60,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,-0.0006053856923244894,0.21176718175411224,0.49309223890304565,-0.8564071655273438,0.0,-0.049128759652376175,0.288312703371048,0
20,60,63,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,-0.000845209346152842,0.2666901648044586,0.7485811114311218,-0.8608248233795166,0.09000000357627869,-0.11014585196971893,0.5151081681251526,0
21,63,66,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,-0.003468160517513752,0.5247282385826111,1.350812315940857,-1.2748829126358032,0.6800000071525574,-0.2343926876783371,0.5200663805007935,0
22,66,69,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,-0.004384245723485947,0.46485865116119385,1.0084254741668701,-1.0192126035690308,0.11999999731779099,-0.15743198990821838,0.431119441986084,0
23,69,72,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,-0.00180019810795784,0.21058036386966705,0.597771406173706,-0.5055326819419861,0.10999999940395355,-0.1923980563879013,0.40649712085723877,0
0,0,3,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,0.0017978620016947389,0.29103991389274597,0.7314565181732178,-0.8887822031974792,0.20000000298023224,-0.09880726784467697,0.42011237144470215,1
1,3,6,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,0.0034161852672696114,0.4424354135990143,1.3192224502563477,-0.9478222131729126,0.10000000149011612,-0.030041825026273727,0.41690829396247864,1
2,6,9,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,0.005323037970811129,0.45005789399147034,1.3872947692871094,-1.0254415273666382,0.27000001072883606,-0.057335272431373596,0.49230194091796875,1
3,9,12,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,0.0022307978942990303,0.22457464039325714,0.6417344808578491,-0.6733896136283875,0.36000001430511475,-0.13967815041542053,0.41401737928390503,1
4,12,15,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_policy,-0.008619261905550957,0.2835724353790283,0.9132657051086426,-0.8918404579162598,0.2800000011920929,-0.06587491184473038,0.41496819257736206,1
