block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_weight_min,block_active_rate,epoch
0,0,3,3,dispatch_decision_block,0.04780243709683418,0.017365792766213417,0.09481023252010345,0.01800769381225109,0.5799999833106995,0
1,3,6,3,dispatch_decision_block,0.03354015201330185,0.020654646679759026,0.1050683930516243,0.0009640339412726462,0.2849999964237213,0
2,6,9,3,dispatch_decision_block,0.03729412332177162,0.021181009709835052,0.10990830510854721,0.0028428882360458374,0.35999998450279236,0
3,9,12,3,dispatch_decision_block,0.0455251969397068,0.014484045095741749,0.08886498212814331,0.017241917550563812,0.5849999785423279,0
4,12,15,3,dispatch_decision_block,0.04550310969352722,0.01629037596285343,0.09758259356021881,0.0167618989944458,0.5,0
5,15,18,3,dispatch_decision_block,0.03516707196831703,0.022967666387557983,0.12431583553552628,5.662378299575721e-08,0.32499998807907104,0
6,18,21,3,dispatch_decision_block,0.032548800110816956,0.02184612862765789,0.1257912665605545,5.662378299575721e-08,0.3100000023841858,0
7,21,24,3,dispatch_decision_block,0.048424892127513885,0.013554755598306656,0.09479919075965881,0.017488554120063782,0.6850000023841858,0
8,24,27,3,dispatch_decision_block,0.04952734708786011,0.017988044768571854,0.096030592918396,0.017901388928294182,0.6049999594688416,0
9,27,30,3,dispatch_decision_block,0.03447488695383072,0.021484723314642906,0.10523376613855362,4.540273221209645e-05,0.29499998688697815,0
10,30,33,3,dispatch_decision_block,0.03362930566072464,0.021702829748392105,0.10289132595062256,0.0006287373253144324,0.2750000059604645,0
11,33,36,3,dispatch_decision_block,0.045852288603782654,0.013934995047748089,0.08887411653995514,0.010953555814921856,0.5849999785423279,0
12,36,39,3,dispatch_decision_block,0.048098281025886536,0.019101830199360847,0.11674873530864716,0.017921654507517815,0.5600000023841858,0
13,39,42,3,dispatch_decision_block,0.03276367112994194,0.018062349408864975,0.09214126318693161,0.001048285630531609,0.3050000071525574,0
14,42,45,3,dispatch_decision_block,0.03730723261833191,0.019397733733057976,0.09113804250955582,0.0034491405822336674,0.3700000047683716,0
15,45,48,3,dispatch_decision_block,0.04989018663764,0.01598888635635376,0.09695424139499664,0.014404303394258022,0.6850000023841858,0
16,48,51,3,dispatch_decision_block,0.04673688858747482,0.019798362627625465,0.09954886883497238,0.014912962913513184,0.5399999618530273,0
17,51,54,3,dispatch_decision_block,0.038123004138469696,0.022075215354561806,0.10254385322332382,0.0033306926488876343,0.38999998569488525,0
