epoch,policy_surrogate_mode,actor_structure_mode,theta_adv_norm_mean,theta_adv_norm_std,route_adv_norm_mean,route_adv_norm_std,route_adv_norm_active_count,route_adv_norm_used_fallback,theta_loss_mean,route_loss_mean,theta_route_loss_ratio,theta_clip_fraction,route_clip_fraction,route_mask_mean,route_mask_active_fraction
0,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,1.5099843153620895e-08,0.9999998807907104,-3.0813387397188308e-09,0.9999998807907104,2476.0,0.0,-0.00290739256888628,0.0018191622802987695,0.6257001757621765,0.5047916769981384,0.0,0.51583331823349,0.51583331823349
1,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,-3.1789144649962964e-09,0.9999999403953552,-4.91373652877769e-09,0.9999998807907104,2329.0,0.0,0.014208788052201271,0.007390395738184452,0.5201281309127808,0.5433333516120911,0.20352083444595337,0.48520833253860474,0.48520833253860474
2,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,3.973643192267673e-09,1.0,4.618277316126296e-09,0.9999999403953552,2065.0,0.0,0.00846188422292471,0.008610560558736324,1.0175689458847046,0.4554166793823242,0.3016948997974396,0.43020835518836975,0.43020835518836975
3,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,1.5894572324981482e-09,1.0,1.0739575895257758e-09,1.0,1776.0,0.0,0.0040705702267587185,0.01875968836247921,4.608603477478027,0.3604166805744171,0.32713964581489563,0.3700000047683716,0.3700000047683716
4,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,-7.947286384535346e-09,0.9999999403953552,-4.37465308422702e-09,1.0,1526.0,0.0,0.007601255085319281,0.01991579495370388,2.620063304901123,0.24791666865348816,0.3656618595123291,0.3179166615009308,0.3179166615009308
5,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,-1.4305115314527939e-08,0.9999999403953552,1.4983100316001696e-09,0.9999999403953552,1273.0,0.0,0.0055064065381884575,0.020704906433820724,3.7601418495178223,0.1339583396911621,0.2678711712360382,0.26520833373069763,0.26520833373069763
6,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,-6.357828929992593e-09,0.9999999403953552,-1.9305148590831323e-09,1.0,1235.0,0.0,0.009200826287269592,0.016405249014496803,1.7830171585083008,0.12020833790302277,0.20161943137645721,0.25729167461395264,0.25729167461395264
7,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,1.0728836485895954e-08,1.0,8.75600036920332e-09,1.0,1307.0,0.0,0.008092602714896202,0.00900022778660059,1.1121535301208496,0.12812499701976776,0.16143840551376343,0.2722916603088379,0.2722916603088379
8,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,8.742015111806722e-09,0.9999999403953552,-1.517381553739483e-09,0.9999999403953552,1257.0,0.0,0.0029792245477437973,0.006716225296258926,2.2543458938598633,0.12062500417232513,0.1591089814901352,0.2618750035762787,0.2618750035762787
9,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,-5.563100202721216e-09,1.0,-1.26695862689985e-08,0.9999999403953552,1242.0,0.0,0.004164783284068108,0.011690574698150158,2.807000160217285,0.1145833358168602,0.14251208305358887,0.25874999165534973,0.25874999165534973
10,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,-7.152557657263969e-09,1.0000001192092896,-1.1483134443324161e-09,0.9999999403953552,1661.0,0.0,0.006888081319630146,0.009856309741735458,1.4309203624725342,0.21062500774860382,0.18723660707473755,0.3460416793823242,0.3460416793823242
11,hierarchical_actor_joint_reward_aligned_credit,hierarchical_actor_separate_theta_route_backbones,-1.0728836485895954e-08,1.0,-8.696118491968718e-09,0.9999998807907104,1316.0,0.0,0.01130584068596363,0.01750636287033558,1.5484338998794556,0.16875000298023224,0.16641338169574738,0.27416667342185974,0.27416667342185974
