epoch,advantage_mean,advantage_std,positive_advantage_ratio,negative_advantage_ratio,delta_log_prob_selected_action_mean,delta_log_prob_selected_action_std,selected_action_prob_gain_mean,advantage_action_alignment,theta_advantage_alignment,route_advantage_alignment,theta_adv_to_route_delta_alignment,route_adv_to_theta_delta_alignment,theta_alignment_margin_over_cross,route_alignment_margin_over_cross,cross_branch_alignment_mean,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,high_advantage_action_prob_gain,mid_advantage_action_prob_gain,low_advantage_action_prob_gain,negative_advantage_action_prob_gain,advantage_bucket_high_positive_threshold,advantage_bucket_near_zero_threshold
0,-24.39435577392578,4.1657233238220215,0.0,1.0,-0.02411000430583954,0.04240662232041359,-0.022948212921619415,0.10573726147413254,0.03905380889773369,-0.04703060910105705,-0.0026398710906505585,0.0035129424650222063,0.04169367998838425,-0.05054355156607926,0.0004365356871858239,-0.003303361590951681,-0.0010599283268675208,-0.011451613157987595,-0.0009771062759682536,0.5047916769981384,0.0,0.0,0.0,0.0,-0.022948212921619415,0.0,0.41657233238220215
1,-19.012651443481445,7.408561706542969,0.044999998062849045,0.9549999833106995,-0.01391172967851162,0.06959450244903564,-0.011452251113951206,-0.04376623034477234,0.015826459974050522,-0.019628195092082024,0.023844076320528984,-0.011183890514075756,-0.008017616346478462,-0.008444304578006268,0.006330092903226614,0.020998764783143997,0.0025137935299426317,0.017557526007294655,0.01008998416364193,0.5433333516120911,0.20352083444595337,-0.022012293338775635,-0.038522571325302124,0.024213194847106934,-0.010861668735742569,10.275810241699219,0.7408561706542969
2,-16.455915451049805,11.86466121673584,0.07999999821186066,0.9199999570846558,0.024676160886883736,0.07055335491895676,0.0275026336312294,0.21161118149757385,0.03299620375037193,0.006699347868561745,-0.0033920134883373976,0.007271791808307171,0.03638821723870933,-0.0005724439397454262,0.0019398891599848866,0.04760376736521721,0.024114252999424934,0.03933170065283775,0.024774203076958656,0.4554166793823242,0.3016948997974396,0.003059282898902893,0.06397175043821335,-0.0003418525157030672,0.026500534266233444,13.794893264770508,1.1864661216735841
3,-13.745131492614746,13.556193351745605,0.08999999612569809,0.9099999666213989,0.043768394738435745,0.0714818686246872,0.04735851287841797,0.178922638297081,0.0463276244699955,-0.04781187325716019,-0.015478224493563175,0.007012489717453718,0.061805848963558674,-0.054824362974613905,-0.0042328673880547285,0.05218437686562538,0.05735056474804878,0.04214579239487648,0.06593137234449387,0.3604166805744171,0.32713964581489563,0.043162763118743896,0.08609714359045029,0.03365814685821533,0.04512082785367966,24.941307067871094,1.3556193351745607
4,-9.677019119262695,15.110376358032227,0.14499999582767487,0.8549999594688416,0.043755512684583664,0.06369008868932724,0.04677800461649895,0.19680297374725342,0.03343958035111427,-0.025527365505695343,-0.011294389143586159,0.025463268160820007,0.04473396949470043,-0.05099063366651535,0.007084439508616924,0.044420503079891205,0.07908903807401657,0.040245164185762405,0.08072169125080109,0.24791666865348816,0.3656618595123291,0.1195099726319313,0.053166572004556656,0.043635547161102295,0.04302375391125679,36.11581039428711,1.5110376358032227
5,-8.30364990234375,15.814811706542969,0.14499999582767487,0.8549999594688416,0.029955051839351654,0.044970545917749405,0.03145032003521919,0.13202622532844543,-0.007196756545454264,-0.04675271362066269,-0.023303937166929245,0.01399191003292799,0.01610718062147498,-0.06074462365359068,-0.0046560135670006275,0.023978589102625847,0.07788220047950745,0.027899688109755516,0.08935113251209259,0.1339583396911621,0.2678711712360382,0.06523247063159943,0.03534594178199768,0.059619445353746414,0.02845163084566593,37.62651443481445,1.581481170654297
6,-6.578464031219482,19.540626525878906,0.16499999165534973,0.8349999785423279,0.007569864857941866,0.03799402341246605,0.008325670845806599,-0.13604113459587097,-0.05505286529660225,-0.032446641474962234,-0.024525733664631844,0.035540904849767685,-0.030527131631970406,-0.06798754632472992,0.005507585592567921,0.0024292399175465107,0.06456208974123001,0.0077917687594890594,0.06394100934267044,0.12020833790302277,0.20161943137645721,-0.007113417144864798,0.0062018707394599915,0.04717866703867912,0.008773012086749077,40.500526428222656,1.9540626525878908
7,-2.1872050762176514,20.27938461303711,0.29499998688697815,0.7049999833106995,0.022784432396292686,0.03796100616455078,0.023780442774295807,-0.0263602826744318,-0.02722286246716976,-0.010541344992816448,0.0013943873345851898,0.015291749499738216,-0.02861724980175495,-0.025833094492554665,0.008343068417161703,0.02711823210120201,0.03153519332408905,0.02985447086393833,0.030826807022094727,0.12812499701976776,0.16143840551376343,0.017776072025299072,0.03081929124891758,0.02098819427192211,0.023295532912015915,34.96876907348633,2.027938461303711
8,-1.5262371301651,21.183120727539062,0.3199999928474426,0.6800000071525574,0.016301242634654045,0.0331006795167923,0.01698724366724491,0.03662460669875145,-0.002919326536357403,0.011525767855346203,0.002450003754347563,-0.046809758991003036,-0.005369330290704966,0.05833552684634924,-0.022179877618327737,0.021072473376989365,0.02466563694179058,0.021134112030267715,0.017551293596625328,0.12062500417232513,0.1591089814901352,0.0053190803155303,0.026299580931663513,0.020440934225916862,0.013949931599199772,38.16350555419922,2.1183120727539064
9,-0.8561460971832275,19.87385368347168,0.35999998450279236,0.6399999856948853,0.014632772654294968,0.037187349051237106,0.015434878878295422,-0.050513774156570435,-0.015365165658295155,-0.03377202898263931,-0.010228237137198448,0.061599645763635635,-0.005136928521096706,-0.09537167474627495,0.025685704313218594,0.018620824441313744,0.028220804408192635,0.01779375784099102,0.031345855444669724,0.1145833358168602,0.14251208305358887,0.018132591620087624,0.017245901748538017,0.00770390871912241,0.016441890969872475,26.505098342895508,1.987385368347168
10,-9.579817771911621,26.624603271484375,0.3499999940395355,0.6499999761581421,-0.021228257566690445,0.07636187225580215,-0.018253061920404434,0.12106277793645859,0.006256522610783577,0.003093559527769685,0.018527351319789886,0.03229497745633125,-0.01227082870900631,-0.029201417928561568,0.02541116438806057,0.001161559484899044,0.0026873766910284758,0.0002808420977089554,2.0286337530706078e-05,0.21062500774860382,0.18723660707473755,-0.021540384739637375,-0.010702910833060741,0.014963112771511078,-0.026295093819499016,22.65222930908203,2.6624603271484375
