epoch,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,theta_adv_norm_mean,theta_adv_norm_std,route_adv_norm_mean,route_adv_norm_std,route_adv_norm_active_count,route_adv_norm_used_fallback,theta_advantage_alignment,route_advantage_alignment,theta_adv_to_route_delta_alignment,route_adv_to_theta_delta_alignment,theta_alignment_margin_over_cross,route_alignment_margin_over_cross,cross_branch_alignment_mean,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,theta_ratio_mean,theta_ratio_std,theta_ratio_max,route_ratio_mean,route_ratio_std,route_ratio_max,theta_approx_kl,route_approx_kl,theta_loss_mean,route_loss_mean,theta_route_loss_ratio,theta_head_grad_norm,route_head_grad_norm,theta_backbone_grad_norm,route_backbone_grad_norm,theta_kl_target,route_kl_target,theta_early_stop_count,route_early_stop_count,coupled_stop_trigger_count,coupled_stop_blocked_by_theta_floor_count,coupled_stop_blocked_by_severity_gate_count,coupled_stop_min_theta_updates_per_epoch,coupled_stop_severity_factor,coupled_stop_severity_freeze_kl_threshold,theta_update_count,route_update_count,theta_only_step_kl,route_only_step_kl,theta_only_step_prob_gain,route_only_step_prob_gain,theta_after_route_shift,route_after_theta_shift,theta_route_feature_correlation,theta_route_head_correlation,offload_rate_mean,bs1_vs_bs2_entropy,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std
0,-0.002589427400380373,0.18750883638858795,1.4964516162872314,-1.5804967880249023,-0.0010485320817679167,0.16314217448234558,1.372475504875183,-2.1807448863983154,1.5099843153620895e-08,0.9999998807907104,-3.0813387397188308e-09,0.9999998807907104,2476.0,0.0,0.03905380889773369,-0.04703060910105705,-0.0026398710906505585,0.0035129424650222063,0.04169367998838425,-0.05054355156607926,0.0004365356871858239,-0.003303361590951681,-0.0010599283268675208,-0.011451613157987595,-0.0009771062759682536,0.5047916769981384,0.0,0.9966967105865479,0.19699573516845703,1.3456213474273682,0.9989400506019592,0.0388285256922245,1.1672344207763672,0.023173606023192406,0.001815312309190631,-0.00290739256888628,0.0018191622802987695,0.6257001757621765,0.07444585836001309,0.08076058032028481,0.07248280859122169,0.05735788161187213,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,0.0002899522659260713,0.00017918697404378952,-0.0002367927968537385,-0.00010020597159642161,0.0,0.00032529639512566584,0.021544644609093666,-0.15201960504055023,0.5044488906860352,0.6611453890800476,0.0393635556101799,0.5595700144767761,0.06422348320484161,0.6836404204368591
1,-0.0033014335203915834,0.20834662020206451,1.5849099159240723,-1.4189804792404175,-0.0021230371203273535,0.19915586709976196,1.3513236045837402,-1.5827981233596802,-3.1789144649962964e-09,0.9999999403953552,-4.91373652877769e-09,0.9999998807907104,2329.0,0.0,0.015826459974050522,-0.019628195092082024,0.023844076320528984,-0.011183890514075756,-0.008017616346478462,-0.008444304578006268,0.006330092903226614,0.020998764783143997,0.0025137935299426317,0.017557526007294655,0.01008998416364193,0.5433333516120911,0.20352083444595337,1.0209987163543701,0.23848065733909607,1.6391245126724243,1.0025137662887573,0.15549837052822113,1.563843011856079,0.00912965927273035,0.00985570065677166,0.014208788052201271,0.007390395738184452,0.5201281309127808,0.06495251238492572,0.0865351703113179,0.09184990430245044,0.09196328589477731,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,2.265809903942032e-05,0.0005010915843740804,1.7457533372830117e-05,-0.00040666132788049126,0.0,0.0002784570913978054,-0.00893676932901144,-0.10395531356334686,0.4964854121208191,0.6562568545341492,0.06463504582643509,0.9612891674041748,0.12593528628349304,0.8882573843002319
2,-0.003267634892836213,0.2570667564868927,2.2490124702453613,-1.7903035879135132,0.0001602923875907436,0.24749548733234406,2.1366825103759766,-1.8356661796569824,3.973643192267673e-09,1.0,4.618277316126296e-09,0.9999999403953552,2065.0,0.0,0.03299620375037193,0.006699347868561745,-0.0033920134883373976,0.007271791808307171,0.03638821723870933,-0.0005724439397454262,0.0019398891599848866,0.04760376736521721,0.024114252999424934,0.03933170065283775,0.024774203076958656,0.4554166793823242,0.3016948997974396,1.047603726387024,0.2167261838912964,1.6424522399902344,1.0241142511367798,0.18302300572395325,1.6484376192092896,-0.02168360911309719,-0.006956049706786871,0.00846188422292471,0.008610560558736324,1.0175689458847046,0.06164983925394181,0.09197990143389122,0.09958868815344628,0.11417415426432698,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.0003130097075362366,-0.0008109522647178632,0.00036258063187882985,0.000952182416949654,0.0,0.0003113791267553877,-0.0020551406778395176,-0.04332674294710159,0.47895753383636475,0.6445062756538391,0.020882174372673035,1.4500670433044434,-0.03991143777966499,1.4023466110229492
3,0.0003682895621750504,0.2583054006099701,1.5438344478607178,-1.811640977859497,-0.00034142655204050243,0.25726503133773804,1.9621680974960327,-2.01802921295166,1.5894572324981482e-09,1.0,1.0739575895257758e-09,1.0,1776.0,0.0,0.0463276244699955,-0.04781187325716019,-0.015478224493563175,0.007012489717453718,0.061805848963558674,-0.054824362974613905,-0.0042328673880547285,0.05218437686562538,0.05735056474804878,0.04214579239487648,0.06593137234449387,0.3604166805744171,0.32713964581489563,1.0521843433380127,0.19896823167800903,1.7344006299972534,1.0573506355285645,0.19447031617164612,1.8245428800582886,-0.0300519447773695,-0.037071485072374344,0.0040705702267587185,0.01875968836247921,4.608603477478027,0.055953071220520456,0.0935553590035047,0.098972220845202,0.1254075607094886,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.0005418787629813388,-0.002115242469257542,0.0005950115079550804,0.002332132565607026,0.0,0.00033396823876371076,0.00166392105165869,-0.0800705999135971,0.4473090171813965,0.6223674416542053,-0.21816386282444,2.057893753051758,0.01347686443477869,1.8709429502487183
4,0.003875100752338767,0.24583926796913147,1.3375792503356934,-1.3819619417190552,-0.002159405965358019,0.2492946833372116,1.7356445789337158,-1.736560344696045,-7.947286384535346e-09,0.9999999403953552,-4.37465308422702e-09,1.0,1526.0,0.0,0.03343958035111427,-0.025527365505695343,-0.011294389143586159,0.025463268160820007,0.04473396949470043,-0.05099063366651535,0.007084439508616924,0.044420503079891205,0.07908903807401657,0.040245164185762405,0.08072169125080109,0.24791666865348816,0.3656618595123291,1.044420599937439,0.17562496662139893,1.8045262098312378,1.0790890455245972,0.21766647696495056,2.0142300128936768,-0.026967240497469902,-0.05280715227127075,0.007601255085319281,0.01991579495370388,2.620063304901123,0.04903534624131636,0.09284383614524505,0.08924869507573058,0.14598655931749221,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.0004970050164177207,-0.00414606114167587,0.0005605160008534377,0.004504912145369287,0.0,0.00036425415008644837,-0.010464134626090527,-0.041485488414764404,0.3966038227081299,0.5891147255897522,-0.4571209251880646,2.741265296936035,0.1307256668806076,2.5534374713897705
5,0.009747200645506382,0.221347376704216,1.413240909576416,-1.517686128616333,-0.0050086467526853085,0.23924016952514648,1.9959758520126343,-1.7840795516967773,-1.4305115314527939e-08,0.9999999403953552,1.4983100316001696e-09,0.9999999403953552,1273.0,0.0,-0.007196756545454264,-0.04675271362066269,-0.023303937166929245,0.01399191003292799,0.01610718062147498,-0.06074462365359068,-0.0046560135670006275,0.023978589102625847,0.07788220047950745,0.027899688109755516,0.08935113251209259,0.1339583396911621,0.2678711712360382,1.0239787101745605,0.12615707516670227,1.7313226461410522,1.077882170677185,0.1926865130662918,2.2203187942504883,-0.015415090136229992,-0.05482469126582146,0.0055064065381884575,0.020704906433820724,3.7601418495178223,0.04544703745117481,0.08727711519788312,0.0733623488181836,0.15112378159853937,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.0003157902774546528,-0.002723549533194663,0.0003393032291666844,0.0033020118733475103,0.0,0.0001596705085830763,-0.025315048173069954,-0.042544957250356674,0.3318161964416504,0.5337344408035278,-0.7006108164787292,3.214127779006958,0.3250229060649872,2.9200868606567383
6,0.014365126378834248,0.20609566569328308,1.0668835639953613,-1.1257505416870117,-0.0031413743272423744,0.20431625843048096,0.9084710478782654,-1.0321919918060303,-6.357828929992593e-09,0.9999999403953552,-1.9305148590831323e-09,1.0,1235.0,0.0,-0.05505286529660225,-0.032446641474962234,-0.024525733664631844,0.035540904849767685,-0.030527131631970406,-0.06798754632472992,0.005507585592567921,0.0024292399175465107,0.06456208974123001,0.0077917687594890594,0.06394100934267044,0.12020833790302277,0.20161943137645721,1.0024292469024658,0.11706800758838654,1.6092071533203125,1.0645620822906494,0.17174500226974487,1.9884859323501587,0.0047411611303687096,-0.047848522663116455,0.009200826287269592,0.016405249014496803,1.7830171585083008,0.041967558323049846,0.07436767297924204,0.07302191622641158,0.13929591636447267,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-4.3966105850553764e-05,-0.003633747061394388,7.113928261657878e-05,0.004179844549590988,0.0,0.00014604670400980728,-0.014563675969839096,-0.04543589428067207,0.31210237741470337,0.485619455575943,-1.0356266498565674,3.324267625808716,0.1762208640575409,3.350491523742676
7,0.02234388329088688,0.25649815797805786,1.5735118389129639,-1.4261832237243652,-0.005384999327361584,0.27491942048072815,1.4893372058868408,-1.7856740951538086,1.0728836485895954e-08,1.0,8.75600036920332e-09,1.0,1307.0,0.0,-0.02722286246716976,-0.010541344992816448,0.0013943873345851898,0.015291749499738216,-0.02861724980175495,-0.025833094492554665,0.008343068417161703,0.02711823210120201,0.03153519332408905,0.02985447086393833,0.030826807022094727,0.12812499701976776,0.16143840551376343,1.02711820602417,0.12222902476787567,1.6370272636413574,1.031535267829895,0.17293888330459595,2.0093226432800293,-0.018892766907811165,-0.014292269945144653,0.008092602714896202,0.00900022778660059,1.1121535301208496,0.03849594522498271,0.06584790915137806,0.0693422938098745,0.11892030991875581,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.00040316940290462556,-0.001148464622487414,0.0004317335431725918,0.0015904685042447194,0.0,0.00012514539760429347,-0.0015747395809739828,-0.04250095412135124,0.3384838402271271,0.45599207282066345,-1.56128990650177,3.7770838737487793,0.3573925495147705,3.53117036819458
8,0.028407996520400047,0.2575216293334961,1.6484224796295166,-1.5317230224609375,-0.0017710678512230515,0.2724904716014862,2.296673536300659,-1.5126383304595947,8.742015111806722e-09,0.9999999403953552,-1.517381553739483e-09,0.9999999403953552,1257.0,0.0,-0.002919326536357403,0.011525767855346203,0.002450003754347563,-0.046809758991003036,-0.005369330290704966,0.05833552684634924,-0.022179877618327737,0.021072473376989365,0.02466563694179058,0.021134112030267715,0.017551293596625328,0.12062500417232513,0.1591089814901352,1.0210723876953125,0.11658667773008347,1.7929977178573608,1.0246657133102417,0.15855015814304352,1.9466192722320557,-0.013844613917171955,-0.009380913339555264,0.0029792245477437973,0.006716225296258926,2.2543458938598633,0.03474092089539271,0.052161428060549436,0.06708008971750501,0.10446693723868225,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.0004059281425205492,-0.0012773998693384264,0.00043131229301382386,0.001682318375865829,0.0,9.332874417720762e-05,0.0040171388536691666,-0.06847517937421799,0.31750887632369995,0.418877512216568,-1.9031213521957397,4.446326732635498,0.14850085973739624,3.9320952892303467
9,0.03252636268734932,0.2834835946559906,1.6253976821899414,-1.8279762268066406,-0.0019632577896118164,0.29862111806869507,2.256319999694824,-1.8072986602783203,-5.563100202721216e-09,1.0,-1.26695862689985e-08,0.9999999403953552,1242.0,0.0,-0.015365165658295155,-0.03377202898263931,-0.010228237137198448,0.061599645763635635,-0.005136928521096706,-0.09537167474627495,0.025685704313218594,0.018620824441313744,0.028220804408192635,0.01779375784099102,0.031345855444669724,0.1145833358168602,0.14251208305358887,1.0186208486557007,0.11203757673501968,1.6497812271118164,1.0282208919525146,0.18001674115657806,2.549619197845459,-0.011979439295828342,-0.01025442499667406,0.004164783284068108,0.011690574698150158,2.807000160217285,0.03252244129952601,0.05721195568200402,0.06509086978450958,0.116405369902864,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-0.0004493781433536372,-0.0029492326878555884,0.0004721181560203799,0.0036938176824280943,0.0,9.890224984181779e-05,-0.0003828469489235431,-0.06684916466474533,0.3151140511035919,0.3975928723812103,-2.1592440605163574,4.739217281341553,0.08765414357185364,4.036397933959961
10,0.023031407967209816,0.34019169211387634,2.7107059955596924,-1.3006161451339722,-0.0016130113508552313,0.39794600009918213,3.442396640777588,-1.876218557357788,-7.152557657263969e-09,1.0000001192092896,-1.1483134443324161e-09,0.9999999403953552,1661.0,0.0,0.006256522610783577,0.003093559527769685,0.018527351319789886,0.03229497745633125,-0.01227082870900631,-0.029201417928561568,0.02541116438806057,0.001161559484899044,0.0026873766910284758,0.0002808420977089554,2.0286337530706078e-05,0.21062500774860382,0.18723660707473755,1.0011615753173828,0.16977614164352417,2.029275894165039,1.0026873350143433,0.17907525599002838,2.3133721351623535,0.015642846003174782,0.016140863299369812,0.006888081319630146,0.009856309741735458,1.4309203624725342,0.02911445089883362,0.045229123177074046,0.06923187588831528,0.08422482830029689,0.03,0.015,0,0,0,0,0,0,1.0,0.015,70,70,-3.6458031900110655e-05,-5.4368243451920405e-05,0.00010988724763072761,0.0003682879951546576,0.0,0.00031935886384287316,0.0026076834183186293,-0.0621785931289196,0.379248708486557,0.38937318325042725,-1.4820940494537354,3.4995203018188477,0.14950431883335114,3.13165020942688
