epoch,ratio_mean,ratio_std,ratio_min,ratio_max,clip_fraction,positive_adv_clip_fraction,negative_adv_clip_fraction,approx_kl,entropy_loss,policy_loss,ratio_by_adv_sign
0,0.9955487251281738,0.029626954346895218,0.9198535084724426,1.116194725036621,0.1279214769601822,0.0,0.1279214769601822,0.01499728113412857,-0.03019539825618267,-0.02373111993074417,"{""negative"": {""count"": 100, ""max"": 1.116194725036621, ""mean"": 0.9955487251281738, ""min"": 0.9198535084724426, ""std"": 0.029626954346895218}, ""positive"": {""count"": 0, ""max"": 0.0, ""mean"": 0.0, ""min"": 0.0, ""std"": 0.0}}"
1,1.0135201215744019,0.05553079769015312,0.8744049072265625,1.168251395225525,0.3806919753551483,0.0,0.3806919753551483,0.028130795806646347,-0.030200431123375893,-0.051719311624765396,"{""negative"": {""count"": 100, ""max"": 1.168251395225525, ""mean"": 1.0135201215744019, ""min"": 0.8744049072265625, ""std"": 0.05553079769015312}, ""positive"": {""count"": 0, ""max"": 0.0, ""mean"": 0.0, ""min"": 0.0, ""std"": 0.0}}"
2,1.0064377784729004,0.05115876719355583,0.8963161110877991,1.1209824085235596,0.3298420011997223,0.4238074719905853,0.31940141320228577,0.028740011155605316,-0.030200554057955742,-0.04571814835071564,"{""negative"": {""count"": 90, ""max"": 1.1054635047912598, ""mean"": 1.0066919326782227, ""min"": 0.8963161110877991, ""std"": 0.049994830042123795}, ""positive"": {""count"": 10, ""max"": 1.1209824085235596, ""mean"": 1.004150390625, ""min"": 0.9391196966171265, ""std"": 0.06058907508850098}}"
3,1.0016592741012573,0.050526730716228485,0.8577795028686523,1.1257107257843018,0.3421734869480133,0.4145117402076721,0.3252052962779999,0.03405134007334709,-0.03020597994327545,-0.058181919157505035,"{""negative"": {""count"": 81, ""max"": 1.1257107257843018, ""mean"": 0.9994193911552429, ""min"": 0.8577795028686523, ""std"": 0.05013206601142883}, ""positive"": {""count"": 19, ""max"": 1.1019296646118164, ""mean"": 1.011208415031433, ""min"": 0.919198215007782, ""std"": 0.051085568964481354}}"
4,0.9964237213134766,0.05727769061923027,0.8697250485420227,1.2282754182815552,0.33055317401885986,0.35676780343055725,0.3235846757888794,0.03716776520013809,-0.030195999890565872,-0.06174124777317047,"{""negative"": {""count"": 79, ""max"": 1.2282754182815552, ""mean"": 0.9929776787757874, ""min"": 0.8697250485420227, ""std"": 0.0525532029569149}, ""positive"": {""count"": 21, ""max"": 1.1672415733337402, ""mean"": 1.0093873739242554, ""min"": 0.9171919822692871, ""std"": 0.07085222750902176}}"
