block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_value_score_mean,block_value_score_std,block_value_score_max,block_value_score_min,block_value_scale_mean,block_value_scale_std,block_value_scale_max,block_value_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_theta_candidate_score_credit,0.22228431701660156,0.10693921893835068,0.5526518225669861,-0.09927567839622498,1.0,0.0,1.0,1.0,1.0,-0.5497768521308899,0.5066958069801331,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_theta_candidate_score_credit,-0.20673410594463348,0.12395785003900528,0.1538955420255661,-0.5476172566413879,1.0,0.0,1.0,1.0,1.0,-0.48182618618011475,1.0934958457946777,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_theta_candidate_score_credit,-0.2861585021018982,0.1105942502617836,0.24182842671871185,-0.5156113505363464,1.0,0.0,1.0,1.0,1.0,-0.40466099977493286,1.273025393486023,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_theta_candidate_score_credit,-0.0575064979493618,0.11559910327196121,0.28824377059936523,-0.32457390427589417,1.0,0.0,1.0,1.0,1.0,-0.5113497376441956,0.7036835551261902,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_theta_candidate_score_credit,0.1532355397939682,0.10334572941064835,0.3565097451210022,-0.10900318622589111,1.0,0.0,1.0,1.0,1.0,-0.3536163568496704,0.9745509028434753,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_theta_candidate_score_credit,0.08778198063373566,0.10993333160877228,0.3390108644962311,-0.20126433670520782,1.0,0.0,1.0,1.0,1.0,-0.5047373175621033,0.9071033000946045,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_theta_candidate_score_credit,-0.02985754981637001,0.14174485206604004,0.4489589035511017,-0.3346315026283264,1.0,0.0,1.0,1.0,1.0,-0.4667443037033081,0.6534661054611206,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_theta_candidate_score_credit,0.10900858789682388,0.11202286183834076,0.3916052579879761,-0.20463109016418457,1.0,0.0,1.0,1.0,1.0,-0.5181814432144165,0.570557177066803,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_theta_candidate_score_credit,0.2847619354724884,0.16813525557518005,0.7391002774238586,-0.09994786977767944,1.0,0.0,1.0,1.0,1.0,-0.31417134404182434,0.7153909802436829,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_theta_candidate_score_credit,0.022578062489628792,0.10913289338350296,0.319032222032547,-0.2944694757461548,1.0,0.0,1.0,1.0,1.0,-0.22199611365795135,0.6041873693466187,0
