epoch,offload_active_fraction,theta_positive_fraction,route_credit_weight_mean,route_credit_weight_std,route_credit_effective_fraction,route_credit_effective_count,theta_ratio_mean,route_ratio_mean,theta_approx_kl,route_approx_kl,theta_clip_fraction,route_clip_fraction,advantage_action_alignment
0,0.4970833361148834,0.49125000834465027,1.0,0.0,0.4970833361148834,1193.0,0.9981778860092163,1.0012975931167603,0.06802713125944138,0.008231425657868385,1.0,0.10058675706386566,0.032844383269548416
1,0.5099999904632568,0.49916666746139526,1.0,0.0,0.5099999904632568,1224.0,0.979017436504364,0.9982578158378601,0.10724575072526932,0.016842002049088478,0.9491666555404663,0.28022876381874084,-0.00974487978965044
2,0.3737500011920929,0.4937500059604645,1.0,0.0,0.3737500011920929,897.0,1.0567020177841187,0.9988820552825928,0.018441418185830116,0.01748407818377018,0.8587499856948853,0.27870678901672363,0.3298555314540863
3,0.4025000035762787,0.5333333611488342,1.0,0.0,0.4025000035762787,966.0,1.0027681589126587,0.9965561628341675,0.06245157867670059,0.018925238400697708,0.5899999737739563,0.2370600402355194,0.3433169424533844
4,0.3504166603088379,0.5566666722297668,1.0,0.0,0.3504166603088379,841.0,0.9751157760620117,0.9814304113388062,0.08959249407052994,0.03797437250614166,0.4983333349227905,0.29964327812194824,-0.010800964199006557
