epoch,policy_surrogate_mode,actor_structure_mode,route_mask_mean,route_mask_active_fraction,route_mask_count_mean,route_mask_count_std,offload_rate_mean,theta_head_grad_norm,route_head_grad_norm,theta_backbone_grad_norm,route_backbone_grad_norm
0,hierarchical_actor_theta_candidate_score_credit,hierarchical_actor_separate_theta_route_backbones,0.4970833361148834,0.4970833361148834,11.930000305175781,2.450530529022217,0.49801138043403625,0.07731587453763203,0.1312247916121077,0.07763655362656577,0.08356195274182812
1,hierarchical_actor_theta_candidate_score_credit,hierarchical_actor_separate_theta_route_backbones,0.5099999904632568,0.5099999904632568,12.239999771118164,5.741289138793945,0.5055661797523499,0.06238590944848713,0.15463629395011377,0.13658236161785708,0.15800303271321506
2,hierarchical_actor_theta_candidate_score_credit,hierarchical_actor_separate_theta_route_backbones,0.3737500011920929,0.3737500011920929,8.970000267028809,7.457150936126709,0.4528956115245819,0.06074480639176786,0.1730545025623655,0.19164505743414254,0.17492685471776198
3,hierarchical_actor_theta_candidate_score_credit,hierarchical_actor_separate_theta_route_backbones,0.4025000035762787,0.4025000035762787,9.65999984741211,9.98220443725586,0.4526047706604004,0.04057210144906471,0.2643835724376189,0.16032413970518883,0.3043929004122877
4,hierarchical_actor_theta_candidate_score_credit,hierarchical_actor_separate_theta_route_backbones,0.3504166603088379,0.3504166603088379,8.40999984741211,9.843875885009766,0.40523621439933777,0.02765199862509049,0.19192872605560105,0.15861841924104703,0.20026892804148466
