epoch,offload_active_fraction,route_logprob_active_fraction,route_selected_score_mean,route_expected_score_mean,route_residual_credit_mean,route_residual_credit_std,route_ratio_mean,route_approx_kl,route_clip_fraction,advantage_action_alignment
0,0.4970833361148834,0.4970833361148834,-0.03519614413380623,-0.003066684352234006,-0.03212945535778999,0.9879896640777588,1.0012975931167603,0.008231425657868385,0.10058675706386566,0.032844383269548416
1,0.5099999904632568,0.5099999904632568,-0.044135961681604385,-0.008861689828336239,-0.03527427464723587,0.9614753127098083,0.9982578158378601,0.016842002049088478,0.28022876381874084,-0.00974487978965044
2,0.3737500011920929,0.3737500011920929,0.02324310690164566,-0.004124592058360577,0.027367692440748215,0.914237916469574,0.9988820552825928,0.01748407818377018,0.27870678901672363,0.3298555314540863
3,0.4025000035762787,0.4025000035762787,-0.06727012991905212,-0.012187276966869831,-0.055082857608795166,0.8673821091651917,0.9965561628341675,0.018925238400697708,0.2370600402355194,0.3433169424533844
4,0.3504166603088379,0.3504166603088379,-0.07496695965528488,-0.02253931760787964,-0.052427634596824646,0.8278017044067383,0.9814304113388062,0.03797437250614166,0.29964327812194824,-0.010800964199006557
