epoch,policy_surrogate_mode,actor_structure_mode,theta_only_step_kl,route_only_step_kl,theta_only_step_prob_gain,route_only_step_prob_gain,theta_after_route_shift,route_after_theta_shift,theta_head_grad_norm,route_head_grad_norm,theta_backbone_grad_norm,route_backbone_grad_norm,theta_kl_target,route_kl_target,theta_early_stop_count,route_early_stop_count,coupled_stop_trigger_count,coupled_stop_blocked_by_theta_floor_count,coupled_stop_blocked_by_severity_gate_count,coupled_stop_min_theta_updates_per_epoch,coupled_stop_severity_factor,coupled_stop_severity_freeze_kl_threshold,route_update_cap_trigger_count,route_update_cap_per_epoch,route_alignment_gate_threshold,route_alignment_gate_accept_count,route_alignment_gate_reject_count,route_alignment_gate_reject_rate,route_alignment_gate_score_mean,route_step_alignment_mean,route_step_alignment_min,route_step_alignment_max,route_step_accept_count,route_step_reject_count,route_step_accept_rate,route_step_reject_rate,theta_update_count,route_update_count,route_mask_mean,route_mask_active_fraction,route_mask_threshold,route_confident_mask_margin
0,hierarchical_actor_theta_candidate_score_credit,hierarchical_actor_separate_theta_route_backbones,0.00154656287936632,0.00024024877584452042,-0.00144568143982724,-0.0001665547502170739,0.0,0.0004960444046787415,0.07731587453763203,0.1312247916121077,0.07763655362656577,0.08356195274182812,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,40,0,0.0,0.0032095016728817425,0.0032095016728817425,4.270448334864341e-05,0.012330392375588417,40,0,1.0,0.0,40,40,0.4970833361148834,0.4970833361148834,0.5,0.0
1,hierarchical_actor_theta_candidate_score_credit,hierarchical_actor_separate_theta_route_backbones,0.0033703334989695576,0.00021698685814044438,-0.0032007947113015687,-0.00010895991996306975,0.0,0.000800987284128496,0.06238590944848713,0.15463629395011377,0.13658236161785708,0.15800303271321506,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,40,0,0.0,0.008170349846477621,0.008170349846477621,0.0017305839573964477,0.026367949321866035,40,0,1.0,0.0,40,40,0.5099999904632568,0.5099999904632568,0.5,0.0
2,hierarchical_actor_theta_candidate_score_credit,hierarchical_actor_separate_theta_route_backbones,0.001651475874314201,0.0007628464720710326,-0.0014314550537164906,-0.0006576359296104784,0.0,0.0008813356333121191,0.06074480639176786,0.1730545025623655,0.19164505743414254,0.17492685471776198,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,40,0,0.0,0.0077457846433389935,0.0077457846433389935,0.0017832021694630384,0.025659143924713135,40,0,1.0,0.0,40,40,0.3737500011920929,0.3737500011920929,0.5,0.0
3,hierarchical_actor_theta_candidate_score_credit,hierarchical_actor_separate_theta_route_backbones,0.0008195770276415715,0.001234450219988048,-0.000635729046433653,-0.000890825123178729,0.0,0.0011007485743903089,0.04057210144906471,0.2643835724376189,0.16032413970518883,0.3043929004122877,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,40,0,0.0,0.012923935760045423,0.012923935760045423,0.0014830892905592918,0.08708985894918442,40,0,1.0,0.0,40,40,0.4025000035762787,0.4025000035762787,0.5,0.0
4,hierarchical_actor_theta_candidate_score_credit,hierarchical_actor_separate_theta_route_backbones,0.0024946153377641165,0.0007294701028058625,-0.002211761631315312,-0.0005604912633316416,0.0,0.0016058998066000641,0.02765199862509049,0.19192872605560105,0.15861841924104703,0.20026892804148466,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,40,0,0.0,0.008324519473535474,0.008324519473535474,9.27451765164733e-06,0.06630069762468338,40,0,1.0,0.0,40,40,0.3504166603088379,0.3504166603088379,0.5,0.0
