epoch,episode_reward,episode_cost,episode_queue_penalty,episode_delay,episode_local_delay_cost,episode_uplink_delay_cost,episode_backhaul_delay_cost,episode_bs_compute_delay_cost,episode_energy,episode_uplink_energy,episode_local_compute_energy,episode_bs_compute_energy,episode_reward_delay_term,episode_reward_energy_term,episode_reward_backlog_term,avg_normalized_avg_queue_len,avg_raw_total_backlog,avg_normalized_total_backlog,avg_theta,num_steps,actor_loss,critic_loss,entropy
0.0,-485.0758571828139,470.4727018535822,14.603155329231656,465.255059418073,302.62609397348587,13.086067643463648,0.5336544051985611,149.009243395925,104.35284871018224,1.674658748357816,39.976713219362544,62.70147674246188,465.255059418073,5.217642435509112,14.603155329231656,0.06084648053846523,4482017485.67718,2.068780338307819,0.5023752591856835,120.0,-0.023625476006418466,3289.8849853515626,15.121591496467591
1.0,-540.9286652284193,526.0904755572881,14.838189671131028,520.5240233083715,351.46605389577735,13.349301460530386,0.5006381171330929,155.20802983493067,111.32904497833168,1.6867217507347763,43.43731598175755,66.20500724583944,520.5240233083715,5.566452248916586,14.838189671131028,0.06182579029637928,4832940229.647384,2.102076870076895,0.4934464186625469,120.0,-0.09120620982721447,4314.714447021484,15.201011776924133
2.0,-508.71023430784084,494.48389025921574,14.226344048625181,489.2771264292637,326.5458791141961,12.926549887474875,0.4977761217335556,149.30692130585948,104.13527659904274,1.5971111490751897,41.09320032664756,61.444965123320074,489.2771264292637,5.20676382995214,14.226344048625181,0.059276433535938255,4521429857.647603,2.0153987402219005,0.48609813569738086,120.0,-0.08201518028508872,3615.5484313964844,15.15926969051361
3.0,-576.265396782938,560.8815953766357,15.383801406301842,555.2582434882027,373.0859477152893,14.634867187344486,0.618371708265204,166.9190568773038,112.46703776865922,1.7596983684071719,44.10826011375612,66.59907928649598,555.2582434882027,5.6233518884329605,15.383801406301842,0.06409917252625767,4890511299.714608,2.1793718658927617,0.4964705210239487,120.0,-0.0828059618594125,4701.417993164063,15.119392347335815
4.0,-502.00760805752884,487.35809462516494,14.649513432363664,482.0060678976612,313.040700952456,13.29107673612243,0.5297224018540514,155.14456780722858,107.0405345500778,1.6481254107811325,40.218978892977034,65.17343024631964,482.0060678976612,5.352026727503892,14.649513432363664,0.061039639301515264,4633251993.467163,2.0753477362515187,0.5071780261911327,120.0,-0.07037044363096356,3416.766564941406,15.136306977272033
5.0,-528.4754364309316,513.4485008204866,15.026935610444891,507.887302583046,323.85659099367336,14.89923784276137,0.6036822966757488,168.52779144993545,111.22396474881404,1.729313505739215,41.42140265716049,68.07324858591434,507.887302583046,5.561198237440699,15.026935610444891,0.06261223171018705,4789339015.628275,2.128815878146359,0.5077761173560486,120.0,-0.07088923216797412,3798.021032714844,15.10495321750641
6.0,-523.0397798663498,507.70084403324194,15.3389358331078,502.1708699949857,317.7537294834245,14.907613962422277,0.6280090915945767,168.88151745754368,110.59948076513025,1.7888356538207186,40.757842602430124,68.05280250887935,502.1708699949857,5.529974038256514,15.3389358331078,0.06391223263794917,4742864871.06077,2.173015909690272,0.512400363034868,120.0,-0.08612036583945155,3719.05166015625,15.129413175582886
7.0,-513.976525262921,498.90303465132837,15.073490611592792,493.39141842441785,313.1837355766547,14.171561153300075,0.6077648279834617,165.4283568664797,110.23232453820556,1.7261111266004716,40.35522272609432,68.15099068551078,493.39141842441785,5.511616226910274,15.073490611592792,0.06280621088163664,4710254187.223329,2.135411169975645,0.5138060508266599,120.0,-0.06730117788538337,3647.249298095703,15.120159387588501
8.0,-521.4128202865327,506.1245358716537,15.288284414879229,500.4769636054385,321.2829418753183,14.679205054445687,0.5747222646092761,163.94009441106536,112.95144532429889,1.7625412049679132,41.608353640592554,69.58055047873849,500.4769636054385,5.6475722662149455,15.288284414879229,0.06370118506199679,4807892038.003808,2.165840292107892,0.5061178513857393,120.0,-0.0853796882322058,3429.3921447753905,15.14244499206543
9.0,-592.05067856716,576.4051301713382,15.645548395821834,570.6697275973444,375.9530330607947,15.680202076240622,0.5988460152852927,178.43764644502406,114.70805147987586,1.8302539199551335,43.46191997708651,69.41587758283427,570.6697275973444,5.735402573993794,15.645548395821834,0.06518978498259097,4945596306.899042,2.2164526894080936,0.5056365384533469,120.0,-0.07585365467239172,4523.659747314453,15.159890484809875
