epoch,advantage_mean,advantage_std,positive_advantage_ratio,negative_advantage_ratio,delta_log_prob_selected_action_mean,delta_log_prob_selected_action_std,selected_action_prob_gain_mean,advantage_action_alignment,high_advantage_action_prob_gain,mid_advantage_action_prob_gain,low_advantage_action_prob_gain,negative_advantage_action_prob_gain,advantage_bucket_high_positive_threshold,advantage_bucket_near_zero_threshold
0,-22.205528259277344,6.267415523529053,0.0,1.0,-0.19190524518489838,0.05940544232726097,-0.14862491190433502,0.038124822080135345,0.0,0.0,0.0,-0.14862491190433502,0.0,0.6267415523529053
1,-18.882892608642578,7.7541704177856445,0.03999999910593033,0.9599999785423279,-0.5894383788108826,0.178376704454422,-0.3798768222332001,0.4350357949733734,0.07951951026916504,-0.22378133237361908,0.0,-0.3895401656627655,4.482659339904785,0.7754170417785645
2,-16.41951560974121,11.797709465026855,0.10000000149011612,0.8999999761581421,-0.5269160270690918,0.2264045774936676,-0.33390578627586365,0.28126248717308044,-0.2211877554655075,-0.28774163126945496,0.20237775146961212,-0.35762789845466614,12.410947799682617,1.1797709465026855
3,-13.525412559509277,21.383399963378906,0.20000000298023224,0.800000011920929,-0.42761752009391785,0.2174532264471054,-0.2731855809688568,0.38239070773124695,-0.08171363919973373,-0.12662774324417114,-0.2422252595424652,-0.30999141931533813,17.572229385375977,2.1383399963378906
4,-10.651189804077148,18.32977867126465,0.20000000298023224,0.800000011920929,-0.39677923917770386,0.26441872119903564,-0.24011904001235962,0.2656552493572235,-0.05474025011062622,-0.06924214959144592,-0.23759998381137848,-0.28006649017333984,22.39991569519043,1.832977867126465
