epoch,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm,layer_soft_geometry_scale_factor,layer_soft_geometry_scale_factor_min,layer_soft_geometry_scale_factor_p50,layer_soft_geometry_scale_factor_p95,layer_soft_geometry_trigger_active_fraction,layer_soft_geometry_overflow_stat,layer_soft_geometry_overflow_stat_p95
0,critic_backbone.0.weight,1797120,0,0.0,404306.96875,2537073.0,8630146.0,75266944.0,404306.96875,2537073.0,8630146.0,75266944.0,0.025608649710193276,0.13047202322632073,217.37815055847167,0.48223595764056226,0.47241787665582863,0.483318567276001,0.48454733192920685,0.6070902317762374,7.158312455103084,7.314345788955688
0,critic_backbone.4.bias,5120,0,0.0,1998.7496337890625,5130.877612304688,7696.8965820312515,352623.28125,1998.7496337890625,5130.877612304688,7696.8965820312515,352623.28125,0.00493938357103616,0.01021480249473825,10.513060545921325,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,critic_backbone.6.weight,655360,0,0.0,4940.427734375,11700.379833984358,23661.979492187504,29827594.0,4940.427734375,11700.379833984358,23661.979492187504,29827594.0,0.034036670718342064,0.049917847849428654,122.06996040344238,0.8642640787014877,0.6975740800174255,0.8794691860675812,0.903386828303337,0.34559326171875,1.0692179911240909,1.8200733363628379
0,critic_backbone.7.bias,5120,0,0.0,1907.760986328125,5169.724243164063,9782.644072265648,541725.4375,1907.760986328125,5169.724243164063,9782.644072265648,541725.4375,0.005046942469198257,0.009160555503331124,10.235221016407014,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,critic_backbone.7.weight,5120,0,0.0,15661.6455078125,49394.245507812535,106269.35578125034,11283793.0,15661.6455078125,49394.245507812535,106269.35578125034,11283793.0,0.004944010579492897,0.0032789183431304993,15.01171579360962,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.0.weight,1797120,0,0.0,362589.78125,2432187.75,7762394.5,21510078.0,362589.78125,2432187.75,7762394.5,21510078.0,0.02102806526236236,0.26677930280566214,288.2648229598999,0.4842446161500966,0.4826025069219948,0.4840750992298126,0.48575076907873155,0.43377403914928436,7.10053286714778,7.140819621086121
1,critic_backbone.4.bias,5120,0,0.0,1901.213623046875,4763.315161132813,6940.891665039072,7863.861328125,1901.213623046875,4763.315161132813,6940.891665039072,7863.861328125,0.002653308281151112,0.005279623670503497,7.573183137178421,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.6.weight,655360,0,0.0,3742.17822265625,7329.937841796871,9441.007402343752,20044.94140625,3742.17822265625,7329.937841796871,9441.007402343752,20044.94140625,0.024933483637869357,0.03476943410933018,117.25219173431397,0.9169765177749131,0.907334749243451,0.9151868224143982,0.9336427241563797,0.35513458251953123,0.6043363617628812,0.6786067366600037
1,critic_backbone.7.bias,5120,0,0.0,1662.2913818359375,3186.6655395507814,4203.262216796883,7226.548828125,1662.2913818359375,3186.6655395507814,4203.262216796883,7226.548828125,0.004239020611566957,0.005815701666870154,9.02913395166397,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.7.weight,5120,0,0.0,4817.50390625,18131.130175781254,27967.96585937501,46920.44140625,4817.50390625,18131.130175781254,27967.96585937501,46920.44140625,0.006231788778677583,0.004447892331518233,14.786738616228103,1.0,1.0,1.0,1.0,0.0,0.0,0.0
