epoch,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,theta_adv_norm_mean,theta_adv_norm_std,route_adv_norm_mean,route_adv_norm_std,route_adv_norm_active_count,route_adv_norm_used_fallback,theta_advantage_alignment,route_advantage_alignment,theta_adv_to_route_delta_alignment,route_adv_to_theta_delta_alignment,theta_alignment_margin_over_cross,route_alignment_margin_over_cross,cross_branch_alignment_mean,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,theta_ratio_mean,theta_ratio_std,theta_ratio_max,route_ratio_mean,route_ratio_std,route_ratio_max,theta_approx_kl,route_approx_kl,theta_loss_mean,route_loss_mean,theta_route_loss_ratio,theta_head_grad_norm,route_head_grad_norm,theta_backbone_grad_norm,route_backbone_grad_norm,theta_kl_target,route_kl_target,theta_early_stop_count,route_early_stop_count,coupled_stop_trigger_count,coupled_stop_blocked_by_theta_floor_count,coupled_stop_blocked_by_severity_gate_count,coupled_stop_min_theta_updates_per_epoch,coupled_stop_severity_factor,coupled_stop_severity_freeze_kl_threshold,theta_update_count,route_update_count,theta_only_step_kl,route_only_step_kl,theta_only_step_prob_gain,route_only_step_prob_gain,theta_after_route_shift,route_after_theta_shift,theta_route_feature_correlation,theta_route_head_correlation,offload_rate_mean,bs1_vs_bs2_entropy,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std
0,-0.006843633018434048,0.3415757417678833,1.1736907958984375,-1.2584547996520996,0.002725319005548954,0.38915976881980896,1.571913242340088,-1.7558565139770508,-1.5298525113394135e-08,1.0,-2.167441692790817e-08,0.9999999403953552,1221.0,0.0,0.02482190728187561,0.0010991323506459594,0.011862541548907757,-0.015796883031725883,0.012959365732967854,0.016896015382371843,-0.0019671707414090633,-0.003811820410192013,-0.003071987070143223,-0.011480730958282948,-0.0027989319059997797,0.5558333396911621,0.015561015345156193,0.996188223361969,0.20514346659183502,1.3440256118774414,0.9969280362129211,0.05470682308077812,1.2574740648269653,0.0254799947142601,0.004603434819728136,0.0017222292954102159,5.36791339982301e-05,0.031168220564723015,0.0997909835292006,0.1035232751773488,0.09034502661985878,0.06941661270059693,0.03,0.015,0,0,0,0,0,0,1.0,0.015,40,40,0.0008762665078393183,0.0007524315456976183,-0.000796056859599048,-0.0006516824400023324,0.0,0.0004186236876194016,0.0002515597443562001,-0.053532008081674576,0.5002825260162354,0.6603298187255859,0.06783732026815414,0.5178271532058716,-0.12221529334783554,0.5677633881568909
1,-0.0032146796584129333,0.23070688545703888,1.4670839309692383,-1.0944218635559082,0.002800087910145521,0.2446228414773941,1.680016040802002,-1.3988828659057617,4.172325152040912e-09,0.9999999403953552,5.440684791579997e-09,0.9999999403953552,1227.0,0.0,0.03582102805376053,0.017453325912356377,-0.023281153291463852,0.03105509653687477,0.05910218134522438,-0.013601770624518394,0.0038869716227054596,0.007435809820890427,-0.016353990882635117,-0.004386011976748705,-0.02024581842124462,0.4345833361148834,0.15892420709133148,1.0074357986450195,0.20946773886680603,1.5210376977920532,0.983646035194397,0.1401553452014923,1.4164706468582153,0.015524373389780521,0.026805171743035316,0.004436882212758064,0.0009044990874826908,0.20385871827602386,0.08593838827343432,0.11000453480386096,0.1266707603400478,0.11184780115180053,0.03,0.015,0,0,0,0,0,0,1.0,0.015,40,40,0.0006021374212650699,0.0031456104579774546,-0.0005328589317286969,-0.0029907662345067367,0.0,0.0003911490757673164,0.03782769292593002,0.09593155235052109,0.5013439059257507,0.6600225567817688,0.05304750055074692,0.6330996155738831,-0.12985607981681824,0.7100402116775513
2,-0.005108343902975321,0.2707553803920746,1.873351812362671,-1.5146307945251465,0.00014434166951104999,0.3019980490207672,1.899841547012329,-1.971429467201233,3.774960788405224e-09,1.0,8.871388956777082e-09,0.9999999403953552,1075.0,0.0,0.0605410598218441,-0.008715280331671238,0.0636933296918869,-0.023165715858340263,-0.003152269870042801,0.014450435526669025,0.02026380691677332,0.03170856833457947,-0.00917297974228859,0.023053916171193123,-0.0017318724421784282,0.3929166793823242,0.24186046421527863,1.0317085981369019,0.20150049030780792,1.7581279277801514,0.9908270239830017,0.1671791672706604,1.5162793397903442,-0.009962493553757668,0.02403521165251732,0.0008003139519132674,0.008341201581060886,10.422281265258789,0.0909679998299063,0.1274452195635893,0.14346650206850678,0.14043044142781413,0.03,0.015,0,0,0,0,0,0,1.0,0.015,40,40,0.00019129234400168117,0.0017427494921321341,-0.00011858177272188186,-0.0015357858337210928,0.0,0.0004388340257719392,0.023217562586069107,0.049701035022735596,0.48446232080459595,0.6523339748382568,-0.016987696290016174,0.7494260668754578,-0.02831946685910225,0.7637953758239746
3,0.0006643877713941038,0.27753889560699463,1.5914392471313477,-1.4361284971237183,-0.00140640779864043,0.27040165662765503,1.7199995517730713,-1.2935454845428467,-1.5894572324981482e-09,1.0,-1.7121621898041894e-09,1.0,1114.0,0.0,0.040765371173620224,0.03400259464979172,0.0451575368642807,0.04394944757223129,-0.004392165690660477,-0.009946852922439575,0.044553492218256,0.012755034491419792,0.0029364963993430138,0.0038045800756663084,0.002403116784989834,0.3229166567325592,0.21364451944828033,1.0127551555633545,0.19445207715034485,2.0791454315185547,1.002936601638794,0.1656763255596161,1.6399482488632202,0.007158417720347643,0.01127050630748272,0.0021000464912503958,0.0006433757371269166,0.3063611686229706,0.07942953136069825,0.12947744812368175,0.1469896404763023,0.14861699627130176,0.03,0.015,0,0,0,0,0,0,1.0,0.015,40,40,-3.0832344418740834e-05,0.0007697479502894566,0.00012450571321096505,-0.0004852211888646707,0.0,0.00046230658517742995,0.020665446296334267,0.11952171474695206,0.4839427173137665,0.644063413143158,-0.2480994164943695,1.0309935808181763,0.0846918597817421,1.0491465330123901
4,0.001994888763874769,0.2771734297275543,1.6210682392120361,-1.374367356300354,-0.002784839365631342,0.28718042373657227,1.8511238098144531,-2.3881733417510986,3.973643192267673e-09,1.0,1.2535658733270338e-08,1.0,989.0,0.0,0.024507377296686172,0.02172742784023285,-0.007496488746255636,-0.0013666622107848525,0.03200386604294181,0.0230940900510177,-0.004431575478520244,0.0342569574713707,0.026105599477887154,0.024835854768753052,0.026830535382032394,0.3570833206176758,0.24266935884952545,1.0342570543289185,0.21328003704547882,1.8595936298370361,1.026105523109436,0.18293647468090057,1.7393678426742554,-0.009591406211256981,-0.008869338780641556,0.006801142822951078,0.006005203351378441,0.8829684853553772,0.07676372186827296,0.12413000776208176,0.13543301284677872,0.1666273591283126,0.03,0.015,0,0,0,0,0,0,1.0,0.015,40,40,-0.000707762620459107,-0.0020608157193237274,0.0008142098484654525,0.002471025110935443,0.0,0.0004765824460264412,0.029329447075724602,0.0689801573753357,0.462162584066391,0.6315659880638123,-0.20372450351715088,1.426401972770691,0.1556338220834732,1.4318352937698364
