block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_adv_scale_mean,block_adv_scale_std,block_adv_scale_max,block_adv_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_counterfactual_adv,1.0,0.0,1.0,1.0,0.5299999713897705,0.0024188749957829714,0.14385873079299927,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_counterfactual_adv,1.0,0.0,1.0,1.0,0.5600000023841858,-0.027166876941919327,0.1562691628932953,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_counterfactual_adv,1.0,0.0,1.0,1.0,0.1899999976158142,9.020149445859715e-05,0.09098032116889954,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_counterfactual_adv,1.0,0.0,1.0,1.0,0.10000000149011612,-0.002993380418047309,0.06268304586410522,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_counterfactual_adv,1.0,0.0,1.0,1.0,0.4699999988079071,-0.00495150638744235,0.13461606204509735,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_counterfactual_adv,1.0,0.0,1.0,1.0,0.33000001311302185,-0.0451480969786644,0.11800283938646317,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_counterfactual_adv,1.0,0.0,1.0,1.0,0.14000000059604645,-0.0016565162222832441,0.08662329614162445,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_counterfactual_adv,1.0,0.0,1.0,1.0,0.2199999988079071,-0.018239282071590424,0.07835663855075836,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_counterfactual_adv,1.0,0.0,1.0,1.0,0.27000001072883606,0.004930822178721428,0.09933149069547653,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_counterfactual_adv,1.0,0.0,1.0,1.0,0.3199999928474426,-0.004148268140852451,0.10330530256032944,0
10,30,33,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_counterfactual_adv,1.0,0.0,1.0,1.0,0.27000001072883606,-0.007166215218603611,0.11502354592084885,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_counterfactual_adv,1.0,0.0,1.0,1.0,0.5,-0.00465940497815609,0.1367044597864151,0
12,36,39,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_counterfactual_adv,1.0,0.0,1.0,1.0,0.3199999928474426,-0.011779115535318851,0.11251869797706604,0
13,39,42,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_counterfactual_adv,1.0,0.0,1.0,1.0,0.38999998569488525,-0.006495972163975239,0.11171363294124603,0
14,42,45,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_counterfactual_adv,1.0,0.0,1.0,1.0,0.5899999737739563,-0.047036852687597275,0.21786479651927948,0
15,45,48,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_counterfactual_adv,1.0,0.0,1.0,1.0,0.4699999988079071,-0.015015330165624619,0.14075954258441925,0
16,48,51,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_counterfactual_adv,1.0,0.0,1.0,1.0,0.6299999952316284,-0.0375300869345665,0.1907387524843216,0
17,51,54,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_counterfactual_adv,1.0,0.0,1.0,1.0,0.4000000059604645,-0.00015099107986316085,0.11750617623329163,0
18,54,57,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_counterfactual_adv,1.0,0.0,1.0,1.0,0.36000001430511475,-0.004055534023791552,0.1159803569316864,0
