epoch,advantage_mean,advantage_std,positive_advantage_ratio,negative_advantage_ratio,delta_log_prob_selected_action_mean,delta_log_prob_selected_action_std,selected_action_prob_gain_mean,advantage_action_alignment,high_advantage_action_prob_gain,mid_advantage_action_prob_gain,low_advantage_action_prob_gain,negative_advantage_action_prob_gain,advantage_bucket_high_positive_threshold,advantage_bucket_near_zero_threshold
0,-22.253490447998047,6.308380126953125,0.0,1.0,-1.3656835556030273,3.842893123626709,32.732730865478516,0.7399144768714905,0.0,0.0,0.0,32.732730865478516,0.0,0.6308380126953126
1,-19.223596572875977,7.500383377075195,0.029999999329447746,0.9700000286102295,-2.0605382919311523,8.204753875732422,1245580.0,0.6723471879959106,17.59627914428711,90222984.0,7309.32666015625,353893.6875,2.695751905441284,0.7500383377075196
2,-16.443557739257812,12.485426902770996,0.10000000149011612,0.8999999761581421,-3.791309118270874,9.157042503356934,534207.5,0.6221240162849426,3319849.0,1820360.125,119.68914794921875,365604.5625,13.595748901367188,1.2485426902770997
3,-14.457939147949219,23.057769775390625,0.1899999976158142,0.8100000023841858,0.9195159673690796,8.861549377441406,791123.4375,0.6958134770393372,250417.59375,1660016.125,1254087.0,646861.25,17.306289672851562,2.3057769775390624
4,-10.289504051208496,16.063220977783203,0.1599999964237213,0.8399999737739563,-1.6288328170776367,8.857519149780273,6045532.0,0.6237971186637878,97663.921875,53753628.0,2221224.5,49231.06640625,30.781070709228516,1.6063220977783204
